feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
0.609,0.337,0.066,-0.942,0.461,1.431,-1.548,0.108,0.739,-1.402,0.415,-0.258,0.743,0.136,-0.136,1.993,-0.585,0.987,-0.395,-0.731,-0.16,-0.368,0.87,2.141,0.557,-0.11,2.262,1.867,2.191,0.42,1
0.481,1.423,-1.086,0.957,-0.212,-0.293,1.324,-0.144,-1.134,0.311,0.55,-0.234,0.895,-0.193,-0.745,0.732,-1.052,-0.117,1.168,-0.256,-1.821,-1.165,0.226,-0.228,-0.051,0.018,-0.072,0.188,-0.267,-0.352,1
-0.758,-0.676,0.092,0.401,0.065,-2.08,0.649,-1.418,0.517,-0.945,0.055,-1.135,-0.757,-0.407,0.605,-1.539,-2.309,-0.359,-0.464,-1.255,1.172,-0.333,1.85,0.11,-0.703,0.613,-0.803,-0.192,1.437,-1.527,1
0.172,2.429,2.118,0.365,0.192,1.059,-0.163,-1.3,0.71,1.307,0.22,-0.756,1.015,1.261,0.77,0.42,-0.01,0.531,-0.873,-0.524,0.989,-1.801,1.291,-2.218,-0.658,-1.129,-1.471,0.442,-0.949,-1.383,1
0.176,0.077,1.184,0.261,-1.407,0.172,1.953,0.175,0.649,-0.931,0.964,-1.101,0.936,0.296,-0.9,-2.277,1.233,-0.526,0.529,1.129,0.237,-0.58,0.659,0.612,0.944,-0.185,-0.996,-0.188,0.211,0.347,0
0.859,0.11,0.683,1.13,0.063,1.428,0.689,0.798,-0.17,-0.798,-2.274,-0.853,-0.357,-0.487,1.065,0.796,0.982,-0.561,1.041,0.253,0.662,-1.398,1.723,-0.704,-1.427,0.852,0.74,1.396,-2.304,3.11,1
-0.345,1.235,-2.226,0.367,1.021,0.6,1.189,1.991,-0.658,-0.349,-0.89,2.084,0.429,-0.047,-0.842,-0.05,0.154,1.747,0.632,-1.706,-0.472,0.304,-0.929,-1.694,-0.191,-0.399,-0.594,-0.299,-0.597,1.379,0
-0.535,-1.31,-0.608,0.376,-0.596,-0.514,0.855,-0.056,1.238,0.475,0.195,-0.324,1.568,-1.56,-0.752,0.49,0.532,-1.293,-1.644,0.407,0.359,-0.052,-0.135,0.138,-0.354,1.287,-0.375,0.088,0.806,0.176,1
-2.324,0.813,0.4,0.834,0.003,-1.534,0.692,0.877,0.384,0.759,2.637,-1.517,-1.223,-1.231,0.587,0.081,-0.155,0.752,-0.619,0.036,0.032,-1.013,0.814,-0.134,-1.415,0.931,-0.336,-1.114,-0.12,0.985,0
-0.7,-0.544,-0.862,0.538,1.214,-0.614,-0.735,-1.093,0.766,-0.812,1.259,-0.39,1.036,1.577,-1.259,0.98,-0.638,-0.498,-1.579,0.473,-1.02,0.252,-0.054,-0.809,-0.833,-0.262,1.259,0.736,0.282,0.091,0
-0.363,0.181,-2.509,2.236,-0.845,0.509,0.751,-0.648,0.601,0.164,-0.905,-1.248,-0.403,1.173,-0.582,0.567,0.058,-0.444,-0.612,0.36,0.963,-0.702,0.106,0.674,-0.714,-0.341,-1.398,1.384,0.122,-0.869,1
-1.296,0.736,-1.193,-0.07,0.093,-0.262,-0.026,-0.137,-0.254,0.892,0.574,-0.52,1.715,1.627,0.035,1.637,-1.332,-1.111,1.648,1.768,-0.583,1.844,0.171,-0.84,-2.854,-0.122,-0.393,-1.257,-0.883,-0.358,0
-0.024,-0.013,-0.463,-0.386,-1.212,0.525,0.018,-0.406,1.611,0.436,-1.194,-0.269,0.051,1.186,0.207,0.092,-0.223,-0.777,-1.171,1.005,-1.196,-1.3,-1.556,0.48,-0.082,-1.864,-0.203,-1.637,-0.389,-0.095,1
-1.261,1.17,-0.838,-0.324,0.474,0.034,1.72,-0.32,-1.453,1.628,0.352,-0.472,0.249,1.022,-0.744,-0.196,2.052,0.478,-1.959,1.95,-0.932,-0.955,-1.681,-0.318,0.007,-0.318,1.072,-0.119,-1.107,0.31,1
-1.358,-0.701,0.301,1.317,-0.856,0.837,-0.605,-0.262,-0.729,-2.326,0.93,0.264,-0.143,0.655,-0.598,0.021,-0.317,0.742,-0.498,0.386,1.0,-0.465,-0.206,1.069,0.38,-1.172,1.076,-0.561,0.68,-1.112,1
0.012,-1.004,-0.513,-2.068,1.764,1.04,0.301,0.154,0.461,-1.074,0.915,-0.998,-0.569,0.278,2.119,-0.898,-0.447,-1.236,1.938,0.688,-0.925,0.084,0.813,0.789,-0.74,-0.901,0.105,-0.086,-1.154,0.301,0
-0.708,1.076,-0.399,0.257,0.239,-0.346,0.79,-0.427,-0.08,0.34,2.505,-1.472,0.406,0.247,-0.939,-0.006,0.335,-0.43,0.294,-0.368,0.783,1.276,1.576,-0.346,0.739,0.045,-1.284,-0.471,2.215,-0.619,0
1.071,-1.442,-0.534,1.297,-0.085,0.645,1.719,-0.511,2.483,0.374,-0.186,-0.19,0.309,-0.297,-0.36,-1.538,0.291,-0.737,-0.18,1.685,-2.189,0.073,-1.378,-0.503,-2.155,-0.917,0.425,0.161,-0.253,-0.357,0
-0.31,-0.131,-1.387,-1.046,1.419,1.249,-0.389,-0.453,-0.202,-0.45,-1.822,2.363,0.727,0.595,-0.024,-0.336,0.11,-0.083,0.289,-0.618,0.255,0.642,-1.115,-0.247,-1.316,-0.827,-1.869,-0.559,-2.228,0.659,0
0.45,-0.234,2.106,1.081,-0.339,0.139,0.927,-0.188,-0.817,0.972,0.118,1.896,1.08,-0.038,0.766,-0.455,-1.496,-1.449,-0.998,0.614,0.607,0.808,1.56,-0.349,-0.496,-1.002,0.976,1.378,0.592,-1.29,1
0.528,-0.564,-0.743,0.207,-0.765,-2.248,0.692,1.113,-0.805,0.138,0.115,0.006,1.977,1.248,1.594,1.296,0.216,1.714,-3.244,0.73,1.117,0.845,0.326,-0.932,-0.715,0.174,0.197,0.728,-0.342,0.235,0
-0.305,-0.676,-0.024,-0.603,-1.388,1.27,1.002,-0.818,0.977,0.861,0.042,-0.535,-0.555,0.661,-1.347,0.639,0.777,0.483,0.038,1.064,0.432,-1.9,-0.84,0.894,-1.885,-0.389,-1.166,-0.31,-1.443,1.623,0
0.737,0.406,-2.134,0.084,1.763,1.096,0.239,1.247,0.333,1.043,-1.112,0.389,1.673,0.306,-0.014,1.629,-0.258,0.287,-0.815,-0.218,-0.202,-0.101,-1.851,-0.683,0.795,0.744,0.177,1.129,1.854,0.595,0
-0.747,-0.027,0.438,-0.89,0.631,0.893,-0.673,0.836,0.18,-0.491,1.258,1.703,0.059,-0.54,-0.676,-0.434,1.236,-0.67,1.026,-0.519,-0.742,0.424,0.803,0.408,-0.332,1.189,-0.023,-1.085,-0.105,-2.92,1
-2.268,-0.661,0.033,-0.125,0.458,0.662,-2.878,0.123,0.849,0.612,0.797,0.412,-1.31,0.459,1.663,-0.69,-0.928,-0.579,0.971,-1.416,-0.65,0.79,-1.263,-0.675,1.508,0.252,0.813,-0.542,-0.315,0.334,0
0.543,-0.157,1.1,1.559,-0.422,-0.514,0.513,-0.875,-1.097,-1.199,1.217,-1.103,-1.756,-0.195,-0.248,0.881,-0.02,2.167,0.548,-0.172,0.011,0.059,-0.628,0.993,0.648,0.419,1.144,-1.345,-1.599,-0.617,1
0.977,-1.157,-2.069,1.753,-0.238,-1.278,-0.741,-1.292,-0.61,0.854,0.722,0.895,-0.606,0.135,-1.383,0.547,1.544,0.886,-0.16,1.207,-0.912,-0.452,1.866,-0.789,1.133,0.424,1.742,-0.602,-0.394,-1.707,1
-0.019,-0.044,-0.455,1.05,-0.563,0.283,1.078,-0.495,0.532,-1.245,1.027,0.261,0.678,-0.61,0.405,0.239,-0.086,0.696,0.558,-0.225,-0.593,-0.599,1.314,-0.287,0.657,-0.563,-0.706,-1.879,-0.733,0.26,1
-0.498,0.759,-0.311,0.996,1.043,-0.219,-0.965,0.589,0.034,-1.026,0.811,0.537,0.533,-0.182,0.242,0.035,1.745,1.059,-1.364,-0.595,0.995,-0.291,-0.584,-0.48,-0.619,-1.036,-0.575,-1.03,-2.527,-1.703,1
-0.376,-1.207,-0.763,0.242,-0.626,1.679,0.031,1.524,-1.19,0.258,0.607,-1.379,0.946,-0.608,-0.651,0.421,-0.715,0.898,1.84,1.637,0.022,0.038,-0.495,-0.596,1.141,0.319,1.887,0.014,0.22,0.923,0
0.167,0.316,-0.69,0.107,-0.487,0.382,-0.092,-0.44,-0.326,0.019,-0.377,1.197,-0.406,-0.367,1.068,0.792,-1.903,0.833,-0.529,-0.318,0.671,-2.024,-1.078,0.445,0.149,-0.717,-0.813,0.517,-1.396,0.456,1
-0.307,1.208,1.077,1.915,0.798,-2.171,0.262,2.65,1.721,-1.462,1.039,-0.557,1.747,-0.497,-2.486,-0.46,-0.651,1.098,0.702,-2.2,1.322,-1.319,1.696,1.211,-1.084,-0.061,-1.292,-0.652,-0.751,-1.034,0
-0.156,1.062,1.738,0.325,2.006,1.393,-0.413,-1.916,-0.146,-0.001,0.099,0.525,0.475,-0.603,-0.66,0.893,-0.415,-1.681,-0.998,-0.666,0.197,0.821,-1.997,0.122,2.489,1.105,0.658,-0.396,0.229,-0.851,0
-1.12,1.996,-0.243,-1.33,-0.577,1.269,2.384,0.588,-0.282,0.78,1.466,0.718,1.109,-0.933,-0.597,1.143,-0.227,0.489,-0.229,-0.216,-1.813,0.356,-0.313,0.13,0.533,0.337,-0.516,-0.448,2.119,0.644,1
0.004,2.129,0.776,-0.238,0.674,1.572,0.345,2.552,1.151,-1.386,0.075,-0.778,-0.964,-0.165,-0.356,-0.357,0.516,1.088,1.676,-2.116,-0.354,0.957,-1.41,1.581,1.317,0.062,0.84,-0.511,1.177,-1.41,0
-1.285,0.316,0.343,-0.23,-0.936,-1.348,0.957,-1.668,0.39,1.957,0.364,-1.038,2.0,0.716,-0.641,-0.056,-2.283,-0.558,-0.111,-0.281,0.132,2.097,0.465,-0.088,0.974,1.369,0.388,0.921,-0.114,0.123,1
-0.306,1.126,2.152,0.114,-0.365,-0.107,0.307,-1.113,0.778,-0.853,0.928,0.548,-0.791,0.719,0.03,-1.472,1.314,1.596,-0.515,0.499,-0.264,-0.548,-0.989,-1.592,1.04,-1.213,0.801,-1.175,0.946,-1.335,0
-0.937,-0.696,0.032,-2.204,-0.564,-0.433,1.205,-0.008,-0.638,1.475,-0.178,-0.327,0.296,-0.433,0.385,-1.926,1.547,0.262,-1.043,1.173,-0.176,-0.938,-0.554,-0.55,1.131,-1.363,-0.166,-0.733,0.109,0.246,1
-1.486,1.29,-0.428,-0.912,0.559,-0.88,-1.39,-1.878,1.176,-0.402,1.191,0.069,-1.659,-1.523,0.802,0.572,-0.244,-1.114,0.424,0.165,0.251,-0.18,-0.267,1.463,-0.399,-0.989,-0.652,-1.212,-1.841,-0.202,0
0.573,0.039,0.266,-0.816,-0.35,1.113,-1.119,0.052,0.83,0.925,-1.683,-1.357,2.907,-0.773,-0.544,1.205,0.484,-0.531,1.38,0.417,-0.561,-0.605,0.462,0.593,1.853,1.47,-0.92,-0.528,1.107,0.574,1
0.805,-0.098,-0.868,0.53,0.858,-0.381,1.089,1.561,1.343,-0.022,0.184,0.755,0.74,-0.449,-0.218,0.8,1.299,1.392,0.785,-0.972,0.67,1.734,1.4,-1.434,0.776,-0.985,-1.873,0.212,0.999,-0.098,0
0.959,-0.628,0.862,0.063,0.579,1.102,0.379,-0.498,0.664,0.452,-0.483,0.089,0.285,-0.056,0.707,1.625,-0.256,-0.773,2.278,1.08,0.811,1.211,1.992,-0.08,-0.097,0.334,-0.536,-0.168,-0.379,-1.224,1
1.352,0.996,-0.498,-1.249,-0.694,0.508,2.691,1.623,1.219,0.04,-2.699,-0.531,-1.128,-1.119,-0.468,-0.234,-0.107,1.048,-0.898,0.591,-1.132,0.336,1.06,0.788,-0.587,-0.969,0.851,-0.475,0.921,0.787,1
-1.332,-1.095,-0.023,-1.818,0.342,0.346,-0.046,-0.554,1.288,1.05,1.574,-0.436,-0.739,-0.014,0.894,-1.575,0.032,-1.203,0.876,0.205,0.924,0.199,-0.508,0.313,0.832,1.354,1.078,0.106,0.708,-1.078,0
-0.151,1.082,1.135,1.436,-1.208,1.608,-1.202,1.558,1.146,0.156,-2.31,-0.063,1.231,-0.175,1.108,-1.232,0.788,-0.813,0.212,-0.09,0.221,0.249,0.735,-0.743,-0.327,1.848,0.727,0.641,-0.08,1.62,1
-1.182,0.786,-1.377,-0.435,0.567,-0.163,-1.243,0.289,0.087,-0.443,-1.507,0.706,-0.554,-0.101,-0.819,-0.362,0.885,0.109,-0.576,0.483,-0.076,-1.206,0.991,0.363,-0.929,0.998,-0.57,0.626,-1.002,-0.58,1
0.342,-0.764,0.165,-1.038,1.322,-0.033,-0.56,0.265,-0.928,0.847,0.442,-0.479,1.195,1.521,1.881,0.348,1.654,-0.608,-1.307,-0.845,-0.708,0.073,-0.286,2.061,-1.097,-1.613,0.763,0.702,-0.376,-0.656,0
-1.215,0.288,1.09,1.19,0.592,0.404,-1.068,1.758,-0.234,-0.593,-0.127,0.513,0.991,0.621,0.655,-0.274,-1.144,0.553,-1.563,0.751,0.094,0.17,1.093,-0.887,0.698,0.997,0.589,-0.329,-0.432,0.151,0
1.238,-0.348,1.674,0.591,2.103,0.607,-0.868,-1.264,0.222,-0.194,1.98,0.621,1.011,-0.412,-0.022,0.235,-0.848,-0.871,-0.864,-2.068,0.37,-2.364,-0.046,0.589,0.075,3.487,1.288,-0.33,-0.929,0.228,1
-0.352,0.809,-0.138,-0.135,2.34,0.028,-0.953,-0.424,-0.659,0.444,0.007,0.569,0.659,-0.306,0.921,0.712,0.373,-1.049,0.695,-1.126,1.086,0.236,-0.162,0.041,0.394,-0.205,1.031,-1.938,-0.827,0.799,0
-0.136,0.448,1.165,1.006,-1.019,2.203,-0.026,1.068,-0.691,-0.192,-2.18,-0.687,-0.794,0.815,-0.292,-0.974,0.031,1.942,0.726,-0.261,-0.879,0.126,-0.983,-0.256,1.745,-0.644,-0.647,-0.858,-0.026,-2.673,1
-0.972,0.6,0.951,1.841,1.204,1.243,0.657,1.007,-0.085,-2.009,-0.368,0.437,-0.559,1.208,0.872,-0.073,-0.932,-0.483,-0.597,0.616,0.866,0.209,0.658,-0.419,-0.596,-0.148,-0.619,-0.145,-0.178,0.176,0
-0.017,1.088,-0.526,-0.849,0.07,1.102,0.218,-0.544,-0.727,0.935,-0.923,2.032,1.169,0.277,1.298,-1.503,0.429,-0.138,0.555,0.905,-2.317,-0.446,0.322,2.042,0.584,-1.249,-1.625,1.274,1.235,0.226,1
0.651,0.417,0.412,-0.599,1.215,0.112,-1.208,0.816,-1.109,-1.286,-0.678,0.884,1.726,-0.78,0.703,0.635,-0.61,1.799,-1.416,0.038,-2.615,1.794,-0.107,0.463,-0.067,-2.804,-1.397,0.914,-0.261,-0.207,1
1.273,-0.517,0.452,0.429,-0.429,0.664,-0.56,0.755,0.523,-0.008,-2.395,-1.278,-1.524,-0.147,1.178,0.698,0.411,-1.217,0.687,-0.836,-0.585,-0.447,1.446,0.316,-0.123,-0.059,-0.94,-1.033,0.196,-0.274,1
-0.557,0.514,-1.4,0.763,0.567,0.435,-1.365,-0.861,-0.299,0.378,0.692,0.812,-1.752,-0.671,0.466,1.212,-0.155,-0.382,-0.129,1.832,-0.037,-0.027,0.583,-0.044,-1.528,0.888,0.161,-1.4,-2.033,-0.475,1
0.826,0.378,-0.721,-0.631,0.576,-0.805,-0.426,-0.507,0.195,0.224,-0.132,0.593,-1.891,-0.47,-0.046,-1.451,0.254,1.287,-1.444,0.148,0.668,0.441,-1.314,-1.068,-0.654,-0.99,0.636,1.301,1.834,0.499,0
-1.069,-1.517,-1.748,1.192,-0.966,-0.916,0.031,0.803,-0.653,0.451,-0.157,-0.504,0.418,1.998,0.297,0.502,1.043,-1.256,-2.352,-0.803,-1.345,-0.147,-0.123,1.366,-0.904,0.79,0.094,1.0,0.736,0.918,0
1.37,0.349,0.571,0.317,0.076,-1.006,-0.464,0.156,1.456,1.637,0.411,-1.83,-0.01,0.296,-0.688,-1.342,0.254,-0.007,0.763,0.735,-0.016,-1.633,0.623,-0.501,-0.079,0.402,0.118,-0.432,-0.707,-0.299,0
0.492,-0.004,1.407,1.264,-0.818,0.507,0.675,0.67,0.205,2.062,-1.213,0.536,-0.552,0.549,-0.649,-0.736,0.454,-1.848,-0.527,1.237,-0.918,-0.972,-1.257,-0.844,0.265,1.12,-1.351,0.146,-0.44,-0.576,1
-1.585,-0.682,-1.031,-0.951,-0.419,1.162,-0.216,0.193,-0.604,-0.661,0.178,-1.363,1.045,0.244,1.163,0.533,0.122,-0.77,0.272,0.001,1.135,-0.313,0.338,1.023,-1.049,1.14,1.933,0.165,-0.626,1.645,1
0.868,1.598,1.228,-0.376,0.14,0.295,-0.908,-0.152,-1.5,0.264,-1.093,0.467,-0.421,0.904,-1.085,0.857,0.079,0.345,-0.792,-0.131,2.164,-0.275,1.394,-2.356,0.868,0.127,0.681,-0.37,-1.326,0.644,1
0.409,0.433,0.755,0.559,0.298,-0.697,1.161,-0.361,-0.088,0.091,-1.811,0.139,-0.728,-0.067,1.254,-1.014,0.222,-0.487,-0.778,1.781,-0.005,-1.637,1.446,-0.169,-0.738,0.752,0.031,1.347,-0.191,0.265,1
-0.3,0.141,2.097,-1.555,-0.271,0.715,1.892,-1.13,-0.73,-1.071,-1.581,-1.046,-1.272,0.432,-0.358,-0.039,-1.248,0.899,-1.356,-0.141,0.775,-0.796,0.288,-0.591,-0.459,0.454,-0.732,1.034,-1.976,-0.418,1
1.178,0.323,-1.292,-0.819,0.109,-0.86,-1.388,-0.893,0.214,-1.089,-1.14,-0.667,-1.001,-1.068,-0.871,1.236,0.199,-1.514,0.417,-1.297,3.05,0.499,-0.927,-0.531,1.684,0.42,1.433,1.462,-1.585,-0.503,0
0.83,0.537,0.595,-1.255,0.681,0.104,-2.157,-0.687,-0.428,0.138,0.854,-0.366,2.566,-0.532,1.924,0.106,0.435,0.505,1.24,0.231,1.451,0.006,-1.164,1.305,0.132,0.908,-0.907,0.805,-0.701,0.408,1
0.014,-0.682,0.439,0.12,0.444,-0.429,-0.361,-0.353,-0.648,0.804,0.311,-0.307,-1.895,-1.054,-0.19,-0.594,0.07,-0.731,0.935,1.199,-2.718,0.482,-0.772,-1.883,0.237,-0.19,1.186,1.062,1.465,0.155,1
0.856,0.676,0.524,-0.132,0.052,1.06,0.163,0.546,0.743,-0.726,-0.254,0.329,1.461,0.675,0.538,1.567,0.541,-0.02,-0.969,-0.307,0.447,0.42,0.687,0.34,1.401,0.077,0.698,-0.996,-1.176,-0.088,0
-0.566,-0.544,-0.873,-0.051,-0.994,0.1,-0.379,-0.712,0.875,-0.21,2.229,0.581,0.359,-0.746,-0.725,-0.92,1.802,-0.525,0.359,0.577,0.378,-0.559,0.076,1.455,-1.189,2.08,0.074,1.642,0.278,-1.213,1
-0.819,-2.605,0.167,0.718,-0.761,-0.293,0.834,-0.623,-0.343,1.896,-0.383,-0.099,1.432,-0.451,-0.01,-0.76,0.495,0.137,1.094,-0.656,-1.982,0.371,-0.881,1.113,-0.784,-0.255,1.108,1.903,0.373,-0.227,1
-0.954,0.077,-0.161,-0.097,1.97,-1.056,0.317,-0.528,0.795,0.151,0.212,0.421,0.792,0.487,-0.517,0.97,0.379,-0.674,-1.122,-0.429,-0.967,-0.757,-1.618,-0.443,0.128,1.806,-0.063,0.296,1.853,0.778,1
-0.943,0.103,-0.18,-0.532,-0.857,-1.24,-0.967,1.428,0.324,-0.861,0.476,-0.921,1.647,-1.341,0.313,-0.894,0.665,-0.199,1.249,-2.183,-0.682,-3.097,1.557,0.282,-0.182,-0.891,-1.1,0.547,-1.243,-0.468,1
1.938,1.479,-0.855,1.992,-0.162,1.399,0.288,0.067,0.104,0.352,0.125,0.365,-1.577,0.213,-0.124,1.454,-1.078,-0.843,0.479,-2.546,-1.308,0.468,-2.419,0.072,0.169,1.421,0.39,-1.459,0.713,1.67,0
-0.963,0.979,-0.91,-0.403,-0.383,-0.572,0.863,-0.605,-0.011,0.098,0.493,-1.024,0.825,-1.644,-0.617,0.107,-0.267,-1.472,-0.623,0.105,0.032,-0.573,0.277,1.142,-1.523,0.086,2.253,-0.185,-1.067,-2.567,0
0.924,-0.019,0.55,-0.024,-1.337,0.308,0.149,0.434,0.178,0.238,-1.066,0.562,0.828,-0.18,1.187,0.265,2.079,-1.797,1.083,0.678,0.328,0.427,-0.835,-0.974,0.165,1.352,-0.483,1.291,-1.263,1.112,1
-0.462,0.977,0.932,0.059,-1.514,-0.498,0.275,-0.517,0.7,0.448,-0.737,-1.536,0.115,-1.009,-1.148,0.583,-0.338,1.446,-0.862,-0.484,0.616,0.205,-0.121,-0.685,0.022,-0.901,0.63,2.071,1.05,-0.669,1
2.495,1.303,0.523,0.992,-0.798,-0.21,-0.774,1.217,0.784,1.364,0.275,-1.352,-0.262,-0.81,-0.916,-2.061,0.375,0.735,-0.065,-0.155,-1.214,1.465,0.663,-0.724,-1.532,0.111,-0.03,0.152,-0.126,-0.56,1
0.014,0.827,0.303,-1.478,1.043,1.791,0.404,-0.258,1.15,0.155,0.061,0.147,0.539,-0.528,1.119,-1.43,-0.32,-0.464,-1.479,0.989,0.353,0.017,0.837,-0.49,0.561,0.821,-0.507,0.328,0.031,0.282,0
-0.644,0.218,0.647,0.473,1.462,0.983,0.994,-0.878,0.749,-0.681,2.4,-0.8,1.7,-0.248,-1.227,0.798,0.112,-0.012,-0.033,-1.314,-0.687,0.666,1.448,0.804,-0.039,0.408,0.324,2.517,1.031,-1.515,1
0.278,-0.807,0.58,-0.405,0.186,-0.319,-0.34,-1.011,-0.253,2.376,1.56,-0.496,-0.591,-0.323,1.842,0.394,0.758,-1.222,-0.901,0.966,-0.195,0.014,-0.755,1.581,0.135,1.223,-0.009,-2.704,-0.195,-0.317,0
-0.968,1.603,0.05,-0.954,1.375,-1.17,-0.297,-0.481,-0.025,0.95,-1.18,0.775,2.179,0.829,0.319,0.978,0.609,0.793,0.414,-0.403,0.121,0.018,0.696,0.066,0.306,-2.105,-0.487,-0.572,-1.803,-0.153,0
0.083,-0.211,-0.927,1.355,0.43,-0.334,-1.1,0.412,-0.925,0.532,-1.562,-1.523,0.063,0.282,-1.436,-0.578,-1.712,0.761,0.117,1.881,-1.703,-1.149,0.281,0.963,-0.004,-0.806,0.279,-0.208,-0.559,1.04,1
-0.775,-0.611,1.53,0.789,1.276,-0.912,-1.188,-0.774,-0.569,-1.017,-1.131,-0.043,-0.253,-0.394,0.639,-0.686,0.072,-0.337,1.596,-1.344,-1.253,0.292,0.478,-0.716,-0.006,0.276,-0.738,0.529,1.554,-0.102,0
-0.719,1.351,1.439,-0.537,-1.288,-0.555,1.583,-1.091,-2.138,-0.184,-0.191,-0.137,-0.788,0.198,-1.673,-0.158,-0.513,-0.017,-2.079,-0.162,0.063,-1.194,-0.184,0.858,0.534,1.04,-1.196,-0.346,0.084,0.039,0
1.498,0.878,1.177,0.52,1.263,0.684,1.142,0.095,1.01,0.391,-0.027,1.43,-1.278,-0.532,-0.119,0.441,1.644,1.271,-1.179,-0.279,0.137,-1.581,-1.077,1.373,-0.121,0.477,-0.687,0.733,0.257,0.602,0
0.419,0.166,-1.441,2.434,-1.929,-0.754,-0.952,1.262,1.119,-0.403,-0.642,-0.088,0.577,1.935,0.108,0.197,-1.772,1.991,-0.198,-3.014,1.073,-1.589,0.742,0.908,-0.92,-0.24,1.04,-1.136,-1.511,2.217,0
-1.163,1.143,-0.05,0.9,0.239,0.166,0.479,-1.691,-1.682,0.182,0.183,-0.736,-0.184,0.358,-0.103,2.239,-0.416,1.813,-1.921,-0.38,-0.761,-1.389,1.255,-0.319,-0.798,1.097,-0.418,-0.015,-0.462,0.444,1
0.28,-0.255,-0.06,0.373,0.583,0.883,0.163,-1.15,-1.504,-0.661,-1.944,0.065,0.267,0.793,-0.17,0.306,1.895,1.977,-0.319,0.117,-0.608,-0.831,-0.871,0.469,-1.098,-1.076,0.184,0.665,2.072,-1.089,1
-0.46,-0.133,0.058,0.758,-0.713,-1.148,-0.688,1.626,1.631,2.135,-0.012,-2.073,-0.495,0.995,-0.452,0.722,0.348,1.201,-0.309,0.196,0.33,-1.725,0.466,0.901,1.031,0.669,0.792,-0.509,1.5,-0.423,0
-0.437,-1.081,0.028,-0.847,1.382,1.279,0.949,-0.454,1.66,-1.289,-0.764,-0.15,-0.384,-0.005,0.564,-0.423,0.355,-2.359,0.302,-0.728,-0.338,1.794,0.063,1.188,-1.557,1.45,-0.529,0.454,1.365,-1.991,0
1.786,-0.017,-0.86,0.272,2.258,-0.529,0.692,-1.381,-0.394,0.328,0.192,-1.832,-1.034,-0.322,-0.727,0.32,-0.093,0.197,1.629,-0.2,-1.083,-0.414,-0.255,-0.127,1.59,0.193,-0.032,0.349,-1.368,-0.025,1
0.337,0.204,0.765,-0.922,0.223,0.425,0.639,-0.692,0.846,-1.016,0.295,1.109,1.141,-0.112,-0.058,-0.331,0.17,-2.067,0.665,0.94,-0.757,0.154,0.175,0.909,-0.254,1.981,1.328,-0.198,-0.091,1.691,1
-1.334,0.141,-0.625,-1.462,1.215,0.96,-1.512,0.271,-0.328,0.412,-0.19,0.213,-1.99,0.508,1.052,-0.21,-0.431,-0.187,0.949,0.696,0.919,0.984,0.945,-0.5,0.402,-1.762,1.005,-0.812,1.072,-0.016,0
0.698,-1.534,-0.325,-0.924,-0.073,1.019,0.875,-0.412,-0.025,0.282,0.124,-0.708,-1.032,-0.239,-0.451,-1.287,0.531,0.547,0.262,0.816,0.247,0.462,-0.877,0.123,0.212,-1.382,-0.316,-3.027,0.703,-1.053,0
1.208,-0.559,-1.51,1.647,0.197,0.243,-0.037,1.381,-0.32,1.513,-1.674,1.154,1.752,0.51,0.793,-0.33,0.268,0.726,-0.224,-0.319,-0.838,-0.777,-0.657,0.131,-2.866,-0.142,-1.464,-2.115,0.168,0.588,1
0.942,1.513,0.475,1.087,-1.171,-0.349,1.201,-1.051,0.186,0.851,1.433,1.234,1.824,-0.195,0.683,-0.306,-0.009,1.264,0.31,-0.528,-0.668,1.429,-1.619,-0.264,0.697,1.145,0.088,0.05,1.45,0.583,1
-1.354,-1.202,-0.197,-1.337,-0.131,1.565,-0.751,-0.319,-1.428,1.06,1.069,0.576,0.614,-0.406,2.218,1.144,-1.204,0.718,-0.445,1.134,0.593,-0.83,0.539,-1.45,-0.365,-0.956,0.256,-1.452,-1.78,0.763,1
0.273,0.572,-0.651,-1.511,1.514,0.253,0.372,-0.616,-1.502,-0.805,1.16,0.839,-0.56,1.221,-2.033,-2.62,-2.125,1.03,1.731,1.192,-0.957,1.349,0.369,-1.034,-0.82,0.24,0.277,-0.591,1.428,-1.063,0
1.747,-1.47,0.57,-2.031,-1.909,-1.265,0.156,0.647,1.023,-1.25,0.708,-0.435,-1.327,-0.476,-0.941,-1.505,-0.425,-0.147,-1.054,1.876,0.688,-1.106,-0.251,0.415,2.047,-1.782,0.275,0.866,0.339,-1.481,0
0.618,0.427,-1.258,1.747,-1.029,-1.275,0.338,1.721,-1.421,0.589,-0.629,-1.955,1.283,-0.357,-0.617,-0.707,0.227,-0.609,-1.116,-0.021,1.926,0.501,0.661,-0.119,-0.33,-0.401,1.254,1.225,0.795,1.325,1
-0.186,-0.883,0.763,-2.036,-1.451,-1.153,2.364,-0.232,1.036,0.825,0.111,-0.124,0.697,-0.449,-0.675,0.71,-0.795,0.027,2.253,-1.36,-0.026,-1.002,-0.091,-0.306,0.679,-1.129,1.322,-1.159,1.648,0.561,1
