feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
-0.112,-0.681,-0.938,-1.062,0.899,-1.365,-0.299,-0.139,-0.438,0.375,0.963,1.897,0.181,2.049,0.571,-0.163,-0.203,-1.694,1.046,2.12,1.505,-0.488,0.432,0.358,-0.471,-1.608,0.634,-0.263,-1.016,-1.443,0
0.17,1.338,1.223,-0.736,-0.745,-1.169,-0.327,0.488,0.638,-0.891,1.311,-1.421,-0.022,0.205,-0.351,0.547,0.31,-0.931,0.2,-1.375,0.567,1.31,0.67,-1.395,-1.588,1.738,0.08,0.932,-0.922,0.276,1
-0.74,0.093,0.288,0.392,-1.324,0.311,-0.329,-0.062,-0.448,0.039,-0.73,-1.248,-1.011,-0.086,0.204,0.007,-1.73,0.057,-1.526,0.257,-0.332,-1.344,-0.309,-1.893,-0.147,1.459,1.616,0.779,0.278,0.657,0
-0.768,-1.228,1.042,1.259,0.076,2.816,-1.338,-1.102,0.853,0.596,-1.263,-0.31,0.09,1.319,0.257,0.388,1.865,-1.222,0.372,-0.572,0.901,0.84,-0.301,-0.191,-0.311,0.708,-1.434,1.462,-0.182,-0.219,0
0.682,-0.971,0.904,-0.103,2.032,1.503,0.74,-1.143,0.171,1.278,0.66,-0.019,1.292,-0.861,-0.188,0.26,-0.352,-0.034,0.979,-0.332,-1.793,-0.33,0.282,0.316,-1.403,-0.464,2.252,0.622,0.565,1.595,1
0.049,-0.87,0.08,-0.201,0.972,0.285,0.632,0.006,-1.979,-0.055,0.769,-1.226,-0.734,-0.436,0.325,1.029,1.603,-0.898,-1.138,0.304,-0.222,0.21,0.304,-1.089,-0.146,0.33,2.96,0.278,-0.375,1.728,1
0.562,-1.333,0.463,1.033,1.081,-0.852,1.324,-0.758,-0.058,-0.154,-2.198,0.774,-1.224,-0.857,-0.552,0.332,0.069,1.414,0.163,-0.603,-1.262,0.737,0.234,-0.677,0.629,-0.058,-0.629,0.725,1.718,-0.257,1
1.443,0.743,0.253,0.747,0.931,1.141,-1.898,-0.236,-1.251,-2.051,2.203,-1.298,1.056,0.03,-1.043,-0.688,0.701,-0.009,-0.064,-0.596,-0.667,0.29,0.693,0.322,-0.521,-0.889,0.254,-0.092,-0.684,1.029,1
0.4,0.209,0.332,0.283,-0.807,0.308,0.42,0.708,0.639,0.656,-0.893,0.43,0.17,-1.478,-0.309,-0.759,1.093,2.117,-0.976,0.51,-1.971,0.938,0.02,-1.104,1.078,-1.203,-1.188,-0.75,-2.54,0.532,0
1.404,1.103,1.558,0.864,0.966,1.219,0.155,0.711,-0.671,-0.147,1.206,1.265,0.912,0.993,-1.861,-1.279,-0.859,-0.71,-0.071,0.165,-1.384,-1.392,0.66,0.763,-0.883,-0.734,0.32,-0.095,0.222,0.054,0
1.352,-0.828,0.061,0.351,-0.534,-0.024,0.107,0.048,-0.483,0.473,2.367,1.332,-0.337,-0.677,0.11,1.111,-1.577,-0.53,1.842,-0.294,-0.498,0.627,-0.91,-2.029,-0.877,0.461,-0.157,-0.936,-0.977,-0.254,1
1.138,0.359,-0.708,-0.377,1.488,0.802,0.788,1.111,0.396,-1.037,1.599,-0.118,-0.644,0.709,1.934,0.468,-0.707,-0.62,2.701,0.291,1.855,1.953,0.983,-1.276,-0.65,1.09,0.895,0.336,-0.494,-1.988,0
-0.715,-0.612,0.585,-1.111,1.121,0.15,-0.962,-0.185,-0.204,-0.196,-1.147,0.918,0.116,-0.017,0.771,-1.472,1.365,1.247,0.771,-0.522,-0.661,0.326,0.663,-0.204,0.3,-0.101,-1.489,-1.335,0.973,-1.186,1
-0.902,-0.026,-1.379,-0.789,-0.457,0.275,0.809,-0.041,-0.222,0.105,-0.685,0.957,0.571,-0.637,0.816,-0.514,0.246,1.074,-0.187,-2.127,-0.003,0.125,1.349,-0.099,0.99,1.265,1.493,-0.734,-2.528,0.072,0
0.547,-0.715,1.008,-0.632,-1.347,-0.468,-0.096,0.406,1.603,0.081,-0.813,-1.717,1.121,0.875,1.464,0.542,-0.986,0.945,0.792,-1.865,0.809,-0.263,-0.826,-0.306,-1.064,-1.539,-1.691,-1.12,-1.192,0.366,1
0.322,1.186,0.613,1.725,0.928,-0.082,0.298,-0.056,-1.565,-0.04,0.154,0.893,1.353,-0.662,-0.264,1.152,0.64,-0.798,-0.29,0.339,-0.547,0.685,0.122,-0.636,0.571,-0.629,1.859,1.005,0.507,-0.566,1
0.256,2.622,0.047,1.898,0.21,-0.197,-0.236,-2.368,-0.57,0.453,-0.552,-1.283,0.285,0.211,0.954,0.45,1.16,0.409,-0.933,-1.199,0.18,0.264,1.638,-1.146,0.976,-1.319,-0.567,-0.51,-1.523,1.794,1
1.306,0.434,-0.715,0.738,-0.336,-1.329,-1.323,-0.875,0.155,0.972,-1.1,1.813,0.875,-1.333,-1.159,-0.54,-0.157,-1.627,-0.285,-0.489,-1.233,-0.911,1.027,-0.609,-0.669,0.276,1.385,-0.5,-0.866,0.375,1
-0.207,1.141,0.018,-0.13,1.106,2.188,-0.314,-0.274,0.22,-0.94,0.043,-0.664,0.879,1.673,0.303,-0.902,0.79,1.538,-0.507,-0.683,1.204,2.023,0.533,-0.029,-1.683,-0.591,0.797,0.048,0.102,-0.31,0
0.776,0.128,1.604,-0.171,-1.867,-1.53,-1.073,-1.854,-0.332,0.598,0.097,0.173,1.389,0.606,1.655,-0.35,0.906,0.581,1.336,-0.134,0.052,-0.798,-2.197,1.086,1.469,1.458,0.706,1.092,-0.02,0.544,1
1.012,-0.075,0.055,0.289,-1.151,1.863,-0.28,0.168,-0.379,-2.08,1.389,-0.766,0.454,-0.219,1.439,-0.879,0.335,1.228,0.565,-0.044,-1.224,-0.983,1.191,-1.296,0.762,0.984,0.279,0.712,1.272,-1.628,0
-0.903,0.742,1.835,-0.243,0.003,-0.01,0.57,1.097,0.658,-1.27,0.008,-0.062,0.261,1.159,-0.539,1.455,-1.468,-0.332,-2.272,1.215,0.063,1.326,0.868,1.891,0.174,-0.729,-0.904,-1.308,0.999,0.788,1
0.242,0.084,-0.295,-1.531,0.184,1.223,0.383,-0.202,-0.009,0.29,-0.753,0.222,0.447,0.245,0.634,0.209,0.129,0.245,-1.06,0.366,-0.309,-1.132,-0.125,0.09,-0.735,-0.185,0.848,-1.083,-0.249,-0.174,1
-0.702,-0.071,0.337,0.247,-0.934,-0.242,1.631,-1.407,0.503,-0.13,0.533,-1.637,-0.027,-0.435,0.737,2.816,-0.934,-0.412,0.313,0.409,0.794,-1.266,1.128,-1.35,-2.333,-0.113,-1.632,0.205,0.251,0.404,1
0.635,-0.857,0.577,1.967,0.491,1.186,-1.298,1.468,0.476,0.333,-1.447,1.13,0.698,-1.354,0.533,0.055,-0.681,-2.063,-0.749,1.68,-1.171,-0.649,0.442,-0.553,-0.916,-2.201,1.727,0.127,-0.537,0.39,1
1.112,0.467,-0.424,0.644,0.162,0.078,0.341,-1.392,0.055,1.17,-0.535,0.055,0.922,-1.537,0.545,-2.199,0.669,-0.782,0.404,1.021,0.18,1.132,0.596,0.645,-0.291,0.032,-1.266,0.74,-2.471,-0.756,0
-1.189,-0.366,-0.054,0.339,-0.929,-0.51,0.25,0.828,-1.095,0.081,-0.796,-0.436,-1.19,1.504,0.612,-0.378,-0.402,1.104,0.287,-0.11,-2.272,-0.166,0.054,-0.282,0.777,-1.137,0.435,-0.581,1.288,0.618,1
0.154,0.434,-0.07,-0.182,0.002,-0.098,1.598,0.761,-0.136,-0.052,0.567,-0.452,1.431,-0.148,-0.848,1.073,-1.076,1.192,-0.553,-0.182,-0.262,0.3,-0.004,-0.636,1.368,-1.343,-0.372,0.559,-0.158,0.229,1
-1.392,1.618,0.462,-0.477,-0.978,0.514,-0.304,-0.751,-0.753,-1.828,0.76,-0.918,-0.081,0.518,-0.561,0.702,-0.356,-1.169,-1.067,-0.02,-0.477,0.103,0.294,0.202,0.554,0.053,-0.463,-0.837,-0.131,0.017,1
-1.933,-0.332,-0.759,0.008,1.612,-0.466,0.026,0.712,2.72,-0.647,-1.073,-1.383,0.108,0.552,0.541,-1.891,1.111,-0.024,1.533,1.238,0.368,0.254,0.256,0.658,-1.156,-1.389,1.46,0.08,-0.511,-1.242,0
-0.089,2.128,0.409,0.24,0.224,-0.821,-1.646,-1.273,-0.462,0.847,0.526,-0.887,0.799,-1.697,-0.207,-0.895,0.028,0.914,-3.35,1.676,0.481,-0.064,0.857,0.185,-1.126,-1.573,-1.195,1.344,-0.73,-0.781,0
1.746,0.353,-0.886,-0.05,-0.258,-0.797,-1.122,0.163,0.378,0.446,0.676,0.814,-1.343,0.004,1.806,-0.902,-0.441,-1.974,1.351,-0.928,-0.147,-0.118,1.862,0.205,-1.733,0.14,1.722,-0.468,-0.999,1.789,0
-0.031,1.026,-1.039,-0.9,-1.491,0.983,0.125,0.296,0.573,0.713,-0.229,0.734,-1.967,-0.66,-1.168,0.306,0.263,-0.409,0.538,-0.167,-0.138,-0.445,0.714,0.468,-0.606,-0.687,-0.457,-1.312,0.153,0.225,0
-1.616,-0.283,-0.569,-0.296,0.378,0.77,-0.938,-1.148,-0.199,-0.117,1.271,-0.03,-1.536,-0.481,1.143,-1.021,-0.505,-0.307,-1.005,-0.659,-0.397,-0.993,-0.397,2.213,1.296,-1.522,-1.107,-1.327,-0.372,0.29,1
0.648,-0.14,0.405,1.25,0.219,-1.307,1.424,-0.423,-1.044,-0.23,-1.33,1.609,-1.461,-2.577,0.028,0.795,0.813,0.48,1.366,-0.734,0.115,-0.304,-1.612,-0.481,-0.645,-1.911,0.38,0.094,2.288,0.994,1
0.389,-0.635,0.223,-0.923,-1.89,-1.022,1.726,-0.457,0.917,-0.095,0.473,-0.114,-1.571,0.856,0.678,0.842,-0.356,0.434,0.569,-0.866,-0.434,0.946,-0.324,0.507,0.789,1.696,0.015,0.502,-0.814,-0.274,0
0.284,0.048,-1.115,0.651,0.761,0.758,-0.986,1.279,-1.98,1.222,-0.53,1.939,1.971,0.704,-1.28,1.212,1.677,-0.241,-0.279,0.149,-0.249,-1.267,1.767,1.2,1.169,1.14,-0.422,0.142,0.152,-0.027,0
0.773,1.24,1.112,2.35,-1.483,-0.236,0.735,1.469,0.456,-0.587,0.239,1.021,0.194,-0.153,1.051,0.144,0.877,-0.663,-0.92,-0.342,2.604,0.037,0.866,0.825,-0.356,-0.646,-0.122,1.793,0.916,0.552,1
0.425,2.168,-1.207,1.58,1.003,-0.284,-0.738,-0.775,1.318,0.164,-0.46,-1.501,1.776,-0.108,0.044,0.278,-1.246,-0.508,0.324,-0.132,2.056,0.805,0.078,-0.541,0.888,1.871,-1.069,-0.075,0.688,1.059,0
0.015,-0.35,-0.27,-0.101,0.193,1.606,-0.175,0.004,1.578,1.02,-1.448,0.59,0.475,1.076,0.263,2.262,1.239,-0.039,0.01,-0.517,0.428,-0.341,-0.873,1.834,1.327,-2.105,0.411,-0.812,0.343,-0.402,1
0.297,-0.371,-1.068,-0.239,0.729,-0.111,-0.091,-0.226,0.844,0.305,-1.468,0.441,-0.537,0.098,-2.125,1.558,0.263,-0.935,-0.911,-1.473,0.427,-0.692,-1.539,-0.734,1.94,0.752,-0.222,0.569,1.784,-1.096,0
0.915,-0.661,-1.053,-0.834,-0.966,-1.358,-0.011,0.662,-0.988,-0.058,0.41,0.967,0.509,0.526,0.287,0.83,-0.149,-3.237,0.61,-0.384,-0.129,-0.836,-0.102,1.194,-1.095,0.684,-1.955,-1.157,1.583,-1.088,0
-0.74,-0.926,-0.341,-0.01,-0.776,0.715,-0.345,-0.893,0.364,0.437,-0.48,-0.282,-0.35,-1.026,0.323,-0.384,-0.394,-0.261,1.365,0.337,0.618,0.848,0.473,-0.025,-0.856,0.219,0.443,0.196,-1.248,1.794,1
1.413,0.12,0.297,-0.715,0.006,-0.193,-0.95,0.668,-0.453,0.411,-0.541,0.991,-0.122,0.781,0.427,1.261,-0.546,0.858,-0.483,0.014,0.311,0.026,0.481,-0.412,0.626,0.347,-1.199,-0.228,-1.51,-1.509,1
-0.162,0.988,0.232,-0.696,1.093,0.656,0.403,-1.716,-0.326,-0.862,-0.729,0.689,-1.745,-1.691,-0.669,-1.939,-0.359,-1.064,1.139,0.504,-0.161,-0.505,-0.052,1.095,1.2,0.715,-1.201,1.835,3.006,-0.667,0
1.819,0.746,0.06,0.518,1.89,-1.527,0.754,0.904,-1.343,0.965,0.335,0.971,-0.401,0.574,-0.685,1.681,-0.781,-1.313,-1.168,0.196,1.15,0.289,-1.508,0.563,-0.538,-0.441,0.231,-0.577,0.131,0.291,0
1.364,-0.528,-1.28,-0.044,1.662,0.101,-0.292,0.789,-0.574,-0.629,-0.707,1.003,1.997,0.437,-0.229,1.65,-0.564,-1.643,1.534,0.168,-0.358,-0.284,-0.81,0.799,-0.456,1.519,2.156,-1.328,-0.829,-0.048,1
-0.867,-1.269,-0.196,-0.064,1.824,0.388,0.74,0.021,0.099,1.594,0.455,-1.263,-0.465,-0.008,1.627,-2.889,0.191,-0.924,-0.936,0.48,1.215,-0.76,-0.432,1.079,1.716,-1.303,0.425,-1.964,-0.387,1.494,0
-1.417,-0.227,-0.304,-0.325,0.963,-1.009,0.717,-1.245,1.355,-1.666,-1.274,0.824,-1.723,0.252,-0.917,-0.614,-0.677,-1.418,-0.144,2.228,0.419,-1.455,-1.428,-0.008,-1.333,-1.657,0.787,1.449,0.493,0.101,0
-0.655,-0.114,-1.076,-0.32,0.018,-0.866,-0.168,-1.236,0.983,1.069,-0.427,-0.237,-0.272,-0.112,-0.315,-1.124,0.668,-1.391,1.521,0.304,1.456,-1.061,0.322,-0.631,-2.224,-0.354,-0.11,-1.163,-0.639,0.41,0
-0.704,-0.282,-1.314,-1.212,-0.236,2.432,0.958,-0.989,-0.436,0.591,0.372,-0.781,-0.621,-0.141,-1.177,0.125,0.292,-0.394,-0.639,0.808,0.529,-1.165,-1.3,0.751,-0.451,-0.195,-1.009,1.075,1.003,-1.952,0
-1.132,1.412,-1.45,-1.068,1.78,-0.189,0.534,-0.822,-0.676,-1.143,0.538,-1.467,-0.054,0.771,-0.505,-0.823,-0.908,0.27,-0.17,1.408,1.361,-0.114,-1.262,0.75,-0.448,-0.654,-0.076,0.071,-0.269,1.173,0
0.347,0.254,0.409,1.753,-0.293,-0.622,-2.597,0.391,0.608,1.538,0.345,-0.394,-1.049,-0.981,0.105,0.846,-2.329,0.113,-0.329,0.015,-0.185,2.122,0.316,-0.874,2.108,-1.145,0.95,0.875,-1.019,-0.608,0
-1.26,0.839,0.084,2.031,1.263,0.615,-0.579,-0.142,0.688,0.505,-0.459,1.308,-0.264,-1.665,-0.039,1.66,0.183,0.204,-1.387,-0.371,-1.886,0.252,0.617,-0.137,-0.6,-2.366,-0.021,0.27,0.788,0.483,1
-0.267,-0.216,0.094,0.622,0.671,-0.071,0.884,-1.347,-0.324,0.886,1.557,-0.04,0.556,0.411,-0.527,0.847,0.214,0.196,0.284,-0.399,-0.135,-1.656,-0.523,-1.406,-0.079,-1.316,1.343,1.076,-0.887,-1.705,0
0.889,-0.002,-0.027,-1.321,0.821,0.983,1.043,-0.84,-1.93,-0.933,-1.342,1.089,0.525,-0.12,1.074,-0.865,-0.036,1.306,1.509,-1.164,0.796,0.112,0.471,0.482,-0.546,-1.019,1.002,0.858,0.249,1.326,1
-2.175,-0.03,-0.742,1.166,0.324,-0.082,0.727,-1.478,-1.667,0.339,0.353,-0.309,0.056,-0.231,0.942,0.0,-1.101,-0.302,2.01,-0.766,-1.286,-0.476,0.658,-0.183,2.064,-0.732,-0.365,0.977,-0.503,-0.943,1
0.548,-1.316,-0.291,1.771,0.831,-0.307,0.26,0.773,-0.734,-0.944,0.573,-0.342,-0.239,1.122,0.854,1.009,0.501,-2.426,1.327,1.471,0.078,1.478,1.709,0.386,1.233,0.973,0.624,-0.377,0.225,-0.48,1
0.043,-0.838,0.789,-0.324,1.418,0.14,-0.71,-0.283,0.345,-1.845,-0.256,0.373,-0.188,-2.537,-0.32,1.268,-0.51,-0.301,0.575,-0.103,-0.157,-1.266,0.715,-0.366,0.399,-0.6,0.591,-0.076,0.079,-3.376,1
-0.162,0.371,-1.799,0.723,-0.903,1.463,0.714,-0.902,-0.205,-0.233,-0.853,-2.258,0.017,-0.241,-0.688,1.095,1.359,-0.394,0.487,0.969,1.112,-0.249,0.655,-0.849,-0.32,-0.284,0.279,-0.641,0.13,-0.573,1
1.716,0.08,0.304,0.389,-0.567,1.176,1.427,-1.379,1.47,-1.306,0.962,0.741,-0.366,-0.694,0.428,1.33,-0.766,0.888,0.53,-0.036,0.383,-2.625,0.964,-0.036,0.155,-0.005,0.136,-0.66,0.206,1.597,1
1.293,-0.912,-0.085,-1.058,-0.446,-0.39,-0.351,-0.303,-0.952,1.248,1.752,1.148,1.654,-0.92,-0.003,-0.246,-0.979,0.967,0.555,-0.26,-1.605,1.046,-0.659,-0.443,-0.085,1.105,-1.137,0.034,1.446,-0.453,1
0.48,0.686,2.559,-0.945,1.156,-0.553,-0.314,-0.196,-0.143,1.586,-1.702,-0.18,0.339,-1.797,0.945,1.279,0.333,0.942,0.021,1.452,2.033,-1.79,-0.339,0.483,-0.677,-1.266,0.218,-1.614,-0.363,-1.124,1
-2.07,1.257,-0.602,-0.107,-0.304,-0.011,-1.2,-1.715,-0.916,-1.205,0.603,-0.345,-0.2,-0.034,0.3,-1.228,0.052,-0.802,0.054,1.55,1.611,0.798,-1.555,0.162,0.059,-1.534,0.342,0.437,1.531,-0.229,0
-0.773,0.66,-1.831,0.168,0.222,1.774,-1.519,-0.332,0.28,0.08,0.96,-1.089,0.35,0.082,-1.015,-1.317,0.804,-0.744,-0.443,0.644,2.517,2.206,-0.586,-0.014,-0.28,-0.377,0.205,0.83,-0.615,0.314,0
0.327,-0.05,1.248,-0.042,-0.264,1.153,0.024,0.418,0.824,1.37,0.299,-0.905,0.012,0.517,-0.977,-0.386,-0.493,0.827,0.903,1.472,1.474,-1.095,-0.849,-0.848,-1.284,-0.35,-0.121,-0.014,2.235,-0.63,1
-0.144,-0.641,-0.534,0.881,0.208,2.232,-1.182,0.587,-1.75,-1.107,1.095,-0.12,1.422,-0.358,0.574,-1.354,-0.442,-0.406,-0.91,0.837,-0.409,0.88,-0.396,0.505,2.292,-1.273,1.799,-0.087,-0.073,-0.877,0
-0.136,-0.315,-2.043,0.277,-0.249,0.479,0.232,0.405,0.951,2.318,-0.179,-1.155,-0.33,-2.396,-0.034,1.046,-0.372,-1.449,-0.182,0.1,-0.553,0.038,0.692,1.151,-1.451,-0.144,1.774,0.172,-1.985,-0.831,1
-0.75,0.443,-0.886,-0.835,-1.986,-0.913,1.872,-0.407,-0.277,-0.182,-0.657,-0.726,0.174,-0.714,0.331,-0.525,2.27,-0.83,-0.827,0.871,0.255,-2.203,-0.284,0.03,0.849,0.243,0.411,0.87,0.111,1.395,0
-1.555,-0.116,-0.514,-0.836,1.087,-0.079,0.204,-0.495,0.246,-0.548,0.056,-0.95,-0.303,2.41,1.052,0.104,0.273,0.471,0.55,0.778,0.806,-0.63,-0.021,0.76,-2.005,0.033,0.436,0.114,0.412,0.314,0
-0.319,0.393,0.919,1.082,0.825,-0.123,0.417,0.732,0.541,-0.47,-1.144,-0.863,-0.033,0.283,-1.57,0.438,0.446,-0.433,0.377,0.171,0.576,-1.299,-1.63,0.132,-0.844,0.543,0.908,-1.084,1.364,-0.887,1
-0.627,-0.022,0.869,-0.767,-0.718,0.766,-1.275,-0.922,-2.171,1.216,0.151,-2.102,0.542,-1.186,0.267,-0.899,-0.214,0.673,-1.025,-0.395,-0.441,-0.854,-0.447,-0.243,0.304,0.058,0.326,0.438,-1.19,-0.025,1
-0.903,-1.115,2.192,-1.506,0.46,0.409,0.435,0.609,-1.853,-0.243,-0.357,-0.671,-0.55,-1.014,-0.848,-0.075,1.606,-0.324,0.403,0.238,-0.036,-1.667,-1.264,-0.304,0.533,1.109,1.112,0.533,-0.595,-0.201,0
0.422,-0.576,0.825,1.039,-0.272,0.05,1.963,-1.076,-0.838,1.055,0.448,-0.602,-0.287,-1.311,-0.061,-1.991,-0.073,-1.49,0.663,-0.405,-1.602,-1.088,0.095,-0.681,-0.396,1.205,-0.427,0.82,1.029,0.269,0
1.228,1.117,0.718,-0.827,2.527,-1.041,1.042,-2.771,-0.654,0.714,0.625,-0.01,-0.231,0.466,2.803,0.065,1.233,1.557,-1.238,-1.337,0.152,-0.278,0.225,2.252,0.557,-0.688,1.16,-0.524,-1.424,-0.023,0
-1.09,-0.749,-1.119,-2.599,-1.307,-0.742,0.306,1.892,1.573,-0.384,0.648,0.38,-1.423,-2.039,0.006,-0.597,1.064,-1.626,-0.049,-2.041,-0.502,-0.891,-0.399,0.387,0.464,-1.419,-1.349,-0.963,-0.871,-0.53,0
0.495,-0.616,0.652,-1.036,-1.234,0.116,0.204,-1.783,0.837,-0.895,-1.391,-0.4,0.654,-0.289,-1.328,0.528,-1.269,-0.581,-0.48,-1.539,-0.554,0.478,-0.874,-0.968,0.382,-0.28,-2.293,-1.479,-0.469,1.419,1
1.351,0.327,1.551,-0.065,-0.214,0.907,1.952,-1.643,-1.762,0.206,-0.195,0.47,-0.911,-0.474,-2.404,0.803,0.694,-0.297,0.253,-0.562,0.588,0.973,-0.912,0.88,-0.175,0.831,2.051,-0.759,-1.209,0.346,0
-0.962,0.556,-2.457,1.156,-1.253,-3.261,0.283,-1.097,-0.527,-0.414,0.684,-0.093,-0.771,-1.278,1.763,-0.901,-0.899,1.298,0.049,-0.501,-0.296,-1.333,0.141,-0.142,-0.4,-1.126,2.076,-0.268,1.817,-0.23,1
1.043,-0.358,-0.206,-0.279,-0.729,1.069,1.628,-0.072,-0.452,1.147,0.464,-1.735,2.024,0.685,1.701,1.27,-1.671,-0.02,1.873,0.855,1.247,2.638,1.836,1.515,0.339,-0.15,1.644,0.3,1.072,-0.317,1
1.482,0.209,-1.242,-0.305,2.119,-0.473,1.306,-1.342,-0.164,0.752,-1.01,0.727,2.392,-1.344,-1.732,-0.594,0.617,-0.343,-0.64,-1.697,-0.862,-0.936,0.795,2.359,-1.122,-1.138,-0.923,0.47,-0.696,-1.081,0
0.768,-0.883,0.584,0.661,-0.147,-0.018,-1.151,0.655,0.927,0.075,0.818,0.039,-0.755,-0.217,0.646,0.178,2.275,2.206,-1.888,1.786,2.273,-0.322,0.166,-0.457,-0.087,0.79,2.141,-0.056,-0.169,-0.483,1
-0.004,-0.241,-1.876,-0.762,0.173,-0.46,1.157,0.174,-0.196,-1.553,-0.225,-0.704,1.723,0.626,-2.35,-0.124,-0.291,-0.914,-0.594,-2.037,0.56,0.184,-0.093,0.184,-0.969,0.063,-0.281,-0.046,1.066,1.266,0
0.913,-1.988,1.801,0.527,0.459,-0.045,-0.635,-0.412,1.902,0.39,-1.051,1.071,-0.841,0.246,-0.028,0.669,-1.811,0.394,-1.311,-0.054,1.639,-0.771,-1.336,1.837,0.139,1.056,-0.378,1.733,1.966,0.839,1
0.279,1.264,2.308,0.153,0.989,0.108,-0.035,-0.32,0.113,-0.849,-0.015,-0.906,-0.727,-0.787,-1.598,-0.876,0.985,1.304,0.513,0.41,-0.116,-0.024,0.642,-0.748,1.137,0.817,0.597,0.182,-0.138,0.806,1
0.806,0.892,0.771,-0.721,0.687,1.474,-1.936,-1.185,-1.356,0.795,-1.781,0.353,-0.227,0.97,-0.274,-0.886,-0.865,0.13,0.587,-1.342,-0.036,-0.443,0.149,0.045,0.227,0.272,0.621,2.044,-1.853,0.184,1
2.331,-1.269,-0.363,-0.905,1.166,-0.211,-1.722,1.047,0.297,-0.139,-0.014,-0.451,-1.416,-0.525,-1.324,0.695,0.181,-1.619,-0.881,-2.204,0.454,0.565,-0.394,0.003,2.548,-0.616,1.698,-0.982,0.437,1.84,1
0.56,-0.562,-0.413,-1.345,1.067,-0.653,0.778,-0.527,1.302,0.337,1.542,-0.402,-0.606,0.567,-0.089,-0.747,-0.313,-1.165,-1.977,0.159,2.264,-0.536,1.467,-0.663,-0.763,-0.31,-0.509,0.271,-0.523,-0.012,0
-1.132,0.491,-0.55,-0.392,-1.968,1.324,-0.907,-1.017,-0.074,-0.967,-0.815,0.547,-0.086,0.565,0.717,-0.218,0.249,-0.548,-0.546,0.277,0.023,-0.194,0.193,2.583,3.244,0.082,0.604,1.705,-0.329,1.067,1
0.107,-0.321,-1.878,0.095,-1.177,-0.41,-0.021,-0.925,0.071,-1.618,0.024,-0.993,-0.248,1.221,1.072,-0.401,0.837,3.402,-1.418,0.238,0.146,-1.334,0.679,-1.042,-1.455,-0.549,1.976,-2.182,-0.487,-0.075,0
2.401,-1.228,-0.223,-1.133,1.328,-0.615,0.64,1.492,-0.649,-1.199,2.216,-0.607,0.613,-1.142,-1.851,0.826,-0.749,0.552,0.112,0.634,1.204,-0.695,-1.891,-1.312,-0.44,0.926,0.84,1.473,-0.174,0.239,1
0.354,0.517,0.376,0.477,0.386,-0.105,-1.541,0.258,-0.134,0.654,0.447,-0.823,-0.995,-0.824,-0.298,-1.125,0.047,-0.163,0.258,0.914,-0.936,-0.201,0.216,1.384,-1.064,0.576,0.107,-0.546,0.503,-0.469,1
1.448,1.335,0.786,-1.112,2.324,-0.692,1.188,-1.518,-1.697,0.535,-0.162,-1.631,0.082,-0.229,-0.109,-2.02,0.072,0.502,0.108,-0.731,-0.274,0.641,0.582,1.33,-0.121,-0.083,0.022,-0.653,-0.263,1.547,0
0.85,0.247,0.046,0.917,0.296,0.588,-0.623,0.585,0.03,0.84,-1.12,1.047,-2.495,-1.015,0.394,1.746,0.543,-0.912,1.149,-0.608,2.263,1.316,0.445,-0.057,-0.419,-0.739,-0.596,0.09,0.408,0.17,1
1.682,1.377,0.554,-0.341,0.395,0.058,-0.646,-2.199,-0.769,0.289,-1.238,-0.735,0.764,-1.353,-0.085,0.407,-0.229,-1.203,0.443,-1.584,-0.737,-0.895,-1.659,0.648,1.998,0.724,0.812,-0.852,-0.693,0.905,1
0.736,-0.295,-2.175,0.824,-1.556,1.53,0.652,0.525,-0.766,0.733,0.576,1.454,1.356,0.826,-0.012,-2.044,0.732,-0.502,-0.029,-0.293,-0.088,-1.513,0.076,-0.353,1.121,-1.56,-0.36,-1.376,0.37,1.107,0
1.176,0.413,-0.892,2.323,0.383,1.677,-0.03,1.221,0.284,0.395,-0.052,0.461,-0.246,-0.602,-1.081,-1.572,-1.811,-1.27,0.039,-0.644,1.884,-0.474,-0.078,0.706,1.24,0.737,0.764,0.952,-0.505,0.687,1
-0.016,1.743,1.192,0.564,-0.107,0.791,0.558,-0.25,-1.059,-1.525,0.917,-0.001,-0.937,-0.341,0.437,-0.338,1.525,-0.965,0.287,-0.277,0.399,-0.181,0.757,0.744,-1.186,1.443,0.885,-1.855,1.633,0.608,0
-1.519,-0.229,-1.161,-1.649,0.683,0.213,0.774,-0.211,0.078,1.063,-0.903,-1.729,1.376,1.027,-0.46,0.936,-1.193,-0.195,0.296,1.304,0.388,-0.35,0.055,0.399,0.075,-0.428,-0.081,-0.203,1.346,0.546,0
0.968,-0.668,0.047,0.78,-0.828,-0.833,1.787,0.206,-0.348,-0.355,-0.247,1.709,-0.382,0.119,-1.448,-0.305,-0.314,-0.241,0.761,0.182,1.33,0.92,-0.617,-1.09,-0.535,0.172,-0.029,1.02,-0.094,-2.115,1
