feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
2.061,0.496,0.289,-0.017,0.403,2.512,1.42,2.278,2.05,-0.708,-0.529,-0.583,-0.239,-0.576,0.753,0.844,0.17,-1.202,0.034,1.074,-1.429,1.823,0.555,-1.678,-1.112,0.285,-0.3,-0.142,0.095,-0.945,0
-0.703,-0.189,2.16,-0.839,0.902,1.701,0.219,-0.18,1.868,-0.606,-0.848,-0.512,0.786,1.47,0.542,0.847,0.867,1.168,1.598,-0.254,0.769,-1.668,2.206,-0.421,0.889,-2.044,0.959,1.005,1.289,0.281,0
-0.045,-0.309,0.526,-0.461,0.847,-0.238,-1.162,-0.657,0.503,0.619,1.616,-0.084,0.914,-0.009,-0.412,1.772,0.172,-0.367,0.823,-0.476,-0.823,-0.846,-0.914,0.265,1.119,-1.526,-0.906,-0.956,0.246,0.532,0
-0.28,2.629,1.036,0.77,-2.047,-1.476,-0.619,-0.907,-0.621,-1.648,0.7,0.864,0.044,-0.274,1.519,-0.298,0.077,2.395,-0.163,-1.788,-1.244,0.075,0.691,1.544,-0.665,0.298,0.201,0.831,0.198,-1.077,0
-1.7,0.554,-0.776,-1.899,0.263,-1.069,0.088,-0.219,-1.095,0.805,-0.277,1.02,0.572,1.468,-0.542,0.989,-0.526,-0.566,-0.624,0.06,-0.208,0.371,0.721,-0.096,0.265,1.409,0.127,-1.337,0.075,1.326,1
1.328,-0.189,1.148,-1.186,0.429,-1.575,-1.363,0.784,0.513,1.459,-1.681,0.199,0.472,0.023,1.506,2.021,0.617,0.767,0.694,0.221,-0.563,1.368,1.592,1.072,0.411,-0.106,-1.138,-1.054,-1.053,-0.262,1
-1.479,1.153,-0.905,0.481,-0.005,0.6,-0.792,1.699,1.823,-0.603,0.461,0.375,1.162,1.194,-0.76,0.547,-1.526,0.641,0.988,-0.078,-0.374,-1.185,-1.773,-0.601,-0.627,0.42,0.732,-0.209,-2.283,-2.656,1
-1.023,-1.656,-1.634,2.097,0.01,-2.255,-0.22,-1.969,-0.678,0.764,-0.725,0.109,2.654,-0.211,-0.854,0.085,0.604,-0.903,-0.037,-0.562,-1.327,0.051,0.116,-0.346,-0.525,-0.479,-1.634,-0.701,-0.42,-0.32,1
1.521,-0.834,0.99,0.735,-0.436,-1.702,1.368,-1.627,0.571,0.2,0.547,-0.277,0.05,-0.883,0.218,-0.581,0.705,0.713,-1.545,0.008,-1.322,-1.633,0.004,-1.24,-0.808,0.415,0.138,1.136,0.179,-1.149,1
0.028,-1.675,-0.609,-0.934,-0.156,-0.073,-0.741,1.214,-0.207,-1.506,-0.788,-1.427,-1.284,0.137,1.286,1.822,-0.995,0.921,1.202,-0.411,0.163,1.4,0.224,0.573,0.535,1.561,-0.319,-0.724,-0.849,-0.037,0
-0.231,0.089,-0.611,-0.69,-1.116,-0.797,2.325,-1.471,1.043,-1.687,-0.713,0.815,0.396,0.768,-0.029,-0.782,0.425,0.186,2.04,1.913,0.025,1.639,-0.769,0.62,-0.174,1.352,1.047,0.044,0.761,-1.129,0
-0.543,0.055,1.085,0.12,1.635,1.286,-0.076,0.313,1.756,0.457,1.686,2.04,0.472,1.005,0.448,-0.63,-1.644,-0.055,2.198,-0.91,1.08,-2.393,1.49,0.201,1.377,0.246,-1.391,0.755,-1.69,0.915,0
-0.068,-0.244,-2.686,2.912,0.786,-0.504,0.206,1.425,-1.951,-1.112,0.447,-1.212,1.763,1.698,0.565,-1.442,0.928,-0.153,-0.426,-0.554,-1.339,-0.985,0.816,0.699,-0.654,0.584,-1.328,-0.924,-2.367,0.07,0
-1.414,-1.46,0.003,-1.119,-0.588,-0.644,-1.439,-0.436,-2.033,0.615,0.621,-0.111,-1.031,0.295,-0.032,-0.741,1.035,-0.131,0.268,-0.475,-0.295,0.092,-0.645,2.005,-0.467,0.026,1.296,-0.588,-0.392,0.438,1
-0.246,-0.099,0.492,-1.118,-0.563,-1.488,-0.341,2.193,-1.967,1.332,1.709,1.226,-0.441,-0.594,-0.106,-0.999,0.364,-1.68,0.424,1.041,1.142,0.625,0.726,0.442,-0.853,0.2,-0.073,-1.026,1.322,0.793,1
2.178,1.169,0.897,-0.214,-0.074,1.466,0.357,-1.02,0.739,-0.225,-1.415,1.647,-1.077,-0.462,-1.206,0.201,-0.211,0.367,-1.74,0.292,-1.015,1.144,-0.61,0.076,-0.141,-0.695,-1.212,0.571,-0.604,1.434,0
1.486,-0.306,-1.649,-0.189,-0.352,0.346,-0.481,-0.128,0.497,0.913,-0.298,-0.321,-0.064,1.107,-1.062,-1.222,-0.023,0.747,-0.448,-0.816,-0.947,-1.222,0.853,0.551,-1.497,0.273,-1.254,1.435,1.201,0.041,0
0.266,1.56,-1.081,-1.098,-1.59,0.763,-0.669,1.946,-0.389,0.361,0.471,0.439,0.795,-1.008,0.419,0.036,-1.728,0.834,0.75,0.988,-0.754,-0.841,-1.735,1.538,0.592,-0.086,0.233,-1.112,-1.428,1.414,1
0.55,-0.051,-1.937,-0.713,-0.473,0.518,1.157,-0.132,-0.291,2.79,1.132,0.955,-1.448,0.024,-1.104,2.063,-1.643,2.543,1.098,-2.236,-0.199,0.95,-0.912,-0.078,0.161,-1.066,-0.286,-0.916,1.1,0.36,0
-1.08,0.85,-0.115,1.178,1.146,0.363,-0.228,-1.225,-0.458,-0.024,-1.008,0.21,1.164,1.251,-0.521,-0.233,-0.38,0.452,-0.776,-1.436,-1.497,-0.635,-0.126,-1.443,1.016,1.691,0.84,0.822,0.428,1.27,1
-1.07,0.396,-0.079,-0.056,0.944,-1.699,-1.394,-0.474,2.952,-0.137,-0.999,0.716,-0.302,-1.191,-0.888,-2.043,1.093,0.006,-0.787,-1.418,1.704,-1.067,0.372,0.757,-0.079,-0.68,-0.303,-0.5,-1.031,-0.446,1
0.518,1.148,1.711,0.234,-1.037,0.052,-0.142,-0.343,-0.643,-0.749,-1.886,-0.183,0.975,-1.229,-1.318,0.136,-0.789,1.333,-0.741,-0.782,-0.43,-0.64,0.605,1.37,0.889,-1.225,0.898,0.344,0.51,0.139,1
-0.906,-1.08,0.802,0.576,0.027,0.135,0.372,1.211,-0.24,-2.245,1.99,-1.667,-0.015,1.696,-1.182,1.216,0.902,0.304,-0.231,-1.888,-0.99,-1.789,0.895,0.693,0.573,0.472,0.572,-0.524,-1.216,1.622,0
0.518,-1.358,1.398,-0.065,0.298,-0.141,1.228,0.537,0.873,1.373,-1.421,0.568,1.081,0.919,0.103,1.129,-0.136,-0.238,0.003,0.178,-0.721,-0.443,-0.26,-1.648,-2.265,0.357,0.128,1.78,-0.284,0.166,1
0.149,0.02,1.511,-0.016,-1.243,1.283,0.685,-0.158,0.958,0.144,-0.613,-1.392,0.671,-0.45,0.577,0.844,0.947,-0.966,-0.043,1.975,-0.222,0.109,-1.806,-0.915,1.592,-0.506,-1.368,-1.569,-0.026,0.511,0
0.67,-0.492,-0.705,-0.476,1.636,1.847,0.583,0.994,-0.974,0.57,-0.992,0.262,-1.317,-0.245,0.746,1.363,-1.004,2.219,-0.753,2.249,0.425,-0.564,-0.517,-0.209,-0.039,-0.224,-0.208,-0.05,-0.337,1.653,1
0.227,0.705,0.058,-1.032,0.569,-1.004,-0.627,0.396,-0.201,0.122,1.229,-0.676,2.789,-0.288,-0.374,1.076,0.267,1.16,0.495,-0.384,0.5,-1.272,-0.632,-1.538,0.328,-1.19,1.117,0.238,0.506,-0.284,1
-0.99,0.704,0.946,0.066,0.761,1.608,0.703,2.026,0.397,0.112,0.436,0.363,-0.324,1.267,2.144,-0.131,1.37,0.189,0.074,0.438,1.096,0.555,-0.007,-0.131,-0.256,-0.357,-0.653,0.684,-0.088,-1.153,0
1.721,0.072,1.471,-2.527,0.752,-1.848,-1.24,0.183,0.868,-0.366,0.214,0.761,0.226,0.635,0.095,0.29,0.177,-0.565,1.829,-0.45,1.805,0.776,0.081,-0.379,0.002,0.32,-0.68,-0.045,-2.339,-0.421,1
0.036,0.395,-0.456,-0.086,-0.583,-0.448,-0.406,-0.447,0.139,1.85,0.948,-2.228,1.002,1.848,-0.332,1.046,1.553,0.878,0.454,0.254,-1.34,-0.247,1.437,0.274,-0.474,0.567,-2.216,-1.207,0.605,0.448,0
0.807,1.076,-0.763,1.418,-0.404,0.166,0.769,-1.711,-0.923,-1.133,0.157,-0.49,1.807,0.24,0.22,-1.369,-0.793,-1.186,-1.007,0.071,-0.459,-0.894,-1.368,0.497,-0.395,0.525,0.763,-1.309,1.627,2.06,1
0.237,-0.379,-1.835,-0.028,0.435,0.248,0.558,0.709,-1.718,-0.559,-0.155,0.888,0.423,1.67,-1.209,1.234,0.919,1.629,-0.7,-0.653,-0.961,0.487,-0.325,0.584,0.842,-1.565,0.058,-1.529,1.075,1.001,0
0.316,0.92,0.608,-0.862,-1.584,-0.342,0.605,1.728,0.604,-0.37,0.777,-1.591,-0.013,0.953,0.35,0.089,1.605,-0.7,-0.394,-0.408,-1.524,-0.059,-0.74,2.304,-0.907,-0.896,1.128,-1.322,-2.341,0.037,0
0.351,-0.582,0.313,-0.864,-0.547,-0.402,2.303,0.782,-1.19,1.339,-1.851,-0.649,0.093,-0.202,0.52,0.591,0.158,0.391,-1.156,0.658,-1.638,1.619,-0.234,-0.3,-2.743,-1.713,-0.922,-1.448,-0.282,0.147,0
0.331,-0.646,0.739,-0.431,-0.02,-0.343,-1.005,-0.171,0.615,1.04,1.974,0.734,-0.177,-1.85,-1.491,0.052,0.433,-0.409,-1.002,-0.418,1.73,-1.267,1.555,-1.137,1.411,0.072,-0.02,-0.109,0.095,0.467,0
-0.658,-1.989,0.27,-0.089,0.851,-0.269,-0.013,-0.023,0.438,-1.078,-1.266,2.434,0.363,0.857,-0.328,0.324,0.178,-1.451,-2.916,0.3,1.862,-1.24,-1.247,0.051,1.474,-0.165,0.018,0.886,-0.428,0.611,1
-0.444,-1.307,1.821,0.439,0.18,1.02,-0.794,-0.997,-0.098,2.48,-1.342,-1.586,0.373,-1.144,0.242,-0.293,0.824,0.549,-0.76,-0.783,-0.211,1.254,0.446,0.759,1.436,0.952,-0.338,0.312,0.922,-0.506,0
0.39,-0.284,-0.749,-0.211,1.152,-0.622,1.781,-0.217,-2.072,-0.048,0.865,1.62,0.388,-0.096,-1.079,-0.381,1.556,0.716,2.407,-0.651,-0.072,-0.149,2.44,0.953,-0.854,-0.507,0.563,-1.841,0.344,-0.059,0
-0.775,-0.639,-0.121,0.371,-0.697,0.624,0.238,-0.363,0.617,-0.385,-1.737,-1.546,0.947,-0.33,0.09,0.052,0.513,1.766,1.777,1.038,-0.254,-0.367,0.726,0.796,1.231,-1.67,-0.509,-1.151,-0.419,0.029,0
0.945,1.401,1.441,2.402,-0.595,-2.002,-1.093,0.108,1.272,-3.232,-0.411,-0.671,0.591,-1.113,-0.116,0.467,-1.226,-0.1,-0.744,0.588,-0.965,-0.624,0.998,0.118,0.299,-1.289,1.141,-0.765,-0.253,1.519,1
0.369,-0.013,-0.026,1.592,1.314,1.638,0.901,-1.588,-1.491,0.214,0.659,-0.411,-1.673,1.797,-0.407,-0.221,-0.18,0.353,-0.403,0.471,-0.495,0.858,0.593,-0.386,-0.124,-0.941,1.144,-0.551,-1.227,-0.067,0
-1.486,1.073,-0.583,0.903,-2.369,0.342,0.017,-1.829,0.72,-0.373,-1.294,0.388,-0.641,0.074,-0.641,0.169,0.277,0.462,2.328,-0.179,-0.729,0.639,-1.672,-1.285,1.251,-0.868,0.314,1.938,-1.106,-0.881,0
1.355,0.411,-0.436,1.994,-0.764,0.591,-0.886,-0.886,-0.233,-0.887,1.019,-0.443,1.102,-0.053,1.177,-0.631,2.958,-0.598,1.286,-0.916,1.328,0.569,1.851,2.699,1.305,0.603,0.256,-0.85,1.064,-0.954,0
-0.746,-1.474,-0.094,-0.931,0.363,-0.155,-1.074,-0.231,1.1,0.131,-1.868,-0.643,-0.133,0.316,0.933,0.443,-0.737,-0.979,-0.01,0.042,-1.093,-0.867,-0.049,0.287,0.419,-0.186,0.77,1.295,-0.588,-1.814,1
1.37,-1.227,0.375,0.185,0.283,0.129,-1.068,0.834,-0.181,2.846,0.632,0.252,-0.038,1.052,0.711,1.216,-1.659,-1.854,1.226,1.006,0.517,-0.053,-2.397,-1.701,-0.693,1.02,0.42,-0.12,0.361,1.004,0
0.903,1.245,0.441,-0.244,-0.002,0.498,0.252,0.9,0.178,0.714,0.205,0.068,-1.338,-0.426,1.911,-0.183,0.534,-1.449,0.607,0.338,-2.309,-2.812,0.948,0.938,-0.888,-0.546,0.145,1.21,-0.357,-2.089,1
-2.279,-1.463,-1.328,-0.162,-0.614,-1.037,0.515,-0.917,-0.549,2.73,-0.019,-0.061,-0.069,-2.304,0.948,1.119,-0.098,-2.133,2.192,0.184,-1.543,0.812,-1.62,0.155,1.108,-0.022,0.961,1.043,-0.235,-0.667,0
-1.64,0.342,0.466,1.677,-0.68,-0.775,-0.637,0.005,-0.96,1.554,-1.232,0.307,-0.775,-1.304,1.926,-0.846,2.14,0.45,-1.789,-0.77,-2.167,1.15,-1.656,1.349,-0.222,1.618,-0.931,2.546,-0.33,-0.233,0
-1.487,-0.041,-0.066,-0.901,-0.804,-0.152,-0.967,0.092,0.405,-0.454,0.317,-0.056,0.659,0.14,-0.031,1.64,-0.366,0.689,1.086,-0.005,-0.67,-1.148,0.785,-0.795,0.207,1.041,0.361,-0.401,-0.69,1.081,1
0.901,1.136,-0.94,-0.516,0.408,-0.551,-1.139,-2.061,-0.259,-0.121,1.075,0.12,1.108,0.109,-1.554,-0.144,-1.059,0.325,-0.928,-0.891,0.314,-0.88,0.345,-1.564,-1.328,-1.028,-0.807,0.186,1.627,0.158,1
-1.784,-0.18,0.108,-0.193,-0.422,0.226,0.465,-1.732,1.542,0.668,0.935,0.66,0.683,0.221,1.285,0.279,1.513,-0.579,-0.541,-0.808,-0.748,1.27,0.408,-0.053,1.816,-0.617,-0.876,2.262,0.446,-1.175,0
-0.166,-0.158,0.496,0.326,1.087,0.325,-1.779,-2.496,-1.106,3.745,0.904,0.854,0.148,0.879,-0.532,-1.684,-0.17,0.371,-0.112,-1.538,1.993,0.666,-0.35,1.075,0.759,-0.891,-0.411,0.425,-0.145,0.127,0
0.921,0.626,-0.152,-0.089,-0.728,1.654,-0.345,-0.359,0.672,-0.053,0.004,0.442,2.071,0.171,0.396,-0.799,-1.592,-1.368,0.265,-1.306,1.25,1.026,0.633,-1.129,-0.137,-1.502,-1.872,0.44,0.274,-1.68,0
-1.233,-1.013,-1.67,-1.201,-0.437,-0.985,-0.529,2.448,0.476,-0.919,-0.838,-0.192,-0.495,-0.398,-0.741,-0.044,0.218,0.855,-0.413,-0.814,0.165,-0.871,-2.069,-1.746,0.248,-0.884,0.327,0.56,-0.109,1.274,1
1.349,1.035,-0.594,-3.155,1.231,0.238,0.457,0.334,0.167,-1.757,1.066,0.789,-0.741,-0.962,0.294,1.067,0.593,0.383,0.713,-0.301,-1.512,0.346,-1.806,0.776,0.726,-0.317,-0.964,0.502,-0.191,-0.579,0
-0.152,-1.121,1.522,-1.505,-0.026,-1.036,1.165,-0.753,0.044,0.046,-0.454,-0.168,0.441,-0.044,0.776,-0.265,0.066,0.695,-0.172,-0.719,-0.13,-0.328,0.306,-0.548,0.842,-0.298,0.039,-0.151,-0.535,1.437,1
-0.376,0.139,0.227,-0.107,-0.724,-0.538,-2.096,0.138,1.141,-0.648,0.064,0.581,0.587,1.082,0.615,2.157,0.157,1.283,1.521,1.81,-1.131,0.565,-0.91,2.162,-0.371,1.864,-0.138,0.025,0.605,1.541,1
-1.608,0.162,0.603,0.149,0.121,-1.56,1.061,0.94,0.037,-1.343,1.063,0.146,0.434,0.602,0.065,-0.146,0.498,0.441,0.996,0.597,-0.583,0.75,-0.346,0.132,-0.266,-0.73,-0.995,0.243,-0.558,-0.895,0
-0.813,0.67,0.802,0.046,-0.239,-0.364,-1.362,0.229,2.399,1.465,0.115,-2.356,-0.505,-0.533,-1.106,0.609,1.361,-0.086,0.38,-0.035,-0.771,-0.823,-0.051,2.017,0.003,0.797,0.229,0.557,0.367,-1.476,1
-0.465,1.037,-0.053,0.77,0.086,0.506,0.052,-1.206,1.575,0.602,-2.245,0.686,-1.439,-1.171,0.164,0.568,0.301,1.384,0.737,-1.074,-0.406,-1.63,-0.014,0.074,-0.625,-0.056,1.519,0.52,0.794,0.709,0
0.022,-0.128,1.391,-0.393,-0.535,-0.332,-0.734,-0.217,1.105,0.979,-0.23,-0.835,1.471,-1.021,-0.357,-0.168,0.034,0.727,0.541,-0.208,-0.999,0.724,-1.121,0.257,-0.461,1.861,0.478,-1.164,-0.87,1.309,0
0.574,-0.799,1.393,0.143,-0.372,0.841,-0.421,1.032,0.405,-0.733,1.184,-0.097,-1.287,-1.285,-0.353,-0.684,0.837,-0.541,0.468,1.276,-2.317,0.364,-0.11,1.317,0.68,-0.91,-0.723,-0.164,0.947,0.631,1
-0.451,0.801,1.997,0.686,0.708,-0.083,-0.71,-3.308,0.192,-0.653,0.736,-0.153,-0.152,0.787,-0.98,-1.188,0.742,-0.635,-0.598,2.368,-0.743,0.805,-1.195,-0.243,0.619,-0.111,0.955,-0.168,0.166,-0.836,0
-0.628,0.254,0.28,-0.482,0.071,0.153,-1.482,-1.05,0.284,-0.923,2.568,-0.205,0.654,1.257,-0.973,-1.378,0.634,-0.64,-0.336,1.106,0.324,-1.601,0.516,0.134,1.547,-0.655,-1.105,-0.489,0.273,-0.596,0
2.837,1.676,-0.547,-0.799,-0.301,-0.896,-0.71,2.143,-1.336,-1.979,-0.105,-0.684,-1.203,-0.653,-0.707,-0.319,-1.478,-0.799,-0.753,-0.83,2.279,-0.024,0.144,-0.244,0.31,-0.265,1.38,-0.603,-2.145,-1.168,1
-0.548,2.469,-0.799,-0.166,-0.622,-0.441,1.448,-0.206,-0.414,0.511,0.52,-0.453,1.048,0.727,-0.491,-0.081,0.191,2.497,1.509,0.559,-1.417,-0.717,-0.857,-1.011,-1.442,-0.315,-0.216,0.259,-1.453,1.175,0
-0.959,0.464,-0.186,0.109,0.071,1.856,1.366,-2.819,0.125,0.011,-1.088,-0.081,-0.76,-0.75,0.545,1.462,-0.645,-0.533,0.261,2.588,-1.311,-1.127,-1.471,-0.509,0.765,-1.317,-0.053,-0.446,0.221,0.276,0
1.158,-0.446,-0.743,1.33,-0.651,-0.369,-1.024,-0.048,-0.896,0.855,0.166,-0.23,-0.465,-1.368,-0.582,-0.253,0.757,-0.371,1.156,-1.271,0.377,-0.416,0.868,0.104,0.913,0.551,0.157,-1.046,0.245,0.987,1
-1.159,-0.313,-2.099,0.422,-0.152,0.837,1.413,1.718,-0.468,-0.428,-1.419,-1.027,0.012,-0.629,-0.975,-0.072,-0.076,1.304,-0.689,-0.139,0.347,-1.133,-0.324,-0.001,-0.517,0.247,0.062,0.107,-0.32,-1.04,0
-0.831,-0.992,-1.059,-1.417,1.545,0.049,0.383,0.662,-1.744,0.693,0.449,-0.13,1.116,-0.468,0.307,-0.197,0.082,0.22,-0.057,0.466,-2.519,0.562,-0.82,0.127,-0.117,-0.28,0.974,1.925,0.251,-0.4,1
-0.639,0.25,0.776,-0.257,1.877,-0.858,-1.953,-1.167,-0.37,0.895,-0.678,-1.267,-1.904,0.984,-0.126,1.034,-1.532,0.063,-0.248,-1.747,0.246,0.713,-0.245,-1.234,-0.078,0.987,-0.008,-1.207,1.467,0.106,0
-1.352,-0.78,-0.892,-1.234,-0.252,0.206,-0.289,1.242,2.247,0.616,0.129,0.165,0.882,-0.595,0.832,-0.043,-1.309,-0.88,2.054,1.206,-1.023,-1.107,0.13,-0.895,0.015,1.824,1.391,-1.071,-0.033,1.133,0
-0.851,0.059,-1.198,0.383,-1.371,-0.105,-1.18,-0.492,0.982,0.33,0.636,-0.544,-1.767,-0.979,0.156,0.045,0.169,-0.711,-0.748,1.047,-0.686,-0.703,-0.477,-0.521,-0.263,-1.109,-0.034,0.013,-0.431,0.155,1
-0.521,-0.43,-1.614,2.446,0.438,-0.111,1.966,-0.39,-0.858,-0.278,-0.569,-1.221,0.026,0.849,-0.028,-0.898,0.626,0.577,1.588,0.412,-0.834,0.909,0.794,-2.175,-0.019,0.464,-0.461,-0.045,0.058,-1.671,0
1.42,0.6,0.969,1.161,-1.955,0.297,-0.487,-1.009,-0.452,1.474,2.022,0.639,-1.128,0.233,0.636,0.276,1.991,0.385,1.935,-0.519,-0.301,-1.51,-1.601,1.023,0.874,-1.059,-0.185,-0.989,1.868,-0.428,1
-1.176,0.09,-0.965,-0.952,-0.912,0.4,0.842,0.601,-0.633,0.929,-0.606,-2.393,0.788,0.641,-0.403,1.053,-1.159,1.561,0.36,0.424,1.003,-0.646,-1.186,0.748,0.796,-0.397,1.49,-0.865,-0.378,-2.032,1
0.57,0.914,-1.96,-0.001,-1.352,1.013,0.894,-0.798,-0.967,1.788,0.091,1.69,-0.829,-1.512,-2.027,0.421,-0.018,-1.247,0.755,0.669,0.414,0.52,-1.715,0.059,0.907,0.565,-1.158,0.357,1.466,1.06,0
0.11,0.179,0.44,0.98,-2.48,0.152,0.757,0.102,-0.269,-0.21,-0.259,-0.869,0.967,-0.339,0.191,0.998,-1.136,-0.415,0.722,0.873,-0.113,-0.349,2.645,0.54,2.683,-0.014,0.247,-0.731,-1.511,-2.078,0
-0.265,-1.911,-0.538,-0.933,-0.103,-0.378,0.692,-0.619,-1.115,0.476,-0.765,-1.318,0.718,-0.289,0.713,-0.049,0.619,-1.503,0.221,-0.322,0.857,-0.014,0.66,-0.773,-1.276,-1.338,-0.609,-0.571,0.728,-0.13,1
0.23,0.833,1.995,-1.699,-0.002,-2.865,-0.899,-1.054,0.012,-1.515,0.055,-0.407,0.049,0.636,-0.148,-1.2,1.447,0.421,0.229,-1.333,-0.533,-0.945,-1.162,0.081,2.274,0.368,-1.125,-0.309,1.543,-0.656,0
1.012,-0.719,1.233,0.21,-0.781,1.076,0.892,1.384,-0.187,-0.97,0.454,1.725,0.168,1.511,-0.047,1.265,0.824,-1.218,-0.276,0.191,-0.188,-0.503,-0.225,0.219,-0.004,0.498,0.653,-0.156,-0.531,1.242,0
1.092,0.667,-0.032,0.369,-0.051,-1.602,0.614,1.169,1.965,0.493,0.697,0.495,-0.172,-0.353,0.407,0.69,0.77,-0.243,-0.388,-0.476,1.322,-2.164,0.106,0.798,-0.167,1.621,-0.576,-0.686,1.44,-1.056,1
2.9,1.951,0.737,0.886,-0.22,-0.437,-0.483,0.99,-0.902,0.137,-1.021,2.309,-0.465,0.914,0.298,-0.143,0.378,1.609,1.535,-0.975,-0.177,0.337,-0.55,0.143,0.011,-0.366,1.066,1.065,-0.316,-0.089,0
0.327,0.168,-1.08,-0.305,-1.484,1.499,-1.225,0.155,0.027,-1.584,-0.029,-0.725,-0.484,1.583,-1.329,1.493,-0.254,0.526,-1.14,0.195,0.94,-0.065,1.498,1.835,-1.353,-1.746,-1.001,2.119,1.403,-0.049,1
0.271,0.409,0.295,-0.278,-1.834,-0.961,-0.835,0.067,-0.918,0.279,-1.669,0.5,1.493,0.638,1.043,-1.155,-1.071,0.535,-1.261,-2.013,1.023,-0.216,0.449,-0.138,0.441,-1.277,-1.067,0.98,0.166,-0.967,1
-0.421,-0.626,0.517,-0.363,-0.23,0.231,-1.26,2.413,1.035,0.988,-1.579,0.115,-0.557,0.952,-0.936,0.927,-1.422,-0.634,-1.395,0.185,2.536,-0.998,-2.454,0.003,0.156,0.131,1.542,0.121,0.6,-0.263,0
2.455,0.257,-0.147,0.058,-2.212,-1.098,1.372,0.183,1.48,1.628,-0.171,-0.128,-0.62,-0.441,-0.473,-2.595,-0.141,0.112,-0.903,-0.168,-0.08,-1.497,0.186,0.139,-0.236,0.92,-0.889,-0.889,-0.712,1.021,0
0.309,0.778,2.108,1.902,-0.784,1.33,-0.755,-0.597,1.714,-1.014,-0.675,0.09,-0.629,-0.405,0.943,1.172,-1.965,0.742,2.447,0.655,1.85,0.707,-0.616,1.171,0.668,2.873,0.047,-0.029,-1.251,-0.021,0
0.182,-2.361,1.924,1.266,2.006,-1.262,-0.087,-0.145,-0.251,-0.351,0.28,0.629,-1.21,1.032,0.208,-0.605,0.641,0.829,0.0,0.882,0.916,-0.452,-0.105,1.314,-1.317,-1.356,-1.153,0.148,-0.265,1.327,1
-1.16,-1.756,-0.419,0.751,-0.1,-0.586,-0.655,-1.646,-0.437,-0.515,0.63,1.743,0.1,0.67,0.289,0.98,-0.384,0.307,0.675,-2.483,-0.205,0.843,0.965,-0.592,-0.396,0.097,-1.034,0.712,0.866,-0.349,1
-0.189,0.036,-0.727,-0.674,1.185,-0.008,0.32,0.705,-2.263,-1.181,0.812,-0.595,-0.125,1.092,-1.156,0.523,1.107,-0.581,-0.428,0.327,0.698,-0.182,-0.296,-1.679,-0.809,0.187,-0.389,0.291,-1.256,0.806,1
0.112,0.518,-2.532,-1.303,1.29,0.052,1.04,0.344,0.114,0.372,-1.048,-0.438,0.262,1.286,0.62,-0.846,-0.46,-0.965,-0.524,-0.35,-0.394,0.36,0.17,-1.932,-1.868,-0.211,0.843,-0.158,1.688,-0.564,0
2.246,1.875,0.588,2.864,1.031,-1.134,0.132,-2.279,0.067,0.625,0.113,0.219,-0.518,-0.96,-0.427,-1.108,0.873,0.435,0.179,-1.655,-0.741,-0.296,-0.438,1.508,0.695,0.634,-1.778,1.316,-0.392,0.129,0
-0.541,-0.25,0.063,-0.443,-0.143,1.621,-1.29,0.502,-2.644,-0.155,1.102,-0.67,0.583,-0.678,1.206,1.906,-1.073,1.938,0.729,-1.883,0.408,0.389,-0.088,0.732,-0.74,2.212,-1.457,-1.746,0.123,0.417,0
1.137,-0.128,0.751,-0.396,-1.254,-1.269,-0.108,-1.558,1.019,-0.014,0.582,0.285,1.208,0.387,0.824,0.544,-0.838,1.709,0.828,0.016,-0.029,-0.736,-1.28,0.345,-0.186,0.925,-0.409,-0.417,0.634,-0.293,0
0.81,0.449,1.116,-1.053,-2.152,-0.279,-0.938,0.658,1.254,0.468,1.498,0.559,-1.145,-0.157,-0.727,0.69,0.526,1.41,1.246,-1.106,-0.126,0.525,1.744,0.157,-1.434,-0.216,1.351,-0.57,-0.218,-0.773,0
-0.002,0.802,-0.644,-0.118,-2.288,-0.544,1.456,1.021,0.147,0.128,0.008,1.686,-0.615,-0.717,1.607,-0.982,0.311,1.803,0.343,0.913,0.865,2.099,0.949,0.48,-1.423,0.668,-0.734,1.356,-1.408,0.425,0
1.696,0.625,-1.081,0.379,1.888,0.347,1.003,0.582,-1.082,-1.719,-2.492,-0.659,-0.177,2.28,-0.935,-0.199,-2.475,-0.887,1.165,-0.459,0.89,-0.483,-2.325,0.205,0.05,0.786,-3.252,-1.87,-0.309,-0.774,1
0.051,0.621,-0.762,0.928,0.601,-0.218,0.399,1.145,0.891,0.512,0.574,-0.885,0.118,-1.472,0.543,-0.748,-0.269,1.496,0.442,-0.385,0.463,-0.565,0.157,-1.269,0.169,0.27,0.053,0.77,-0.307,1.336,0
0.742,-0.144,0.242,1.255,-1.544,-1.444,3.003,-0.405,1.094,-0.632,0.566,-0.995,-0.392,-0.203,0.161,-0.818,-0.549,-1.351,-0.952,0.97,-0.703,0.004,-1.652,-0.96,1.416,-0.249,0.28,-0.191,0.827,-0.545,0
1.445,0.016,0.747,0.06,2.359,0.883,0.468,-0.345,-0.619,1.515,-0.328,1.867,0.312,1.341,0.346,0.658,-0.833,-0.088,-1.313,-2.069,0.211,-2.325,0.913,-1.121,-1.084,-0.284,-0.386,1.615,-0.796,1.217,0
