feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
1.943,-0.748,1.474,1.439,-0.615,-1.003,0.851,-0.129,0.721,-0.246,0
0.889,1.192,0.192,0.263,0.597,0.122,-0.037,0.861,0.883,0.718,0
-0.602,-0.203,-0.766,0.163,-0.38,0.917,1.055,-2.249,0.984,-1.626,1
0.625,1.128,-1.633,-0.85,1.266,-1.611,-0.511,-0.47,0.357,-0.146,0
-0.733,-0.991,0.513,0.774,0.148,-0.148,1.959,-1.15,-0.262,0.389,0
1.656,0.087,1.048,0.061,-1.295,1.264,-2.144,1.246,-0.44,0.288,1
0.036,0.383,-0.693,0.041,-1.27,-0.285,-0.04,-0.694,0.343,0.23,1
-0.72,0.001,-0.751,-0.732,0.624,0.04,-1.521,-1.284,0.724,1.012,1
0.565,-1.167,0.66,-1.487,0.518,1.351,0.095,-1.986,-1.28,1.828,1
1.527,0.704,-1.247,0.536,-1.597,0.081,0.861,2.002,-0.554,0.885,0
1.203,0.2,-0.196,1.598,1.207,0.398,0.141,0.136,0.149,1.579,0
0.9,0.024,0.444,1.081,0.192,0.254,0.965,1.401,-0.333,-1.173,0
-0.235,0.382,0.34,0.957,-1.093,1.627,-0.076,-0.448,-1.067,0.758,1
-1.206,-0.27,-0.3,-1.136,-0.066,-0.246,0.42,-0.131,-1.25,-1.032,1
2.09,-0.451,-0.88,-0.046,0.999,0.637,-0.447,-0.087,1.22,0.847,1
0.274,0.841,-0.155,-0.234,1.127,-0.267,0.222,-0.332,-1.665,0.334,1
1.082,-0.367,1.032,0.271,0.395,1.817,0.886,-1.655,-0.097,-1.016,1
-1.536,-0.028,-0.673,-0.795,-1.52,0.114,0.55,1.487,-0.457,0.518,1
-0.362,-1.576,-0.062,0.712,0.815,0.19,0.884,-0.848,0.287,0.008,0
1.052,0.613,-0.156,-0.07,-0.847,-0.279,-0.468,-1.48,0.48,0.433,1
-0.052,0.719,-2.42,1.024,1.048,0.107,0.573,0.542,-2.143,-0.477,1
-0.945,-0.749,-0.186,1.131,0.812,1.419,-2.454,-0.465,-1.356,-0.27,1
-1.044,0.597,1.141,-0.403,-0.684,0.916,0.282,-2.536,0.259,0.637,1
1.051,-1.035,0.117,-1.425,1.15,-0.346,-0.676,0.018,0.981,1.701,1
-0.177,-0.09,-0.55,-0.28,0.16,-1.902,-0.792,0.496,1.122,0.312,0
1.68,-0.015,1.171,0.338,0.214,-1.159,1.102,1.48,-0.948,-2.426,0
1.667,-0.846,-0.097,0.533,-0.307,-0.724,-0.606,1.37,1.99,0.339,1
2.213,0.159,-0.44,0.177,-0.337,-0.861,-0.388,0.973,-0.387,-0.04,1
0.075,-0.533,-0.121,-0.089,0.474,0.329,0.166,1.708,0.17,0.194,1
0.854,-1.188,0.703,0.425,2.247,0.971,0.017,-0.219,-1.181,0.214,1
0.705,-1.974,-1.518,0.704,-0.118,1.312,-1.462,-1.039,0.466,-0.479,1
-0.863,-0.211,0.044,0.291,-0.186,0.279,-1.133,-0.473,-0.109,-0.851,1
0.43,-0.875,-0.102,-0.834,-0.741,-0.802,-0.099,1.253,0.482,0.673,1
0.0,0.36,-0.296,0.891,0.699,-0.728,1.022,3.402,-1.414,-0.135,0
1.108,-1.708,0.056,1.539,0.066,-1.125,0.259,-0.116,-2.486,0.937,0
-1.326,1.261,0.235,-0.599,-1.645,1.557,0.126,-0.305,-0.087,-0.458,1
-0.474,-0.579,-0.131,-0.944,-2.631,-0.453,0.959,0.541,0.194,-0.474,1
-0.514,-0.093,0.447,0.23,-0.361,0.326,-0.095,-0.316,-0.749,0.56,1
-1.196,1.3,-0.122,1.235,-0.257,0.108,-0.488,0.498,0.135,-0.187,1
0.454,-0.555,0.353,-0.439,-0.128,0.405,-0.83,1.491,-0.457,-0.236,1
-0.946,-1.091,0.478,-1.588,-0.092,0.109,-0.586,-0.285,-0.955,1.087,1
1.395,-2.684,-0.853,-1.238,1.196,-0.678,-0.905,-0.318,1.559,1.443,1
0.542,0.121,-0.605,-0.539,-1.189,-0.178,0.255,-0.308,-1.075,0.013,0
1.647,0.405,3.127,-2.513,-0.868,0.008,1.445,-1.48,0.644,0.884,1
-1.267,0.641,-0.3,0.127,-0.371,1.635,0.25,-0.765,1.34,-1.041,1
-0.026,1.147,-1.45,0.084,2.015,-1.378,1.396,0.093,0.298,-0.523,0
0.797,1.383,0.3,-0.416,-0.235,-0.657,-0.227,-0.308,0.448,-0.946,0
-0.679,-0.313,-0.009,-0.275,0.19,-0.803,1.044,-0.346,-0.218,-0.518,0
-0.04,-1.674,1.253,-0.901,-0.511,0.156,-0.586,0.818,2.027,0.446,1
0.547,0.988,-0.827,0.372,0.62,0.428,0.089,0.508,-0.934,-0.042,1
1.35,1.541,-0.236,-2.072,-1.164,1.326,-0.985,0.81,-0.131,-0.926,1
-0.136,-1.56,0.27,0.73,0.548,0.215,0.149,0.555,0.844,-0.499,1
1.0,-0.105,0.129,0.803,0.856,-0.277,-0.036,-1.147,1.055,1.316,0
-0.456,-0.686,1.822,-1.04,-1.106,-0.426,0.377,-1.463,0.409,-0.621,1
0.358,1.327,-0.472,-0.474,1.363,0.798,-0.023,-1.556,-0.127,-0.461,1
-0.505,1.713,0.025,-1.283,-0.626,0.995,0.323,-2.496,0.758,1.19,1
0.245,0.455,1.589,-0.685,-0.639,0.945,-0.248,0.247,0.066,0.124,1
0.466,2.453,0.37,0.285,1.666,1.222,0.76,-0.119,1.288,0.227,1
-0.689,1.571,-0.025,-0.435,-0.117,0.138,0.646,0.156,1.066,-0.06,1
-1.921,1.084,1.393,1.23,1.524,0.182,0.975,-1.429,0.364,-0.38,0
-0.634,-0.3,0.468,-0.303,0.799,0.059,-0.073,-0.802,0.332,-0.271,0
0.687,-0.223,-1.161,-0.39,0.964,-0.87,-0.041,-0.351,-0.212,-1.652,1
0.501,-0.278,0.059,0.006,0.728,0.72,-1.818,0.775,-1.032,-1.298,1
0.569,0.375,0.668,-0.188,-0.493,0.799,1.849,-0.201,-1.184,-0.232,0
0.283,-1.022,-0.757,-0.432,-0.393,-0.467,0.22,2.979,-1.202,-0.641,1
-0.613,2.557,0.176,-1.402,0.674,-0.073,-0.289,-1.28,-0.856,0.977,1
0.053,-0.414,-0.151,0.596,-2.009,0.736,2.204,-0.551,1.253,0.415,1
-1.02,1.047,-0.179,-0.47,-0.274,-0.02,-0.145,-0.298,-0.54,0.634,1
-1.639,-0.747,-0.186,0.428,-1.719,-0.337,0.638,0.997,-0.389,0.732,1
1.17,1.546,1.336,1.714,0.563,-0.646,1.962,0.757,-2.093,1.319,0
1.44,1.234,0.428,-0.624,1.16,0.272,-1.041,-1.464,0.343,-2.485,1
0.902,-1.201,-1.842,0.234,-0.939,-0.749,-0.191,1.439,-1.358,-0.077,0
-0.819,0.631,-0.393,-0.207,0.74,0.127,0.115,-0.507,0.448,1.311,1
0.534,0.37,0.387,-0.05,1.716,-1.076,0.307,1.515,1.294,1.371,0
0.996,-1.155,0.956,1.172,1.095,-1.91,0.028,1.001,-0.35,-0.847,0
-1.912,2.186,-0.634,0.862,0.225,-0.848,-1.219,1.179,1.137,0.532,1
0.601,1.393,-0.377,1.526,-2.564,0.389,0.005,0.387,-0.617,0.326,1
0.76,1.582,-0.865,-0.234,1.881,1.126,0.548,-1.202,0.492,-0.017,1
-0.699,-1.544,-0.916,0.526,0.47,1.313,-0.833,-0.369,1.342,0.848,1
-2.622,-1.092,0.696,0.62,0.172,-1.223,-0.657,-1.183,1.877,0.095,1
-0.023,-1.553,-0.47,0.293,0.46,1.193,-0.673,-1.233,-0.094,0.435,1
-0.345,-0.977,1.141,0.105,-1.416,0.695,1.327,-0.073,0.519,0.774,1
-0.263,0.756,0.252,-0.096,0.057,-0.794,-0.835,0.9,-0.572,0.58,0
-2.122,-0.391,0.198,-0.183,-0.241,0.949,1.992,-0.67,-0.065,-1.172,1
0.36,0.605,-0.806,1.155,1.224,-0.618,1.324,-0.497,-0.619,0.168,0
-0.201,-1.214,0.522,0.616,0.705,0.186,-1.945,-0.117,0.065,0.328,1
0.116,0.719,0.524,1.587,-0.336,0.188,-0.061,-0.989,0.365,0.244,1
0.299,0.624,0.313,0.407,0.546,0.683,1.628,-0.456,1.028,-0.415,0
-0.615,-0.437,1.962,0.671,0.948,1.178,0.57,-0.498,-0.24,-0.649,0
-1.163,2.844,1.258,-0.547,0.54,-0.225,0.216,-1.235,1.024,0.383,1
-0.295,0.214,0.24,0.864,0.07,0.878,-0.798,0.119,-0.23,0.931,1
-1.977,0.662,0.71,-1.646,-0.985,-0.482,-0.372,0.592,-0.308,-0.398,1
0.401,-0.064,1.247,-1.671,0.714,-0.818,-0.086,0.414,-0.048,-0.262,0
1.124,-0.201,0.894,-0.714,1.428,-0.004,-0.06,1.179,2.928,0.184,1
1.028,-0.916,0.197,0.158,-0.296,-1.999,2.359,0.531,0.222,-0.58,0
-1.054,2.167,0.66,0.75,0.674,-1.297,-0.91,-0.483,-0.283,-0.081,0
-0.629,0.567,-1.871,-0.698,0.066,-0.739,-0.995,1.152,0.468,0.946,0
-0.261,2.164,-0.951,-0.717,0.96,0.758,-1.237,0.372,-0.456,-1.254,1
-0.815,1.493,-1.013,0.127,-0.698,0.5,1.13,-0.678,0.48,0.514,1
0.009,-0.08,-1.092,-0.95,-1.584,-0.962,-1.383,0.276,-0.331,1.585,0
-0.206,-0.261,-0.91,-1.166,1.197,-0.368,0.654,0.925,0.266,-0.831,0
-0.806,0.28,0.954,-0.095,0.113,-0.976,-1.192,-0.672,-0.215,0.402,1
-0.924,-0.974,0.471,-0.32,0.237,-1.974,-0.344,-0.214,0.002,1.28,0
1.07,-0.708,1.811,-0.809,-1.81,0.438,0.033,0.588,-0.284,0.228,1
-0.75,0.713,0.426,-0.984,0.743,-0.701,1.102,-1.463,0.616,0.863,0
-0.428,-0.064,0.571,0.428,-1.484,-2.18,0.503,-0.716,1.777,-0.054,1
0.564,0.183,-1.305,-0.369,2.709,-0.008,-0.897,1.129,0.66,1.545,0
-1.754,-0.862,-0.078,0.501,-0.317,2.065,-1.198,-1.904,2.069,-0.335,1
-0.21,-1.0,-0.117,-0.181,-0.128,-1.714,1.228,0.277,-2.736,0.133,0
-0.278,0.015,0.825,-0.589,0.943,1.764,-0.534,0.858,-1.074,1.054,1
0.021,-0.976,0.942,0.379,-0.606,-0.245,1.499,0.655,-0.039,1.347,0
1.415,-0.46,-0.751,0.623,0.941,-0.824,-1.11,-0.474,-0.093,0.926,0
0.421,-0.147,-0.004,-2.701,1.947,1.449,0.016,-0.856,0.861,1.648,1
