feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
-2.068,1.174,-1.479,-0.274,0.734,0.518,0.301,-0.535,0.042,0.46,1
2.047,-0.194,0.094,1.121,0.915,-0.256,2.162,0.753,-1.036,-1.376,0
0.217,-0.681,-1.186,0.986,0.863,0.266,0.036,0.162,0.524,-0.484,1
-0.316,1.407,-0.942,1.241,-0.898,-0.083,0.09,0.043,0.013,-0.207,1
-0.569,1.939,-0.114,0.014,-0.157,0.162,-0.484,-0.131,0.579,-0.55,1
0.048,-0.293,-0.865,-0.264,2.263,0.18,0.928,1.887,-1.812,1.59,0
-0.203,-0.465,-3.007,1.145,0.8,-1.095,-0.563,0.694,0.733,0.69,1
0.829,-0.125,-0.048,-0.492,-1.281,1.781,1.632,0.207,0.673,-0.54,1
0.307,-0.391,0.405,0.534,2.228,-0.76,-0.227,2.395,-0.796,-0.289,0
-0.783,0.283,0.341,0.424,0.697,0.52,-0.865,0.759,-0.954,1.15,0
0.453,-1.369,0.441,-0.161,-1.083,0.552,1.698,0.001,1.625,-1.336,1
-1.748,-1.13,-1.611,0.713,0.408,-0.269,-0.982,-0.747,-1.144,-0.231,0
-0.715,-0.365,-1.904,1.873,0.398,0.258,-0.057,1.382,-2.043,-0.831,1
0.685,-0.417,0.928,-0.223,-1.331,-0.558,-0.15,0.378,0.849,-0.506,1
-1.943,-0.255,-2.133,1.028,1.461,-2.69,0.804,0.333,-1.955,0.291,0
-0.186,-1.513,-1.037,-0.487,-0.959,-1.191,-1.66,-0.946,1.197,-0.48,0
-0.584,-0.34,1.939,0.03,-0.351,0.379,-0.619,-0.259,-1.609,-3.256,0
1.663,1.814,-0.107,0.736,-1.02,-0.008,0.648,1.495,-0.321,0.057,1
-0.088,-0.073,-0.119,1.635,-1.057,-1.068,-0.22,0.066,-1.237,0.656,1
-0.283,-0.469,-1.382,-0.755,-0.549,0.284,0.606,0.042,-0.051,0.929,1
-0.856,-1.032,1.504,-0.002,0.591,-0.055,0.159,-1.451,0.69,-2.091,1
-1.505,0.722,-0.109,0.936,-0.667,-1.491,-1.027,-0.692,-0.863,-0.125,1
-1.203,0.496,0.166,-1.254,-0.919,0.978,0.677,1.848,-0.53,-0.632,1
-0.477,0.677,1.273,0.636,1.905,0.408,0.203,1.686,-1.072,-1.075,0
1.851,0.093,0.451,0.946,0.661,1.048,-2.496,1.66,-0.573,-1.019,0
-0.397,-0.632,0.478,-0.237,0.02,-1.61,1.51,0.101,1.129,0.226,1
0.168,0.841,0.863,1.052,0.948,0.626,0.45,0.353,0.757,-0.22,1
-1.301,1.35,-0.568,0.633,0.416,1.685,-0.209,-0.885,1.052,-1.18,1
0.824,1.766,0.008,-0.21,-0.845,-1.541,-0.13,1.09,-0.192,-0.894,1
1.042,-0.929,-0.554,0.172,-0.94,0.193,1.941,-0.323,0.741,-0.049,1
0.877,0.016,1.411,-0.169,2.188,-0.749,0.905,0.86,1.75,1.112,0
-1.163,0.172,-0.35,0.685,-0.227,0.036,-0.553,-1.921,-1.06,-2.536,1
-0.12,-1.066,0.042,0.829,0.649,-1.104,0.79,0.612,1.71,-0.028,1
1.581,-0.843,0.09,0.125,-2.278,0.206,-1.675,0.025,-1.251,0.782,1
0.607,-1.015,-0.149,-0.245,1.433,-1.106,0.633,-1.149,-0.666,-0.223,0
-1.048,-1.513,-2.594,0.328,-0.286,1.769,-1.373,-1.201,0.283,-0.029,0
-0.925,0.123,0.484,0.983,-1.121,-2.52,0.723,0.402,1.351,-0.119,1
1.028,-1.322,-0.423,1.208,-0.87,-0.498,-1.028,-1.755,-2.449,-0.847,0
-0.551,0.483,-0.192,-0.232,-0.026,-0.613,-0.027,2.074,0.296,0.723,1
0.109,0.179,-0.539,-0.323,1.973,1.075,-0.662,0.14,-1.423,-0.661,0
-1.833,-0.278,0.867,1.373,0.272,1.414,-0.749,-0.041,0.267,0.609,1
-0.116,-0.42,0.407,-0.041,0.287,-1.425,0.167,-1.457,-0.385,-1.8,1
0.161,1.489,-0.298,-1.407,0.457,0.037,-0.314,-1.88,0.416,0.637,1
0.368,1.059,-1.183,1.305,-2.312,1.729,-0.062,0.958,1.286,-1.239,1
2.97,0.113,-0.959,1.581,2.164,-0.534,0.032,-1.266,0.431,1.236,0
0.795,0.79,0.595,1.516,0.575,-0.308,-1.953,0.705,0.839,0.244,1
0.179,0.73,0.431,1.413,-0.364,1.18,-0.284,-0.172,1.558,-1.231,1
0.304,0.837,-1.266,-0.502,-0.603,1.425,0.818,0.699,0.751,0.929,1
0.606,1.186,0.227,-0.592,0.94,0.895,0.078,0.913,-1.214,1.043,0
-2.781,-2.363,-1.237,1.171,-0.128,0.917,-0.066,-0.484,-0.427,-1.625,0
-0.023,-0.239,-0.181,-0.089,-0.424,-1.07,-0.513,1.765,1.817,-0.404,1
0.774,0.34,0.632,0.21,0.004,0.363,0.371,-0.654,0.091,-0.756,1
-0.465,0.309,-1.507,0.527,1.681,0.529,-0.461,-1.131,1.277,0.026,1
-1.306,-1.579,0.399,-1.326,1.168,1.498,-0.538,-2.012,-0.778,1.434,0
-1.475,-0.783,-0.453,-2.139,0.577,1.504,0.826,-0.204,-0.601,-2.109,0
0.429,0.297,-0.234,0.024,-0.266,-0.169,-1.144,-0.877,-0.187,0.266,1
1.262,-0.144,-0.292,-1.063,-0.578,0.794,-1.301,-0.763,-1.472,0.25,0
0.468,-0.199,1.818,-1.8,0.015,1.013,2.528,0.977,0.91,0.164,0
-0.519,1.224,-0.173,1.932,-1.923,-0.453,-0.056,1.107,0.649,1.143,1
0.475,1.026,-0.41,-0.851,1.432,-1.146,-1.78,1.939,-1.355,-0.75,0
-1.032,-0.119,-0.957,-0.952,0.196,0.384,0.105,0.097,0.355,-0.306,1
0.712,-0.987,0.093,0.379,-0.192,-0.114,0.534,-0.756,-2.041,0.176,0
-1.473,-0.897,0.855,0.339,-1.061,0.227,0.749,0.274,-0.362,-0.095,1
0.967,-0.07,1.825,1.426,-1.926,0.752,-1.006,-0.208,-0.551,-0.265,1
-0.001,-0.311,-0.057,-0.167,1.045,-0.069,0.145,-0.051,-0.206,-1.505,0
0.593,-0.458,-0.449,0.481,-0.673,0.384,-0.636,-1.059,1.721,-0.066,1
1.174,-0.54,1.627,-0.736,-1.156,0.393,-0.671,-1.716,0.657,-0.773,1
2.763,0.452,-1.305,1.331,-0.675,1.18,-0.426,0.493,0.141,0.702,1
0.294,0.744,-2.018,0.428,0.44,0.581,0.058,0.606,-1.168,1.994,1
-0.424,-0.491,-0.476,0.147,0.371,0.286,0.4,0.062,1.114,-0.964,1
-0.102,0.725,0.22,1.159,-1.138,1.851,-0.277,-0.949,0.789,-0.954,1
-0.141,-0.549,-0.915,-0.858,0.059,1.651,1.281,0.764,0.829,-1.152,1
0.864,-0.637,-0.765,-0.962,0.473,0.148,-1.766,1.434,0.864,-0.437,0
1.525,-0.329,0.24,1.122,0.036,1.383,0.004,-0.257,-0.838,0.514,0
-1.098,1.635,-0.718,-0.146,0.64,0.047,0.953,-0.956,-0.674,1.475,1
-1.25,0.484,-0.706,-1.424,-0.93,-0.817,-0.385,-1.152,2.097,0.76,1
-0.45,0.351,1.298,-1.115,0.864,-0.619,0.154,-1.478,-0.791,0.307,0
0.634,0.093,0.532,-0.745,1.77,0.077,-0.534,-0.562,-0.915,-0.273,0
1.204,0.957,-2.497,0.233,-0.644,0.153,-0.402,0.264,-0.654,0.508,1
0.909,-0.108,0.165,-0.526,-0.007,-0.821,1.56,-1.216,1.308,1.408,1
-2.133,0.124,-0.358,-0.193,0.43,-0.104,0.294,-0.722,-0.092,-0.535,1
-0.549,0.675,-0.351,0.422,-0.008,-1.171,0.994,1.241,-0.243,1.291,1
0.033,-0.253,0.083,1.097,-0.667,-1.655,0.839,-1.125,0.574,0.09,1
0.43,2.471,-1.32,0.419,-0.97,-1.401,-0.719,-0.744,-0.297,0.789,1
-1.909,-0.001,0.834,-0.514,-1.165,0.517,-0.043,-0.35,1.401,0.209,1
-0.411,1.088,0.685,1.832,-0.116,-1.211,-1.039,1.336,-0.014,1.301,0
0.515,-0.476,1.895,0.408,1.876,0.077,-0.555,0.582,1.031,-1.173,0
0.634,0.187,0.32,-1.186,1.287,1.435,1.328,-1.932,-0.014,0.209,0
-0.487,1.367,0.548,0.326,-0.105,-1.206,-0.507,1.126,-0.89,-0.046,1
0.011,0.542,-1.651,0.656,1.119,0.238,0.485,1.434,-2.6,1.204,1
-1.68,-0.209,0.209,-2.648,-0.344,-0.941,-0.892,0.469,0.497,-1.838,0
0.763,0.413,1.09,0.666,-0.274,-1.012,0.722,-0.67,1.033,-0.696,1
0.97,-0.318,2.143,0.073,0.077,0.685,0.352,1.807,0.217,-0.053,0
0.683,-0.131,-2.569,1.679,0.056,-0.345,-2.135,0.732,0.115,0.042,1
1.195,-1.089,-0.509,-0.292,1.034,0.925,0.326,0.257,-1.122,0.55,0
-0.644,-0.671,-0.985,1.094,-0.792,0.944,0.978,1.885,1.198,-0.824,1
1.115,-0.936,-1.633,1.54,0.259,-1.154,0.565,-0.462,2.196,0.573,1
-0.284,-0.276,-0.845,1.923,-0.058,-0.709,-0.169,-0.62,0.621,0.991,1
0.688,0.774,1.372,1.457,-0.407,1.09,-0.053,0.674,2.704,-0.688,1
0.445,-0.876,0.225,0.622,-1.5,0.164,0.637,0.465,0.962,0.572,1
-0.015,-0.608,-2.249,-0.574,-0.139,0.694,0.307,1.398,0.841,1.174,1
0.208,-0.419,-0.203,0.304,1.61,1.045,0.873,0.418,0.432,-1.026,0
1.431,-0.557,-1.234,-1.225,0.995,0.514,0.5,0.919,1.242,-2.247,0
-0.145,-1.132,1.989,0.702,0.176,1.129,0.683,0.681,0.649,0.538,0
-1.002,-0.732,0.02,0.232,-1.383,0.913,1.265,0.969,1.024,-0.008,1
-0.744,-2.118,0.665,-0.629,-0.375,-1.236,-0.288,-1.084,0.539,-0.228,0
0.245,-0.444,0.488,-0.006,-0.354,-0.301,1.531,-1.327,0.0,-0.424,1
0.282,-0.205,-0.432,-1.442,-0.237,0.874,0.8,1.055,-0.748,-0.119,0
0.855,-1.698,-1.865,-1.156,-0.174,-1.048,0.467,0.935,-0.197,-0.285,1
0.177,-0.883,-0.74,-1.616,-0.792,-0.967,1.239,0.391,0.184,-1.052,1
