feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
0.708,-0.357,-1.773,1.786,2.13,0.117,0.222,-0.629,0.565,-0.396,1
-1.364,0.732,0.457,1.844,0.095,-2.551,0.027,0.162,0.492,1.876,0
-0.195,-1.165,-2.154,-1.078,0.16,1.177,-2.052,1.127,-0.65,0.571,0
0.916,0.938,1.109,-0.667,0.437,0.115,-1.036,-0.503,-1.674,-0.188,0
-0.251,-0.752,-0.53,-0.771,1.819,0.336,1.127,-0.493,-0.952,0.497,0
0.518,-0.17,-0.935,0.996,-2.402,1.123,-0.868,0.383,0.734,0.477,1
-0.464,-0.081,-0.53,0.121,0.542,1.152,0.221,1.045,0.691,0.468,1
0.026,0.118,0.708,-0.442,0.049,-1.134,-1.481,0.737,0.239,-0.546,1
-0.7,1.386,0.107,0.333,0.199,0.314,-0.587,0.077,-1.411,-1.487,0
0.13,-0.003,0.194,-0.102,1.252,0.206,0.994,0.413,0.719,-0.277,1
0.104,1.904,-0.782,0.434,-1.014,1.327,-0.567,0.362,-0.808,0.697,1
0.749,-0.382,-0.836,1.694,1.609,-2.332,0.942,-1.749,0.703,1.783,0
-2.768,1.19,1.911,-1.206,-0.629,0.059,-0.688,1.486,0.197,-0.462,1
0.365,1.118,0.606,0.141,-0.296,2.195,0.754,-0.036,-1.207,0.432,1
1.213,1.475,0.802,-0.369,-3.159,-0.091,0.86,-0.324,-0.099,-1.042,1
-1.517,0.694,0.892,-1.548,-1.855,-1.101,-1.239,-1.041,-0.933,0.045,1
0.912,-0.531,2.284,0.588,-1.966,-0.455,1.009,-0.365,0.279,-0.422,1
0.216,0.795,-0.301,-0.452,0.225,-0.121,1.423,-1.267,-0.326,0.823,1
0.78,0.665,-0.562,1.49,-1.251,-0.609,0.258,-0.665,0.259,-1.598,1
-0.673,1.316,1.311,-0.834,-0.275,0.37,1.227,0.069,1.437,0.389,1
-0.471,-0.726,1.115,1.387,-0.196,0.017,-1.061,-0.189,-0.249,0.559,1
-0.847,-0.126,0.434,-0.851,1.129,-0.57,-1.502,-2.288,0.072,-0.147,1
0.11,-0.953,-3.828,-0.679,0.446,-0.209,-0.302,-1.027,0.683,-0.24,1
0.661,-2.568,1.75,-0.939,0.8,-0.966,0.301,0.354,0.784,-1.676,1
0.397,-1.706,-0.085,-0.873,0.603,-0.714,0.868,0.012,-0.272,-0.618,1
1.347,-0.106,-1.281,-1.206,-0.309,-0.871,-1.432,-1.224,-0.497,2.438,0
-2.613,1.27,1.637,-1.302,-1.867,0.509,0.083,1.02,-1.409,0.398,1
-1.613,-0.183,-0.771,1.247,1.679,1.282,-1.225,-0.386,-1.632,1.006,0
-0.572,-0.884,0.84,2.725,1.31,-2.054,0.335,0.31,1.945,0.567,0
-0.231,-0.72,1.252,1.231,-0.157,0.193,0.554,-2.239,-2.191,1.011,0
0.867,-0.944,0.549,0.319,0.832,-1.953,0.906,0.63,0.439,-0.058,1
-1.262,2.687,0.478,-0.769,-0.646,-1.185,-0.432,0.167,-1.349,0.627,0
-0.845,-0.241,-0.351,1.05,-0.565,1.365,-1.496,-0.415,0.937,-0.631,1
-1.385,-0.555,1.252,-0.126,0.848,-0.345,-0.407,-1.065,0.25,0.766,0
0.057,-1.625,-1.652,-0.368,0.34,-0.314,0.462,-0.371,-1.421,1.226,1
0.053,0.267,-1.79,0.247,0.856,0.706,0.314,0.695,0.364,0.216,1
-0.394,0.22,0.482,-0.334,-0.893,-0.789,-0.515,0.396,0.102,0.112,1
-1.912,1.013,0.551,-1.763,-1.554,0.889,-1.643,-0.25,0.692,-0.003,1
0.859,-1.435,1.251,-0.342,0.249,1.216,0.275,-0.508,1.2,0.294,1
0.928,0.335,-0.544,-2.079,-0.077,-0.765,-0.23,-1.624,0.196,-0.913,1
0.164,0.584,-1.223,1.098,-1.607,-2.762,-1.18,0.069,-0.716,0.867,0
0.313,-1.466,-0.564,0.347,0.514,0.887,1.64,-1.527,-1.973,-0.787,0
-0.973,0.983,0.196,-1.443,0.741,0.44,-0.208,-0.695,-0.131,-0.218,1
-0.826,-0.93,1.754,-1.052,-0.971,0.181,-1.628,0.963,0.01,0.825,1
0.327,-0.501,-0.731,-0.871,0.527,-0.477,2.661,-0.23,-1.369,0.636,1
0.271,-0.987,2.003,-2.214,0.018,-1.038,1.248,-0.931,-0.591,-0.828,1
1.308,0.894,-0.356,-0.749,-1.682,0.796,-0.233,-1.293,-0.002,-0.215,1
-1.824,-1.784,0.335,-1.039,-1.076,0.379,1.277,-1.594,-1.996,0.809,0
-0.288,-0.79,-0.625,-1.876,0.253,-0.012,-0.518,-1.318,-0.615,-0.815,1
-0.969,-1.495,0.703,-0.049,1.196,0.013,0.044,-0.729,-1.008,-1.166,0
0.416,1.285,-0.362,0.265,1.13,0.349,0.329,-0.973,1.36,-1.414,1
0.794,-1.302,2.24,1.312,-0.538,0.328,0.237,-2.555,0.511,1.221,1
-0.169,1.476,-0.722,-1.009,-2.476,0.723,-1.294,0.418,0.162,1.318,1
0.326,-0.386,0.879,0.891,-1.437,1.943,1.208,-0.587,-1.804,1.127,1
0.728,1.929,-0.484,-0.143,1.833,0.015,0.329,1.129,-0.258,0.307,0
-0.474,0.214,0.03,-0.523,1.589,0.982,-0.966,1.116,-0.358,-1.609,0
-0.156,-1.092,-1.102,0.856,-0.986,-2.702,-0.722,1.363,-1.658,-0.041,1
-0.375,-0.048,0.21,-1.669,-2.113,-2.457,1.291,0.133,-0.209,0.499,1
-0.532,0.929,0.677,-0.023,0.004,0.002,0.508,-0.518,1.016,0.085,1
1.671,1.266,-1.274,0.517,1.194,0.129,0.558,0.748,-1.172,0.829,0
-0.402,1.71,-0.664,-0.241,0.407,0.392,-0.314,-0.703,2.327,-0.306,1
0.302,-0.28,1.154,-0.936,-0.306,0.873,0.223,-0.493,1.263,-1.254,1
-0.236,-0.624,2.509,-0.773,0.099,-0.522,-1.238,-0.819,-0.306,-1.199,1
-0.218,0.728,1.174,0.977,-0.333,-0.996,0.974,-1.144,-0.447,-0.355,0
-1.299,-0.168,-0.834,0.325,0.249,-0.365,-1.39,-0.198,0.382,1.242,1
-0.696,-0.29,-0.108,0.427,0.03,-0.199,-1.409,0.455,-1.248,-0.399,1
-0.583,-1.869,0.244,0.529,-0.054,-0.454,0.719,-0.231,-0.044,0.192,1
-1.245,1.753,0.562,0.601,-2.646,0.769,-0.92,-0.531,0.111,2.259,1
1.408,-0.247,0.283,-0.387,0.131,1.377,1.114,-0.808,0.342,0.345,1
1.992,-2.103,-0.181,0.034,-2.208,1.024,0.458,0.956,-0.052,1.033,1
0.166,0.907,-2.336,0.093,1.184,-0.602,0.016,0.8,-1.352,0.771,0
-0.532,0.438,1.448,-0.547,1.061,0.39,2.394,1.846,1.847,-0.439,1
-0.963,1.438,0.531,-0.832,0.96,0.527,0.963,-0.659,-0.378,-0.858,1
-1.652,-2.019,-0.729,-2.17,-0.698,0.513,-1.524,0.433,-0.39,1.353,1
-0.598,0.157,0.467,1.454,-0.847,0.635,0.303,1.205,-1.431,0.877,1
0.667,-0.262,0.903,-0.08,1.064,-2.018,-1.123,-0.956,-1.315,1.087,0
0.644,-1.158,-0.08,0.649,-2.873,0.51,-0.149,-0.64,1.462,0.714,1
-1.401,-1.104,0.218,-0.756,0.44,-0.03,-2.204,-1.776,0.23,-0.704,1
0.75,-0.783,-0.403,-0.71,0.905,1.718,0.272,1.052,-0.881,0.154,0
-0.654,-0.917,3.611,0.705,-2.556,0.619,-1.777,1.463,-0.959,0.204,1
-0.274,-0.668,1.248,1.934,0.506,0.352,0.107,-0.272,-0.232,-0.676,1
-0.104,0.581,-2.491,-0.131,-0.425,0.007,1.02,0.69,-2.466,0.363,0
0.809,-0.733,0.515,0.586,-0.006,1.172,0.297,0.571,-2.041,1.063,1
-0.375,1.225,0.619,-1.243,1.167,0.355,-0.427,1.394,-0.347,-0.485,0
0.316,-0.163,-0.736,-1.78,0.828,1.402,-1.907,0.314,-0.968,0.587,0
-0.894,-0.87,1.321,0.374,1.467,0.28,-1.401,-1.247,0.104,0.848,1
0.459,0.584,0.864,-0.144,1.555,0.533,-0.396,0.054,-0.772,3.113,0
0.465,2.247,-0.797,0.57,-0.701,-1.654,-1.889,1.071,1.179,-0.313,1
1.936,-0.181,-2.034,1.123,0.277,-0.15,0.476,0.611,0.054,0.881,1
-1.276,0.297,1.269,-0.398,-1.659,-0.97,0.557,-0.224,1.015,0.074,1
-0.187,-0.043,1.64,0.188,-0.111,1.959,0.977,-0.702,-0.823,-1.89,1
-0.487,0.177,-1.479,-0.247,1.019,0.794,-0.472,2.26,1.05,0.802,0
1.415,-0.521,-0.228,-0.514,1.199,-0.263,-0.776,2.032,0.515,-0.288,0
-0.544,-2.499,-0.544,1.392,0.178,-0.174,-2.186,-1.23,-0.676,-0.097,1
0.823,0.867,1.116,0.784,-0.15,-0.172,-0.028,-0.577,-1.757,0.53,0
1.609,0.754,-0.626,-0.269,-0.572,1.422,1.391,-0.881,-1.299,1.343,1
0.705,1.264,-0.59,-1.253,-1.083,-0.062,-1.595,0.552,0.062,1.115,0
2.734,0.905,-0.036,1.359,0.196,0.418,-1.994,0.26,0.307,-0.741,0
-0.849,-0.93,0.654,-0.864,0.433,0.011,-0.891,-0.99,-1.845,-0.452,0
-0.1,0.894,0.733,0.158,-0.562,-0.375,0.544,-0.528,0.84,-0.312,1
0.407,0.463,-0.602,1.162,1.293,0.91,0.115,-2.088,0.164,1.76,1
0.714,2.142,0.957,-0.194,-0.444,-0.127,0.323,-0.61,-0.149,-1.191,1
-1.385,2.618,-0.601,-0.732,-0.057,1.728,-0.58,0.984,-0.156,-0.197,0
-1.007,0.454,-0.274,0.144,-1.939,-0.012,-0.967,-1.55,-0.636,-0.775,1
0.59,0.575,0.579,0.973,-0.936,-0.707,0.552,0.842,0.145,-0.377,1
0.688,-0.315,-0.507,0.919,0.588,0.858,0.158,0.297,-1.83,0.661,1
-0.226,0.75,0.111,-0.037,-0.546,-1.855,-1.82,0.104,-1.081,1.403,0
1.292,-0.197,0.131,-0.129,-0.611,-0.968,-0.431,0.083,1.008,-0.068,1
0.435,1.734,0.323,0.223,0.958,0.626,-0.297,1.908,-0.227,-0.38,0
0.982,-0.262,1.098,-1.001,-0.339,-0.548,-1.49,-0.322,-1.323,-0.054,1
0.95,-0.089,-0.454,1.04,0.338,-0.819,0.615,1.491,0.389,-1.883,1
-0.846,-0.706,-0.471,3.086,0.064,1.248,-2.419,-0.122,-1.364,0.067,1
