feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
1.326,-0.39,-1.271,-0.111,-0.429,-0.122,-0.622,0.722,-1.305,0.479,1
0.653,-2.386,1.119,1.015,-0.365,-0.851,0.755,-0.915,0.311,-1.456,1
0.407,-0.636,-0.027,0.753,1.021,-0.686,-0.347,1.042,-1.146,0.502,1
0.351,0.206,0.483,-1.342,1.888,-2.707,0.839,0.879,-0.803,3.248,0
0.357,1.537,0.246,-0.868,0.7,1.199,-0.714,-0.052,2.221,-1.388,1
0.425,0.853,0.094,-1.04,0.704,-0.344,0.195,1.335,0.874,0.774,0
0.308,-1.593,-1.236,-2.246,0.696,0.389,-2.533,-0.364,0.877,-0.435,1
-1.171,-0.844,0.559,-1.549,-1.833,1.164,0.043,-0.181,1.572,0.512,1
0.21,-0.636,1.687,1.137,-1.456,0.751,1.648,0.971,-0.876,-2.107,1
0.229,-1.8,0.463,1.223,-2.71,0.66,-0.021,-0.384,0.495,0.19,1
0.99,-0.975,0.834,-1.224,1.628,-0.196,-0.798,0.164,1.708,1.002,0
2.019,0.786,-2.366,-0.851,-0.445,0.155,0.34,-0.502,-0.465,-0.934,1
1.289,-1.512,-0.026,-0.707,-2.125,-0.993,-0.683,0.974,-0.059,0.319,0
0.503,0.403,-0.208,0.805,-0.026,-1.115,-0.269,-1.049,0.055,-0.219,1
-0.282,-0.541,-0.528,-0.716,-1.002,1.993,-0.613,-1.478,-0.02,-1.284,1
0.136,-0.368,0.175,-1.018,-0.09,1.494,2.345,-0.307,-0.809,-0.258,1
-1.081,0.549,1.646,-1.105,0.128,-0.535,-0.132,-1.164,0.772,-0.182,1
-0.037,-0.621,-0.029,-2.16,-1.841,0.219,0.375,-1.849,-0.76,-0.417,1
1.378,0.867,-1.932,0.99,1.051,0.098,0.288,-0.367,1.203,0.453,0
-0.317,-0.313,0.636,0.251,-0.875,2.029,0.422,0.199,-1.124,-0.03,1
-0.047,-0.713,-0.907,0.183,-2.029,0.984,-0.148,-0.473,0.126,0.726,1
-1.834,1.172,0.273,0.532,0.416,0.115,1.137,0.253,0.522,1.509,1
-1.232,0.364,0.615,0.302,-0.09,0.421,1.073,2.868,-0.966,0.815,1
0.239,-1.366,-0.955,-1.484,-1.667,-1.666,-0.156,-1.121,1.215,1.06,1
0.523,-0.669,-0.148,0.026,-0.601,0.083,-1.35,0.304,0.787,-0.644,1
-1.218,0.244,-0.356,1.096,0.113,1.939,0.286,-0.692,2.168,-0.545,0
-0.161,0.899,1.7,0.238,0.9,0.491,0.833,1.281,-0.065,0.921,0
0.27,0.779,0.023,0.375,-0.755,-0.225,2.04,1.303,0.745,0.007,0
0.538,-1.142,-1.309,-1.823,3.405,-1.081,0.294,-1.066,0.35,1.723,1
-0.195,-0.363,0.358,0.696,1.051,1.176,-0.096,1.15,-0.646,-0.321,0
1.627,-2.293,-0.376,-1.043,0.086,1.196,-2.138,1.482,0.089,-0.071,0
0.515,0.66,-0.544,-2.066,0.702,-0.382,-1.059,-2.078,-0.349,-0.032,1
-0.91,1.544,-0.857,1.622,-1.333,-0.453,0.54,-0.877,1.721,-1.542,1
-0.922,-1.348,-1.072,-0.618,-1.653,0.873,-1.769,-0.718,0.885,1.237,1
-1.357,1.315,1.849,-0.608,0.449,0.193,-0.581,-0.22,-1.377,0.905,1
2.16,-0.396,-0.334,0.882,0.002,1.535,-1.002,-0.428,-0.32,0.332,1
0.106,-0.103,-0.517,0.685,-0.353,0.216,-1.845,-0.081,-0.782,0.288,1
-0.442,-0.082,-0.553,-0.985,0.433,-0.308,2.145,1.059,-1.558,0.107,1
-2.045,1.39,-0.366,0.885,0.448,0.052,-1.152,-0.368,-0.556,-0.211,1
1.148,1.256,0.931,-0.918,-0.393,0.789,0.116,-0.076,-1.419,0.326,0
-0.486,0.432,0.45,1.176,-1.734,-1.19,-1.318,1.281,0.029,0.131,1
-0.158,-0.124,0.031,-0.759,-0.867,-0.042,-0.207,-0.102,-0.489,-1.286,1
0.955,0.127,1.31,1.298,-1.157,-1.035,0.527,-0.575,1.308,-0.382,0
0.713,0.527,0.296,0.284,-0.345,0.973,1.065,1.957,0.615,0.731,0
-0.435,-0.647,-1.163,1.605,-0.067,0.299,0.84,2.149,0.176,-0.992,0
-1.259,0.332,2.528,-1.558,1.367,0.108,-0.942,-1.241,0.515,0.185,1
-1.316,2.13,0.936,-0.094,1.34,0.815,1.336,-1.431,0.662,0.313,1
-1.491,-0.575,0.762,1.191,1.297,-0.443,-0.745,-0.984,-1.634,-0.996,1
-0.768,-0.215,-0.983,0.366,-0.358,0.178,-0.041,-1.155,-0.143,2.615,1
-1.175,0.524,-0.487,-0.275,-0.94,1.638,0.763,1.415,-0.104,0.665,1
0.434,-0.962,-0.055,-0.339,0.467,-0.68,1.789,-0.711,-1.092,0.498,1
1.078,-0.035,1.032,-0.381,0.569,-1.098,0.102,-0.592,-1.131,-0.432,1
-0.045,0.556,-2.866,-0.169,-1.044,-0.033,0.68,-1.224,0.802,-1.631,1
0.362,-0.497,-0.108,0.442,-0.016,0.389,-0.077,0.767,0.197,0.242,1
2.735,0.743,0.465,-0.371,-1.319,0.138,1.046,-0.827,-0.751,-0.579,0
-0.179,-0.332,-0.824,-1.767,-0.682,0.066,0.37,0.155,-0.517,0.18,1
0.13,0.944,0.143,0.089,0.05,-0.556,0.628,1.493,0.876,-0.097,0
0.054,-0.486,0.819,1.132,0.133,0.35,-0.139,1.136,0.395,-0.961,0
0.375,-0.979,-0.856,0.117,0.187,0.238,-2.512,1.3,1.793,-0.967,1
-0.0,-0.845,0.615,3.314,-0.334,0.827,1.909,1.105,-0.337,-0.101,0
-0.032,0.673,0.778,-1.285,1.602,-0.231,-0.106,-0.15,-0.434,0.223,1
-1.498,0.032,-0.863,0.211,-0.654,-0.034,1.241,-1.253,0.888,-0.37,1
1.062,0.771,-2.61,-2.215,-2.383,1.062,0.344,1.341,1.163,-1.367,1
0.972,1.515,-0.566,1.01,0.728,-0.422,-0.396,-1.897,1.224,-1.71,1
0.748,0.444,1.435,2.68,-0.601,1.041,1.282,-0.606,-1.378,-0.161,0
-0.12,0.917,-0.106,-0.678,-0.644,0.636,1.546,0.614,-0.767,-0.837,1
-1.093,-1.018,0.471,-0.654,1.081,1.937,-0.822,-1.733,1.379,0.271,1
-0.683,-0.328,-0.554,-1.21,1.48,-0.996,0.3,-0.063,-1.508,-0.631,1
0.158,1.918,-1.022,-0.8,1.61,-0.396,-0.937,1.244,0.64,0.59,1
-1.131,-0.829,-0.393,0.717,1.516,1.226,1.851,-3.453,-0.142,0.091,1
0.611,0.181,0.727,-1.362,0.974,0.701,-0.664,-0.968,-0.541,0.318,1
-0.209,-1.003,0.367,0.899,0.045,0.337,0.659,-1.214,-0.048,-0.764,1
0.098,-0.727,-0.306,-0.622,1.666,1.758,-1.238,2.378,1.559,0.987,1
0.155,0.606,-0.768,0.004,-0.838,-0.138,-0.536,-1.201,0.377,-1.15,1
0.689,1.044,-0.486,-0.932,0.463,1.764,0.038,-0.66,-0.099,1.028,1
1.282,-1.007,0.012,1.437,1.843,0.907,-0.96,0.233,-0.008,0.264,0
-1.679,-0.473,-0.281,-0.913,-0.157,-0.346,-0.02,0.424,-0.947,-0.269,1
1.426,-1.255,1.936,-0.83,-0.711,-0.186,0.382,0.028,-1.806,0.55,0
-1.627,-0.684,2.01,1.617,-0.609,-1.764,1.31,-0.616,0.107,-1.474,1
0.625,-0.029,-0.472,0.57,-1.578,-0.485,0.279,0.941,0.765,-0.288,1
0.835,-1.039,-0.441,-0.414,-0.447,-0.067,0.158,0.424,-1.175,1.446,1
0.289,-0.575,-0.486,-0.417,0.209,-0.155,-1.075,-0.656,-0.538,-0.339,1
-0.274,1.491,0.856,0.635,0.276,0.424,-1.781,-0.247,-0.613,-0.907,1
1.279,0.562,0.751,-0.338,0.484,-2.381,-1.034,2.163,-0.178,0.561,0
0.629,0.722,-0.279,-0.99,-1.981,0.04,-0.628,-0.921,-0.288,-1.054,1
-1.597,-0.153,0.231,1.007,0.121,0.537,-0.808,1.769,0.179,0.516,1
-0.463,-0.634,-0.145,0.195,0.509,0.993,0.588,-0.438,0.538,-0.858,0
1.194,-1.781,-0.78,1.314,1.682,-0.889,-1.638,0.77,-0.443,0.674,1
0.532,-0.979,0.066,0.05,0.071,2.525,0.458,-1.711,0.532,0.483,1
0.388,-1.458,-0.278,0.522,0.218,-0.751,0.884,-0.081,-0.885,-0.253,1
2.236,0.002,-0.547,-0.913,0.75,1.18,-1.152,0.981,0.32,-1.238,1
-0.573,-1.185,-1.429,-0.035,0.551,0.495,-2.627,0.794,0.061,0.093,1
-0.445,-0.11,-0.6,-0.591,-0.878,-0.228,-0.61,-0.881,0.208,-1.247,1
0.95,-0.177,-0.684,-0.465,0.665,-0.414,-0.323,0.03,-0.313,-0.138,1
0.34,2.008,-1.363,-2.525,1.736,-1.021,-0.005,1.084,-1.267,-0.535,1
-0.098,1.069,-0.863,-0.152,0.275,-0.782,-0.119,0.312,-1.39,-0.119,1
-0.507,-0.95,0.782,0.226,2.272,-0.654,0.936,-1.941,-1.532,0.735,1
-2.048,-0.78,0.727,0.239,0.74,1.561,0.594,0.289,0.645,-0.756,0
0.381,-0.011,1.315,0.046,0.898,-0.793,-0.589,1.54,1.088,-0.07,0
0.186,-0.12,-1.922,-1.09,1.435,0.82,0.128,0.095,1.858,-1.4,0
-0.162,-1.138,0.234,-1.085,0.482,0.839,-0.077,1.766,0.596,-1.292,0
-1.022,-1.125,0.834,0.979,1.407,0.73,0.462,-0.109,1.856,-2.215,0
0.93,1.647,1.38,0.738,-1.567,-0.059,-1.146,0.626,-0.137,-0.745,0
0.86,1.565,1.338,-0.006,0.04,-0.181,-0.816,0.569,-1.383,1.082,0
-1.484,-1.718,-0.247,0.75,-1.168,0.404,1.292,-0.863,-0.44,1.194,1
0.699,1.327,-1.117,0.07,0.628,1.861,-0.198,1.876,0.839,-0.148,1
-1.315,-0.021,-1.323,-0.343,0.121,1.816,0.353,0.715,-0.485,1.585,1
1.56,-0.769,0.543,-1.176,1.563,-1.474,0.263,0.0,0.119,-1.287,0
1.247,-1.387,0.428,0.844,-0.695,1.71,-0.304,0.684,0.812,-2.346,0
0.637,0.974,-0.281,0.75,0.73,0.076,2.508,1.259,0.23,0.13,0
-0.967,0.428,-1.285,0.293,-1.028,-0.686,0.106,-0.143,0.59,0.167,1
1.384,-1.271,-0.419,-1.662,-0.052,-0.078,-1.06,0.823,-0.855,0.794,0
