,Years of Service,Total Number of Bills Introduced,Number of Bills Passed,Number of Bills Voted Against,Number of Amendments Introduced,Number of Amendments Voted Against,Number of Committee Assignments,Number of Subcommittees Assigned,Number of Bills Voted For,label
885,13.0072527867022,88.69760834726496,19,21,6.983613273952997,27,0.3102795307199391,0,12,1
886,13.150561057462266,8.863871777504462,14,3,21.142938645851434,19,2.5191776753544097,1,24,1
887,7.237778177321076,51.54173244091681,20,23,2.0362877713084018,15,3.278186332569348,1,18,1
888,2.804323314527476,33.656873762086484,22,4,8.169095902313398,10,4.034414391028745,0,20,1
889,7.852540483255677,10.18190612026596,26,29,4.119485575757599,20,3.485836331895368,2,15,1
890,1.0104335338777324,5.04026326302408,17,7,15.862404724439987,17,2.081555124915715,0,27,1
891,14.099813139717028,34.71264134021974,23,12,4.874936648837879,23,4.433342069363316,4,20,1
892,5.805941390766369,36.53955755452384,23,5,27.207799618140513,13,3.758218039653575,2,14,1
893,3.6836771904903873,54.67395618261506,3,10,11.011094578115129,25,0.40153565361972454,3,20,1
894,1.3959449884620796,91.79085657246587,5,20,16.383174037142794,16,3.3704215566748803,0,5,1
895,12.482350569681333,52.15608215814635,2,1,17.946692378623215,22,2.968644159593892,0,12,1
896,7.24280265405271,22.155968021096818,28,9,10.364833186219641,10,3.3188336642031793,2,3,1
897,6.255461932090006,97.33036439394351,15,0,4.533680964661473,28,0.3385358994235621,2,13,1
898,13.226758412507376,36.885949187299204,18,16,15.31227582509985,25,4.879369289911014,4,8,1
899,12.748241622717497,42.549536996268465,10,25,23.8235713480861,3,3.3394502644505506,0,14,1
900,1.129974706555664,9.11646985252994,3,8,8.322141569531007,12,2.608257247495496,4,26,1
901,4.501821153524963,92.68274840962943,20,8,9.817807739121564,21,2.8193066495762698,2,7,1
902,8.16553728484654,26.067599963538836,26,19,10.60699602829324,22,3.601473967040972,2,6,1
903,2.902055697354683,50.58373722753168,1,10,14.846045488573864,18,3.256481573630592,3,11,1
904,6.901641059187311,1.7065748200204789,19,12,14.494871484043282,7,3.3196355284973986,4,25,1
905,11.380225437984247,3.8564857425466004,15,5,17.605691857453035,15,0.26370333697751547,2,18,1
906,13.518145872508114,4.627863253383069,19,23,29.85996608477129,26,3.941177582830244,1,4,1
907,14.586947509692745,58.325037311725545,6,26,15.57566177535013,3,3.2163880290190123,3,20,0
908,5.867319532610614,88.47885594943334,19,20,10.564393743509493,0,0.7078795802290211,1,4,1
909,7.306180492747915,18.461523061538255,14,27,7.021323019416434,19,2.3070968248140558,4,1,1
910,7.643793567047362,56.75003352143361,0,22,2.0283164649708816,0,4.139047181547419,4,25,1
911,11.578983115730612,83.79125293805764,0,0,3.8391439277315396,0,3.4279328139383454,0,21,0
912,8.823623218675472,22.47865241143855,18,10,26.094838774231608,28,1.9950423599938893,2,24,1
913,6.994924987011556,11.278282836567676,11,9,3.0037379381004348,13,2.7520637392629514,2,15,1
914,10.396458754579161,2.6319939695858885,16,17,7.36267445154707,24,0.27188461049776014,2,21,1
915,6.643949631509958,57.056888686086104,24,23,28.10549619980053,0,2.88890305316122,1,27,1
916,11.968831529733448,21.31629457194587,9,21,21.636233974233292,21,3.2585827086451626,4,17,1
917,14.03865332193874,53.71759065629937,9,29,26.831617680369565,29,2.905673874538026,3,0,1
918,2.784541038503642,54.399462240049616,8,22,20.128813489543493,7,0.08806690215601432,4,9,1
919,10.16078491765302,81.34020414828808,23,26,5.4801579893456225,4,1.7069820343179332,0,12,0
920,4.828433206360984,90.91431121828043,6,25,9.804770049130006,19,3.1761433818506397,3,9,1
921,6.5275356598789145,76.5106635838525,0,2,10.997814059456253,20,4.321722912187878,1,27,1
922,5.220380477505911,56.85003555826297,17,11,21.686158249890948,8,4.477052760767592,1,26,1
923,13.120603438597886,64.78405995835818,8,24,17.314697342206742,8,3.6555583467070396,2,26,0
924,12.75381203953918,42.085823213860266,24,7,15.447754389956737,22,0.6108501268132727,2,7,1
925,7.573939217563048,81.06842971926265,19,19,6.9747367505626485,16,1.1231430683059336,4,25,1
926,14.752097492627657,65.74507067071774,21,29,11.412573013112858,25,2.3862964571979983,1,27,1
927,14.142392026779827,26.414970237833135,25,27,7.202783834789232,8,2.580083200821482,4,17,1
928,6.453036062675742,21.123369116195455,21,1,16.85656050633612,8,4.778725690423532,0,5,1
929,11.065328281982403,66.24808045281053,23,21,16.719509712144177,6,1.7446193310543012,3,11,0
930,4.762696442721781,65.4563993449928,19,4,15.795473525684368,6,3.846679745915915,2,20,1
931,6.572388526912203,94.33653565421766,5,18,4.774161119237059,9,3.0067774632882376,1,21,1
932,1.0236307539482645,32.786286071326266,4,22,8.133576245647996,17,1.2805201178954473,1,5,1
933,1.4911735178906023,3.8286849135589995,16,28,11.392740725150292,9,4.927356944331222,1,1,1
934,9.740720106280257,32.27420318809327,13,17,26.6062610721496,25,0.9428382824319576,3,2,1
935,9.172710718326384,62.484794522852674,9,7,22.909673110613745,10,0.08195127916113154,3,2,1
936,3.7335068855926608,64.25825010915628,21,9,15.806625864551693,15,2.969802011561958,4,19,1
937,5.651510284308213,3.6345674582796805,17,13,22.706632494987748,20,3.661992407534669,4,0,1
938,4.808662202420066,69.45872596714415,16,23,6.610644228621597,4,1.9964970199553211,4,1,1
939,7.793466808284132,73.2606061475591,10,8,19.140072929851193,18,0.20901466368946964,4,17,1
940,6.7727911229357955,72.0605486140926,11,7,21.548836126287664,17,4.479157229462241,3,10,1
941,5.207469874730144,1.9534727404359686,27,0,7.311840808117784,11,0.5421652605671007,0,1,1
942,1.4463719017655683,1.8642398362695656,23,3,10.141881779276002,1,2.2403516699450337,4,4,1
943,5.936102016126698,1.3181928631987416,23,22,10.040012045127682,22,3.6293030980519045,2,26,1
944,4.145037107132371,46.33227485326591,2,20,20.59891730570975,1,0.33140496850853407,4,21,1
945,8.328492277202034,41.34048506686029,27,2,12.238225292265554,0,0.8476995444314539,0,7,1
946,14.245499941108204,67.65180046717805,3,19,23.60257439199671,26,1.3712377653332042,0,1,1
947,9.477461611673524,57.910078251961416,14,9,12.097669833519705,9,2.0287505536173915,3,11,1
948,9.915072500933459,15.336262825213831,16,8,7.046853255344803,19,3.7511516725285525,0,28,1
949,6.345817364209176,42.01875208655635,27,10,8.681379538956946,23,1.3965340010180243,4,10,1
950,9.021305771805256,72.46226205397201,6,5,19.470833726458856,19,3.1418109435018926,1,17,1
951,13.524463643801454,18.866394243488195,28,9,12.64970592283872,24,3.208629555950011,1,24,1
952,14.67519739915467,85.54716518504304,26,25,0.5342844305332006,13,2.6825548424689383,1,14,1
953,8.128258565019879,17.469160074920996,12,12,0.47219963875480886,0,4.903369251981727,2,24,1
954,10.037386511763065,39.60818747659186,4,26,14.146145861175269,5,1.3085970971124083,2,15,1
955,6.604012449081622,51.31360633711625,9,6,9.170454274916404,10,2.9729183631853493,3,1,1
956,6.64899178414154,41.36757430147222,16,24,19.566726364936976,13,4.14970806349802,4,23,1
957,3.2598015268501674,42.13579229852308,1,12,3.06744317902976,24,0.22486924479623194,4,9,1
958,13.247110984497791,98.14602238664294,23,19,8.719939092483166,21,4.221591759870494,1,10,1
959,4.99688404811733,72.81540685486404,7,14,19.009700046030844,10,4.907396442636798,4,25,1
960,14.91749102859262,67.50574371636156,25,14,0.7627774121110353,14,0.9854708679647223,4,8,1
961,9.099512406869936,9.110995321872583,9,6,5.405720971337436,27,1.4995291846994374,3,6,1
962,9.225786592874767,84.54165305884067,14,29,8.210514679334583,8,1.0528753696663795,0,15,1
963,13.83201022484154,66.94538151295154,25,15,4.933208777762575,22,2.683324062630037,1,9,1
964,1.3778300527366139,83.35716537103512,24,27,4.9124342630140605,0,1.479098801113219,4,28,1
965,6.320263695037312,57.59278667027503,8,2,20.574463301518282,8,0.8864607230609373,4,11,1
966,3.9792021139825984,27.528703423923552,20,7,24.48570757261872,23,1.746611278110064,3,0,1
967,5.337502665125756,50.03374927242458,19,21,1.1884640897765575,6,4.036366617986362,1,7,1
968,10.765014303947495,32.82128417584785,24,25,26.980024714141862,11,2.987074755207245,1,16,1
969,11.274937176585098,46.399900105872504,20,7,0.5874378035838246,10,1.7325418582785406,3,22,1
970,11.872378321905064,64.1540993440513,17,14,3.336103842320898,16,4.675437621111723,3,12,1
971,3.172164476826614,89.48720318817655,11,18,23.857609345870816,25,3.2092450883528807,3,20,1
972,4.827987425899442,53.84151317050676,4,8,16.10650306618408,5,4.975278569118486,4,4,1
973,3.07773599512339,0.8683172208710066,4,0,25.12155272844998,13,1.0130159874649647,3,16,1
974,12.038617648748703,28.21604195166596,25,11,26.32615624256906,29,4.373156345993131,2,15,1
975,6.621361740697202,69.99653698939716,9,11,9.588616544027142,21,4.662802232456841,3,18,1
976,2.0244323847129957,67.44176980007083,4,25,16.83011545671995,15,0.8297730685625632,4,6,1
977,6.713818157479161,49.709523346259544,22,10,27.039712870414625,19,2.4715211292225425,0,4,1
978,3.8040318003827203,3.315483493653848,24,22,6.656302709006214,26,2.859162996063571,1,16,1
979,7.19802085719581,75.1176789908908,10,24,22.71243156111614,1,0.04593839822713275,1,25,1
980,7.214423456266607,35.38281756294418,16,10,27.746552939785666,24,4.0196762329460745,4,16,1
981,5.921912880066157,45.00994172929719,22,19,4.480809844143195,6,0.8733694695506766,1,8,1
982,12.487652671312372,45.55319896995355,2,27,15.454693582601445,1,4.4084873156357585,2,2,1
983,6.5896572899894785,99.58912329577562,15,21,14.970502051025026,0,2.965131217714863,3,21,1
984,14.566218350671278,24.434102239052347,28,26,17.057351915367992,3,0.15684304927843673,0,24,1
985,8.366718692198338,39.41189983076363,19,21,14.999287247631827,13,0.19294078467282594,3,20,1
986,11.058571384093021,89.19709163644623,22,16,27.848422127362735,8,3.606765036511838,4,1,0
987,9.34179857983753,11.309683216604682,5,15,1.4431020389991611,25,1.6745084860468418,0,27,1
988,8.434872450412222,5.946360454286137,13,19,7.839922052800821,16,0.28052373730736324,4,1,1
989,2.497486156544694,42.69119647253239,5,10,12.690621254582496,28,3.6595878307379985,3,3,1
990,12.90180371862509,27.829313413024238,12,25,19.416249923380924,14,0.5111749412638816,3,19,1
991,9.090038331795384,76.85507685652598,7,10,13.794783271809798,29,0.8730537888575701,0,9,1
992,8.438266496163646,33.618341375330985,15,11,23.6610423356618,21,3.0396649101305453,1,3,1
993,6.5036167220068855,44.624695713196616,22,23,13.037612824635763,21,4.144751632909332,1,2,1
994,8.89288140422758,74.70499320944003,8,19,17.77906332818413,21,4.636195254844622,0,9,1
995,2.617567640383415,17.81537620197444,10,9,21.243287129187,23,4.849413541331732,1,29,1
996,6.250077502489276,30.869875924601065,17,8,6.350119354443102,12,0.9888152602928424,1,19,1
997,9.012525115200887,54.230066455538406,16,6,3.3740740637325786,11,2.086297905480871,0,0,1
998,7.353462619640235,31.932114140028954,8,15,28.89611111780769,20,1.9413840779622542,4,3,1
999,10.723138391034565,58.997716805789736,19,16,27.40586128692653,8,4.297472635778132,3,12,0
