,total_revenue,net_profit,current_ratio,debt_to_equity,cash_flow,num_of_transactions,avg_transaction_amt,num_of_clients,avg_client_balance,num_of_complaints,audit_score,change_in_revenue,change_in_profit,num_of_directors,num_of_legal_actions,label
765,29184088.392882895,15874669.129524516,1.505875200356801,3.2735798449920472,8016022.261476463,4344,49067.34814236522,8879,68937.09472954832,86,61.20470796577556,88.11069035395843,9.997199189885905,12,7,0
766,88873224.61990154,5107263.612704907,0.7505276672928901,2.313534592225666,4700705.395944084,2264,25939.840004365986,998,4385.349542197695,43,42.718116240837176,-38.489072938211564,-39.17927906695319,11,5,1
767,37417218.76613839,21859630.321525674,4.088828330131487,4.846588106043911,-1626864.536683328,6701,46385.533044547854,1744,82064.45702219766,1,23.902563680366917,41.43412328572148,-5.858991800190452,9,1,0
768,15139586.938201377,12289267.25676867,1.1932774378729158,0.5108440182219571,3536814.2899069125,2121,20396.379279137873,4807,20826.34931708162,98,36.901469934594544,52.26039280984162,15.47870085183402,3,8,1
769,69892275.86248001,45416235.011305824,3.313157412800093,1.8005304271735076,3553119.290727677,2921,49942.29911787233,6332,58342.89776753957,13,59.210721347104275,25.831258514460913,-17.767613401761906,11,8,0
770,17293236.326636784,4638603.689301295,2.0238947215153846,2.1534659473146607,4525581.937655294,6038,28982.040759616513,192,47196.80262506853,40,35.07532147493549,54.134781823470576,-19.074461432499092,5,2,0
771,75614371.03875606,1982207.7505978742,1.0691611551108926,0.18291458297822127,6051506.812522627,6232,2161.336262084931,6051,42564.03945315259,1,21.489643357423184,-24.08680309820495,-86.76485120715483,11,8,0
772,96843111.40420553,-231634.45767946664,2.3651644066446194,1.8882902195743034,-1768179.1575879147,9862,29358.402094734836,6702,89081.65829231536,18,11.64627488916321,77.89483491573098,-38.38273856358478,6,1,0
773,78175734.0107309,16067519.066525716,0.5666398750968131,1.4411785941469286,4024151.492797006,6069,13764.906149195853,4631,44298.76786469886,79,87.97669379095653,-28.996146579517163,-18.13342701625936,11,2,0
774,3222475.594701143,32849535.329144876,4.2847024213065215,2.5795777241146562,5059693.232567089,6268,1672.4420356929409,5137,8459.067639741923,88,44.031297575190564,10.121866647362452,-30.702876150038506,10,5,1
775,60388693.0172247,36385894.52053053,2.8107408260383573,1.7484116811980195,2120240.6369926236,813,41051.62256949843,1510,94717.23399428031,0,62.520832174293005,-38.71135980376913,35.11730002826383,9,3,0
776,69845656.42600271,22389715.01077702,1.1262200490858283,3.6582924612376604,6020382.719085197,7303,13822.695367188759,3937,92132.98789272313,1,49.041036113680526,31.78166182261002,35.97959481792341,6,7,0
777,82720374.25383224,34058596.84799097,1.566411432750431,2.598669227497478,738132.6055500535,3645,39837.6002746226,8534,68758.83626857828,26,87.25665183579633,50.46187111384587,23.28760708831426,11,0,0
778,6544228.584961016,17675658.828875855,2.51588836462337,0.7358349441316955,1808467.9968094192,8514,14446.468268645554,9885,47321.36028507047,1,54.69348524482108,91.18324526429359,-43.705288694032,6,5,0
779,48530674.96727635,33224214.109324157,1.349912222669969,3.775300488307302,9553064.169091912,963,9756.601375995026,887,10193.087821408604,93,48.07814179491133,60.90042938440013,7.594872753130147,3,1,0
780,54001716.39120104,1550097.257769857,1.7086962267548864,0.5862215908051154,2176844.4503336814,4725,48698.08192651615,9279,79284.06373917015,50,92.46009904217127,31.16543746812266,-40.70673083955853,8,5,0
781,17743361.401773624,19233025.720633708,2.9047350390586844,4.211340923588851,2158010.6483889404,5407,18114.18412136323,5896,8472.313527978866,9,71.96895960453546,89.89255257555007,-65.11096015363614,6,0,0
782,32922531.161354315,39437908.72047555,4.246740558672735,4.663968751022475,5148167.629877383,1525,30088.741761585865,8513,7791.4975046194195,18,11.154990734685732,21.765525706131484,-48.56460346736775,12,1,0
783,44581950.89936035,40051804.53817957,2.3082785856046435,1.6799819219057843,9651703.958320722,2404,30518.575566082854,2419,54201.00040149744,79,17.770446119681406,34.180847964830406,-89.35530500716968,5,8,1
784,83487759.10782234,35665513.333222575,3.7263887309909673,4.638098902988362,9796965.351436004,753,28045.650434566414,9047,16852.695778279383,12,78.71228629394419,39.41477915051436,-50.23337364930292,14,5,0
785,93011349.04095048,9814050.338778153,4.445078960572918,3.9857399797004383,4955895.5641157925,9451,45739.05238888467,3224,1765.2964666945495,47,83.58513211799543,11.496958882985027,-30.888667410824254,7,7,0
786,63213860.06284961,11983858.505996978,1.473354231332729,4.619934493918473,-1986955.7623408097,8229,33738.33151477508,6035,42888.22966858284,55,54.51908290902965,75.77240358487362,43.3221342171245,5,6,1
787,40099573.416124746,49802480.72685787,4.132363866809721,3.364723670912154,8807878.609220795,6834,20216.463555041264,932,14584.505929396528,71,55.44552278666393,-22.223609173241133,-52.98841206705626,13,8,1
788,26149070.76209961,4720589.363698974,3.908309892489623,1.2546557931649673,4842855.574924577,543,43125.900206987484,9073,16891.026112788433,55,63.19329628514445,33.22632855574119,35.36803088082809,11,8,0
789,98231383.25917889,8623466.294571673,2.1062178407666075,4.483163860863765,2391956.89947923,7559,9094.091810842421,3221,8614.15323479813,49,43.911577428263946,58.3349884280791,-65.67125862647543,14,3,1
790,98318979.80955948,6066325.910331696,4.952839817753902,1.0028988732366444,7950341.69219126,4769,27234.626042640353,2090,21304.281618637386,94,68.01991234839039,85.59642578148657,-71.35466533611259,8,6,0
791,92572717.87526844,16046575.666022586,1.6815756714618066,1.1439966999859241,2797989.5122024603,5206,47529.99107859063,6782,71832.93379766455,44,10.848125756641569,82.58775946514174,-22.150681535175266,5,4,1
792,78781245.8379041,10113879.679313129,1.64661469714263,1.4282086516877823,-1591465.925596824,4536,31288.611612526613,9836,81083.80341456135,88,96.12792423673864,26.311043414521293,0.8767053946108945,7,6,0
793,33252174.830816206,24633241.957162492,3.97516624093939,1.590806926284265,7852866.676684225,2957,40857.57410122007,6422,45800.83075890076,58,75.01548237949217,46.47421767450125,-93.35016237965779,10,3,0
794,81883047.86626543,23539045.697446056,2.4559579312298787,2.62095024644205,4550312.812237147,9572,32695.358240982383,9868,51148.82777226035,38,63.11742040090069,9.135660419395151,-66.8401202429175,10,9,0
795,41470508.70984609,45026033.78229081,1.9885774765146946,3.5959410661268163,2057722.4586903541,3139,41976.574633717624,6035,4232.848424826057,20,31.63220570094807,20.22666443203005,-31.647450024802538,8,0,0
796,33350536.717349473,1254367.3459614648,1.3039826240259633,4.63842005456335,1010708.5162462145,8391,47227.16959826992,7612,7862.309875760368,54,16.095548745672914,85.93986888595742,-50.34934960252278,7,3,1
797,74741670.48816167,15653918.621722048,3.943995939205448,0.533344177943962,5125569.5129851075,2837,13682.440290260203,5950,26499.204839302172,56,40.934296382894466,89.60559897887109,6.893161902248281,7,9,1
798,8885738.834421866,29631223.545853056,4.038448127612346,4.776409874918356,496594.5787012018,7056,8524.571008773108,8015,54845.943650601606,40,66.15767405740584,84.31210871005294,-23.325910593802476,3,2,0
799,5807709.606270508,30042488.973120175,3.049538014535632,4.614482538774386,1886210.6386840385,5339,24225.33797911037,5366,74215.5637247643,92,63.370974342311094,-29.244370727954266,-75.94613415941497,4,8,0
800,45347416.020937376,23746374.565217566,4.807911259361178,0.36459653168709083,5638363.712967803,1707,35108.02821986958,8515,60895.30307246527,69,38.26411550655715,77.51260319959543,34.169806897263584,14,4,1
801,45118241.28139403,40691109.811139,1.931734716901944,1.8655735746886575,8578533.404871184,3053,11398.203096451694,639,39820.65764369204,81,61.328639383312975,92.25455965322203,-56.064148677496064,13,3,0
802,89668771.15331966,2667469.656430169,1.4882857046570175,4.084402612466749,4394683.940699185,6033,254.8674489868454,8824,12714.08322731068,48,81.37482955675476,4.1874541860407035,9.669666344663526,6,7,0
803,13489156.532493861,40682132.16179686,3.5486004602050785,3.0967250728490656,7109276.779589111,4782,17179.609036043432,5113,78296.55025383175,43,2.6284772337607065,27.79694341325039,16.98736686581148,8,4,1
804,13205108.817788865,24485089.142003033,3.9128388835986714,3.9175603225706754,7156727.245156502,6433,48444.52380661603,3683,37014.81910830665,34,45.06210479302757,66.86428837194939,44.47365503841533,13,2,0
805,15597807.447015215,6254915.101388609,1.5120768674832008,3.623263360070449,5972247.431912642,7492,34763.624657262044,2040,73869.34743379617,90,75.85552284667911,34.311720634847305,-25.223880021384787,9,1,0
806,3943889.868165658,44227946.63379412,0.8447484391750095,2.5341735543231017,950060.0521662119,9147,20096.205924864134,6565,51784.905349519846,4,54.61444704633772,99.0225282559374,-7.6246726803351805,3,7,0
807,8101442.043675929,32286053.366818655,4.147324189638674,0.3019684251633277,8401463.177802904,6709,9669.176062474675,1308,74127.5433026207,70,65.147608792907,18.357004773524253,-49.76855597806994,10,1,0
808,66327116.81607486,7759057.184619034,4.894258881407056,2.9629141901160554,3235307.867674798,5025,17836.67920404961,2916,90821.66658380462,73,51.6676392605342,57.09140668110665,1.726894011809975,14,7,1
809,43726848.58263341,1199311.0316508438,3.4010252873252793,0.3379765999905503,-1469471.072771593,9678,8533.479693397336,3788,92181.9220893264,73,99.1874544682311,68.88867102948163,-30.492477120052044,3,4,0
810,76596703.64171335,6626037.240798788,1.7504010506475236,3.0582609159221414,935352.0408343016,7350,5359.975774581923,621,53975.57122005974,50,5.462153648903822,24.115062363765915,-34.352145291336655,11,7,1
811,99267174.13958436,30244296.989109874,4.985026738487564,4.022013226219023,7186580.249191789,5883,45341.78150999906,8786,51639.32811179824,56,49.10448217723773,78.54757085670636,28.32012936741583,6,4,1
812,66244433.428801134,8554459.880632447,4.519699863201849,2.9664595686394013,-1170399.9701901274,6823,49882.634401854906,4272,27302.168084780886,57,9.141654911451768,31.923188681079466,-92.4746734751967,14,0,0
813,5995101.49139225,10901035.28118892,2.8102129082613225,4.985406842352316,-231627.17414106568,284,8247.516257809726,687,93644.18332139985,91,15.978556211357041,11.747619520244712,32.29436417478027,9,1,0
814,11351723.610679809,769556.150693866,4.213945781788252,2.3337458508841222,6330721.792500453,621,2773.401815970072,8282,46333.99755276247,35,38.30383504182618,-33.826448922207945,27.810475674283538,13,5,1
815,88219404.39665608,36007998.948049486,4.171192354683351,3.769254571659539,8711209.476730486,1348,16520.068801953308,4932,13631.532689450338,9,15.554009150048731,9.012036452563628,-24.045061965731634,8,2,0
816,53222098.51126789,40423402.18785157,4.706595363530748,3.369345129535347,5604784.060691642,9950,23109.876079032696,4442,43837.786548028445,49,96.3687165956651,60.09046820999262,-26.469571869155757,11,7,0
817,82658878.78017826,39740832.92699222,4.28415729698057,4.958015288634631,667492.6459546555,1102,10280.821291438931,9862,13578.271773562392,98,94.67897767251591,88.19296175201609,-45.72889479467647,4,4,0
818,85804621.28626768,5942191.643896353,3.39655656180724,3.594773124877815,-1359034.8410054166,6366,15106.174344337995,3722,50750.63674145043,98,33.61096462206038,-12.248089420953455,49.12606875226015,13,2,0
819,92839779.60845241,45116706.93313234,3.241866735304283,0.9037505841510081,5381518.99060374,6544,10083.493247798302,9541,56566.275970765004,36,63.97477120376796,3.285327599575396,-83.32460008692382,9,9,0
820,95033091.34315021,33450080.88844104,2.6031077974922527,4.7820367614444805,-1431217.0648260321,7117,38724.315393200945,7307,34437.820387864944,19,53.37533205937861,-26.90585088433607,-11.467714655708946,13,6,0
821,55927753.85382731,44825195.43003166,3.319185379868408,3.372108409584231,5352664.623301084,8685,35643.26826520068,4761,8093.410808916982,12,81.55869805157685,53.608434134345316,2.2522385168625476,7,7,0
822,34760997.05334736,22081605.478798512,4.078474639386722,0.3907573309513105,706959.3299331409,1717,31765.82821226104,5693,94406.85002769067,74,62.74456098169422,94.02826450148879,40.14950123254167,9,3,0
823,96224622.56045187,21566220.484726734,4.86066931836149,3.3220846983446015,8855872.748905957,760,19391.531961106277,209,77561.95823485953,18,0.0252454490562104,46.142832977226334,17.03052452851422,3,8,0
824,55193234.1941213,39119094.193587214,2.6027931118195404,4.427285092706398,3701112.0218483424,5624,45456.59501864608,9973,84049.22697000697,91,76.31743856097388,42.56147950093394,-3.4229195782679795,13,5,0
825,7361019.572506493,4211541.701575547,3.0814394134494068,2.927505123751123,687261.1997163477,7716,48478.15044967425,5988,37319.97103433671,55,74.68481212961181,33.023489575065085,-82.4781524781816,13,0,0
826,64634878.455926634,25804138.85006173,2.501624727764518,1.8346962263568551,8237743.798703099,5350,8723.283665639328,9974,76322.2719719256,44,50.972270556648105,-36.73163889716952,-43.939972475279895,12,4,1
827,59180790.28910606,41737403.8993769,3.508198794425318,4.122457206946018,1048424.7813701001,7612,11189.481438523308,630,49051.91662175023,59,90.29189732330538,59.42557396440755,-79.17375361780222,11,4,0
828,89683494.4165759,41424724.435013354,3.334642268275668,3.9343088402085646,1679188.9182985062,7005,26305.269848618464,8461,20907.26535219855,67,90.84462056904016,40.30743153240262,32.18190986982705,3,6,0
829,65665531.72662344,47784709.24528963,0.5802520558713049,2.766492555733374,8011334.788665468,419,4607.9659356481525,7636,13317.914313814115,56,52.39116767043972,49.22151532844306,12.443173334546444,7,6,1
830,35556190.02169359,34762765.9732926,2.9352270159529628,0.8563726724899117,1705504.3576071514,8875,21850.597521214484,4524,35160.03606288363,53,60.79882311965377,84.82166395411323,13.630518019584386,10,5,0
831,96656346.84487623,9992416.786706282,0.8981910306455632,1.3298337790635888,2921965.2307676487,3700,29110.473675646623,9991,14617.659036038829,36,99.65220719246723,67.59411805915269,-2.161522333968392,3,7,0
832,80360329.11222133,524155.9021763314,0.6187262810249226,3.7185714637119185,2171988.0491063986,6060,26127.574878309788,7123,99828.62864420279,82,29.88202348114175,67.13728782317891,-23.943469459493542,9,1,0
833,63411344.21975408,23710497.830668647,4.060387229381142,4.049802610435145,-603196.1860354897,5379,16578.8837247474,9712,5869.710032970183,36,32.461724231147734,89.07756533190215,-77.50434108047543,4,6,1
834,29999595.136909164,25442045.213939056,1.6639243797168524,1.46839986240085,-1533250.2530380862,8873,27145.168013556482,5109,44673.21633753858,13,18.277390266349634,98.49024271944995,-50.545766994242236,9,9,0
835,37980489.335115254,11633260.517196039,2.0329478477928467,1.9031268782152548,6694488.088731775,1867,47942.10766522945,4378,45757.25871664803,94,89.5866939157868,37.19240979415895,-79.46263112846641,9,6,0
836,67327022.485569,5797221.079741961,0.7883806442182979,0.4803962377239962,5741645.487228648,9848,10340.569344354233,1444,30762.560929585878,91,74.44883899492663,-33.66775759532514,8.736971427851486,11,3,0
837,8126101.02786885,29103512.3926207,1.3077511722245778,3.5959635469958493,1388392.810624686,1898,32758.82635178048,971,57563.80500498759,99,10.56428488702419,18.869486166315454,-75.96568359669925,8,9,1
838,26411378.573376082,38094911.53821914,3.9452216821600654,0.1175299685401536,1547189.499818542,9290,2217.66487309479,2823,15847.725391002923,43,98.17673511979656,68.14017196924665,5.317032525752836,6,1,0
839,71676192.4062632,49654282.23130311,2.720888736046794,0.32805345397343355,9340069.396104176,9049,3367.499403847675,4512,78607.32567813613,82,73.09617081611161,-45.84120128572262,3.838308439385713,9,3,0
840,48521832.474617474,37794282.16913118,4.463008081475667,0.12128593214204057,9852053.526801907,382,27613.81979996807,4626,33912.32410651619,41,85.05221096049745,-41.46688424657764,-31.10432815130666,9,3,0
841,40836962.916628584,39578436.91990684,2.2875895916007583,3.2620659583543223,3681218.8388043223,6437,5291.712057381076,3484,59542.91639006553,0,4.8150789173200925,-39.9263326425768,-79.71570188229215,6,5,0
842,15994304.617641035,30631274.350554273,1.709153310894207,2.1451969257326784,7629420.945777925,5266,1166.2220819215238,6783,71848.28437062897,22,50.49609189421677,59.65536374924662,-52.77987607989449,4,6,1
843,44743054.41329553,49289094.27798589,2.064199165063929,1.5579791305823183,6840230.510432385,7221,8617.07423251871,9360,89015.16965132595,63,69.85982867270393,25.174994284475815,-51.98603363866729,13,2,0
844,77298505.10526316,31817797.448285807,3.70747307082607,4.5722349507498405,1567812.5141445636,7509,28264.21609142874,1915,83742.9562087678,27,54.29465845718413,5.334691528089039,5.057769971494011,11,9,1
845,27137271.76111741,42942790.96318507,2.9975255255051874,1.0447336939153726,-1297247.4737542598,5589,35181.880678220674,774,61222.5937822524,3,66.66474656992774,-34.1574432107396,-82.93854708794134,10,0,0
846,1534455.6761840638,47262124.63516826,4.568860433985925,2.007903250868863,-289324.91438071965,4996,10163.804278861931,761,39450.92485800481,40,81.78740635904725,59.836037530883374,24.36029693241362,7,2,0
847,67181985.2139473,46457854.27527833,3.2097594622499748,4.707527824545983,8059529.4040091615,230,33429.558888548316,7760,50817.26233742143,59,37.43370629601962,-1.8470284173650455,14.151093527887099,7,8,1
848,97290033.83882271,18761474.861059505,2.718581938166764,2.192822157901508,6774565.839955373,1393,9164.692738406506,5130,77104.74454450146,17,84.86686756187098,-10.201389490299924,-72.05396227385891,3,0,0
849,61075829.795269705,3472433.944870062,4.035887257490298,2.8179990596705835,5972018.133547334,6159,30692.198460231295,440,87877.00871338783,62,16.291610476529073,47.84788023303264,7.87465726683341,13,7,1
850,12872264.033785883,8179621.978231965,4.763902328300503,0.49365064619048915,-432214.01964022033,7057,20627.38601079515,9312,11274.410889490515,60,27.088605502637474,33.85163388952627,0.276977220173265,11,1,0
851,32752576.142122634,2490776.922528677,2.1013066006023675,3.9718152957779655,5679168.249406297,160,32707.285491214156,4537,39100.769986812295,48,4.334561992732578,4.361596271995246,12.218120016638949,13,5,1
852,86896519.85730211,4822545.208871571,1.6244429457446494,2.1715180077323675,7265827.977917386,2311,49752.8849863384,8166,77835.54324293656,46,36.44268113352511,46.223120620838216,-71.66071668269583,12,2,0
853,24024239.351426028,8824887.91763173,3.2729782833236265,4.022524110532569,8327220.998323487,9840,46893.95741336647,6797,43733.524496802136,38,37.99095448241203,-9.316771942382275,-76.36145167652971,13,6,1
854,61161894.446263194,16725262.987663787,2.7449276951924646,1.3436084485243616,-1841224.6496765814,6376,263.8738039133762,6116,33890.5486425621,88,80.52705972072509,69.22453924064902,-64.52740211158687,10,1,0
855,40864449.617145784,26948752.152041327,4.951335086891525,2.1701458777509095,6213701.222541733,5463,44277.666279897174,4544,41720.94698550369,81,65.3130670289656,-15.602157453851909,-45.11924452765365,7,3,0
856,21576528.420545254,35439943.997431844,2.5806280286648,3.954089788188551,-1770828.1327615469,8252,3371.215218979588,3622,60681.62993184873,5,43.672255815566665,-26.174345692697653,19.049747155370184,12,9,0
857,81527282.46290329,10151830.473378852,0.8344919811215563,4.872001058513835,6482474.146521263,8073,47654.676978684256,7819,99980.70926924635,82,65.21139786237482,67.36591142483124,10.688590621827501,8,8,0
858,74540296.37010333,33462381.414026037,4.898160773499361,0.39216506949761754,5627456.376784057,137,14127.19267102925,2361,49806.250481348645,52,5.278335051569116,56.18380460468997,38.81773884177997,14,5,1
859,66497515.52996728,35065083.262372196,4.29614125517093,4.081035269352631,-219825.64497232996,6090,19132.639779042984,6823,21640.953020471792,75,18.027153601837608,-22.604153644730236,-91.20556613520768,12,3,1
860,24397322.43660637,27710428.011742566,1.302125647810835,1.5733764313728402,7193461.016141564,5538,4627.328348527606,6955,17121.81095263038,24,62.6947855241755,-32.56313709650931,-98.26655784787216,13,1,0
861,10687843.268928554,45132702.424834885,4.570723639007912,2.798642076366254,-1179828.5817237063,7777,5658.024278529034,3692,5192.625000165015,98,64.13668192253023,75.75986327300382,4.870824455119859,12,9,0
862,58039773.65277065,5105238.103051438,2.0330006936978506,1.521452098258665,7916785.284935601,573,36350.69123320452,6388,56322.906256913826,64,77.41346587074271,66.48977232950321,-58.10687563087515,10,8,0
863,55814105.5204039,8444633.608922184,2.197003930405,3.1058828155831524,1143150.938178748,158,47219.39517562716,2659,54912.63705739459,4,40.29997590536022,-0.9113939450503636,-49.88816566992737,8,3,0
864,19650115.924152426,21147573.631668985,4.578761670629717,1.8336338701554804,6266222.34760798,2736,30556.88732296776,9672,21318.15875125061,64,72.25540966161562,48.729611232005,-17.979696112823163,12,8,0
865,6568422.737202076,5898993.129329063,2.8855200426589187,1.7347129657906395,9084272.092262443,2714,35806.70827556421,6290,69837.61123880414,7,68.39803325601895,-31.37597201782838,-84.63803153098023,6,1,0
866,8990136.965204611,28097955.258066416,1.1199331822933383,0.2858977333860841,2077924.2960813874,7396,38110.388742627816,7856,74369.5971213384,38,96.33933783698491,26.057148857151716,-3.595837517792546,5,6,0
867,99284327.66476065,19619223.563775934,2.160752717038118,0.8201059889286766,4034728.93528503,5099,13177.573013919438,807,26650.722332829013,42,21.513022642467917,-47.19045619093702,-51.22788306532747,9,4,1
868,78574805.57954548,13872087.624063881,3.7494385082054635,4.593683174440846,3557416.4074054044,9703,2309.2200644647355,5136,35065.87663894392,81,55.16795637526395,8.740282138233319,-5.092731354851253,4,7,1
869,92276760.1205521,8084485.557390682,1.2838288463060752,4.991559401478907,-108663.81124558276,8376,143.5435587624708,6270,99056.6955623784,72,60.17644421104693,-38.773576779289236,25.10103696100788,9,7,0
870,20310417.50139997,16434581.03658462,3.1560403883286146,3.924550821761072,5083744.12588914,9825,17564.93168355323,9981,38052.18231722269,4,99.86478849342207,21.272077023532376,-74.33329999938555,3,3,0
871,96096285.09602007,30201947.21703327,3.628733598249876,1.5053818613900856,6916023.022251375,3897,12111.138198550843,5652,76319.36550385407,3,20.11841421666517,13.252247027934146,39.630963937178024,12,3,0
872,15122780.795843046,28577153.149915285,2.047341089941607,2.0719811783736035,9002497.947085831,2774,3162.770366206823,9376,45819.817236364055,92,52.32180199672922,16.657753995708404,-20.39677884063343,7,7,1
873,51399101.02808064,7763012.010616808,3.6224630991874505,3.7235669290398055,8209631.219794154,6536,9017.438210058654,6171,79541.13795823662,0,34.618530771363886,-43.20030469280089,38.439164776095254,11,2,0
874,83139872.75728934,5808450.4424019875,4.478933083231934,4.845716428727671,4120232.55673638,3220,6268.7199684839925,9006,77133.30063948214,93,52.58929685789998,4.2424511922748565,-68.84048766973328,3,6,1
875,35630532.09664636,847176.5117480627,2.624525349049584,2.3318087365739015,6628205.854143217,9382,45748.17511183765,2775,67107.84649465502,55,23.212860210310595,63.47257736498747,-9.31560030936437,10,7,1
876,43058024.78451315,127492.48659357941,2.2230919768090356,4.164659834913036,7609400.960486714,2176,7056.3473122854875,3418,85623.05628326234,44,4.761237842748811,5.337156003043013,-39.41693240145929,11,7,1
877,13690325.919610687,43930427.003844105,1.6302128061122856,4.877837720733713,3921864.5648601856,3290,26905.540776184574,3547,93982.63099289083,64,57.25654538976889,57.275792891437106,16.133328673401977,11,9,1
878,13169266.119898302,1776987.2282721912,3.218924659384869,4.380018538174421,-614869.2715487871,4887,29675.64245785262,8224,58418.3487247563,2,33.58543158608322,5.421808545059989,-9.11365851800555,10,3,0
879,62337254.2530873,36426666.04859894,4.459334216174222,1.2130337591795022,3255169.1661684504,6156,27197.298412546257,9914,24509.421815051825,21,18.194140174843366,13.485916223527965,-25.822681456252226,6,8,1
880,67877704.49338561,43535247.36037033,1.9609757023333731,0.13935613299055238,8109736.458418779,7594,4997.8688890886,5692,40464.267202763425,71,32.393556607803376,34.58381692438992,36.947810964651296,9,9,1
881,77955918.89413713,4451921.352404108,2.2830598604178656,2.511200356403234,5159696.8647248205,9500,15973.978169440034,8824,76072.26563781603,55,4.928020144774492,92.60229052106237,-43.43244037424797,3,3,1
882,56111523.2154936,21533221.90356739,2.3298148289749276,2.703668075306808,6693500.524112068,3677,2610.953106534506,4816,65437.46502726308,17,95.04422340901033,-33.67093300300172,-67.00296926527278,9,7,0
883,64930169.93386929,48096300.65030097,3.023655537998827,1.0861267863007313,223216.26583105046,4841,19813.712209110985,4683,18602.035517959626,24,58.114791497326046,-45.062934700823945,-8.78482197218625,8,5,1
884,2338209.8982722857,41624002.35644105,1.5278403270534737,1.4949045205394067,9572053.218532069,6932,9470.516617016021,1871,6072.714573496046,47,81.47686813470249,41.19357757150678,-6.3957344240779435,7,4,0
885,17054901.986581616,24230053.60882168,4.199950198884669,3.84925048815788,2848966.353919713,2681,28103.54503755477,1235,68613.19776066442,83,42.31181975477304,92.36456333926395,-34.135806764218685,3,3,1
886,98506561.83567356,38009841.19597342,1.8302102487689957,2.4047015676943557,5843626.272612748,3887,34655.77927276257,1687,25856.82337890519,30,90.33146675661857,98.45846988320724,-27.008493446592652,10,4,0
887,8523357.125267347,41585570.03379902,3.6741321090350687,1.6550350096412576,-1773532.9449127368,8807,26629.38701722509,7286,50467.35412917629,29,48.33182215522533,22.624637108800272,43.933012144984986,12,0,0
888,68200034.00376424,17075361.641030323,2.809470838007984,3.1508675340734054,-472168.85293650394,7203,21740.122995739217,8430,74927.93047874683,79,57.39453222006694,20.212243162764764,9.902853709520187,3,6,1
889,18432180.670139905,44553722.30193303,3.136539215087406,3.2985228042830146,7384411.238619028,1032,19397.304371791786,1796,56704.01128497698,65,49.179398006265686,46.74456561177942,-83.40973727761344,3,7,1
890,71955139.99099655,23258902.643696416,1.308239324722863,3.870039306519931,9615633.346243056,1763,42092.503816445336,5847,9246.955728067842,80,73.32782958676516,33.345213580745465,-68.18048936940835,5,8,0
891,70893049.89323735,26154271.85972091,3.8076043918017675,0.8678755492383038,1840664.2606657385,8848,11007.43485001024,8139,19372.443441571984,9,56.665607760206235,45.11320864211771,46.336495165333844,10,2,0
892,24185706.91902093,49985235.71000247,1.34879233569184,3.7334345364022528,-1553831.1807048218,8014,36724.206059467,2670,22713.490219060994,70,27.159892358039773,81.09991383068413,8.96983306902969,10,8,1
893,27693805.522701215,42086799.79068414,1.010631369323476,3.037199121341051,2330399.2237616507,9963,37886.24212076895,7647,26528.561110839644,58,14.55395313226463,61.94592542314139,37.25676892169798,9,9,1
894,65822300.646606736,17769385.29153549,2.9600577494995415,0.3821021399837059,-1790382.4366519684,9284,20989.040363173186,8052,56974.93580309992,50,60.612438888297774,24.53160875301934,-54.420780401691694,7,4,0
895,39618517.83924115,22452.621871347306,3.6918371161294936,3.909483578441715,308477.1071496294,9920,14900.164931320685,6157,50892.61220271396,8,48.91799615470362,19.279668850025445,11.280029012988848,10,9,0
896,20260249.000291217,31121790.72659168,0.7251612639564053,1.977093378532607,7029664.1806448605,9983,23553.547227996463,9426,21112.843798056685,53,9.597569669611294,45.9402622769674,7.1004062785267195,4,5,1
897,73436280.27996069,35047628.01946945,0.8122789172324394,1.7188665782152242,9245060.777277954,4952,4706.035598340291,2843,7687.92950211302,61,39.56174657932684,18.355942663044615,-55.79650218409374,10,0,0
898,16260604.909297083,32365535.852240674,4.112056232176636,2.295568242750009,-950610.9875733601,1204,2344.2051098430443,2550,17971.78824299709,80,51.47764220004536,18.666902689845983,-17.3775511823942,14,8,1
899,85708722.75034972,48377048.73374226,4.140647147782994,1.7962578788000327,4694809.345726111,1370,5624.579812621995,8411,98453.74994924173,8,82.689323382559,-47.554114732024274,-5.887733309455712,13,8,0
900,51952282.88113093,43080036.88027328,1.6038712267658655,1.7575994018285546,1046570.1534883832,9701,9397.894321538197,4975,47386.148029355754,8,7.610105583336235,-23.89037938890374,-27.83022837588024,4,5,0
901,11464359.784050768,22166000.505622752,3.2685269126009158,4.059580571733065,-331290.4904728455,3746,25233.63217588525,1130,86867.20496550914,23,34.84953482460029,23.277045999362954,24.076805998701914,12,7,1
902,69713161.01956746,2674303.117355238,2.4943103381509677,0.7100757463918921,627762.7586986902,5187,42464.37497624805,9505,85026.49420021549,38,82.26561227103853,73.39801885755537,24.93035626969842,7,3,0
903,52397140.91787951,23540967.859850843,3.3471321863158083,4.855940332501547,4933156.809972489,9622,11820.334483384364,4914,51640.4361888245,74,64.84239317715787,-8.190948990931382,27.590082245233503,13,4,0
904,30507699.607686143,34306823.00808217,4.382956778446513,2.819165057434282,-1218385.9826724674,4823,46761.34243680156,4503,70962.08313759381,7,28.995832180378677,28.396514969672353,20.51353536472442,6,4,0
905,42831398.64216163,30189345.315463733,0.8593539106201542,0.9963275922644332,3210623.15402101,2154,47747.65005130342,2298,20082.449030858515,24,84.53351220226423,1.744312713884824,-26.7874784204283,3,6,0
