,transaction_amount,time_of_day,transaction_frequency,location_discrepancy,device_id_change,ip_address_change,user_age,user_balance_before,transaction_time_diff,merchant_category,transaction_location_distance,number_of_previous_frauds,transaction_hour,transaction_day_of_week,transaction_month,user_transaction_count,user_average_transaction,is_first_transaction,label
589,151902.70199326743,10,11,1,1,0,40,225789.5521506291,1203.9536171452046,9,905.8493899993058,2,19,0,1,930,2297.614450948515,0,1
590,138827.1812611384,4,40,1,0,0,45,616621.9781652751,222.89189017840124,8,516.2478232000605,7,12,5,8,827,356.0619091128225,0,1
591,640874.7483944672,14,32,0,0,0,74,40333.85213845198,433.6928452761967,5,153.74931210291808,10,2,3,5,18,8045.327912105281,0,0
592,181880.09258034397,4,49,1,1,1,43,326170.2541282535,358.52673479236563,5,921.7266694516613,5,10,5,5,351,6155.089397564879,1,1
593,345667.28986719035,11,3,0,1,1,42,468556.99459113466,536.1222219451888,9,757.469050723103,1,15,6,9,955,1008.8292717143164,0,1
594,896788.4109381278,4,41,0,1,1,71,147958.33410940584,366.7158228815451,3,731.7052727231516,6,0,6,8,155,5873.586188606889,0,1
595,473961.645523256,16,6,0,1,0,46,984654.4775908396,704.089334071371,3,709.1807037944046,6,18,1,1,784,4521.8323317900895,1,0
596,667557.7418454498,16,21,1,1,1,100,209097.36458961424,586.667349150747,7,200.33982109644234,4,10,4,3,506,7745.505529233641,1,1
597,172319.87947843113,23,32,1,1,1,53,130353.13004326554,1420.66006672223,9,211.00669170752607,7,8,5,12,778,2090.856330738879,0,1
598,192289.0268857806,11,16,1,1,1,31,203534.87388689638,80.53394418464495,6,688.292998427255,4,13,6,7,360,4531.572911482822,0,1
599,40868.6258577927,23,23,0,0,0,95,769061.1331597243,204.74118199778633,2,219.72275011039687,0,8,4,1,332,1562.449580078025,0,0
600,168935.0713828139,14,33,0,1,1,52,425505.6592718428,76.06928722838758,1,438.67169680304886,8,6,3,1,918,9575.272702836188,0,0
601,278590.3462460552,14,27,1,1,0,47,565415.939752538,901.2113207746211,2,782.0018255939414,3,15,4,5,528,7787.383781870072,0,1
602,177010.49250664198,5,42,1,0,0,34,21009.156986360744,78.4933594757562,1,783.952518097841,1,2,4,9,12,7367.2268977897,0,1
603,88702.54287003027,11,40,1,1,1,84,34431.308573314556,1204.4732218216175,10,453.26177252585967,3,18,3,6,75,6902.06974814137,1,1
604,120635.8798942421,19,38,1,1,0,97,445825.5498270162,737.1916281819761,10,792.1899382752451,8,3,5,10,212,4233.370191299392,1,1
605,460778.7734249381,17,21,1,0,1,47,816655.2432016236,758.8909793974085,9,838.6217961980568,1,6,3,2,691,9232.82492420729,1,1
606,206333.72634245534,13,48,0,1,0,62,885238.8787075653,808.6960911055596,10,654.7757512842602,3,22,1,11,641,729.1793900999346,1,0
607,364269.86740537686,1,16,0,0,1,96,86706.56759564021,245.97173708094346,8,228.42585230842016,1,11,2,9,283,8032.592684198801,0,0
608,503417.27582068415,8,33,0,0,1,68,538363.1021010227,284.6740364848621,7,274.0117803855475,4,17,0,6,195,2152.335168730006,0,0
609,690394.831725417,4,5,1,0,1,64,913229.6862792704,459.09694493712675,3,314.84115540873535,2,4,3,5,780,3240.286316058924,0,1
610,39312.14944797754,19,45,0,0,0,70,387972.75439788634,854.6348387834661,8,116.804107733952,9,22,3,5,30,5194.302095375794,0,0
611,799410.4009149387,0,5,0,1,1,81,829565.8314283686,302.56959735390893,2,273.1596203699451,1,22,4,12,9,7826.552284005685,1,0
612,627900.3932119039,22,33,0,0,0,55,133695.6543994362,167.51768707189618,2,209.51922431253212,8,21,1,3,309,8385.35069118829,0,0
613,81759.04113128158,2,0,0,0,1,81,935394.4896677987,1396.9683164425423,10,455.32874980860214,4,9,6,6,445,5837.326664278748,0,0
614,873578.625370991,5,9,0,1,0,24,751423.3175313027,31.653813325856994,3,908.437547872265,9,11,6,4,310,4030.360858991963,0,0
615,920872.4013230891,4,20,1,0,0,39,941334.3927869017,1155.884263683871,7,104.48031675395808,4,7,4,12,677,9465.024749007887,0,1
616,61077.96924408415,20,4,0,0,1,98,676617.2335525064,1134.7706153880317,1,720.2679239473956,0,18,5,10,705,2465.220493180725,1,0
617,276877.65537842724,4,1,1,0,1,99,363403.931999427,427.98832393693823,8,687.2830044131277,5,14,3,2,426,8030.947727860595,0,1
618,806201.2817310485,0,21,1,0,1,58,938181.1725247224,195.3023270505313,7,95.75419866335766,6,0,3,3,817,6120.500093985318,1,1
619,748259.6929010615,16,47,1,1,1,91,275566.7763091785,209.7052512558097,4,922.5724049058001,0,2,4,9,772,3768.956399901969,0,1
620,184521.02751116714,18,1,1,0,1,27,332172.52206173254,1004.3015288215572,5,568.4722021568195,8,17,3,11,704,13.689829955524369,0,1
621,209349.33124321708,13,9,1,1,0,74,700808.4180017404,925.6414911640901,10,363.72552113568423,7,17,5,11,591,4465.998547493255,0,1
622,370472.10908666096,11,33,0,1,1,24,765316.2995253863,1127.153770921997,1,756.5385834953066,7,1,2,9,691,2767.2072082230175,1,1
623,484522.9903457915,9,15,0,0,1,67,929403.4838491539,1349.9728882547108,4,257.36545840163404,6,4,0,6,91,1043.4750897894728,0,0
624,618254.7753477482,19,47,1,0,0,69,204802.4090562095,996.3754031038925,1,693.5098370463204,4,0,0,10,456,751.594901795195,0,1
625,368913.645880636,20,50,1,0,1,50,797998.0352192239,224.42621263407858,1,39.71120757224722,2,9,0,10,444,3475.5897975327466,0,1
626,462534.72150780074,17,38,1,0,1,18,738546.0533969634,350.55736814219136,10,839.408037609272,8,19,2,9,727,6147.577739832598,1,1
627,747470.9406590471,23,21,0,1,0,70,63794.55625359787,1212.758972457285,1,448.1708470213185,6,9,3,4,79,8375.194778454583,1,0
628,36683.21252376587,10,11,1,1,1,77,387223.14121020696,301.40074920126034,7,636.6929143579417,10,4,4,11,475,1835.6406138408195,0,1
629,252436.95181965132,1,23,0,1,1,51,282765.4570600986,104.43213641445324,7,221.23781980668366,9,17,6,5,927,4246.445466650784,1,0
630,713349.5887510566,17,46,1,0,1,21,304490.4243540304,1012.7232778208406,4,677.0737126584479,9,20,1,10,103,3919.5674818601206,0,1
631,895206.838735131,6,39,0,1,0,34,982946.8795547008,579.6379519058046,2,772.2402758932766,7,14,3,6,623,5133.944958145064,0,0
632,511677.4469988917,23,37,1,0,1,21,642777.4134799279,1324.8576756661012,3,473.21318688439874,5,19,2,9,456,8095.87461222282,1,1
633,532113.4899441808,14,9,0,0,0,60,717676.1577934995,936.3673023748726,8,617.7269240617943,10,7,5,5,990,5536.456643540168,0,0
634,107172.02026805593,10,34,1,0,1,21,976617.6373150091,130.2033280199915,8,456.3259238223986,4,16,2,8,314,8466.550668473807,0,1
635,447412.372349331,17,50,0,0,0,18,377201.7824576387,1364.9134568452714,6,894.0913692578455,7,11,6,11,247,5185.522375172217,1,0
636,532617.2711288505,22,48,0,0,1,88,801840.168452806,372.3224596419541,10,497.86918051431917,2,20,0,1,234,6038.477613339063,1,0
637,242470.51121002462,11,31,0,1,0,67,434530.9633044954,485.58598618505147,9,841.8087090288188,6,11,3,5,594,4373.838051097473,1,0
638,269243.23825694865,5,6,0,1,0,90,869533.6718149798,579.2549957043005,9,801.3520582702486,1,0,6,10,644,8230.957572000534,1,0
639,377284.16933178104,19,20,0,0,0,78,180657.54131130318,73.76298682221108,4,410.50482134835653,2,3,0,1,235,9238.272825374463,0,0
640,20071.20757701439,22,19,0,1,0,52,947686.1770642796,714.9822080120709,1,230.08449185747503,1,7,1,10,790,6391.450989784075,0,0
641,322079.17236238666,12,25,0,0,0,25,218771.70841087968,177.57862714842082,1,406.08213255977097,4,0,5,6,387,8207.826283904547,0,0
642,211448.01488206457,19,3,1,0,0,41,326220.5069809315,577.3972704312265,10,826.2173757752201,6,14,0,7,847,590.042749957663,0,1
643,327497.3589029411,15,45,1,0,1,100,756192.2341067805,505.0220947086014,5,227.63253581939236,10,17,1,12,611,9061.118453349061,0,1
644,119762.1406216299,17,21,1,1,1,53,393755.1415654067,1112.889720134165,2,524.4363458577493,9,0,2,5,943,1889.2587791405774,0,1
645,890527.2818346221,9,14,1,0,0,67,608211.3767664466,1156.5655367511329,6,806.0967479607475,10,10,0,1,38,2565.2117080538064,0,1
646,593592.4576181241,22,39,1,0,0,60,444573.5010694285,220.91455064028673,7,353.4774751283788,10,22,0,6,161,533.3101487667803,0,1
647,679102.3223534664,7,20,0,1,0,44,742369.9370897819,527.8337098260857,1,642.2096370026974,10,1,4,10,462,9654.001515739421,1,0
648,789171.2407156259,17,14,0,1,0,49,228331.25236861085,537.6285518858376,6,245.6315740488145,9,0,5,5,944,8520.109974775269,0,0
649,498442.2039446353,20,21,0,1,1,95,58457.98723687701,218.03103926796246,8,109.27944536815993,0,11,5,6,449,9131.846909064798,0,0
650,86920.2972182208,0,27,0,0,0,35,299929.39747306623,1149.7730472737144,5,794.3842250928564,9,15,6,11,117,8472.163205438472,0,0
651,537106.5464474823,22,13,0,0,1,45,474308.66486843023,1018.4087928030095,7,98.96862340870682,8,21,2,10,241,4795.3107319073615,0,0
652,586841.122152468,7,26,1,1,1,46,168020.05219267856,274.14977226773,10,271.3813950795846,0,21,4,7,26,9240.820100088293,0,1
653,745439.4767299353,5,40,1,0,0,33,354797.2896563887,528.0795483750707,6,855.1094219974401,0,9,6,7,648,9694.728509543678,1,1
654,431659.55191308394,4,39,1,1,0,64,399983.0182935685,152.35923579338046,4,346.4692870786672,9,17,1,2,562,5025.674742224208,1,1
655,127580.31151976073,14,27,1,1,1,76,57391.84368827355,904.6174998139833,7,973.0453495141611,7,14,6,12,976,1756.2560570405685,1,1
656,283775.9129609654,21,25,0,0,1,48,583307.2481842046,174.7755713500123,10,979.7343347738597,5,16,1,3,806,6586.228503405854,0,0
657,363082.30276781216,14,48,0,0,0,21,884343.4279712875,1419.7452028198816,9,268.27602045355667,5,9,2,12,906,9754.383144152807,0,0
658,645917.2448724288,1,1,0,1,0,54,151742.9129530524,1124.1821875505218,10,40.97822224989045,8,2,5,6,298,8721.469877120151,0,0
659,570778.3089611288,0,24,1,1,0,34,597808.013401514,561.9435114009528,10,705.0632842053791,3,20,1,3,805,8618.153143307314,0,1
660,356096.732336879,22,2,0,1,1,56,664739.2049108463,833.1320624822704,7,450.98650264834373,7,15,2,2,154,9338.180829892652,1,0
661,986515.2489278272,22,7,1,1,1,65,419334.68041928834,1312.3322153516285,5,100.75284395957628,3,5,6,4,732,8939.523666002866,1,1
662,605774.8232991389,10,43,0,0,0,63,701097.58736427,797.9029637699896,7,707.5228189780428,1,2,1,5,652,7762.818877366289,0,0
663,237226.79936372658,9,32,0,1,1,65,410731.54349101207,251.27782041305545,3,31.174909111921224,10,8,3,11,468,7182.731138889951,0,0
664,101782.481602579,17,41,1,1,1,56,504637.2879774349,545.3328320368694,2,870.1966904922422,7,10,0,10,49,2647.679089775806,1,1
665,152859.14765574064,17,34,0,1,0,21,7353.04455442698,1214.1286056428335,5,138.65252911330373,6,20,6,9,654,6213.4040008842785,1,0
666,245957.73592493086,16,5,0,0,0,47,691720.1141346889,927.6667430250498,4,127.311878746725,3,12,5,3,46,5214.891002172678,1,0
667,160681.38165274195,7,38,1,0,1,47,661342.6789447244,937.0431134406724,5,175.67229796858453,8,17,6,3,675,8619.442296368996,1,1
668,186567.03218563553,14,22,0,1,1,39,38400.87732634456,1248.2229393914245,8,960.2663584920665,8,21,3,6,285,4917.130817774985,1,1
669,285095.1758428954,7,24,1,0,0,92,368250.10739513306,1287.3212027460067,4,693.169360253846,7,23,2,5,780,1277.4363579992555,1,1
670,173373.60356101888,16,49,0,0,0,83,979031.8407916673,1324.5013033623882,9,801.3715354636367,0,21,2,6,628,49.73480349863851,1,0
671,896765.425658771,11,42,0,0,0,29,420736.5625686168,136.58283828454478,7,397.634985732753,6,3,6,7,82,6778.7344259554475,0,0
672,80233.75485930474,7,18,0,1,0,53,501945.4051318417,783.5414428268653,10,336.31272750495555,4,21,3,11,44,5499.0883721877435,0,0
673,524511.3943251407,13,4,0,1,0,35,909930.1581597186,1066.3337105543787,7,234.48400678316995,6,23,6,3,706,3309.6357339554397,1,0
674,410396.83288569323,3,50,0,0,1,70,717261.8758657564,1089.9746569829,8,480.64802831240894,8,7,0,5,770,1689.729810657403,0,0
675,982378.6170848202,0,10,0,1,1,88,582070.1311242236,873.6713308368055,6,551.8287335341685,1,12,0,8,955,4667.158556885797,1,1
676,112038.91104766332,0,11,0,1,1,18,797804.6813410725,240.1737626644908,8,631.7748436527554,10,9,4,4,273,1002.8737219243317,0,1
677,397855.60506718565,18,9,0,0,1,75,864366.2664559733,1148.2855976759965,3,257.1185039986945,3,1,1,10,394,3361.091531126539,1,0
678,969470.4335806646,15,7,1,0,0,23,456888.07173726684,1036.960320261522,10,948.6540809029906,3,7,4,2,786,3792.1252702372817,0,1
679,865507.127238909,13,23,1,1,0,87,475108.3649318354,124.03551103061226,10,169.75849820713586,1,5,0,4,790,4656.192292192673,1,1
680,817072.0727785592,20,27,0,0,0,61,386050.9356518358,667.8861475311019,1,965.6531747664123,2,15,3,2,595,4666.212847180956,0,0
681,257902.83446591155,15,40,0,1,1,89,966706.1400184606,250.52745531139715,6,14.856122507503787,10,17,1,3,58,2570.0638646863376,0,0
682,170887.59568118997,4,35,1,1,1,41,697166.2542903504,485.96694582667953,1,481.12569181684563,7,16,3,4,565,8502.11131391006,1,1
683,668643.2232379988,8,36,0,0,1,36,83223.0662080723,26.036772776187025,9,333.3678381165628,8,5,4,4,1,3555.4415071323933,1,1
684,929375.9898338258,1,20,0,1,0,35,862959.6233130185,576.4750105114919,2,449.1234139302508,5,12,2,10,216,2295.8807930520748,1,0
685,556762.8974463008,17,7,1,1,1,47,480559.94083626807,791.822766464943,2,570.6645789807891,9,22,3,9,317,1758.1070760070681,0,1
686,571612.693753773,5,8,0,0,0,59,68753.90642248746,892.1989336710051,7,435.58915801270905,1,13,4,10,228,3225.790719249411,0,0
687,279979.10086049326,8,46,0,0,0,50,549717.255163311,955.4260969853425,2,414.84685030159494,1,20,4,6,473,675.5381542465138,0,0
688,769492.9354970076,0,14,1,0,0,91,417164.27897570207,1204.2594908675424,10,732.7234154133065,6,9,4,9,484,329.0849007344868,0,1
689,187043.7566870859,8,47,0,1,0,29,877749.4048626248,310.26658647705125,8,685.8762750864646,7,23,2,4,766,6051.4259166067095,1,0
690,323679.2431674513,15,45,0,0,0,44,203994.60360938738,173.49382431139384,6,833.2712820358479,7,10,2,9,671,6191.47516902054,1,0
691,425436.4443620524,12,39,1,0,0,56,826464.609492183,1226.213527533013,7,249.95898123949556,5,12,6,11,287,5295.88673050087,0,1
692,507610.3836083512,8,17,0,0,1,26,557688.6911854527,225.52245344541583,7,609.5285097540636,9,11,2,9,511,7622.854329465291,1,0
693,242409.73999098293,20,41,1,0,0,38,54610.303213469044,1403.6545171241212,6,585.1947853928539,7,8,1,6,578,391.51505126533704,1,1
694,114836.83359083529,12,19,0,1,0,93,971845.3013254846,1213.2550503340372,10,369.7378108726888,0,3,2,5,915,9359.731722363595,1,0
695,610620.0463354322,8,5,0,1,1,46,512615.2441031999,721.2623124810227,9,486.0575419026809,8,6,2,3,821,950.6602819193726,1,0
696,288630.56035395025,10,11,1,0,0,50,290876.8542315825,1413.2468518877163,9,313.7821433057287,0,23,2,5,972,6740.233203705992,0,1
697,581238.2256102301,3,1,1,1,1,79,469406.8419892581,140.22248991552607,7,141.8443976169852,2,21,3,3,458,1333.9745554422036,1,1
698,154362.72373057518,1,6,0,0,1,32,857857.783517489,436.41469609214636,9,213.80121066273284,8,1,2,5,95,8799.055534023591,1,0
699,481140.1070434165,5,15,1,0,1,19,304903.1243850635,919.0431576584805,10,105.51364640120109,10,6,1,5,493,5107.137762317443,1,1
700,532589.4372256915,13,2,1,1,0,69,192676.3964867003,504.0098906013774,3,683.0695751901242,4,8,4,2,765,822.9445872443501,0,1
701,51823.54630419154,3,44,0,1,0,61,129071.24693088146,1336.8564748523402,3,660.7273931091515,8,4,3,9,150,6167.244959759609,1,0
702,336604.2848278778,5,2,0,0,1,71,297859.3983902112,94.50156697605729,1,950.6063715798729,8,14,0,7,23,91.10934772257772,0,0
703,134414.6855948275,18,26,0,0,0,35,780048.0870400434,791.153038167789,5,729.6784136472413,5,17,2,6,756,7760.224024180661,0,0
704,63374.979839018044,5,49,1,1,0,20,471626.36519526166,850.8474250489649,4,52.045838756131445,10,3,6,5,215,6505.853360611368,1,1
705,989960.2324903429,1,42,1,0,1,24,227481.60369353998,939.9284982392027,2,884.2451739289542,0,18,6,4,399,2126.2553673875796,1,1
706,322353.8517511845,17,39,1,1,1,60,166184.99960974918,368.1593615978128,9,862.6751629457258,9,19,4,8,410,3747.5154142517754,0,1
707,809874.4477558904,12,37,1,0,0,99,332729.4765103791,524.9756556286048,3,443.32032077269866,6,6,4,2,131,78.07686682195776,0,1
708,254640.6622173573,8,32,0,0,1,55,939924.3728857088,1214.8999627175679,8,585.8630505279216,5,7,3,8,855,6936.8412128739,0,0
709,681502.725408902,22,27,1,1,1,54,343026.7125900244,280.71758731703017,6,976.0783324725188,8,16,6,1,148,3226.6881484158175,0,1
710,760227.862287408,18,0,0,1,1,75,988124.0759546354,1190.6896999296414,5,532.3043638481663,6,12,0,10,381,5715.893437078039,1,1
711,595638.7446514568,12,7,1,1,0,50,485230.4557653562,810.223808979949,1,905.3218283760898,10,23,5,1,109,9567.27671186835,0,1
712,471576.1938343965,10,36,0,1,0,76,179163.91829015088,1097.5500161194782,4,83.03875781018644,3,20,6,3,552,2994.6741348087203,1,0
713,411840.9200288594,0,31,0,1,0,28,891140.0917935094,1027.594607419399,3,191.05186870868286,6,22,6,5,121,9902.378938494341,1,0
714,348868.2730543126,23,47,0,1,1,85,460355.3731348269,298.8165533542258,1,440.75494344131783,1,10,1,6,295,6327.287532791805,0,0
715,929529.1449525343,21,42,1,1,0,99,709671.3435045244,819.0903404647769,5,584.7568083373047,5,0,5,4,120,2420.8942419683867,1,1
716,830619.4094815351,6,36,0,0,1,85,983711.5832091518,1249.521340039333,6,816.2278518628002,5,1,4,7,456,4367.784462433748,0,0
717,965026.9110162435,20,3,0,0,0,39,50175.350319974,622.2473809947783,2,988.2621151431869,1,16,5,7,530,7404.533819304674,0,0
718,124297.23224257249,14,29,1,0,0,83,96694.55978756714,1391.890709121576,3,388.85149647411646,3,4,6,2,169,4464.784612051736,0,1
719,730867.4778949695,0,5,0,1,1,61,720456.7414627562,651.189744146474,6,47.41563614008493,7,5,4,2,710,685.0849883398505,1,0
720,938340.4574376333,11,45,1,1,0,23,281825.003295472,205.61131680175396,4,801.1715032953248,7,23,5,2,923,1686.0449277888097,1,1
721,181233.0743533295,6,18,1,1,1,59,184301.39695009906,560.7859393118495,9,604.3807190828081,7,6,4,2,996,7912.979544861997,0,1
722,66496.27670181482,14,31,0,0,0,42,39361.8798197295,1370.4514652023736,5,198.54285886820168,7,20,4,9,143,6483.734273449856,1,0
723,741120.6518788525,20,8,0,1,0,74,21846.711986201804,460.3980230493901,4,494.8284566214202,0,14,3,5,37,5698.259075066564,1,0
724,574473.1174351808,18,11,1,1,1,72,774485.6031197909,1250.0613502085705,2,742.3102455337244,1,18,0,11,698,1676.2280313343056,1,1
725,841828.7783399842,0,10,0,0,1,33,134433.42736955,1269.0009816219213,6,770.4117870686438,3,15,4,8,261,8377.57607592894,1,0
726,139772.38522856575,16,45,1,1,1,31,467720.61597115087,504.26859503802393,10,499.618411998762,8,12,1,5,231,9607.401488461404,1,1
727,795267.3139072171,16,15,1,0,0,56,605896.815179483,119.89102759291026,2,305.2145301288591,2,4,6,11,254,408.8805660357205,0,1
728,201627.32803147135,2,0,1,0,0,45,428351.8005688462,1043.3633891886982,7,973.7425820384935,5,2,6,5,329,780.3279262198465,1,1
729,163655.95122914508,11,44,0,1,0,68,27106.652336233106,448.57771058013986,3,663.3626109564929,6,2,1,1,903,8847.246185900614,1,0
730,164265.80628833498,5,20,1,1,1,66,783501.5025879089,1127.4100045309042,9,408.2375193462987,7,18,2,6,297,8155.524384798742,0,1
731,814574.722085635,10,29,0,1,1,26,10513.224541653488,637.4229814950237,5,280.4632242046524,6,13,4,4,980,6179.348375768382,1,0
732,665197.224044228,2,12,0,0,1,75,761889.894377484,698.784108973375,8,731.1029830035621,2,15,4,3,10,9449.65264020929,1,0
733,523065.4295384651,7,33,0,0,0,62,893304.4937881227,1120.189545717893,6,242.1834455937677,5,21,4,6,446,6464.309315614252,1,0
734,358830.49053519766,13,3,0,0,0,39,432839.9210571723,550.6031967287441,10,171.70998897368816,4,16,5,2,922,2159.8605974422762,0,0
735,877200.5420411029,13,27,1,1,1,49,535542.4730977982,638.1033772649969,8,529.8338889620703,9,3,4,8,836,7286.425950745765,1,1
736,392445.1134981843,9,37,0,1,0,86,476983.39261765376,541.7142750282559,3,289.98739264414183,3,12,4,1,230,6457.106990352925,1,0
737,816599.4413055826,1,30,1,1,1,86,389208.6186234388,528.9703419992832,3,628.905144923615,0,7,1,12,536,9857.447162653274,0,1
738,439134.91417886934,13,26,1,1,0,59,887424.5353703602,757.3630707381016,5,117.93867487423348,6,18,0,9,78,2138.965224790554,0,1
739,376944.4356554633,8,4,0,0,0,70,893933.5106699904,1164.671200081657,10,654.9411045673215,7,4,0,8,425,5978.853384776627,1,0
740,462679.79104280856,2,24,1,0,1,76,335816.3646415345,520.9463691684948,3,283.29652799770224,1,1,2,1,193,7801.677420576003,0,1
741,301377.88115036336,20,2,1,0,0,91,615069.754014698,754.9267975743409,8,0.24293443451273156,6,14,1,10,401,3389.8375035508147,0,1
742,747609.3827001574,7,32,0,0,0,56,926907.5621458641,965.8473486373452,10,126.93605767417637,5,1,4,12,109,3796.802034186546,0,0
743,502720.39506527525,15,3,1,1,1,32,962058.4989413515,387.9928026772632,8,933.615377835094,4,10,0,9,792,8879.019504264823,1,1
744,232212.70282469035,1,24,1,1,1,88,508959.04042204755,399.6328390594453,2,867.3546391153578,3,12,3,2,923,4041.9547541400175,1,1
745,899574.5742788228,5,19,1,1,0,46,452824.8052843268,1344.1149029137748,4,233.60903203623684,1,22,3,3,263,6247.332271627625,0,1
746,383891.2275342992,20,33,1,0,1,20,278694.31592852576,1041.8897855967675,10,778.3719045454912,9,9,3,2,329,8892.38248288688,0,1
747,543552.86567846,11,25,0,0,0,100,958871.87319041,831.1488137615648,1,608.5715931739743,5,2,4,8,363,2098.273732639783,0,0
748,906472.1118998259,4,4,1,1,1,27,142814.30447286737,932.7168783656813,4,970.9047114498694,4,4,4,2,867,9818.773144753095,0,1
749,624237.9996716122,1,34,1,1,0,46,579829.576047725,42.191198068922446,4,373.6056595340591,1,2,2,10,378,7019.538320167918,1,1
750,116898.04953938366,15,27,1,0,0,96,282550.26751863887,890.0682704088434,10,681.4606125171713,9,5,6,2,780,4961.221980197507,0,1
751,939832.1242151539,4,28,1,1,1,52,279008.29034779663,733.6927774428508,9,63.535722423918585,6,12,2,1,341,4309.211334304334,1,1
752,627708.0567943373,14,8,0,0,0,23,404968.5873761885,785.8795388823874,3,396.2473468164059,5,9,2,7,259,9543.64661186889,0,0
753,334905.62130803,11,37,1,0,0,29,998792.9358156546,517.5703106363766,2,963.8176611881804,10,18,5,12,335,2057.2562180483887,1,1
754,139272.08127066653,3,49,0,0,1,55,54966.306839822064,117.32241270663633,9,538.9808744501205,8,7,3,2,85,3116.839451627045,1,0
755,794025.1913300441,14,5,1,1,1,94,578541.8182035314,278.40849640135514,9,287.87950333484457,10,17,4,10,522,3077.934477551692,0,1
756,620072.759727786,10,18,0,1,0,36,82572.15803527717,1369.0723870262473,1,120.27096312860685,9,2,3,5,801,2890.0704572812874,1,0
757,533461.0966417106,15,43,0,0,1,84,154520.82999051898,588.5273696701449,6,703.5283401815304,4,23,2,5,814,4685.38576677644,1,0
758,893892.5841120319,22,10,0,1,1,25,439562.94177289866,672.0237443964444,10,644.8560434297268,8,23,4,3,571,9891.792440886,1,1
759,788597.2133385587,5,1,0,0,0,25,510460.1313464413,75.90209738895214,8,373.9387136037746,8,16,1,3,308,8887.868779294506,0,0
760,151674.88821600238,13,46,0,0,0,64,258792.408364524,54.09537054333205,3,950.9413518658342,0,7,0,12,262,3279.5024037191783,1,1
761,311722.07467832754,17,43,1,0,1,21,316457.1308744162,1032.741283747331,9,22.20281298785032,4,9,0,3,898,4228.70692860022,1,1
762,248489.14732957436,11,43,1,0,1,68,86967.02025593306,774.8563163344003,2,303.7238516318258,8,1,2,6,797,6694.81076905185,0,1
763,743946.2951332141,10,8,1,1,1,84,303219.78384425055,732.536617271424,6,921.0694862995814,6,11,6,4,631,171.52663544933404,0,1
764,33532.44440045504,12,20,0,0,0,62,966558.4393805441,350.0993238086429,1,320.9354383194404,5,22,3,3,680,8201.538385319891,1,0
765,569889.6891724197,20,23,1,0,0,25,944707.3816724817,1072.441053547088,7,252.2528338551704,5,5,1,2,865,8797.981775138622,1,1
766,762458.6881161036,22,33,0,1,0,33,334878.290136985,242.2606739162283,3,534.2204099312473,10,1,4,3,701,8572.004771241996,0,0
767,876765.6379940931,10,21,0,0,0,94,570853.9362787616,273.50603087186886,7,823.8017499205379,6,20,6,4,452,3750.550118311493,0,0
768,342081.75529508997,22,2,1,0,0,84,909595.3911109443,663.4255267415167,4,103.14676087836105,0,22,3,6,251,4620.000453647008,1,1
769,821257.3064594398,15,11,1,1,0,26,6183.822640896675,412.2430014411949,9,943.0207096457361,3,23,2,4,324,123.89309515433925,1,1
770,110631.74584888986,14,27,0,1,0,77,810683.5703375918,356.3466929757308,5,795.072881181164,0,2,3,8,925,3993.959486482028,0,0
771,846452.2932699953,20,29,0,1,1,95,948369.552788919,929.1422081567976,3,181.25025555155193,5,16,2,3,229,4604.273619397792,0,0
772,127488.67105709578,14,25,1,0,1,94,91325.73433355706,937.3993131147041,8,712.0079611981627,3,6,5,12,702,9069.743860941855,1,1
773,397287.2965874944,3,47,1,1,0,88,161447.68603292105,1187.3045805118982,6,384.9587226375572,0,20,0,3,828,8939.877797695737,1,1
774,797295.3678065999,10,20,1,1,0,32,960746.3027713554,601.5003364410852,2,402.2946780763187,8,4,6,3,636,9660.970979908454,0,1
775,149917.4358495995,18,27,1,0,0,88,537540.1436403464,105.24253107765634,3,783.2900924388664,3,22,0,8,596,8851.050999855353,1,1
776,229251.40294012753,14,25,0,0,1,58,14196.6344717237,394.07959428689907,8,962.7848079807322,5,0,3,4,297,82.01701226936187,1,0
777,722252.5711705406,3,32,1,0,0,39,257631.99876352915,1411.2078670034164,10,126.65587284719393,6,7,1,1,727,6414.612108713674,1,1
778,720036.539345709,20,20,1,0,1,41,449943.6742688596,858.612348335091,7,420.6302368788194,7,11,4,2,237,682.3861486535768,1,1
779,641147.636473821,12,34,1,0,1,61,692908.9110247677,1022.0214021134692,10,480.94160808430354,10,13,2,10,978,2725.9501378569903,0,1
780,693948.4475276156,21,33,0,1,1,18,733160.3781367996,10.595274660596932,6,376.3118169549976,8,15,4,2,625,5783.080511629509,0,1
781,542724.4479203518,18,40,0,1,1,27,995421.5129254562,746.2162543428301,1,363.189123716225,8,9,0,3,217,7006.141177937205,1,0
782,251799.06638896218,1,50,0,1,1,97,287511.199383759,54.0412668457965,9,52.26866756159654,7,14,1,6,833,6546.3237128506935,1,1
783,345696.0000469595,13,46,0,0,0,89,538220.1018684752,819.6915054116851,3,685.5386205626232,9,20,1,8,246,490.5931835027581,1,0
784,181597.7249854485,3,17,1,0,0,73,533323.547859605,1325.9100234759485,5,436.21441712004537,10,23,4,12,448,1036.0476596568246,1,1
785,908450.5622491228,15,10,0,0,1,67,405645.2594472375,1394.5235479205874,7,194.79380264392677,2,14,0,1,847,1285.8768434446044,0,0
