,Age,Income,Months_Since_Last_Purchase,Total_Spent,Number_of_Transactions,Campaign_Opened,Campaign_Clicked,Days_Since_Last_Campaign,Customer_Loyalty_Score,Average_Order_Value,Number_of_Products_Viewed,Campaign_Sent,Time_Spent_on_Site,label
750,82,55643,15,5976.682827027031,46,5,0,313,47.07009994910616,417.4482838964625,8,8,126.85053069030747,0
751,80,182396,1,8660.956336116915,0,3,2,81,4.914839034517704,730.6790115283902,36,2,70.78113344236341,1
752,34,123896,1,9467.337289233956,0,5,0,86,19.106213934635818,521.8622953321787,93,5,120.66511312891967,1
753,26,159999,2,1059.0580440375763,41,4,0,1,79.05136075336478,74.1761955943122,82,9,62.400261221690066,1
754,32,113680,7,1548.2861259771985,41,1,0,203,45.395883304785976,192.01625096794882,52,4,181.96472816641207,0
755,41,116546,23,9447.362587830796,20,4,2,149,30.166224163114887,839.9982232439429,79,3,174.08009262116738,0
756,55,173515,14,7365.352283347926,14,0,2,292,38.401907396495815,724.9127466244395,23,9,111.6463500559322,0
757,52,99973,6,8829.93824829773,16,0,0,102,85.43995133256801,894.761987012495,20,1,64.95978307607211,0
758,66,83449,5,2026.3263413534316,21,0,1,23,74.8999017404957,117.55724912093658,99,7,58.67793511659567,0
759,79,129834,8,5875.858711094019,37,5,0,211,27.231539718108277,990.2225346150739,39,9,6.683598941011892,0
760,77,45537,19,7011.3959441747365,34,2,1,64,11.750184021237331,209.4067139499336,61,6,163.16417020505904,0
761,67,97576,0,6801.118854469726,44,2,0,208,25.19982216440717,11.779876286642011,69,10,90.07664260780159,1
762,26,127522,7,4081.516908666981,15,2,3,250,92.07564510547337,997.4229390535542,68,1,65.02658568005289,0
763,51,42612,22,153.94891691308476,7,5,0,116,58.15888378497554,281.07388544511315,13,5,94.22207099955078,0
764,52,26471,22,5829.260568042631,46,4,0,115,53.34802087447829,668.01945251256,41,7,163.7475980909304,0
765,18,186703,2,2531.0153917960874,16,2,2,236,59.63935996924615,176.6823141763052,49,6,24.922841541504237,1
766,57,51348,3,4502.542461428903,16,1,1,104,36.60282657465152,580.2285321991417,60,0,171.53119764836546,0
767,81,21177,24,9575.810150838173,25,0,3,258,80.71070203195127,904.0349864545593,3,4,179.5017670216708,1
768,39,155832,14,3990.353176424347,12,4,1,45,52.32862493002498,320.1811674284386,71,1,189.34158300677763,0
769,77,52779,5,8398.016066644268,16,0,3,310,11.674790276879554,670.2539760443592,87,5,79.49759848452555,0
770,81,41636,14,1885.4060574925113,37,2,0,330,12.906512482906296,187.9035887984165,74,6,43.42808080753437,0
771,28,101889,20,6724.6049802502885,16,4,2,215,53.685914650261836,624.7953987187252,16,6,74.7281636933397,0
772,31,73551,2,9770.069544389435,47,3,2,300,93.65702180708392,336.4503518175101,84,2,66.58241924628065,1
773,77,162628,24,1018.9310087293679,13,1,1,332,30.835212167619876,211.20825858795166,56,6,35.23078250057201,0
774,47,178670,20,83.19942227192013,44,2,2,23,86.95411688592183,313.1820507036351,89,4,121.45333402029759,0
775,52,162635,20,4335.827926326144,5,2,1,34,76.40955865788793,178.84106850779935,47,7,95.32483210172578,0
776,54,66819,13,926.254830513672,34,1,1,23,24.781244290690687,901.9161078378828,43,7,173.14019846480073,0
777,22,93770,19,7483.843496762313,45,1,3,27,3.6340748316242455,397.1868863171288,44,6,6.421916096411651,0
778,43,178038,13,9145.486638485589,13,3,1,15,10.184726514238275,245.27930497436734,90,5,128.77358551102526,0
779,79,178059,3,4340.209727087588,46,2,3,58,72.84939338474402,448.4078410159329,79,1,152.58977570231224,1
780,21,98714,11,2587.1164215544095,7,5,2,242,19.96697380406467,320.53616680649554,89,5,151.89731383766141,0
781,59,44596,16,4344.033190066098,14,2,1,206,37.12709205053938,744.419253813326,32,10,177.21479341910504,0
782,35,184246,6,7234.4781785000105,26,0,1,270,50.16991660064248,971.2199118854944,30,8,145.8067485658988,0
783,57,84106,8,90.54161580370979,12,4,0,248,72.54681684501628,438.03365669764685,46,1,185.56201232953927,0
784,56,79182,2,5894.539894846972,48,4,1,266,11.323122325912538,861.0333999722404,5,0,66.5313199641783,0
785,31,107163,12,6132.9168488737905,30,0,1,192,40.636640527746145,565.8630735596195,71,10,100.64188335030862,0
786,49,59310,14,6376.882468959355,34,4,0,334,48.50729091426954,157.23566509423347,70,4,2.815932656578135,0
787,68,76088,17,2420.220799808772,5,1,0,217,54.08270639715397,690.6227420813416,33,10,1.3915174606582426,0
788,55,148803,18,7140.527233781268,4,4,2,114,81.83606413952167,513.4344971258201,52,5,48.025324090303975,0
789,40,159978,0,913.914863317764,21,4,1,67,17.16781950432169,650.6065232521034,13,2,20.16143942781705,0
790,80,56914,5,1992.7033646680081,48,0,2,298,80.78314518266222,889.6874125716649,15,7,52.042273587150724,1
791,32,130350,22,8774.700466544818,22,3,2,324,69.28784276966522,440.43457065604605,42,6,35.40865890567948,0
792,42,65379,1,7387.231507265664,24,4,0,74,55.58708141989593,901.1776232173556,72,1,5.704004967729648,1
793,34,188722,23,137.4555401134525,33,5,3,102,69.95278704025719,750.6690142816549,73,6,181.86082928120987,1
794,83,197953,13,2483.762603698002,25,4,2,296,41.20177389516564,488.6049258779848,80,0,1.644626277778305,0
795,70,66413,5,2144.064829931646,46,3,3,177,13.839758596812457,603.2221356579637,11,8,147.21642886741708,1
796,68,157084,13,2708.063280369726,4,0,1,214,66.57652402653673,325.5811325190114,69,6,30.429577383903307,0
797,56,27151,3,2475.5977027988642,25,3,0,314,52.46723066856222,983.5972997387742,18,5,182.44592439992,0
798,68,77716,20,625.2629574284574,19,0,1,38,63.93748005427755,667.3511630503959,40,1,178.55918791797717,0
799,23,113747,7,4589.405165968204,5,1,1,258,33.799878102849,43.84685249662989,52,2,130.78022927385146,0
800,84,187450,2,7327.3347478616515,5,0,0,203,90.6866577339836,326.62190574800877,28,0,134.44682996012102,1
801,24,193724,18,6067.317247174364,49,1,1,6,58.736986857557696,623.3144337590575,69,9,1.0678283939377087,0
802,68,164539,13,6728.716685980798,17,1,0,48,8.540248429087383,56.3332777992398,58,4,196.9743132227204,0
803,59,182082,19,811.4917853623915,3,0,3,25,44.980399070442864,23.884191319142765,88,8,175.56652071516288,1
804,81,141999,16,9514.907101767873,16,5,1,160,75.63560547436343,450.0242395278026,63,5,179.0212451460184,0
805,32,134793,24,8384.918338430249,13,2,0,356,79.41345617322723,332.69017969267003,23,4,131.84890741017438,0
806,46,128177,7,8050.903184956627,13,0,2,175,49.45970527637588,438.2986080331659,88,2,68.9573857309073,0
807,50,32289,23,8229.838050417675,12,4,1,78,89.4747570831301,262.6933098800052,15,4,178.72972981809616,0
808,44,196048,13,9327.105081327614,6,5,3,1,26.766843719429755,164.7177469429809,51,7,58.303385630238466,0
809,53,194668,5,5442.539661136977,43,5,0,131,41.05986972382666,689.1433569803377,79,1,112.54230866844057,0
810,46,174243,22,2002.820178676259,14,4,1,275,89.859691056897,514.5711162678004,5,4,19.94619446877648,0
811,55,106365,21,6167.836078525412,18,2,1,116,89.62567164715789,200.15421124936682,36,5,184.39112602655004,0
812,74,134014,15,7428.81493667939,42,5,1,163,68.57127688246808,319.58942625999833,84,9,28.154091554242665,0
813,44,195211,24,7379.1739335402535,46,1,3,287,85.89805471222202,591.8079076633259,3,7,44.97936114608145,0
814,72,199785,18,5214.490241668801,43,2,0,27,8.877326695623267,72.22934827247785,97,7,111.62683162564299,0
815,50,180806,13,684.5871933357805,34,4,2,332,86.49949762077763,147.45300926617955,91,4,152.8186000425963,0
816,83,92588,18,3711.129384301278,16,2,2,0,32.061990655022676,73.24560410739012,37,8,123.87026118725979,0
817,27,83646,2,9207.666084633573,34,0,2,187,17.833151242821632,812.3173327141188,40,3,46.426782560031235,1
818,22,23654,9,5844.48909757426,18,2,0,55,23.936983634204633,752.4092332120092,91,8,0.18860850549806685,0
819,55,38743,18,5383.319432557134,19,1,2,34,41.79685080138871,753.3129318792571,80,10,151.43011606148784,0
820,30,68368,8,2688.535143821935,35,0,3,111,25.119200460446724,716.325343476028,13,6,197.04146518221876,1
821,48,157513,19,3684.489199165789,34,3,0,285,32.0567586016499,669.3854236698692,70,5,161.98262406121808,0
822,64,139735,12,8953.460891531693,31,4,1,309,13.497848607164208,476.991915378175,85,3,92.04132363132307,0
823,69,175683,6,6664.630475268357,47,4,3,35,29.617676555899852,642.278163507115,50,1,180.75345227982132,1
824,73,139891,13,7873.870267523329,43,2,1,216,57.22838145420012,38.36155478797465,64,7,81.96953462367,0
825,32,127971,8,4543.454230676552,39,5,2,79,44.185370809106395,621.4644226567846,92,5,104.98681684869351,0
826,46,32149,22,6302.472194561579,23,0,3,313,34.67187612359112,777.8777055368772,51,2,95.42595347913665,0
827,25,120102,24,2483.836087432075,16,3,0,82,74.6452128857114,500.3583603843902,94,6,89.52477453310499,0
828,22,79189,18,7054.608302834863,6,0,3,64,89.3509971393318,357.51332842723696,29,9,155.03815385878116,1
829,46,172747,14,4276.013337033373,42,4,1,324,75.6789222902397,277.42673480097915,56,6,105.35378145389839,0
830,64,91031,19,4425.4551481474555,49,0,0,127,33.200070211767915,642.8020501620824,78,5,63.343424405043216,0
831,62,62668,13,6493.223245768817,0,3,3,306,74.44421678375537,692.8011986299088,81,1,51.63163353169566,0
832,19,164745,23,9362.806214689266,34,5,3,21,15.19801824740512,870.9675998625426,98,7,7.549463393486677,0
833,44,108204,5,640.0634660862092,31,2,3,215,13.031798809129091,342.3340824609907,29,0,116.6390323766092,0
834,53,174741,20,8247.432373470076,35,1,3,106,34.562703703615895,769.7723073855856,97,0,45.99228308020684,0
835,53,185140,3,2923.8311041219313,12,0,0,108,80.7702369044057,561.3558241893379,41,5,29.626784403276616,1
836,43,160507,7,4439.194545063779,5,1,1,356,24.634824724230185,882.8364906780791,10,4,130.76599276553554,0
837,60,57384,16,219.13328775008955,13,4,3,180,6.325340889867959,527.8121082956208,26,8,136.24185156430977,1
838,44,101929,8,3010.46077834313,36,2,0,355,13.170953520635509,517.6298283979672,23,6,150.43097845153318,0
839,37,147959,0,5026.312426301305,47,2,1,163,85.87449685295802,577.8770814409091,98,1,100.71537926771829,1
840,28,96153,23,561.7607734743901,14,0,3,67,63.37832847472876,749.3153551424344,38,6,178.81092104077732,1
841,55,95388,19,4910.957293831651,46,5,1,291,25.320116336997668,964.690478828461,71,2,187.26855067964556,0
842,23,51401,24,9271.106288584273,3,2,1,179,55.52958253281813,73.56335421576566,17,0,161.47418795849788,0
843,40,139503,13,1053.9321810780523,39,0,0,180,52.75796224253504,53.43460239101716,76,10,127.11869640163744,0
844,64,147834,10,7644.407280755044,15,0,1,168,65.54359784406613,937.5503374073385,44,7,60.74419071823773,0
845,63,54084,20,4096.710533759926,27,1,0,21,23.31875544216163,529.8756255182061,87,2,196.58898432404425,0
846,29,130641,2,6551.73714524338,15,2,3,65,86.44029871943977,614.9030145669361,86,10,54.827233438387665,1
847,30,125111,8,2602.3659798522935,3,0,1,20,30.936856208001284,482.42360159472884,11,7,40.53138439808621,0
848,79,187523,13,1594.9226254135829,44,1,1,99,69.41316539762369,93.65745260747448,48,6,88.43082275731655,0
849,77,158299,8,1604.6261427122643,25,3,2,299,1.612464637221489,768.0893784186666,93,1,11.368114142477692,0
850,60,182982,3,704.9194564314465,27,1,3,102,37.26571298941472,747.2246450885868,30,0,195.69889293435816,1
851,22,56041,3,1856.4670490124302,31,1,3,46,35.17098179588083,311.703321492812,91,6,117.68671128328496,0
852,54,108920,7,6642.1938498896825,44,0,2,38,54.348442858301446,306.2392452284004,21,0,111.39041833283505,0
853,48,85681,1,8816.906118435081,1,4,2,284,7.27362617771965,837.8413809055185,43,5,131.15925597994396,1
854,26,101571,8,8141.256855911618,30,4,0,309,79.01313737261083,72.35725774132662,91,10,99.40472955544134,0
855,68,147556,13,6851.343098744841,2,5,0,89,21.778080176756852,881.1051483565658,63,9,6.4127034189083165,0
856,46,46160,21,1104.3186341110268,7,4,1,84,67.70378148820102,256.66168989591444,76,10,122.46225776807935,0
857,57,37633,8,2891.8744629594985,23,1,1,272,80.32121232440932,592.9847477554939,24,9,143.23477539128612,0
858,58,37014,23,3098.0687532246898,14,5,1,335,56.18769562415131,935.9941790017778,50,7,83.34981212481063,0
859,28,100532,22,2499.5694639762123,42,0,1,187,74.08832067219855,678.1225015366464,6,6,151.45911441423857,0
860,40,69104,15,5150.056597097231,30,2,0,158,66.18603122150056,414.4298124670366,5,3,45.40025986768412,0
861,18,192693,16,5355.538148796726,8,1,3,242,35.55297971520076,689.5342089054152,23,0,44.255318213236805,0
862,63,97231,15,3568.859751711102,38,1,1,72,80.88585390335653,343.9796363163702,18,0,32.28339753751479,0
863,38,88388,11,3537.89158736436,44,5,3,48,29.4701369885528,277.2584163491861,82,3,74.39895195783237,0
864,53,36014,2,8285.555979060813,1,0,1,100,57.12129177515172,996.6832779346797,99,4,169.40240707781672,1
865,71,112578,10,7892.928483196856,7,3,2,1,74.53977391415395,750.7902311797877,8,6,165.58241242981288,0
866,74,184827,13,3077.9583168074564,6,1,1,243,37.89559098125076,644.7199773818177,35,3,76.56484159270076,0
867,18,60390,17,9137.884438732593,43,3,1,175,30.276760761742505,355.28964321931875,39,9,117.82374719604731,0
868,80,43711,20,9528.150170025061,50,3,1,237,45.934601017282276,49.160829155048155,92,0,144.16326329498312,0
869,71,111658,20,3267.4254203004084,38,4,0,58,81.79634943491536,31.05687603515561,23,10,48.2413549256046,0
870,72,77993,4,3544.2494879305486,41,0,2,352,92.99217631456648,554.1812554487988,47,9,33.62821717894941,1
871,57,178285,15,5056.3415342195885,15,3,1,98,54.50834128598901,762.032721039051,62,6,194.4191986424622,0
872,32,27421,19,9411.208125336736,34,0,1,358,66.14662053236519,537.3791904438551,68,1,123.5114626419237,0
873,38,37727,4,8763.194331423116,29,4,3,1,90.32736222389141,840.7850719391146,52,10,196.28314436673278,1
874,64,132418,2,1025.679625835898,9,0,2,242,9.85468514129424,33.426533093221636,53,1,67.55119742644582,1
875,70,24358,11,3927.307432714162,37,1,1,296,23.207857786616504,366.7520764259401,41,7,140.6063399948263,0
876,26,85108,0,5533.711897497718,17,3,3,210,70.89000062515825,237.07039117417804,44,9,44.520727308247544,1
877,69,114018,20,5031.3247255154,49,0,3,122,82.37444619122996,447.272968157122,89,9,52.240034254782586,0
878,74,144457,8,1938.6306793689268,4,2,0,228,85.70290283305779,72.37639319412249,13,9,102.3804242539248,0
879,43,183189,8,8588.167711681546,28,0,3,81,41.51071768549326,954.1316415710726,28,4,63.92362510161425,0
880,58,51910,3,6769.407829968373,38,3,1,143,8.933990229186684,223.25540106936091,5,9,33.52431276811689,0
881,52,146888,2,8379.083748518036,33,4,0,139,43.778147729961994,922.3077754835848,6,1,52.5761403978652,0
882,80,75754,16,8587.642793494722,42,4,0,28,23.07345902070538,425.8931550366818,36,4,7.149678893172928,0
883,42,129847,1,7483.558536657398,44,3,1,269,29.11964549966242,985.5241332552181,52,7,140.88472429549734,1
884,55,180443,23,4392.106012497174,22,1,2,246,77.22675568375058,554.0583834602107,17,5,98.42333141717232,0
885,19,58467,0,6105.467550154245,4,1,3,11,7.552708602588687,930.8328641758075,86,2,18.848613280905123,1
886,24,168697,7,1603.6540611974315,29,4,0,354,82.75812174807021,5.348988694222845,37,7,34.33879862569824,0
887,51,53893,12,6736.454174749077,5,4,2,336,42.76690858241691,748.2388061809002,58,8,20.506907622528804,0
888,34,96329,22,1792.5325573928076,45,3,1,105,59.60639311005951,903.0506531025154,0,4,122.51856165517529,0
889,60,51007,14,6939.4959051015685,43,1,3,31,8.9652231235679,139.72056697895408,67,1,18.84207272249876,0
890,76,190604,7,2295.9816075396866,3,4,3,73,33.735907835727964,96.12585173215149,43,1,150.85646660704322,1
891,68,74253,11,1175.5130015021998,28,1,0,170,8.970091901484578,424.5726071859556,46,6,4.102183864078235,0
892,71,32323,21,1652.8449014295743,22,4,3,336,96.15437228811096,933.6789061329351,34,0,49.87515759917842,0
893,41,131335,11,19.921352190702677,5,0,3,68,80.72616493262504,542.3865601904388,86,9,178.13333517838143,1
894,42,132356,13,7187.396178535302,31,2,3,300,45.963275435646025,527.4564637217321,90,1,143.7062636244492,1
895,69,130944,14,7324.010490583791,41,5,3,361,22.36025483236711,141.12611829932186,59,9,14.593666585137544,0
896,50,165282,14,5149.333499132595,17,0,1,136,93.34551052498522,0.7895110932187865,89,3,164.22522089703594,0
897,66,36456,8,1613.628010553837,14,5,2,99,34.45965957269718,810.1400907454612,51,0,98.60702430804096,0
898,46,51367,18,835.5433751068974,39,4,1,145,16.098443168737475,87.57456298623822,7,3,169.35660543376585,0
899,80,74624,19,191.2896643728701,31,2,1,8,56.31643884539549,633.849818735324,79,10,120.14795489007868,0
900,39,161178,21,1657.481769652207,8,2,0,61,94.37741203448161,914.6164545151914,40,9,136.36660640657175,0
901,43,88008,7,8908.555349831468,36,4,3,184,0.3830290500322575,208.651913158431,2,4,198.70031207914164,1
902,45,145926,20,2415.3684170168176,9,4,1,28,23.812484325399875,665.2728362369108,95,8,46.46710918480363,0
903,66,135395,18,3542.7132721721564,19,1,3,113,93.84476404104076,78.69857670750946,68,0,124.78911495227767,1
904,66,136492,5,1053.4548448133319,5,4,1,142,17.108596685716204,603.755143837613,83,4,92.06427801147967,0
905,37,92240,19,2223.613047481703,47,3,1,119,11.324345163981986,163.93172095320273,13,1,7.890390584538287,0
906,80,84315,24,5192.245707802052,2,4,0,169,57.01872157998045,735.953560515178,95,8,2.8941283005730067,0
907,78,30756,18,6077.526830956525,41,3,2,156,86.18438232948299,301.2312947939082,25,5,23.845715563571733,0
908,66,56378,3,2453.5231416621104,10,4,2,334,47.71098176939261,463.3910088046462,69,1,129.81834810770962,0
909,18,155327,22,577.3215922511721,42,1,1,348,99.45642566845248,599.4305420276216,57,2,113.43261758267845,0
910,30,165556,6,3910.3286912739864,16,3,0,259,67.91716995379929,171.27341066623958,99,7,110.6859122327455,0
911,68,145703,3,2342.0337092633413,31,0,3,81,7.407490721044773,741.637818617621,39,0,6.371352505652017,0
912,73,76549,21,2195.539232298019,3,3,3,241,99.28321316819753,302.6403406368145,50,2,93.86059927200141,0
913,79,185575,11,9598.628027134553,3,1,1,171,40.78942367801904,662.3718599127535,4,9,184.9245635685057,0
914,49,93794,12,6163.00485925724,16,5,2,230,28.740253384548254,158.28305069937366,76,0,79.51837386212932,0
915,47,65113,2,5568.784431720959,40,3,0,207,55.787918357788556,688.1176592063503,31,10,124.98449395769127,1
916,46,94069,21,4157.751035233219,18,4,2,74,30.43075918208643,128.18807281046173,79,10,155.9637351246287,0
917,66,156321,11,4289.4433343014425,4,4,3,269,8.645750712015232,425.3564962699836,0,7,156.78505582837752,1
918,62,170273,1,5409.0500383808085,31,5,2,113,0.14283430791767193,247.20607373887682,76,0,103.85601647905428,1
919,47,145541,23,6964.298070361072,21,1,3,61,44.95833529202623,748.3752494281825,53,4,171.59038908046728,1
920,33,29686,1,7021.460961818294,5,2,0,361,83.68634222265922,262.03500450687454,10,3,78.27561867274939,1
921,57,73363,22,1716.9390770544956,34,4,0,319,57.231518563007654,881.7173063953962,52,6,177.73864295695967,0
922,36,117543,8,5001.12752076627,21,0,1,101,99.92072989434408,891.8202114066129,7,4,48.04543327910906,0
923,35,151733,0,4119.58095034102,0,1,1,361,28.68466456472,196.44131522278585,24,7,56.04328139811421,1
924,18,195915,7,8705.269662693841,19,3,2,209,28.04550647600553,613.8459450077243,39,10,10.62412483980022,0
925,64,115673,22,6314.189212183764,21,3,0,254,15.97494602339442,87.71764171996432,31,0,159.11636730845657,0
926,83,62828,5,5325.040664159818,47,0,0,19,16.40635882653352,391.53709960162917,87,4,83.41104724654112,0
927,55,68604,5,1153.9464217891737,10,4,1,57,28.51865960100478,713.3217295012722,27,3,45.82332278227981,0
928,68,30526,21,6056.378893234115,12,1,3,111,79.28400452735272,659.4232468499163,77,2,46.35805552331593,0
929,80,88910,24,1172.0390568023342,41,0,2,312,90.57567906364478,624.700669406608,2,4,180.27998824584662,0
930,21,45592,17,3372.0657556575206,2,4,2,195,97.50871697076813,282.5408636624436,99,9,166.7833200922074,0
931,18,48982,16,1428.4196481433187,8,1,1,352,23.228965409645262,378.024949434402,90,2,110.70617707143666,0
932,25,20207,11,6920.736470243689,11,3,0,91,88.12975456140917,102.94614470028618,83,7,123.22216008314422,0
933,46,108733,5,2062.521138361526,22,1,1,51,32.82550892773371,719.0228204336009,78,2,94.8651141100582,0
934,72,144982,7,3918.59373188026,13,5,1,292,11.28405445168844,503.88879679127353,61,0,78.33330857576178,0
935,20,88619,18,8956.747776187787,32,2,1,7,87.00249255201656,708.7656323456546,26,8,183.0953762436663,0
936,49,180400,9,2043.1638339897029,17,1,1,299,63.61056346436186,248.94352479687277,44,8,25.122540704060413,0
937,27,66479,0,5078.050639587791,48,2,3,97,16.47308960810617,324.4382286350662,91,5,83.6893579432456,1
938,51,171175,24,4192.71661166022,40,1,3,235,42.98312575130026,334.21533726011467,24,9,68.91238159757506,0
939,72,190963,12,181.24041045729734,8,2,0,68,28.725769487706764,25.7424097472162,60,0,99.63014405022967,0
940,49,161826,16,7927.581135728128,22,5,1,44,73.6794568710197,341.04787283062353,43,7,91.52637490903501,0
941,67,101437,2,690.4590631459972,9,3,3,136,45.341623062426805,803.3045735180335,96,1,103.77790633021628,1
942,24,118540,7,4742.550209769536,18,4,0,233,98.9279945106385,897.2984957497385,45,8,27.98379544539882,0
943,25,92982,13,5606.7829493895,46,2,1,31,5.474498225959512,518.2183156359274,13,7,102.62830030265542,0
944,82,122747,2,6284.264566145871,4,5,2,288,35.50152661362467,455.5016952192202,7,2,48.48376277744217,0
945,74,68231,15,6886.316293078756,46,2,3,125,48.19001671099774,30.824618699370255,47,4,36.86626979763825,0
946,84,49301,12,2532.7238352271506,22,3,0,66,50.31335547483198,879.2043375853826,13,8,12.966843757238244,0
947,76,192395,19,99.78776658449374,29,2,2,29,31.593582238563677,13.010213425872719,64,0,152.53051175122818,0
948,71,38752,23,7234.43662354912,24,5,1,113,72.9240249097568,944.7500802102118,79,8,85.48838417131199,0
949,84,118452,16,5356.565993475786,27,5,1,203,87.47470734889747,489.2162486880907,81,3,125.32873666235167,0
950,68,164467,12,8361.177032072488,33,0,1,28,93.8719301977863,341.9344935747266,6,3,145.51866866094866,0
951,25,141237,5,8213.883629006943,44,3,3,130,80.50933767995262,924.21843484266,78,3,135.8633330627107,1
952,51,76273,16,8433.261677878832,47,0,0,184,85.05801973065994,24.390993110096737,87,9,94.10014381793646,0
953,52,111878,13,4850.946599795401,46,3,2,252,55.05453006199955,581.4248948690871,48,8,77.57970579034597,0
954,49,24895,16,3336.2839583686564,24,2,0,285,82.58882264268146,548.9325244993377,54,5,75.19198192813275,0
955,63,139968,7,7915.5820259137,9,5,3,61,30.350390914795224,219.3204012113821,12,10,128.00975938601127,1
956,33,135700,10,4512.941130292549,13,0,0,2,39.84787621092144,428.8874313502106,72,7,98.95887098837468,0
957,54,96559,19,1834.4219640343451,41,2,3,67,31.69130138185443,652.2640059437703,55,3,169.82644959770212,1
958,71,30699,0,8549.740195614744,45,5,1,24,46.738733544792545,727.1311968819275,55,2,174.94039686534242,1
959,31,29715,6,8825.598767723473,29,3,2,178,28.557961623863637,0.7168587065797816,14,0,34.112075601303694,0
960,72,39169,20,4663.097561401702,40,5,1,140,96.16114422544469,936.8534300910153,56,9,27.24673030914513,0
961,65,138413,20,756.9972730978747,24,2,0,230,31.284462800566814,164.5253723928124,57,6,126.0801852071999,0
962,24,167235,16,3878.2608991693123,13,0,1,299,9.804453811093982,233.5804342223592,34,3,60.24514961245588,0
963,24,139264,9,8035.376594626034,34,0,2,162,52.68171660504134,263.47344569384825,87,7,3.714143753019772,0
964,50,25782,10,9017.740285462287,47,5,1,310,5.7099078445176366,37.82013655203531,96,2,177.72853387259102,0
965,40,144481,21,2034.7274249759585,33,2,2,129,11.054316630858052,123.05212359032491,15,0,45.380153448761654,0
966,36,55585,8,669.7361202527152,9,1,2,245,21.93893891962463,986.349922944162,7,4,185.85613033716183,0
967,36,50682,8,8773.504531328386,34,3,1,296,46.43502498821417,315.21673737728605,92,1,143.48689017565073,0
968,53,198936,23,3894.0493897887527,10,3,3,171,43.32509323090279,115.30109033904934,86,2,152.53069798229686,1
969,46,149992,4,5417.609642675633,10,2,0,63,79.96918620027913,106.99126117462332,44,5,40.29229915863208,0
970,77,104416,16,9680.658120507589,20,1,3,30,73.94746538841133,719.4599676699719,94,2,46.83888512336259,0
971,19,147810,8,665.6472791422285,20,0,3,46,42.63182939907013,854.5686640326409,39,2,104.25355076481316,0
972,18,58067,16,6483.180074520956,21,4,1,129,33.37042075756299,256.9522995084699,53,5,34.41997052997243,0
973,64,193757,23,741.0542257486708,44,4,0,351,31.64687840614986,20.90951233523497,13,4,61.086338536606455,0
974,37,38073,20,3754.689284665004,6,2,0,332,77.3995087294009,223.0900184453558,58,9,64.2924955895609,0
975,28,56035,18,8038.145451934468,16,1,3,109,5.2072406221269745,56.51569079675733,93,8,31.92598665055282,0
976,19,110373,6,4334.722327556344,1,1,1,68,1.2821649510605826,103.39493663004151,52,0,41.03656667903215,0
977,84,103362,22,9971.823539029505,11,3,0,57,79.5544391926648,431.5081198476424,26,2,157.71036840165132,0
978,29,110517,8,5590.592849466022,41,0,3,105,47.71463759890493,229.91837086163258,46,2,33.43917090945367,0
979,37,85450,6,3211.621526359535,17,5,0,299,13.088113855357598,515.9458785254234,79,10,5.691478368784497,0
980,22,30382,12,2201.1132590475313,10,1,1,329,23.556593459450127,253.49375325719038,5,5,125.87098852578768,0
981,54,155509,10,3505.205342861618,15,5,1,255,93.25039530973825,940.5373011029476,54,7,195.19662387849,0
982,55,81929,13,3725.332737595508,48,4,1,311,85.9502975624898,905.9439679262646,96,2,66.24276292462427,0
983,26,118864,18,687.1367772396097,50,5,0,170,70.97850502239726,566.806105010466,43,2,23.73114063925046,0
984,70,163401,10,3695.7419942677316,17,0,2,161,48.22252303373266,354.42399198738616,17,5,114.07746507350616,0
985,61,45169,12,4642.385197392249,34,0,0,285,52.032362619138574,381.14688203473554,15,7,181.27084221912924,0
986,41,107468,13,7227.377522388047,25,5,2,70,97.52445352839587,411.85228314449694,11,5,156.81235596569576,0
987,47,54594,12,6567.29484721608,15,2,1,254,96.57704438842872,727.579322134944,19,9,124.5031736825432,0
988,76,65033,0,7087.6565522915425,5,1,3,54,21.526904578583427,451.63899551883793,44,2,63.01129932151988,1
989,31,83133,7,83.63681876857099,43,2,2,322,81.11045663053181,856.7299465058974,63,3,108.37603465524398,0
990,26,93861,11,2176.6739958053604,42,5,1,2,19.72426661670168,944.0947859303645,58,0,18.248968260851072,0
991,57,51750,18,6616.8428839985645,46,1,1,25,21.35374778839514,335.94615337893384,92,7,135.789084856134,0
992,83,60461,11,4839.893681797472,46,3,2,312,67.60930341645768,560.6944813756801,93,3,145.01920377953016,0
993,42,98222,7,53.13475668345946,47,2,3,125,40.50010985875484,95.05653683256443,89,5,193.00632458198376,1
994,39,132020,7,8044.946424318224,41,2,1,52,93.15444071065203,200.46904776635898,21,10,52.07947174901433,0
995,21,44226,20,7728.095732903374,11,5,2,197,8.900973489600883,413.4657667101601,96,2,3.6912838086045285,0
996,43,26721,12,5484.191629935626,12,4,3,298,51.152564080949304,206.20271590177884,46,10,109.12169288543012,0
997,75,40609,11,664.6332577627212,3,5,3,187,91.85215304431212,876.5604907887175,28,10,141.3581008793629,1
998,46,150513,15,7665.150495325846,38,2,1,185,90.41136604795051,158.28625605909806,85,5,158.0814951765976,0
999,54,124211,0,5837.13587731364,1,1,0,304,15.652921341574121,455.660821553092,44,10,38.74778660496212,1
