,Thickness_mm,SurfaceFinishScore,Hardness_HRC,DefectType1,DefectType2,DefectType3,DefectType4,InspectorRating,Sensor1_Voltage,Sensor2_Temperature,RunID,TimeSinceLastService,DefectSize_mm,SystemLogError,label
662,8.711549638713775,8,58,1,0,0,1,4,4.016453626519966,22.420922491612984,147,6.265014809776439,3.931936514402634,0,1
663,7.974453583471989,10,56,1,0,0,1,5,3.9869340881335202,23.24051063630536,131,15.073322758191626,2.42348864385452,0,1
664,7.7035649452408075,7,51,1,1,0,0,1,4.415529225408268,20.09179191999612,183,4.401325095693835,3.319896574902913,0,1
665,7.805718278368664,6,58,0,0,1,0,4,5.019040297433888,23.26997110710124,194,7.770622960120841,3.774170044871345,1,1
666,7.991915456769016,6,59,1,0,0,0,3,3.9119763683769464,23.092925745360578,103,17.314544742135872,3.556924993910991,0,1
667,7.821362746519111,5,51,0,1,0,1,4,4.918592254281537,21.5492355837664,137,14.488446805386301,2.6172532359035703,0,1
668,7.873134048102612,6,68,0,1,0,0,2,3.5422996466988326,20.428971424497448,162,8.076220104949986,2.2455433802827844,0,1
669,8.070190337387695,9,60,1,1,0,1,5,4.337865955967892,20.454677249565204,146,4.294890048167148,2.191819593382987,0,1
670,7.846747190589509,10,62,0,0,1,0,5,5.0517301304055735,24.616118734926143,100,7.119367816644731,3.3802195861852535,0,1
671,9.29353084925285,9,59,0,0,1,1,5,4.177465911548863,23.446396606129184,102,5.68208298454866,2.7265745972384305,1,1
672,7.660467491323285,10,63,0,0,1,0,5,4.627474202890799,20.6355130688537,185,3.5217857588770785,4.321095115948298,1,1
673,8.54902277914051,8,67,1,1,1,0,5,3.9099584656518216,21.78361584654453,161,14.866658271313133,4.436158929470205,0,1
674,8.320793653979322,10,68,0,0,1,1,5,4.983990782252345,22.962414969507982,163,5.041397737003431,1.2675217010293331,0,1
675,9.464757233817213,9,58,0,0,0,0,1,3.6045582065375195,24.177858525453242,116,9.083349403355276,0.0,1,1
676,7.724077804336105,10,56,1,0,1,1,3,5.2050852897510005,20.21830464356504,177,7.717188936722181,1.1130514319557654,0,1
677,8.295711198091483,8,52,0,0,1,0,5,3.8963927728433365,21.183165657350045,161,19.641547572712618,3.336804167161998,1,1
678,9.438940866550737,8,69,0,0,1,0,3,5.248796063416662,24.4487449514769,134,7.8218448829644105,1.8555158662802573,0,1
679,9.231014251787961,1,55,1,0,0,1,5,4.205058482601035,20.04582775091908,112,1.599649655935096,0.5835682344429449,1,1
680,9.13414414189856,10,51,0,0,0,1,4,4.945367148948973,21.006995513969436,134,1.7965150514416806,4.4988920121332985,1,1
681,8.01580565408988,5,55,0,1,1,1,5,4.138450595572377,24.79512087986483,142,11.815074427061296,1.521053452597137,0,1
682,7.841775174780132,4,52,0,1,0,0,2,5.311823342469295,23.067009232610857,101,11.987271034765312,4.681762932586141,1,1
683,8.837286439848862,2,65,0,1,0,1,1,3.753274251036749,21.30835683318753,155,8.3751798096531,3.7284550289521414,0,1
684,9.358751978255171,8,57,0,0,1,0,4,3.8570395785451974,20.33495547197924,176,8.636873846240594,3.931940704601679,1,1
685,8.613525786027859,3,51,1,0,0,1,4,4.486060250317605,20.14095670223611,150,1.0786516568174243,1.4065767310692219,0,1
686,8.6432253789398,4,66,1,1,0,1,2,3.6638768780762923,21.223725398184637,153,10.330930207785245,1.5538749152756581,0,1
687,8.059958187320568,7,58,1,0,0,1,5,3.891960369403524,24.40742909794455,115,10.094789507607034,2.845704892208296,0,1
688,9.038985866383873,10,61,1,1,1,1,1,5.387532764424028,22.079568271487545,117,2.9909863711388907,1.2744493369243797,1,1
689,7.874087497115047,9,52,0,0,1,1,4,5.452979322295774,23.601666845829964,106,2.0767877222185516,1.8744426170736452,0,1
690,8.147358472808488,2,60,0,0,1,1,1,4.252518658660843,24.59142517689979,144,2.47144981198981,1.94658115076512,0,1
691,8.350872877232833,3,50,0,1,0,0,4,5.346572042027871,22.040202308014084,135,2.0205649298251704,1.2183346996374385,0,1
692,8.51522075736891,4,62,0,1,1,1,5,4.589649351346863,20.956386855186985,140,12.194163910735195,1.4233227502782233,1,1
693,7.98481946483016,10,64,0,1,0,0,4,4.039484931747534,22.585589654284597,193,3.9296530480583725,4.048483289037154,0,1
694,7.729673649478407,1,54,1,1,0,1,4,4.904797442161197,24.540418435299273,141,5.0286030437492695,1.2523813454627077,1,1
695,8.721240084883265,7,66,1,1,0,1,3,4.817803613149715,24.021872070688502,106,3.4714428830287947,0.6280582632976512,1,1
696,8.077261106480512,2,55,0,0,1,1,5,5.4782506382174665,20.329149216815768,114,19.15670608897006,3.332097241830223,1,1
697,8.662476442845225,5,60,0,0,1,0,2,4.030094574818566,23.46286400038791,159,17.09234926303671,4.891924037266024,0,1
698,7.808725430548405,1,67,0,0,1,0,2,4.844119005323471,22.859487612294767,139,4.609896747030417,1.9904621658040462,0,1
699,8.462280203709636,3,53,1,1,1,1,5,3.604047510058894,24.537315881732127,182,6.55132587844252,1.0339506643831353,1,1
700,8.56517886510317,2,52,0,1,0,0,2,3.7272920773934386,20.612407084251487,136,4.197856846099944,3.0667429641538884,0,1
701,7.603647073644854,1,62,0,1,1,1,5,3.5078367499021867,22.670180566023284,165,9.837519189216476,4.578593949930408,0,1
702,8.173208556387841,7,58,0,1,0,1,2,5.498921362119346,24.397313467559464,154,0.3922106494850719,4.0282780092281545,1,1
703,7.7688293538779485,5,55,1,1,1,0,3,5.104547394294956,22.050118933708717,176,13.427360177935913,3.301321407857222,1,1
704,7.626749940945535,1,61,0,1,1,0,2,5.073446029467082,22.409974588664333,194,10.463162996352832,1.9177542347341971,0,1
705,9.479920464779891,6,51,1,0,1,0,4,4.51945215057636,20.352303388334793,179,17.972778566022065,2.93846077974299,1,1
706,8.144707689949445,5,52,1,0,0,0,5,4.10013416581088,21.390718202244553,155,3.287853686568283,0.9106017858691491,0,1
707,9.11974889170927,3,52,1,0,0,1,1,3.802528568925352,21.622533245844735,143,16.082184921222634,3.5552544092630147,1,1
708,8.009281309527527,7,61,1,0,0,0,1,4.069349477692928,24.725612243724434,156,15.839220289334314,3.762932085039429,0,1
709,8.86300544444786,10,64,1,0,0,0,5,4.251942443858278,21.413336802705796,105,2.5436237843377385,4.842642303094634,0,1
710,9.020455719779374,9,58,1,1,0,1,3,5.012620193960588,22.30434367634826,191,7.971184482882552,1.6717881143528224,1,1
711,8.691277481215689,9,57,0,1,1,0,2,4.579323577806305,23.3565221178214,131,3.403052822890338,0.5830538856936018,0,1
712,8.443152377100317,9,60,0,1,0,0,3,3.654967253110965,20.810916862039388,173,5.0944100091509785,2.9552380899221777,0,1
713,8.323681828294538,2,65,0,1,0,0,1,3.5360580179178243,22.432211935709372,117,5.264923496610887,3.680557269785665,1,1
714,8.19773653308599,3,53,1,1,0,0,5,3.7046643590681265,23.69269519737954,167,11.124727880515454,4.056833641473446,0,1
715,9.359058288495651,7,50,0,1,0,1,5,4.320997427394759,24.33427606513533,172,8.22821863520931,1.3718251986116476,0,1
716,9.161238815575459,5,56,1,0,1,1,3,5.366385834098036,23.131296373312132,106,18.954656080126107,1.6778879106666065,0,1
717,9.430053821333026,2,51,1,1,0,0,3,4.774804962418443,23.34526757658474,107,2.5274028389401026,2.8066591637028333,1,1
718,7.748594446971089,3,54,1,1,1,0,2,5.10365179975103,20.631417362922846,163,19.473842697003974,1.9877036448650083,1,1
719,8.961734950407289,10,56,0,1,1,1,4,4.4327491890090975,24.728882486231736,106,4.612772804285279,4.3723016896435025,1,1
720,9.376680913642076,6,53,1,1,1,0,4,4.223332166390086,20.662870387422412,140,15.457478727637062,2.631920691824241,1,1
721,7.8624661323313205,7,54,1,0,0,0,2,3.7168007454332455,23.873364685908992,139,6.779398523456428,4.098103898459014,1,1
722,7.632992534733555,9,50,0,0,1,0,4,5.2518660443724094,21.324081608891593,102,2.861627908346278,3.112788922170592,0,1
723,8.982241298580117,1,50,0,1,0,0,1,5.066320058055806,24.66796571850626,116,17.1577837049248,3.9789056372770037,0,1
724,8.648946226359824,7,64,1,0,0,0,4,3.8362361951954504,23.599797696847396,165,6.177217984729264,1.9970284393864572,0,1
725,9.183657553516545,8,69,1,0,0,0,2,4.5245211277525215,23.769068564891846,178,13.177108084536844,4.2413747986864,1,1
726,7.779544753252579,3,68,0,1,0,0,4,4.47474961584249,21.095295865299416,192,11.328873701732531,1.7355754199795972,0,1
727,9.09053462371978,4,59,0,1,0,0,5,4.750183105373058,22.215199883175803,151,9.435126187817486,2.9574446360148086,1,1
728,7.903254640095489,10,67,0,1,1,0,3,5.392373787982523,23.089065972946432,121,9.916389452970781,1.463032009282434,0,1
729,7.827311885731409,6,52,1,1,1,1,1,4.659542883524959,23.849868091033006,103,14.644758281845752,2.63986934731787,1,1
730,7.828531595861985,10,60,0,1,0,1,5,4.580434533557237,20.519796879561948,105,1.7554582824688114,1.931788442789164,0,1
731,9.129149440462765,7,64,0,0,1,1,5,3.600645865869328,24.81182658227264,137,13.363613239158102,1.7001654378674642,0,1
732,8.8303944413924,4,60,0,1,0,0,2,3.625814952036048,24.45110335277278,125,17.916242027971574,4.8514325811261685,1,1
733,8.546130849538239,8,66,1,1,1,0,3,3.8746935826535776,21.35174295247792,110,1.155763940397283,1.2203334746902879,0,1
734,8.217660968247005,5,66,0,1,1,1,3,3.5649415433834966,24.113801215161658,189,2.813066784673335,4.042966268558279,0,1
735,9.254401081626217,1,55,0,0,1,0,1,4.986705791140025,22.591619615199118,116,14.332638734040628,4.928742317674467,1,1
736,8.284890214845271,4,54,0,1,1,1,2,4.946660607987926,22.309032407810093,187,8.745632964892351,0.5895566768303502,0,1
737,9.133198878943155,3,57,0,1,1,0,1,3.772112468863286,21.572170529057026,191,8.070972416273767,3.6456233631894275,0,1
738,8.378269817140437,9,51,0,1,0,1,4,5.172157801590561,22.904842933157962,198,2.739332690884717,1.638103125003292,1,1
739,8.253888858849816,8,65,1,0,0,1,5,3.8095720696922237,23.649445588517988,130,10.135400814355762,0.68219520947737,1,1
740,8.425359571339213,1,69,1,1,1,1,1,4.102351173994718,22.05466452481379,176,2.530906223927545,2.3130031053048388,1,1
741,8.102755748328285,6,61,1,1,0,0,5,3.99795379832273,23.14609596504146,134,9.532409126210808,4.708480145768938,1,1
742,8.995218760352502,9,55,0,1,1,1,2,4.244614197146095,23.49656460577652,115,15.272305979233135,0.5529429246514896,1,1
743,8.505440780184959,7,50,1,0,0,0,4,4.009327531779924,23.55560908507643,178,5.16528715774327,3.1454856136840177,0,1
744,7.964425390293634,4,53,1,1,1,0,2,4.477901852876904,20.2598304906559,117,9.615723363594546,2.7562841536789593,1,1
745,9.299149146549137,1,66,1,1,1,0,4,4.314815762709371,24.298739028425334,161,19.840319387936713,4.4302287396697135,1,1
746,8.267782442746423,2,62,0,1,1,0,4,5.4731389815586535,22.29126657382524,126,13.733008467080746,0.8780077153428154,0,1
747,8.587105722227978,5,67,0,0,0,0,5,3.6118527002564513,21.312080408481073,134,16.827135426103972,0.0,0,1
748,9.312944221929094,5,54,1,1,0,0,2,3.7843627527747032,21.208822537398408,144,8.296952131210915,3.5668671344899265,0,1
749,8.748475991827984,8,52,1,1,1,0,2,3.605651787817205,22.415070564219754,134,15.357218462517107,3.560493642949748,0,1
750,7.733796081416728,6,60,0,1,1,1,1,4.751682389964752,24.434157697344794,127,0.8101834588264367,3.5108600758802746,0,1
751,9.37966424722695,8,62,0,0,0,1,2,3.609018554827439,21.891737908413234,108,2.4582236508448996,4.740505227207667,1,1
752,8.755416106142835,2,53,1,0,0,1,1,5.172879474752246,23.748628733917716,175,4.061411858401243,4.203893880530962,0,1
753,8.169811229314172,3,63,0,1,0,0,3,4.523877261363856,20.484093654936093,114,8.03903849230439,0.6888772680957771,1,1
754,7.778544145326775,6,60,1,0,0,0,3,4.554015249163068,22.38028351075531,120,16.914897566515265,2.619872828170309,0,1
755,9.088050378540592,10,59,0,0,0,0,3,4.623189015424389,24.958430701963678,151,6.92532101575861,0.0,1,1
756,8.740145511857026,3,68,1,0,1,0,2,3.8416274126124215,23.852189013961684,134,13.092423870309258,2.2907887529060007,0,1
757,8.566922183952643,6,67,1,1,0,1,2,3.895380606228975,21.052642442203066,196,14.186285896069668,1.8956624949086094,1,1
758,9.287785166101916,6,55,0,1,1,0,1,4.13763464574601,22.507207368489553,150,11.723647081766828,2.5310152631934377,1,1
759,9.077194422449061,2,64,1,0,1,1,4,4.686992831643703,21.168123818242833,182,7.144839363402724,2.2288738321668986,1,1
760,7.803349759465503,7,59,1,0,0,0,1,3.9202355518804293,22.047804636312545,154,11.541066834270886,2.4455025494539937,1,1
761,8.123444135591097,2,54,1,0,0,1,3,3.7326634542665227,23.900420118674823,186,6.845311855794924,4.906678395238891,1,1
762,7.996978279628932,6,54,0,1,1,0,1,5.440233772836864,23.85612407645202,176,1.6774747710402416,0.8988483863731134,1,1
763,8.987892585145353,1,59,0,1,0,1,4,3.543963629619246,21.140501889511924,143,19.85607956372029,4.650038914274284,1,1
764,7.567064869471559,3,54,0,0,1,0,2,5.105394810672044,24.6111165907743,164,2.543649072650218,2.66106521061962,1,1
765,8.639779369742634,2,52,1,0,0,1,1,5.076070299150044,22.962840913824135,192,1.446967676721147,3.306840104747935,1,1
766,9.024917371481381,7,55,0,0,0,0,3,4.094428227690192,21.899621454810074,187,17.57061498414312,0.0,1,1
767,9.2535312735235,4,53,1,0,0,1,3,3.771253232014627,22.509677903904304,179,6.036693217857902,4.235823349779622,0,1
768,8.184163497431815,8,67,1,1,1,1,2,3.7912572934108466,23.02535626718872,124,13.005939481470152,2.12208363117165,1,1
769,9.142514609344026,6,58,0,0,0,0,1,4.894863234474385,22.799452659228926,186,6.580114593244657,0.0,1,1
770,7.7212634739104145,10,66,0,1,1,1,4,4.785613182172347,22.43202517768089,191,7.829085415889423,2.436898586395851,0,1
771,9.192904583469037,4,62,1,0,0,0,2,5.065491348502773,22.524664020447002,146,5.24225944033593,2.342833161254213,1,1
772,7.754977324663965,5,64,1,0,1,0,1,5.37496234479821,20.88205955213943,179,6.860880115860204,2.186289601410919,1,1
773,8.294574581120735,9,69,0,0,0,0,5,4.883854726533184,24.063664521523396,155,8.214008011730861,0.0,0,0
774,9.094590731559107,7,66,0,0,1,1,3,3.811703073102887,22.708801599705076,137,14.408321381846857,4.664881947411027,0,1
775,7.799834854697547,10,62,0,0,1,1,4,3.9868852335308214,20.655399308523517,110,10.230723884695836,4.230184510368554,1,1
776,7.958502790465283,9,65,1,1,1,0,4,5.184387461746229,23.83078550791389,166,18.87130434313954,0.9904999543833924,0,1
777,8.944505136786132,7,53,1,0,1,0,4,3.918612151668417,24.662219891886753,114,0.8376078767755102,0.9865550861469321,1,1
778,8.94007307309215,1,54,1,0,1,1,3,3.645044633908963,24.73653449618481,100,10.061366452640563,2.4254128168384606,1,1
779,8.782295265770594,8,54,1,0,1,1,1,4.906560108084501,21.845088662055865,106,11.684495776634362,0.9439581952976408,1,1
780,8.8878968889342,4,58,1,1,0,1,2,4.305052710980284,20.67758436780377,100,18.40393972148548,3.2859189287200383,0,1
781,8.585448886695193,3,66,0,1,1,0,1,5.340080105091808,22.591998133165326,148,0.9831704724285517,1.1466122326778025,1,1
782,8.003598117813905,7,62,0,1,1,0,2,4.800510142187323,20.563046146746103,195,11.46999169870432,2.850679687850605,1,1
783,8.191391987007838,3,51,1,1,1,0,4,3.6808379555833213,24.669937092563085,172,17.07259857055914,0.5324897615167299,0,1
784,7.863195433602852,8,62,1,0,0,0,1,5.3957131345073215,20.91789813677573,128,4.838554562384731,1.9246835678569103,1,1
785,9.316901122667257,6,68,0,0,0,0,4,4.017114527280492,21.26382929975582,125,17.52584697047875,0.0,1,1
786,8.66678358953224,5,52,0,0,0,1,5,4.174424980812572,22.033182634424854,186,0.38086818548583645,3.5473582565269495,1,1
787,8.30170283352728,4,59,0,1,1,0,4,4.304520827367084,21.91582234279563,144,14.649092582674594,2.678175231025318,1,1
788,8.424011607288266,8,51,0,0,0,1,4,3.6024485928086265,23.973314461989446,192,18.66226442337306,4.902212686995447,1,1
789,9.394566679223631,8,62,1,0,0,1,2,4.4930308444612095,22.281584102754813,196,13.143953232801245,4.433467082297948,1,1
790,7.806702806232161,1,68,0,1,1,0,5,3.7466369821505845,20.853841300016683,170,8.78058487960896,2.1158185056941807,0,1
791,8.672459664033594,9,66,1,1,1,1,4,4.301940653376704,21.33604947743037,111,0.8976203294543605,0.7046894366252356,1,1
792,8.511777357768931,5,63,0,1,0,0,4,4.201419575984168,22.54556692593761,194,18.402276266452574,4.3053183505175845,1,1
793,8.722908470869296,4,61,0,0,1,1,5,5.045680166853007,20.737269587130676,131,9.405924453831496,4.600554396416022,0,1
794,7.536220367641681,6,61,0,0,1,0,5,5.106341023265462,23.05827837823007,119,0.5799348867189602,4.192823270385666,1,1
795,9.244247817888303,6,60,1,1,1,0,1,3.806825764778176,22.82873653275573,150,13.796421426575238,1.0757747341389419,1,1
796,9.364236564967225,2,56,1,0,1,1,2,4.233102374758452,23.573511581911287,180,9.636745071525164,4.990618104855295,0,1
797,8.630266367178418,8,53,0,1,0,0,5,4.246706322063663,24.68852307689684,135,2.4869063488482146,1.6636289969874822,0,1
798,8.893301647753784,7,68,1,1,1,1,5,3.80282088787217,24.56127280550578,166,4.2854361862051915,3.758922107637665,0,1
799,9.344998762354592,1,50,1,0,0,0,3,5.096907010102381,24.730378090344157,100,1.2898136091169254,4.586156943510747,0,1
800,8.914477268626797,5,52,0,1,0,0,5,4.914456656670847,21.223577985118503,126,11.485870794171472,1.5605920144881924,0,1
801,7.805078085828523,6,62,0,1,0,0,2,3.8807635725940695,20.657826533196772,139,12.440589585040184,4.587163496046797,0,1
802,8.652576720333627,4,64,1,1,0,1,4,4.233443817187598,21.511383502482243,196,10.114845967108888,1.8926671063769014,0,1
803,8.713430092765712,2,51,1,0,1,1,4,3.7116100497130287,24.475425863831575,183,16.3420426600523,4.893859500728253,1,1
804,8.348261342604772,4,60,1,1,1,0,4,4.756413194186088,24.86026737311744,113,17.220176426160272,1.7656700917121357,1,1
805,8.972888471249446,1,53,0,1,1,1,4,3.7427438490972396,24.29662475535238,199,12.312487933662533,4.790461211410259,1,1
806,9.368734029538029,7,68,0,1,0,0,3,5.471868337249836,20.55008860563772,168,0.2551295941486109,0.7409509290170371,0,1
807,9.351137025813554,2,66,1,1,0,1,5,5.061364149375724,24.737139990298964,186,13.904593114954713,3.6917240525141586,1,1
808,8.401678742808265,2,52,0,1,0,1,4,4.280477099167991,22.11679013675393,178,8.359984338407031,2.894500102266517,0,1
809,7.72647609168151,9,67,0,1,1,0,1,4.657127864558709,20.04655145381177,105,11.31114966452774,2.650446847052288,1,1
810,9.46968239792467,5,57,1,1,0,0,4,5.322683632432818,22.21196870374097,132,12.981612040377687,1.50572441415128,1,1
811,9.177796172891869,2,68,1,0,1,0,5,4.608198560791652,20.23034584837734,154,7.004732286541535,3.675181053994214,1,1
812,7.749325362406534,9,54,0,0,1,0,4,3.84899697279591,22.71938960580559,118,18.341970103435884,1.358642711508382,1,1
813,9.341683765234745,9,56,0,1,1,0,3,4.257406711162319,21.692770137185256,176,2.679497334995624,2.9877880819314573,0,1
814,9.239792724124257,1,57,1,0,1,1,2,5.186289730059491,22.367174667970243,128,13.430236145620748,1.6396041336811287,0,1
815,8.537676114252145,3,54,0,0,0,1,2,4.7884260319792356,23.065851803715585,160,0.08719159913160857,4.8002962090161025,1,1
816,8.682550871489859,4,66,0,1,1,0,5,4.8014487686676,24.344005479089102,169,18.493022108103617,0.6288403722604377,0,1
817,8.298005407740261,7,54,1,0,0,0,2,5.2336429713769785,23.309507882359643,178,2.25008266476183,1.3987772605005646,0,1
818,7.609523277644063,10,53,1,1,1,0,2,5.28794611492501,22.1702443423909,179,1.8976846029514927,1.5903977287435147,1,1
819,8.170394483291801,4,68,0,1,0,1,1,5.339585143558873,24.097139268351825,123,6.660152661044885,2.363305215955174,0,1
820,9.105706897196022,2,51,0,1,0,0,5,3.689698386506312,24.52791068786566,122,7.471325720781612,1.5472860884152408,0,1
821,7.509264046009205,7,60,0,1,1,0,5,4.588252003926202,20.598799832160985,109,4.286001446457572,2.7110709062095335,0,1
822,8.16699834338229,6,62,1,1,1,1,2,4.981019042436637,22.659664887763956,153,11.702433218542494,4.426094854663425,0,1
823,8.296337387181886,3,64,0,0,1,1,2,5.013853690254027,21.42255979871222,140,8.858281960839271,3.7042853963412687,1,1
824,8.574791205875846,6,61,0,1,0,1,2,4.713432403940008,20.235305989384738,148,0.6835117808217483,3.1098289124079996,1,1
825,9.339711232825522,6,60,1,0,1,1,3,3.8335746703673483,23.342733475569926,116,6.393041245106012,0.9005143009220584,0,1
826,8.192691988731923,5,56,1,1,1,0,4,5.094841107883329,24.313853887296126,155,16.20865827146341,3.6229644877517404,1,1
827,8.193906403792456,4,54,0,1,0,1,3,4.940222667029891,20.81451327238697,144,13.794030697237371,1.2488642793992293,1,1
828,8.975002496219497,10,66,1,1,1,1,5,3.6722715430980726,24.0620682881195,129,14.49741707159761,4.038653236827641,1,1
829,8.404435881779614,1,69,1,0,0,0,1,4.4276196493487525,24.266978667684707,143,13.962338481670471,1.6252554132956893,0,1
830,7.949209645879964,10,58,0,1,1,0,4,3.847954799043607,24.57170221333242,173,6.219460427660666,2.376719277444054,0,1
831,8.404879032265386,6,63,1,1,0,0,1,4.174954091425944,21.32642544543026,154,1.9932784415355176,2.077115910430676,1,1
832,7.781714040759599,2,61,1,1,0,1,5,3.5361621844113706,24.519765325949447,118,5.44934368066192,4.364662616036855,1,1
833,7.852773973012447,3,55,0,1,1,0,5,4.300659736821516,21.60331377368216,128,16.635706003703184,1.0694500642103366,0,1
834,8.496735545478959,8,66,1,0,0,1,1,4.5997538423124205,22.761690067277513,101,19.609415955661422,3.0454019707315485,1,1
835,8.337850899009096,10,68,0,1,1,1,1,4.739165185654174,20.25253735416141,135,9.876940294831227,1.13927724249378,0,1
836,9.3296918021362,6,68,0,0,1,1,1,4.82698069025742,20.21940544184372,118,0.1940070984608444,3.67158126259484,1,1
837,8.224787798233265,3,65,1,1,0,0,5,5.17258262620492,23.601866063661014,106,2.8008962426845807,4.572851575075165,0,1
838,8.661176700556087,7,61,1,0,1,1,2,3.9309258145514603,22.222399889888955,125,6.441611506325316,2.4557344424026404,0,1
839,8.76452857583906,4,61,1,0,0,0,1,3.7409636448769357,21.281461876846087,178,11.571706971858994,2.6964151711923914,0,1
840,7.526188913176667,9,69,0,1,0,0,4,5.203074343795851,20.95206748012455,137,1.5018729161062794,4.6734027641724305,0,1
841,8.827074744033421,5,55,1,1,0,0,5,3.8132256297852996,23.349767454296092,102,18.867145974197634,2.844461248922107,1,1
842,7.856071933739503,3,53,0,0,0,1,3,5.449520162672391,20.0020077201267,179,7.3016734656880145,2.6941929712230244,0,1
843,9.422140634938911,2,55,1,1,0,1,3,5.185076458797274,24.029455845984273,165,18.251684358496462,3.1024809621693685,1,1
844,7.7973254555062255,2,60,1,1,0,1,4,4.5017532117791985,20.396248030649645,194,15.610436055140436,3.6015338136332837,0,1
845,8.329248247454048,3,50,1,1,0,0,2,5.46284284984405,20.957448074540597,191,15.108745450311623,0.9809751878916413,0,1
846,7.670699336157288,2,64,0,0,0,1,1,3.6947534582160086,21.93118197649545,170,12.13439159564464,4.194997374836822,1,1
847,9.493748503691895,4,60,1,1,1,1,5,4.1061315223502035,22.424293698580517,193,12.535676341036892,2.4597726235396666,1,1
848,8.504390020662486,2,68,1,1,1,1,1,4.776448830081223,21.77497557906971,142,12.760064704324963,0.8255682945386849,1,1
849,8.690770034640087,10,67,0,1,0,1,5,4.2000137369463575,21.60356082492147,161,12.574427740511641,4.03782201139196,0,1
850,7.634152954776855,9,66,0,0,1,1,3,5.356745103961583,24.819580060365944,170,11.074564627967225,2.1962748725882246,0,1
851,8.999920940798356,2,68,1,1,1,0,1,3.631252176355635,23.20789840621697,199,19.728280369657778,0.9516537279277427,1,1
852,7.919811186191172,9,63,1,0,1,0,4,4.598823664121929,20.11716477683694,192,14.645811348513922,3.3520056779446277,0,1
853,9.296108578881427,6,67,1,1,1,0,2,4.681732534790229,22.150879542221567,123,15.538927767850424,4.460591090451388,1,1
854,7.910279280964014,1,68,0,0,1,0,4,4.8054562475544484,24.37504349871985,138,17.449256301673483,4.494890792362939,0,1
855,7.881375441327333,4,64,0,1,1,1,2,4.011332446663629,21.50728093205334,167,4.312795254516983,4.809485636640379,0,1
856,7.57309933569619,1,64,0,1,0,0,1,4.229132855039729,20.47278172387194,192,1.6760831819012156,4.404674568950096,0,1
857,8.444133890219998,6,53,0,0,1,1,1,5.187361059329955,23.791923857949588,143,9.657888731971973,0.5096341370546384,1,1
858,8.629682266525233,4,56,1,0,1,0,2,3.8898855379403194,23.030069159680405,104,10.281613912385463,2.211085248860256,0,1
859,7.631417278856705,3,62,0,0,1,0,3,5.153735694346724,22.85156253913252,154,16.583635598998356,4.183441609574764,1,1
860,9.051055233390022,3,52,0,1,1,0,5,4.625310845805485,20.26788279803704,192,8.875671585646714,2.148138526993134,1,1
861,8.406577669496055,9,65,0,1,0,1,4,5.024375022388164,20.702495048977585,129,11.417060510886255,3.2069682787086777,0,1
862,8.54878053865516,6,58,1,1,0,1,4,4.927214732526943,23.11274698106557,128,10.541418770269166,3.228426263185394,1,1
863,8.381525493876456,9,57,1,1,0,0,4,3.9150229907697582,21.039119207294178,125,0.7640556751478211,2.1426138681747036,1,1
864,8.301526121750651,5,69,0,0,0,1,1,4.637625472867746,22.52035039874212,182,12.30429793193828,4.570132672765794,0,1
865,8.619280662616436,2,62,0,1,1,0,4,5.235446305610185,22.724408430146966,125,16.560865715485043,2.7645275542375294,1,1
866,7.810480491861425,8,66,1,1,0,0,5,4.364232473603859,21.417535951354697,136,3.1500109615160765,2.5915289267187536,1,1
867,7.863856260990542,5,66,1,1,0,0,5,5.4331815404466335,24.742125777707464,190,11.886634678531916,4.988811855478532,0,1
868,9.223571242027035,2,66,1,1,0,1,2,4.404430200203436,24.212320534177877,193,11.872210888928286,2.720751638326775,0,1
869,9.392230924267265,4,50,1,1,0,0,1,3.785571273335769,23.61186753816399,152,3.283699281127175,1.3027921336786148,0,1
870,8.246618632559507,9,57,1,1,1,0,5,4.278869360155347,20.389969332047045,129,2.4692714746147204,2.8088124028854713,1,1
871,8.041489346287108,4,68,1,1,0,0,3,5.4034048127810745,20.5306500965451,102,19.601038859529694,4.1630753098396855,1,1
872,8.787999086478031,4,55,1,0,1,1,1,4.1394416986797085,22.46390672932478,142,7.874383393060751,3.9958714710422667,0,1
873,8.317468342196193,2,52,1,1,0,0,1,5.236196319734126,20.803566745954928,106,4.548434574470585,4.04861794298812,1,1
874,7.55077271132069,6,54,0,1,1,1,5,5.262501363363779,24.89132731764737,148,3.426490889087499,3.686107027990603,0,1
875,7.812305194732381,2,62,0,1,1,0,3,4.200373048663922,20.792601170137047,172,13.352034271664701,1.643980230800097,0,1
876,8.931944457694796,7,64,0,1,0,1,2,3.6665153161012642,22.43733917731987,140,12.188905946545576,4.379378386281042,0,1
877,8.817847883820303,3,63,0,0,0,0,5,4.949115818317637,21.820605284207527,176,12.871042459748349,0.0,1,1
878,7.554191985006967,3,65,0,0,0,0,3,4.123024598027972,23.19693210727049,178,1.7601205502290451,0.0,1,1
879,7.943944323865899,5,67,0,0,0,1,1,5.065847228515144,20.645182044447125,153,17.87069166996874,4.520495594193193,0,1
880,7.962149593176143,3,60,1,0,1,1,3,4.385309696520866,22.151582140211953,168,7.785327936180966,1.3736871347834707,0,1
881,8.843785487197456,2,52,1,0,1,0,1,4.470533484685243,21.37352516403572,192,6.267388128607159,1.0870503644812726,1,1
