,Age,Income,EmploymentDuration,DebtToIncomeRatio,CreditScore,NumOpenCreditLines,NumCreditInquiries,LoanAmount,LoanTerm,PaymentHistory,NumDependents,HasMortgage,HasCarLoan,OccupationType,EducationLevel,label
694,58,80042.51890499608,5,0.5442539661136977,338,4,10,173868.9162807431,184,0.7968481767721232,5,0,1,5,4,0
695,23,124485.50120900144,25,0.2002820178676259,359,18,0,375018.920438326,165,0.12756815136428423,5,0,0,10,1,0
696,69,35978.130939398325,26,0.6167836078525412,620,19,6,277133.4528766799,161,0.9033011273887593,0,1,1,9,4,0
697,43,193099.83247186636,7,0.742881493667939,734,13,9,228914.75404696452,69,0.67227882947408,4,1,0,3,5,0
698,81,134292.80820638596,18,0.7379173933540254,707,16,9,88864.08903615727,74,0.8975286223768645,1,0,0,3,2,1
699,76,155870.8075893526,27,0.5214490241668801,685,17,3,320226.62482075463,167,0.4471605045306636,5,1,0,6,1,0
700,73,50686.028871305156,9,0.06845871933357806,377,20,8,487511.07249310444,333,0.43695486108369774,5,1,0,5,1,0
701,76,93706.0135409367,0,0.3711129384301278,493,2,5,413673.6953289724,179,0.7845365186848953,5,0,1,6,3,0
702,50,96084.04041131411,24,0.9207666084633573,584,1,2,34704.05533156084,177,0.09329785547674352,2,1,0,7,2,0
703,70,167925.15990219562,28,0.584448909757426,826,0,5,191233.54228878958,96,0.5208740366348857,4,1,1,3,2,0
704,39,20222.6023566937,12,0.5383319432557134,823,9,9,463163.58954918454,148,0.8363842356312257,3,0,0,5,4,0
705,38,74153.55950358592,16,0.2688535143821935,455,18,5,254006.6550407256,200,0.8301925630695713,5,0,0,8,1,0
706,21,196622.5473819747,2,0.3684489199165789,639,16,4,332745.3537750487,13,0.956132856342369,1,1,0,4,4,0
707,79,105479.57783111936,7,0.8953460891531693,424,11,1,456736.67606773827,117,0.6982725935305465,5,0,1,10,2,0
708,79,88854.73044392148,13,0.6664630475268357,579,0,9,437528.3717578409,83,0.20777062943972835,4,1,0,2,3,0
709,41,41569.22036317634,2,0.7873870267523329,427,11,9,253401.08589255292,137,0.02028031489458082,3,0,0,4,1,0
710,72,195349.6331530428,15,0.45434542306765513,613,16,1,221634.919815513,181,0.47941579862710193,2,0,0,2,2,0
711,26,23604.744066648404,12,0.6302472194561579,631,2,6,173147.8461473956,216,0.5137038656225555,0,0,0,3,3,0
712,20,152692.44050130376,19,0.24838360874320753,449,10,1,360914.6243656311,324,0.24026258449893145,1,0,1,4,5,0
713,48,158347.9648619315,23,0.7054608302834863,753,16,5,147058.4657384139,348,0.1246974471236032,0,1,1,4,2,0
714,57,63858.208891496,16,0.4276013337033373,335,2,4,128694.36518329557,206,0.586208166190509,2,0,0,10,5,0
715,53,140880.51985034673,12,0.4425455148147456,719,7,3,181343.69782887114,169,0.7642556740241413,4,0,0,9,4,0
716,41,36727.24598829019,28,0.6493223245768817,321,19,6,92721.45315500205,152,0.9931541035901605,4,1,1,10,5,1
717,23,66268.50795777437,5,0.9362806214689267,505,3,7,349084.30889315484,286,0.7583026172105185,2,1,1,6,2,0
718,83,161822.3578926077,16,0.06400634660862092,655,20,3,310039.12141865306,18,0.793632414255581,5,1,1,9,5,0
719,21,175643.51456603725,13,0.8247432373470076,739,6,0,244024.87438734257,65,0.6164608782287975,2,1,0,4,1,0
720,23,129527.55427876243,16,0.2923831104121931,395,13,0,198211.26073446954,115,0.9859226589700177,1,0,1,9,2,1
721,68,111230.91772768687,29,0.4439194545063778,463,13,0,454985.9587338821,353,0.6399563851145704,3,1,0,9,3,0
722,79,48674.72371141645,7,0.021913328775008956,447,3,10,19416.273569607118,349,0.8602532863997043,0,0,1,6,5,1
723,74,31359.62595424703,10,0.30104607783431303,829,15,0,385708.33303611306,72,0.9457846462409557,0,1,1,5,1,0
724,83,41176.82512524055,19,0.5026312426301305,593,0,4,451445.23801569996,98,0.929858500500561,4,0,0,3,4,0
725,25,60924.31401729778,27,0.05617607734743901,494,16,3,225945.51681781336,269,0.3814153437833565,5,1,1,5,4,0
726,43,81501.41034144575,0,0.49109572938316515,779,9,8,277591.79327797017,189,0.07866205831425865,4,0,0,3,5,0
727,68,88563.7145919777,25,0.9271106288584273,422,15,2,472509.5255016088,253,0.17187370253924683,1,0,1,5,4,0
728,62,82337.91834602064,6,0.10539321810780522,699,15,6,110077.37006632963,214,0.05922330539660747,2,1,0,5,3,0
729,61,63029.959795507806,20,0.7644407280755043,751,7,10,262466.749653419,42,0.10539693482914003,0,0,1,2,2,0
730,22,111750.36441530567,20,0.40967105337599263,403,6,7,239986.9579284654,300,0.18465124589369764,1,0,1,9,1,0
731,43,168551.49948192143,16,0.655173714524338,761,5,5,132904.3606958332,91,0.34109431658740175,4,0,0,7,5,0
732,85,70346.63692486627,29,0.26023659798522936,695,15,9,410203.6490346884,22,0.5435396465750758,4,0,0,6,4,0
733,36,189629.66343840197,9,0.1594922625413583,636,19,0,450302.29440780176,265,0.711682059355086,0,1,0,5,2,0
734,37,177200.59911029262,10,0.16046261427122643,441,15,7,392056.6269951634,298,0.21092733610651193,4,0,0,4,3,0
735,29,49117.55804337973,21,0.07049194564314465,616,6,9,101702.68562006115,187,0.6725224042381394,5,0,1,8,4,0
736,64,161529.67221627702,29,0.18564670490124302,826,8,2,47940.574573183876,137,0.7042590745024196,4,1,1,2,4,0
737,18,123425.72881719799,8,0.6642193849889683,700,13,7,304695.02022614446,58,0.5586223368661895,3,1,1,8,1,0
738,31,121983.56519085534,8,0.881690611843508,609,10,3,33261.90645239255,217,0.9036178697987106,2,1,1,1,3,1
739,81,90387.6973504714,23,0.8141256855911618,794,13,7,338048.81483625167,118,0.11099481392181065,4,0,1,10,3,0
740,55,110207.53985276175,4,0.6851343098744841,408,6,10,267559.9890619851,286,0.17712145760241949,3,0,1,1,5,0
741,54,91492.17993725798,16,0.11043186341110267,671,0,0,333078.93770811346,348,0.42866482438948483,1,1,0,3,1,0
742,28,117151.87137678971,8,0.28918744629594983,505,12,2,297134.5329566233,134,0.12671273523423887,4,0,1,5,5,0
743,20,133031.00949907445,16,0.309806875322469,342,19,5,214237.77191595052,145,0.5662961437240874,5,1,1,6,1,0
744,50,141374.6851536287,23,0.24995694639762123,544,2,8,104434.20416941299,118,0.3984004666094244,1,0,0,4,3,0
745,23,115846.61466069671,20,0.5150056597097231,586,19,1,156322.55722619183,316,0.28459579453591843,4,1,1,7,1,0
746,67,149855.9721191717,18,0.5355538148796726,654,3,10,264627.7842383933,340,0.16998981301763727,0,0,1,7,1,0
747,27,45430.048869591046,26,0.3568859751711102,775,10,0,327674.70635556494,61,0.3353382383482103,3,1,1,2,1,0
748,22,58156.84836240293,6,0.353789158736436,382,1,9,390844.0933578416,348,0.607959350832342,3,0,0,2,2,0
749,40,167372.3007333686,22,0.8285555979060814,409,13,2,384749.5056322851,106,0.5757852108894116,0,1,0,2,2,0
750,27,78055.03601235474,8,0.7892928483196856,489,11,3,486480.92791423725,279,0.16362400021023382,2,0,1,2,3,0
751,61,24120.888495701645,6,0.30779583168074565,550,16,10,146491.51708838769,34,0.12491981074063341,5,0,0,9,1,0
752,19,47682.40694024559,12,0.9137884438732593,590,11,4,40199.80056565121,65,0.02667676260887253,3,0,1,5,3,0
753,30,60250.59820933602,10,0.952815017002506,500,11,2,176100.18309322034,265,0.012425593793932266,1,1,1,8,2,0
754,57,192318.1198210257,13,0.32674254203004083,625,0,9,372930.76523591793,246,0.8798104357196852,5,0,1,5,1,0
755,19,123147.45720755287,18,0.35442494879305486,810,12,10,221865.26726148112,70,0.04508885600538992,3,0,0,5,5,0
756,82,187891.53328572586,10,0.5056341534219588,708,13,1,409805.2731417626,175,0.7312211098732463,2,0,1,1,2,0
757,80,123529.4030893925,12,0.9411208125336735,807,1,1,276916.5507670774,270,0.871985096244957,1,1,1,6,2,1
758,34,106283.79922481332,30,0.8763194331423115,371,11,6,465246.902702099,325,0.09805784856245758,5,0,1,4,2,0
759,26,76470.9844149373,13,0.1025679625835898,546,20,8,474192.40378953906,227,0.4363014238330176,1,1,1,3,1,0
760,32,129146.7699980076,12,0.3927307432714162,643,15,9,39305.73047928061,194,0.9623029831742766,0,0,1,6,4,1
761,41,45055.64443115537,0,0.5533711897497718,353,3,1,230924.65265765003,68,0.8341386605235851,4,1,0,2,5,0
762,55,181687.09291268708,7,0.50313247255154,827,7,6,306796.08531853615,156,0.48970403185785505,0,1,1,8,5,0
763,52,169279.83292543105,11,0.19386306793689267,831,1,6,131656.90770204534,101,0.7625711127915529,5,0,0,1,3,0
764,66,77155.66061781267,18,0.8588167711681547,492,9,10,206503.0057925952,322,0.8333776244316639,4,1,1,9,1,0
765,79,191503.554968233,11,0.6769407829968374,357,8,6,340452.36285326065,56,0.3480269631887193,0,1,0,8,2,0
766,77,168536.13813480226,7,0.8379083748518036,736,14,2,117233.4423146889,268,0.8921529168699609,4,0,1,1,4,1
767,67,139935.23945030716,7,0.8587642793494722,410,12,6,302980.76972235396,32,0.4704733196771568,3,1,1,10,1,0
768,26,41917.14400254947,28,0.7483558536657398,428,16,0,350236.6749413315,32,0.52780736355883,1,1,0,9,1,0
769,51,106082.124148653,20,0.43921060124971734,625,15,9,49795.673992454045,63,0.999707637821831,4,1,0,2,4,1
770,52,111099.35987241515,12,0.6105467550154245,307,1,0,251277.01143358913,349,0.8433029661521613,3,1,1,3,2,0
771,18,61859.244505768416,11,0.16036540611974315,328,19,4,135224.61481247444,182,0.36177000577298,2,0,0,2,1,0
772,57,34393.77098467435,28,0.6736454174749077,411,19,1,363571.24621903204,78,0.010345596472699947,0,1,0,8,5,0
773,81,159810.25348490468,15,0.17925325573928075,430,13,8,98829.97672578554,124,0.6261740737938947,2,1,1,2,5,0
774,39,41966.309382391104,0,0.6939495905101568,487,2,6,446657.7681913627,311,0.7039134261281078,5,0,1,10,4,0
775,77,126972.33510111945,12,0.22959816075396866,774,11,3,218315.9615765718,171,0.6508026901433797,3,0,1,2,2,0
776,81,188560.8512990589,25,0.11755130015021997,663,7,3,103011.50000223899,277,0.9678623511632131,2,1,1,1,4,1
777,28,177698.93466764767,6,0.16528449014295743,503,1,1,221820.78919341302,331,0.8629710273321443,2,0,1,7,1,1
778,31,69995.472274867,27,0.001992135219070268,511,3,4,207328.1625902213,243,0.4488316931806485,3,0,0,2,5,0
779,77,173260.75475922777,25,0.7187396178535302,575,13,3,217314.8849493866,336,0.06285748747238096,1,0,1,10,3,0
780,47,20059.851101688095,4,0.7324010490583791,372,15,0,294852.8402812362,79,0.4760587695019969,4,0,0,5,4,0
781,52,23183.8057303863,7,0.5149333499132595,542,18,7,262980.9938322011,39,0.6892440199620231,5,0,1,5,3,0
782,54,128459.5694917157,24,0.1613628010553837,401,1,2,79139.68018204682,127,0.6077098082270046,5,0,1,3,3,0
783,22,85663.6794460153,26,0.08355433751068975,470,11,5,37461.64096008497,62,0.5381370677108849,0,0,0,3,5,0
784,43,89562.95140864649,13,0.01912896643728701,487,13,3,366060.6471196376,192,0.4688189580152413,4,0,1,3,4,0
785,79,121599.39632219885,22,0.1657481769652207,740,5,8,282060.1307845152,271,0.2937618730273863,0,0,0,6,3,0
786,21,54520.842006534906,29,0.8908555349831467,385,12,6,182705.38019923554,90,0.27734676172462924,5,1,0,4,1,0
787,59,58115.9631197861,12,0.24153684170168177,775,3,8,405137.1221365466,284,0.5002314789258019,4,1,0,3,2,0
788,35,107228.28566339564,14,0.35427132721721566,351,17,9,197088.9447591737,119,0.160603146429649,2,1,1,2,2,0
789,57,155765.63798189536,22,0.10534548448133318,410,11,2,399002.71935230074,85,0.3406854235748016,1,1,1,3,5,0
790,56,131509.59525336578,16,0.22236130474817029,342,19,0,156349.28311862546,186,0.3239792747100996,2,1,1,4,4,0
791,31,73523.90868263101,14,0.5192245707802051,510,20,4,41058.42228487388,195,0.5871328015842009,1,0,1,6,4,0
792,49,97460.69195160581,19,0.6077526830956526,499,18,2,466656.6484309649,34,0.06668230036302458,3,0,1,4,2,0
793,68,50719.65653899971,17,0.24535231416621106,325,7,5,200302.8089942797,285,0.8296686802650951,0,1,1,8,1,0
794,55,33433.36658067471,17,0.05773215922511721,598,6,7,397382.8235604421,140,0.5623783803844021,0,1,0,3,2,0
795,40,160885.28733394685,1,0.39103286912739865,376,15,10,143176.34594504072,302,0.6708266807759353,3,0,1,3,2,0
796,80,67769.73365387502,3,0.23420337092633414,436,18,3,324950.73050120973,331,0.7030939037594328,4,1,1,3,4,0
797,32,51997.94981322468,29,0.21955392322980194,319,5,4,437288.8822625755,197,0.2914841368425365,3,0,1,8,3,0
798,42,144491.2500024775,0,0.9598628027134553,739,19,4,25613.791058290262,70,0.4703715673848665,5,1,1,4,1,0
799,34,131249.3013716935,30,0.6163004859257241,510,20,3,416164.7035196142,12,0.9562459558696672,3,0,0,1,4,0
800,83,133974.13268242351,3,0.5568784431720959,850,10,3,287809.8374611047,142,0.7667052379968149,1,1,0,2,2,0
801,70,61201.02887239045,17,0.4157751035233219,734,4,3,305698.5181847418,78,0.9695568752231853,5,0,0,10,3,0
802,68,61876.19694128258,4,0.42894433343014426,506,15,3,263963.21039896144,304,0.7462543451462883,3,1,0,2,1,0
803,56,59744.47336141505,18,0.5409050038380808,738,6,3,437865.17612540297,296,0.1756001397085174,0,1,0,3,5,0
804,68,51275.46721921301,14,0.6964298070361072,341,4,4,26499.511831640542,100,0.06453588384467623,2,0,1,6,1,0
805,23,138030.26106109814,27,0.7021460961818294,710,10,1,134209.05381024483,111,0.5776614367196636,1,0,0,8,1,0
806,84,172642.85934489226,7,0.17169390770544957,822,14,1,438502.4567352819,200,0.35781327970260957,1,1,0,1,2,0
807,24,150377.14454179903,19,0.500112752076627,726,2,8,377411.1227533182,357,0.2754579101381702,4,1,1,9,2,0
808,68,162576.85407689778,16,0.41195809503410197,574,4,1,13734.354288409893,252,0.8072109964254175,2,0,1,1,5,1
809,59,92863.71723533596,0,0.8705269662693842,747,20,5,260918.1101888058,281,0.36699326708194735,1,0,0,10,5,0
810,81,137733.64316695966,11,0.6314189212183764,668,4,1,267138.47695277404,230,0.3170009697343039,3,0,1,2,5,0
811,32,83762.52328005942,25,0.5325040664159818,519,8,4,203436.65688831563,187,0.8499875931690104,1,1,1,3,4,0
812,46,114590.8319543552,18,0.11539464217891737,531,14,3,152209.6993706849,352,0.8462873364864602,1,1,0,7,4,1
813,50,106694.27237627521,14,0.6056378893234114,627,2,6,342453.80095410935,244,0.3563666377550566,1,0,1,9,2,0
814,44,51839.686125893786,8,0.11720390568023342,742,5,6,107856.28002885314,162,0.8324987009859662,4,1,0,3,2,1
815,53,89674.17686041354,6,0.33720657556575206,351,16,5,400479.5382254945,288,0.8507784903326605,1,1,0,8,5,0
816,46,193488.00958682317,1,0.14284196481433187,675,20,9,402503.3945798985,240,0.42393053502966627,1,0,1,9,4,0
817,55,64744.446388689576,30,0.6920736470243689,562,7,4,210554.41159854617,182,0.06647313020917156,4,1,0,10,3,0
818,74,44084.67253030797,28,0.2062521138361526,566,20,0,145356.2654002756,234,0.0015846444663401016,5,0,0,7,4,0
819,44,95344.51189230835,8,0.391859373188026,658,10,2,145519.69988740303,224,0.523292462888995,2,0,1,4,2,0
820,72,162260.79245482665,9,0.8956747776187787,616,5,8,243734.205378124,293,0.3440754933703557,5,1,1,4,4,0
821,50,124786.68136039501,1,0.2043163833989703,623,7,0,361191.7162509326,52,0.997131894158366,0,1,1,4,2,1
822,85,142575.46890288402,18,0.5078050639587791,720,9,4,182640.00204196008,133,0.7724109996272842,4,0,1,6,5,0
823,83,54145.07267144189,10,0.419271661166022,345,2,1,306971.456001587,238,0.7612754563504125,4,0,0,4,5,0
824,27,131410.67474138987,12,0.018124041045729733,568,13,3,194329.8079883842,305,0.9552427682873437,1,0,1,5,5,1
825,22,78230.07108406528,9,0.7927581135728128,680,13,10,155738.97862993475,99,0.8877243978933208,1,1,1,9,3,1
826,55,170174.60587185816,13,0.06904590631459973,417,9,0,17305.46037831811,278,0.3181874794563887,0,0,0,7,3,0
827,30,133273.7850819325,17,0.4742550209769536,415,11,2,6937.4823390183665,40,0.16598722160387636,1,0,0,8,2,0
828,48,55794.12999955326,18,0.5606782949389499,559,5,9,117467.80052684221,258,0.7458922650654822,3,0,0,5,1,0
829,64,31631.00237193551,21,0.6284264566145871,374,11,6,206171.11196649275,327,0.378273893682873,1,0,0,5,3,0
830,69,27673.977671665893,8,0.6886316293078756,779,13,9,426374.2778442198,255,0.47317265163095645,1,1,1,7,2,0
831,73,86853.54217702533,24,0.2532723835227151,604,1,2,400249.7002505606,72,0.6303977312748269,3,1,1,8,4,0
832,32,67853.20459777644,6,0.009978776658449373,306,8,3,137246.804981055,158,0.9078726769352407,0,0,0,9,5,1
833,46,136296.22222325145,27,0.723443662354912,665,9,1,126047.51927722817,185,0.41908775367096596,3,1,0,2,5,0
834,25,109880.09029615129,2,0.5356565993475786,822,16,2,117524.42517966358,289,0.7833168902193614,4,1,0,3,5,0
835,22,67883.47004096853,19,0.8361177032072488,647,16,8,172922.48356178918,345,0.26833979127465746,3,1,0,2,2,0
836,46,46862.8000310317,5,0.8213883629006943,737,2,2,251608.36618303426,153,0.6979717909236136,2,0,1,10,5,0
837,64,42895.95728374092,26,0.8433261677878832,514,18,10,222140.54715562987,55,0.001579421077911869,4,1,0,7,3,0
838,85,175638.87058527517,20,0.48509465997954015,728,0,4,113045.23339683941,155,0.8715072134906348,1,1,1,2,4,1
839,62,63826.0343128761,1,0.33362839583686565,797,11,1,69573.44792209093,344,0.0303795799544625,4,0,0,2,5,0
840,19,137307.9166239743,28,0.79155820259137,839,6,3,11226.017180666715,66,0.7127537547625842,0,0,1,2,2,0
841,44,165923.46703752794,5,0.45129411302925493,666,3,6,81211.80313991942,318,0.04625818926128389,0,1,1,4,4,0
842,53,130534.6360132525,2,0.1834421964034345,612,9,6,354151.40324608854,172,0.26624569939400344,3,1,1,1,5,0
843,53,174721.74169645025,15,0.8549740195614743,837,12,2,125601.09182606355,296,0.4972024035565531,4,0,1,2,1,0
844,43,90630.86987512541,29,0.8825598767723473,353,1,4,236957.89601014735,336,0.4199386853482382,1,0,0,3,5,0
845,60,192119.99431681068,7,0.4663097561401701,840,9,0,297694.0687170061,209,0.19183611460101058,0,0,1,7,3,0
846,44,43966.10075205745,1,0.07569972730978747,766,20,9,443986.2469016455,170,0.3338149117092374,5,0,0,10,4,0
847,37,38386.915338356856,16,0.38782608991693124,463,3,9,444983.27370474266,91,0.7277063700609671,1,1,1,1,3,0
848,28,138564.58631733985,8,0.8035376594626034,633,17,9,374138.1981722727,42,0.6692570925796483,5,0,1,6,1,0
849,55,189709.6054543871,29,0.9017740285462287,846,4,10,22402.711064008203,123,0.0718145837639157,2,1,0,3,1,0
850,23,165599.02309453906,11,0.20347274249759584,647,18,0,289659.8574472804,57,0.7473158255728863,5,1,0,3,3,0
851,40,33755.03469884926,2,0.06697361202527152,572,1,4,394358.8180615957,216,0.053045881197028355,0,1,1,4,4,0
852,64,70286.18850824895,10,0.8773504531328387,713,11,9,13557.582157864788,63,0.5429263890997844,3,0,1,4,1,0
853,63,187457.39927080827,0,0.3894049389788753,799,16,8,277093.8837600062,149,0.26006274804219065,2,0,0,7,1,0
854,29,65550.51790414122,22,0.5417609642675633,392,9,0,429593.2521640846,85,0.5876901275598189,4,1,1,3,5,0
855,30,160610.67628164546,12,0.9680658120507589,378,1,0,239680.52754192214,52,0.26132839594090185,1,1,0,8,2,0
856,79,168523.7952671667,14,0.06656472791422285,516,5,3,7032.570434236984,88,0.984957969625831,0,1,0,8,1,1
857,77,109181.37862297673,25,0.6483180074520956,657,7,3,10451.612376125693,198,0.30972818372753186,2,1,0,7,4,0
858,60,89542.80377269679,4,0.07410542257486707,806,18,1,211234.8385198065,63,0.241960635674496,2,1,1,2,4,0
859,85,101022.39783555674,20,0.3754689284665004,480,10,8,81729.29037129351,98,0.278465290915346,0,0,1,5,5,0
860,22,60853.644985765546,29,0.8038145451934468,545,11,8,333903.07526116347,120,0.8964728572592954,4,0,0,6,4,0
861,54,180090.36490319198,16,0.4334722327556344,543,8,1,355855.6361285462,236,0.6362188286693448,4,0,0,10,5,0
862,48,101111.53821135643,30,0.9971823539029504,805,1,8,93050.49875301115,259,0.7306840974207764,3,1,0,4,1,0
863,26,178842.69928209798,30,0.5590592849466022,721,7,5,444823.97781962,80,0.9180105100943504,5,1,0,10,1,0
864,68,39024.82638312934,24,0.3211621526359535,619,10,7,223744.3832645683,131,0.9118724848450075,4,0,1,5,1,0
865,46,197889.54878002364,22,0.22011132590475313,386,20,9,75708.72425800224,78,0.7389458465787275,3,0,0,9,1,0
866,57,99789.15573985128,23,0.3505205342861618,516,3,3,383304.5410443508,72,0.1978244288413229,5,1,1,7,2,0
867,58,28609.547670938984,24,0.3725332737595508,789,9,1,396037.37750830257,338,0.8433733206750055,2,0,0,2,2,0
868,28,26843.932682741884,5,0.06871367772396098,818,20,1,321451.2589694015,202,0.20377603419106372,0,0,1,1,1,0
869,40,154317.30634673094,27,0.36957419942677316,577,19,8,427465.4488352638,200,0.742898814098432,4,0,1,2,4,0
870,18,138626.39615666255,20,0.4642385197392249,468,15,0,369999.6211551823,162,0.6856030665448744,3,1,1,3,5,0
871,63,164383.50046296575,21,0.7227377522388047,629,7,6,441691.83992736036,297,0.7588888501404466,2,1,1,2,3,0
872,38,38966.15611150507,10,0.656729484721608,740,3,10,219774.58400031234,107,0.5326856807138157,4,0,1,3,5,0
873,53,26402.756066398702,17,0.7087656552291542,690,9,2,375060.578409224,323,0.6387261822492196,1,1,0,10,3,0
874,71,111544.27210056412,3,0.008363681876857099,795,11,2,499877.02389737696,320,0.9533200804342553,2,0,0,9,3,1
875,74,89767.14166689852,2,0.21766739958053605,680,13,1,363840.9427722115,274,0.1010885941742149,4,0,1,4,1,0
876,18,103150.44860077204,12,0.6616842883998565,605,15,9,61520.97121738042,108,0.30884727478162,2,1,0,9,3,0
877,80,198485.9135966493,22,0.48398936817974714,812,17,5,261567.7676024456,124,0.6113570130983824,0,1,0,3,1,0
878,71,194734.99238072062,8,0.005313475668345946,487,20,9,295737.15666529885,136,0.9640541301314893,0,1,0,1,2,1
879,72,189616.7701411747,20,0.8044946424318223,815,20,1,91234.28416033853,143,0.09557444766260115,0,0,0,5,4,0
880,57,161091.6818181813,5,0.7728095732903374,726,11,9,481631.3589181286,132,0.022549221530086427,5,0,0,10,3,0
881,32,83871.44484624028,25,0.5484191629935626,801,17,3,91911.98992913507,208,0.05574959847032801,1,0,0,10,4,0
882,38,94183.56744729889,29,0.06646332577627212,559,6,9,92891.17025804527,305,0.05240568646119881,0,1,0,2,1,0
883,64,118930.8878694064,27,0.7665150495325846,812,19,8,458007.7332974047,133,0.9078158577774044,1,0,1,4,3,0
884,70,169496.20215287118,11,0.583713587731364,370,6,8,235276.68939522718,293,0.7212579079338247,0,0,0,2,5,0
885,26,32368.3098532882,1,0.7819599771579592,777,8,5,36278.19824088552,271,0.6771063661962783,5,0,0,2,2,0
886,69,96373.43945927986,2,0.7517469923958404,477,0,3,301102.81246957165,50,0.5225728202618095,2,0,0,3,2,0
887,74,34871.17942266836,2,0.8030020719578371,756,5,6,302904.0425733587,65,0.7819526169721519,4,1,1,5,3,0
888,43,112638.36558323208,27,0.5180080664046248,488,5,0,36927.87554984809,172,0.1556479927615908,4,1,1,4,2,0
889,58,181802.14832112237,11,0.140324518193515,590,11,3,486398.6353386627,300,0.3919411897884374,0,1,0,2,5,0
890,52,160847.28642150882,14,0.6711574733796887,819,11,4,274294.8328208149,211,0.4900042507643435,4,0,1,10,4,0
891,80,61011.635157759796,8,0.6204737850519706,591,9,7,282098.8824789833,287,0.11040949767672625,0,0,1,2,5,0
892,42,195678.35292778263,30,0.7422531871990872,582,5,1,262457.1301786853,27,0.41951370933751697,0,0,0,6,2,0
893,55,140123.0716483571,22,0.1698810060507353,843,16,4,307312.2309240869,184,0.31650177926262035,3,1,1,7,4,0
894,19,21876.985891532553,7,0.19497519990028922,676,18,5,135828.37762300868,259,0.03558214579346264,3,1,0,10,5,0
895,24,65974.42724333951,10,0.8904095172193285,455,17,4,147184.46724754618,229,0.13673540272923523,3,1,1,6,1,0
896,51,66928.39398558497,15,0.7499777984520708,807,5,8,258112.8494490857,98,0.7640368231674718,1,1,0,7,1,0
897,34,32465.775131454786,25,0.9082284887003229,712,18,9,404309.4981079719,93,0.018037909504644456,3,1,1,1,4,0
898,60,192768.77325366723,26,0.7587153211639207,827,9,0,29682.965364618536,73,0.9342532990963611,0,0,0,6,4,1
899,76,106085.95302366627,24,0.5971553059903019,654,7,2,303685.08504902176,298,0.08642463244723742,5,1,0,3,4,0
900,68,181246.62752693874,21,0.6541327370278737,486,20,1,404355.1805406254,53,0.7992380942034581,5,1,1,1,1,0
901,71,77998.7906200331,3,0.88912792394001,330,5,2,82674.04965842745,23,0.8986165409434708,2,1,0,8,5,1
902,41,42542.04267790888,27,0.5788067545119405,559,20,9,12436.158280380316,332,0.9411355848504471,3,0,0,4,4,1
903,42,105380.4997831185,0,0.6323913243283874,720,6,8,159793.08109502174,245,0.8674770234959726,5,1,1,10,1,1
904,69,40512.194248577085,23,0.15647671600360058,828,0,8,296131.1348311511,340,0.2875500394254432,3,1,0,8,4,0
905,50,107482.79053595719,6,0.4739212201161027,850,17,9,73450.17083535012,142,0.333087131338477,2,1,0,10,4,0
906,66,185653.4926194934,1,0.716397111958099,603,19,1,215930.57363138034,126,0.42654569861007596,5,0,1,4,4,0
907,46,113738.26553015829,23,0.2709426983163654,338,11,2,278399.1412002676,229,0.13929668940710083,0,0,0,4,1,0
908,80,130969.95084111503,27,0.20225418052453492,788,15,3,301447.131904872,148,0.022272455067223862,1,1,1,10,5,0
909,39,48194.918655285495,4,0.31382680822441555,841,9,8,140833.8018951857,117,0.8691216142810346,3,1,0,4,1,1
910,43,27872.412658394507,6,0.24150062799283345,577,9,2,203014.66981321422,190,0.5541287162104563,5,1,1,6,1,0
911,45,39945.433192365264,3,0.21491263703639585,502,13,6,390277.91838844155,27,0.6087229421782163,5,1,1,9,4,0
912,66,127735.68362318582,4,0.42485084286808694,365,19,2,470901.2735897393,253,0.9269884748177953,2,0,0,5,3,0
913,66,37102.105818614844,23,0.9078385138835341,407,9,6,431630.76390353736,345,0.6651201781136157,0,1,1,10,3,0
914,37,87678.72018943605,0,0.5070596467387183,567,9,6,284320.3333580488,237,0.6908535043398134,4,0,0,8,3,0
915,80,119016.54928246808,0,0.18792038081532303,521,10,8,208094.93745725355,253,0.7869686484367422,5,1,0,8,1,0
916,78,89957.50375337247,14,0.07697166938087407,829,1,1,169813.524113852,152,0.11634844985740378,1,0,1,4,4,1
917,66,49463.08426375427,19,0.6961561451379252,389,19,5,66853.50021158895,210,0.3601621532137915,2,0,0,10,3,0
918,18,69282.43535253918,18,0.38279876443638783,554,7,8,57742.867371975924,123,0.9682079277033663,5,1,0,9,2,1
919,30,187097.15591274385,28,0.8218309465853593,754,6,1,345737.02433226054,138,0.9229300781006066,5,0,1,9,2,0
920,68,141676.80960554397,9,0.6595107686407702,552,7,1,133598.2360047244,32,0.8840752963101848,2,1,0,5,2,1
921,73,109288.61096237958,27,0.7962414505413685,556,0,4,131057.53478406116,158,0.45208851033897246,2,0,0,6,5,0
922,79,22288.68019764083,17,0.27194603941844875,682,20,9,499106.5519665039,100,0.8571929535868057,3,0,1,5,4,0
923,49,198634.77208810463,27,0.6923589224610581,741,1,9,98023.34914752873,314,0.048395881945765606,5,1,0,3,1,0
924,47,140861.8882810358,2,0.2640619846937188,389,17,9,78289.58094697067,214,0.14851742425711745,4,1,0,8,1,0
925,46,77046.0459220901,10,0.9390684794502916,689,14,7,53849.187741160706,96,0.4139676984840541,1,0,1,9,4,0
