,Average student grade,Number of office hours,Number of student complaints,Average student satisfaction,Years of experience,Teaching method,Conciseness of lectures,Clarity of explanations,Ability to engage students,label
798,4.689438961575415,1.9841613500096122,3,5,1.9851052151289927,Online learning,61.049650714976345,1,5,0
799,3.812838642986362,1.57980120921414,3,5,5.338044554260495,Traditional lecture,160.31261353502515,5,3,0
800,4.397310695027678,7.907210619776885,3,3,8.352754255482015,Flipped classroom,33.66452166589286,3,2,1
801,3.1634656507281296,5.3181643303539525,1,4,3.7088832004565075,Traditional lecture,150.68956385898372,2,2,0
802,2.196949461745844,2.7539521296731593,1,4,2.7257382520044935,Online learning,33.233915173741345,3,5,0
803,4.946849052016195,0.055092445950972735,2,1,6.389762928570915,Online learning,95.8970551611281,4,1,1
804,3.061670761755337,9.584195348099335,2,1,4.65460074758771,Flipped classroom,54.412687928632494,4,2,0
805,2.9683347771840802,9.209674524314535,4,1,9.691439515990986,Traditional lecture,76.03072038901027,3,5,0
806,3.7673748360905517,1.9984480038869101,3,4,9.602401998978161,Flipped classroom,169.38076697430236,3,5,1
807,1.2149082512892249,5.1415666242970985,3,1,4.805858033530679,Online learning,158.5447105058198,1,1,0
808,4.633044158494131,2.8698659514614144,2,5,4.974450992028484,Traditional lecture,169.08347691619448,4,4,0
809,4.330528794109898,6.342655894498639,4,4,5.718087312801136,Flipped classroom,162.11577091412428,5,3,1
810,2.0471419445250474,5.822075864336261,3,5,7.665701333632281,Flipped classroom,44.22371427808296,4,5,1
811,4.425616662502122,7.420302599419771,0,2,0.038416126247632354,Online learning,122.79418746286477,5,1,0
812,4.8691378781567085,7.224414781705057,3,4,3.0571360675234738,Traditional lecture,13.750050175860839,1,2,0
813,2.5424715337729507,8.30227163351784,1,1,6.806670533263556,Online learning,180.9113457440834,5,4,1
814,2.989448829441225,5.301321395828774,1,5,8.787724227963443,Online learning,36.77273510735289,5,5,1
815,2.172708662817836,4.424070189866063,2,3,7.198173798665101,Traditional lecture,131.6382793904912,2,3,0
816,3.699312400167711,2.9209927690502924,1,2,9.226367314292794,Traditional lecture,122.7936866314601,1,1,0
817,3.721049986868396,0.9117437457383015,2,5,3.546125294306216,Flipped classroom,147.76445678807653,3,2,0
818,4.611197463625171,2.102203161055555,1,3,0.08345522402910421,Flipped classroom,116.41606462375769,2,5,0
819,4.072396315345964,9.383178901704287,4,1,4.908948076839331,Online learning,47.07186618497119,2,3,0
820,2.6121235180334277,1.97757490278623,0,2,2.836670537291881,Online learning,50.41588168326652,5,4,0
821,1.935171208584674,6.093750758056332,0,5,5.009878501563826,Traditional lecture,129.3425282243448,4,5,0
822,2.954781000042017,4.852714923267433,2,3,0.030436122467377702,Traditional lecture,80.88096593054661,4,4,0
823,3.110914034184809,9.82958152617041,2,5,8.19253169318099,Flipped classroom,94.43668016501236,1,5,1
824,3.1078123704847718,6.589732011814451,3,4,8.323351137690558,Online learning,174.3238305415569,4,2,1
825,3.9974469454919745,5.082011956246543,3,1,8.072366992818889,Flipped classroom,10.53200771736571,3,4,1
826,1.4786891656321104,4.405297606856136,2,5,0.38365379894593765,Online learning,9.055501356800534,5,1,0
827,1.4968719847689194,0.09822063176820772,1,3,2.047483196732264,Online learning,154.010531579743,4,5,0
828,1.660948925924596,4.887747059776057,2,4,8.519456433079217,Online learning,94.64697058809651,4,1,1
829,3.0175705788044436,0.6697772047188089,1,5,5.517544171327929,Traditional lecture,24.350879708651973,1,1,0
830,1.0279389815073547,1.9588920885899819,4,1,5.846454850035718,Traditional lecture,194.53234722606595,5,2,0
831,4.079364004590887,4.886105789186429,4,1,4.832638539559863,Traditional lecture,80.88415093356424,1,3,0
832,4.490824277119332,1.6158436052102454,1,5,0.14334690227634117,Traditional lecture,145.4968994814537,1,4,0
833,2.5185700389535612,2.4850809253487185,0,4,1.8928864576678506,Traditional lecture,7.891927239689078,1,3,0
834,3.76797745853083,7.019516667825555,4,5,8.158245803942224,Flipped classroom,120.42923039562845,4,4,1
835,3.4469895485313518,5.904138856613005,1,1,9.127465585212553,Traditional lecture,81.33843553523639,1,2,0
836,4.847405255336352,5.876000233943982,3,1,1.3381797567896414,Flipped classroom,197.25287547421323,3,2,0
837,1.492438547665064,4.542034594443206,4,1,8.356208223616623,Online learning,34.364824428281636,2,5,1
838,2.9169805200664896,3.510708754464902,2,4,8.504486697285063,Flipped classroom,115.66015077570526,1,1,1
839,1.166404668152266,3.8032921639013106,1,2,3.566271478858931,Flipped classroom,166.74580580768296,3,5,0
840,1.8608617643459717,1.6960151446428406,3,3,2.9137202756157543,Online learning,110.38283277239115,3,2,0
841,3.1350808682207574,7.860895496132871,3,4,7.928128784212807,Flipped classroom,160.7200882257772,2,2,1
842,4.556457465278353,9.44279150024858,2,5,9.543219190268424,Traditional lecture,113.76281886557318,3,1,0
843,1.0438549969583724,7.003199935802695,3,1,7.59970881560759,Traditional lecture,125.4156795322235,1,5,0
844,3.4514649326032663,2.7535148011206356,3,5,9.477779170764297,Online learning,20.269183100893983,1,3,1
845,4.689839736698756,7.728205274400148,0,3,6.343902932311128,Flipped classroom,96.42576978701595,5,3,1
846,2.0179662701183045,8.052488187172829,3,1,2.3960410620156223,Traditional lecture,79.24447484225348,3,3,0
847,1.3878270296940776,4.751184132753058,4,4,2.5916419450906636,Flipped classroom,10.732428060198828,4,5,0
848,4.8048861325748735,5.99520437234634,2,4,2.8481012757006,Traditional lecture,68.36674618168625,1,3,0
849,4.342164380609699,5.640236347184736,1,2,9.88671569782561,Traditional lecture,14.69405878237895,1,2,0
850,4.922178865629304,3.5098640411604487,2,2,5.1920226050874945,Online learning,132.8515676959282,1,2,1
851,1.7726115151858153,3.89775162397508,0,2,7.203943201703056,Flipped classroom,49.25873915851318,5,4,1
852,3.0758395097353777,4.94753986982185,4,3,7.20431489702953,Traditional lecture,53.661093707765836,3,4,0
853,3.4686415567262117,8.951675238590145,4,1,3.7827828872844305,Online learning,132.53680994354963,1,4,0
854,3.713266708139691,5.066384935060978,4,2,4.282474486878881,Traditional lecture,198.81297070217857,4,1,0
855,4.834281822206657,6.514855009649729,4,4,2.4819944323172227,Online learning,156.57492454902751,3,4,0
856,1.9712962760680104,5.045973032453589,2,5,2.0943802171360213,Traditional lecture,196.10569975447893,3,3,0
857,3.4207341603470476,5.76268902340157,1,3,6.6188395598976335,Traditional lecture,50.771906470394335,5,3,0
858,3.9815492339314833,2.666230453889921,2,2,8.589356477091737,Traditional lecture,105.87078670740924,4,4,0
859,2.136757124891994,3.2157800752528045,0,5,6.481455703875978,Traditional lecture,164.92510679129663,3,1,0
860,4.4012048876342345,1.348474062591859,1,2,2.4499059657134667,Online learning,181.2610230441218,1,1,0
861,1.1868438578282445,5.143803990732607,1,2,8.34528217548678,Flipped classroom,149.63155894968318,1,4,1
862,3.8328786479402717,8.702072799150924,2,4,7.860369706222443,Flipped classroom,175.65434765363943,2,4,1
863,2.345512850196079,7.28824011172096,4,1,1.2641944401732619,Flipped classroom,56.21966046989155,5,3,0
864,2.8552992666931307,5.105430467528082,2,4,7.369302835441848,Traditional lecture,72.34714619630427,4,1,0
865,1.6880762462991021,8.27093746821729,1,5,1.3746126511123546,Flipped classroom,162.60110036674615,5,2,0
866,3.412095127852136,0.5413445665326544,2,5,5.452119247220095,Flipped classroom,73.37206950289921,2,5,1
867,2.8314836890963018,7.3550253530209275,4,2,1.4263420233267077,Flipped classroom,101.4461783862459,5,4,0
868,1.0204272031975221,6.603498965651746,4,1,4.705118788354624,Flipped classroom,109.34213359935801,2,1,0
869,1.870977787375653,4.269429234432325,3,5,7.410227698451434,Online learning,15.259214999164804,3,4,1
870,1.5981328200048428,4.6649450217603095,1,2,3.37543505356517,Flipped classroom,82.33487775156252,1,4,0
871,4.931139517516673,9.403926276532781,0,2,9.125010461891263,Traditional lecture,121.4173125307079,1,5,0
872,2.3483602095896994,5.711772784821354,4,4,5.366297959905167,Traditional lecture,147.11255697823734,5,1,0
873,2.443439950576158,6.415473846086071,4,3,8.423680614969637,Online learning,116.57050450255973,1,3,1
874,4.3530281221352665,8.000755415735597,3,4,0.5778769848835119,Flipped classroom,1.6037356309274164,3,1,0
875,2.8861950303507453,8.081228409038307,3,5,9.49035439868331,Traditional lecture,5.266822513353109,1,2,0
876,3.5051219617319296,5.107666058952898,4,4,8.43077612629911,Traditional lecture,76.2799026227384,1,5,0
877,2.0254495893914495,0.3504568173521294,3,2,7.225592720905772,Flipped classroom,131.54575069449442,5,2,1
878,3.5104362557884574,3.5983043242713633,0,5,1.3374667031294751,Flipped classroom,13.524969441432354,2,5,0
879,3.745879039998773,6.806194677372562,4,5,0.9682952836000858,Online learning,61.341279688790436,4,2,0
880,1.59550680644678,5.570170928933672,4,5,6.06407193686726,Online learning,47.737165504556714,3,2,1
881,4.870121092158561,4.733072295513932,0,4,7.627192429305845,Traditional lecture,123.94438144957314,2,2,0
882,2.6978268155411835,3.8982434675172484,2,1,2.600643203645767,Traditional lecture,35.908877059705176,1,1,0
883,4.999759843568562,3.9892356735075474,3,4,6.767032448549223,Online learning,92.0112948692355,3,4,1
884,3.262363743005782,2.954178160043112,3,5,3.6617591286529505,Traditional lecture,121.23274234584068,5,5,0
885,1.7628830268861932,0.99994806506154,0,1,7.182181173991337,Flipped classroom,153.24682137881416,3,3,1
886,2.3111238304806307,9.166808979581912,1,2,2.0169639489966764,Online learning,55.64187109765133,2,1,0
887,4.374774751691924,4.643651977172199,3,3,8.103444097412922,Online learning,139.26856663105903,3,1,1
888,4.282620506114981,7.922897303389298,4,2,8.698175252592144,Online learning,63.17979264436375,5,4,1
889,1.8734988446905594,4.256824552043794,4,1,5.511895591512026,Online learning,133.80841143578448,5,5,1
890,3.408229073801897,7.590056847044875,0,1,7.730022695222322,Online learning,43.901734514866384,2,4,1
891,2.9284570119273643,4.572477090241561,3,5,0.18445409187786033,Traditional lecture,120.16450609754057,1,4,0
892,4.815306979097672,8.899692024028163,1,1,0.29999764389090133,Traditional lecture,62.03503894076097,1,3,0
893,1.5316015226974349,6.381985825305464,4,5,2.046872132880644,Online learning,8.067107917820039,4,4,0
894,1.685315169924166,0.4144263249639357,3,2,8.14602749952584,Flipped classroom,160.49389251316165,3,2,1
895,2.8793955574111867,7.8075730239562695,4,4,3.5552575998452607,Flipped classroom,181.22527237309887,2,5,0
896,1.2492046783873278,7.303672549117626,1,4,1.424958252255022,Online learning,60.49714421279611,2,1,0
897,3.3152725878945044,1.1041681727049235,1,1,9.864057338939109,Online learning,8.509054029800733,2,5,1
898,1.5101160297691658,7.938116926141557,0,5,7.242369173433376,Flipped classroom,125.65755426907552,4,5,1
899,2.899094573920251,7.5372114432818424,1,2,3.0565558839667464,Online learning,136.9468937818445,3,4,0
900,2.3352681524833097,7.814057429760518,4,5,5.147701645101662,Flipped classroom,46.240382732855224,5,2,1
901,3.399083270980057,9.888621653325492,0,4,6.316324054229608,Flipped classroom,173.98327062264875,1,1,1
902,3.7746777071232196,5.948322969140506,0,3,4.362426324268734,Online learning,54.93124481946769,5,3,0
903,2.36694739001312,1.0047691952720672,2,5,1.5220265340873274,Online learning,71.66563406433346,3,3,0
904,2.358162913948711,7.867240370314565,1,1,1.3589809022053534,Flipped classroom,59.94284276066859,1,1,0
905,1.3270139173307722,9.08283682409439,3,3,1.46025013038097,Flipped classroom,36.117612576338146,5,3,0
906,3.592762187032868,5.183154041701642,3,5,6.62413133179172,Online learning,29.579948228945806,5,1,1
907,3.795830989740469,2.494400404364059,0,4,5.960437561871416,Traditional lecture,36.48750888894989,1,4,0
908,2.351459647716606,1.656027765000031,0,4,2.391503767535863,Flipped classroom,6.056782176376374,1,4,0
909,1.8574567462146638,3.311209443471752,4,1,4.985458180857137,Traditional lecture,169.54648710121376,1,5,0
910,1.4267041252588406,4.9031347523228614,2,4,7.298860666458788,Flipped classroom,1.370864734076438,2,3,1
911,1.3500097306372796,0.6919382308886513,1,2,7.675654097205836,Flipped classroom,105.35952602773249,3,4,1
912,1.1901293793320171,8.045065274844095,3,5,4.8974234098599005,Online learning,72.67659210682085,3,4,0
913,1.4548784313884622,0.6747025518739103,0,3,8.608725066242588,Traditional lecture,73.51234636857116,4,5,0
914,2.143751558140444,1.6628540297947303,1,3,9.415805758215008,Traditional lecture,4.350552730044854,4,5,0
915,3.8037661801687777,7.8295572824997155,1,1,8.814268247794658,Online learning,141.2169804325753,1,4,1
916,3.932420308863889,1.556403579698652,3,3,7.3786443632633265,Flipped classroom,178.1259611501697,3,3,1
917,2.2218470249367166,5.03137296378525,4,4,8.632724230984069,Flipped classroom,85.33800514995214,4,2,1
918,2.13575169225645,6.7438787046414115,4,5,2.185311193666556,Flipped classroom,170.86819700914802,4,5,0
919,4.093291742380135,1.1984046528437153,4,4,7.637926883489032,Flipped classroom,135.96412007153765,4,5,1
920,3.219303638418245,7.715473625907051,4,3,3.7324844591430537,Flipped classroom,123.51930706666434,5,4,0
921,3.679346034082438,0.9676901987163788,0,1,9.708305190628275,Flipped classroom,144.9674744747814,1,5,1
922,1.5254787370189757,3.546002310978219,0,4,2.3732261527023146,Traditional lecture,3.8451463024372856,4,1,0
923,2.6533978822733957,0.05369135703744754,4,2,5.747382649604007,Flipped classroom,25.70957734900947,1,4,1
924,2.6370030458210927,8.441782622355811,0,2,4.705882957157247,Online learning,12.412315644114646,1,2,0
925,2.85342295308869,6.788831977848244,4,3,6.269568623182382,Traditional lecture,6.308180199779967,4,1,0
926,3.6767392228697306,0.9633198952449373,0,1,1.7402722205472143,Online learning,6.548340695996946,2,2,0
927,3.0299894854022913,9.589329338373235,4,2,2.7579720426450094,Traditional lecture,27.18277745096005,2,2,0
928,4.361258559427043,2.372220920569945,3,2,5.072425411269612,Flipped classroom,173.70640121602813,4,1,1
929,4.162294293053511,2.5863007279592587,2,2,5.117236476879453,Traditional lecture,95.18769003461227,3,1,0
930,3.601797428266716,7.516864704616855,3,5,2.2381172179160727,Online learning,73.31709117129188,4,4,0
931,4.859161287628851,9.47047068042428,0,1,1.505761236450518,Online learning,189.7035222549006,5,4,0
932,1.7794110463577888,7.218875532236818,4,5,6.706917837150015,Traditional lecture,15.50729286421062,3,5,0
933,2.807267219171429,5.435915300824464,1,3,9.83390999099263,Traditional lecture,192.97383243650995,4,1,0
934,1.5313354258908074,3.4759429366955166,0,5,9.003782976236058,Flipped classroom,130.67782110901805,3,1,1
935,2.0955515024931404,2.4502524621661426,1,2,4.75449899276792,Traditional lecture,199.3803481841245,3,2,0
936,2.760002716586536,8.897320395805478,0,1,2.8857921624460503,Flipped classroom,96.95278644182785,2,4,0
937,3.153298086390554,4.161417224717219,0,5,2.786265663036681,Traditional lecture,134.21001545938458,1,1,0
938,3.1039273247649675,1.4398842899167263,0,1,8.560809464762077,Online learning,125.42710633954273,5,3,1
939,1.6928770841649627,4.415749645143334,0,5,6.832096512854337,Traditional lecture,142.1062048283994,1,3,0
940,2.4829852994437815,7.870625471240004,2,1,2.915452381181484,Online learning,45.91625723326811,2,4,0
941,2.0203789203231857,2.291793898476171,1,2,1.2157358059454493,Flipped classroom,75.02276418594363,5,5,0
942,3.4814232991673735,5.096259896514518,1,4,4.808040939924649,Online learning,15.89752478462092,2,2,0
943,4.850428319609646,4.485120519276405,2,3,2.2203878403062784,Flipped classroom,40.37410758186222,4,3,0
944,2.368841460297891,6.735128780892127,3,3,8.606017296860903,Online learning,68.86516859348089,1,5,1
945,4.397690145678349,4.678144819058813,1,1,5.6194267729656175,Traditional lecture,87.26570774991636,3,1,0
946,1.273286250814384,1.2414898077446812,0,4,2.679084545397971,Traditional lecture,9.633611834608091,1,2,0
947,1.927156565128346,1.8353355630056956,3,2,9.994077908296326,Online learning,102.87327618254882,5,5,1
948,4.21136315451371,5.321329336911262,2,4,3.079251324754997,Online learning,48.05620708431544,2,2,0
949,1.6712429477127073,6.760765413774562,4,1,3.4756039439920814,Flipped classroom,90.26432519530363,1,2,0
950,3.383725420227366,1.6372587502100733,3,1,0.9498658854567743,Traditional lecture,29.828703745171524,1,3,0
951,4.67507056299498,6.594203760950327,3,4,6.475998346176915,Online learning,193.00549603688745,2,5,1
952,2.6253691158300705,7.662666291752981,0,5,7.848240320016586,Traditional lecture,125.56486314873769,5,4,0
953,4.66168831099313,7.600520633245999,1,4,6.293163091187636,Flipped classroom,81.64233125939873,1,1,1
954,1.0978444268955805,4.533577816008329,3,2,3.727490459466395,Traditional lecture,125.14224348187521,4,4,0
955,1.9343907588992852,8.103123109603375,4,3,4.348533103934125,Flipped classroom,16.695815409934454,5,4,0
956,3.129432274072527,4.179924854332753,4,4,4.336987823685819,Flipped classroom,54.50205017604264,2,4,0
957,2.2504744051864356,7.579186762345539,2,2,4.377612728418137,Online learning,165.3019900836798,2,4,0
958,1.9854832985273871,9.03824483235925,3,4,1.5340900932549406,Online learning,92.30251341001451,3,2,0
959,2.1610400326192196,7.015090909299252,0,3,3.7074473622396056,Traditional lecture,190.3198157018402,4,2,0
960,1.1404527739092236,5.948151170421186,4,3,8.114350233434875,Flipped classroom,17.648720410339603,5,3,1
961,1.9131276172615777,1.8811525647058758,3,4,5.186782820337602,Online learning,121.72193638522404,3,5,1
962,1.4160703451838694,6.3756167690400956,3,5,1.4736013787658064,Traditional lecture,3.47977914115023,4,3,0
963,3.9920680238547144,3.730189369941904,3,1,7.454515398287005,Flipped classroom,45.32618881672465,1,3,1
964,3.4052989735228,6.385199568777848,2,5,1.7930798898330447,Online learning,147.3176748670684,2,1,0
965,1.2762126715482078,5.328780675883791,3,1,4.370823451922348,Online learning,190.1920811375499,1,4,0
966,1.238702217805057,6.045780184356621,4,3,2.188731181366963,Traditional lecture,72.88752275705659,5,5,0
967,1.2622064628485208,9.487610400508432,4,2,0.5369305345264874,Flipped classroom,196.2098431210049,1,3,0
968,1.8870682536548604,5.949983328745446,3,5,2.805175221348344,Traditional lecture,159.4206969754985,2,5,0
969,3.011400383405832,6.5484089048066965,3,4,6.384573179771871,Traditional lecture,118.56833320729167,4,2,0
970,2.565647777378158,9.187863297112074,4,3,7.070909026142421,Traditional lecture,18.567365021339242,5,2,0
971,4.1683942008178185,8.299760175708185,2,3,0.9581561891376,Flipped classroom,157.70589451893466,2,4,0
972,3.9489025145207832,3.5893374569919723,0,1,2.658909934297613,Flipped classroom,130.10406911341076,3,3,0
973,2.3510524826658425,7.718747609679931,4,1,9.114551188567402,Online learning,163.41624321738797,4,2,1
974,2.507756845952933,6.576655872644469,1,5,1.9878306936604773,Online learning,68.20957728023164,4,3,0
975,1.998627521620211,0.5086754818776384,1,1,0.3258687696403795,Online learning,78.75371617891784,4,5,0
976,3.016432326369794,8.611761651319645,1,1,8.437313603209795,Traditional lecture,18.6886119919355,2,1,0
977,1.419444901702068,5.911956633808807,4,4,1.3573264161139031,Traditional lecture,20.880733527082107,5,4,0
978,2.1810140729901626,6.908380220504098,3,5,6.095568024840233,Flipped classroom,78.10584467791955,3,1,1
979,4.116129817186683,5.617298365998138,3,4,5.4302901553092395,Traditional lecture,122.82428587629242,3,5,0
980,1.3276394786236505,9.975598273579791,2,3,6.5589058718734,Traditional lecture,127.77987592243576,3,1,0
981,4.709144206750322,0.21938559972340177,2,4,9.044729188158268,Traditional lecture,114.24239725832525,2,5,0
982,2.614180863019649,2.7269455628700587,3,3,9.786635752103653,Online learning,47.622438984860516,4,2,1
983,4.825591569041091,7.85309855817334,1,4,4.5368183796932104,Flipped classroom,173.56052017280584,1,1,0
984,4.889199243998743,5.783221038410613,3,4,6.438617976186873,Online learning,45.76281301656333,4,3,1
985,2.961801362006509,8.596450633583533,3,4,0.8485944772240617,Flipped classroom,108.1977639023425,2,4,0
986,2.998773381973057,8.046620600583724,4,3,2.003871975060101,Online learning,79.34530103803053,4,2,0
987,2.5328119096590753,3.7972910505959554,3,3,3.6931059427256328,Online learning,148.96606824257773,3,4,0
988,2.8517279708488092,7.65579135930118,3,3,7.164846318385839,Online learning,17.670803580386995,5,2,1
989,1.5985840446556248,3.5211701472744616,1,1,8.108057252182736,Flipped classroom,49.878475921826215,1,3,1
990,3.060349816226302,9.741074863476515,1,2,7.3287468666537725,Traditional lecture,139.37848329068117,4,2,0
991,3.641703141760003,8.064418159254547,2,5,2.9331749774803297,Flipped classroom,106.64512521098698,5,5,0
992,1.5091591035022232,5.42477244940779,3,2,1.9214495726384284,Online learning,19.61975407654961,2,4,0
993,1.2404429952705476,9.64279366787425,1,4,7.003764442598829,Flipped classroom,161.94492859503313,2,3,1
994,2.342624932720202,1.768169878087782,1,5,8.185005920186763,Traditional lecture,49.24448966098327,4,4,0
995,3.3020673359364614,0.45488563587644415,2,3,9.14061015040039,Flipped classroom,80.4907890790562,4,4,1
996,4.828782207100506,0.32824580308719264,0,2,2.3258651377106085,Traditional lecture,162.79435963718234,1,5,0
997,2.2712970711473144,0.28738166084542494,3,1,9.985547791262112,Online learning,181.0677675038655,3,1,1
998,3.8096917455441877,2.3267564342936486,2,3,1.8937402937315717,Online learning,182.03166163604592,4,5,0
999,2.5046013290615647,7.999524302510852,3,2,0.4796511527688052,Flipped classroom,158.850458532383,1,1,0
