,Transaction Amount,Transaction Date,Transaction Time,Card Type,Card Holder's Age,Card Issuer,Card Location,Card Location Type,Card Location Category,Card Location City,Card Location State,Card Location Country,Card Location Latitude,Card Location Longitude,Card Location Zip Code,label
566,398.321604648735,2014-03-31,evening,Visa,58,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
567,443.1001728034918,2020-10-15,morning,Visa,74,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
568,905.117107548811,2020-08-11,afternoon,MasterCard,25,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
569,354.77291235306734,2022-12-19,evening,MasterCard,43,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
570,518.8495942682127,2020-05-06,morning,MasterCard,79,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
571,785.8164826137316,2014-09-20,evening,Visa,46,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
572,402.57735449805745,2014-08-15,evening,MasterCard,27,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
573,625.8658332255948,2014-07-24,evening,Visa,34,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
574,863.7400716592778,2017-02-27,evening,MasterCard,19,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
575,950.0254174210656,2013-02-27,morning,Visa,23,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
576,155.60274611974756,2014-11-28,afternoon,Visa,75,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
577,927.3217489098795,2018-09-24,morning,Visa,22,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
578,497.1951301487428,2019-05-18,morning,MasterCard,45,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
579,265.6619444159688,2019-07-15,morning,Visa,79,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
580,464.5443986758787,2017-01-23,afternoon,Visa,58,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
581,980.2322495326223,2014-03-11,evening,Visa,22,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
582,497.6919130529409,2013-01-15,evening,Visa,35,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
583,335.46409418463315,2020-12-13,evening,Visa,43,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
584,637.0668457735585,2013-08-14,afternoon,Visa,37,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
585,247.74416259041115,2021-02-16,evening,MasterCard,58,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
586,85.10469482757728,2017-09-22,afternoon,MasterCard,66,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
587,137.59092469154274,2016-07-20,evening,Visa,44,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
588,136.7653805681947,2021-02-06,evening,MasterCard,66,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
589,160.3836665771714,2016-08-10,morning,MasterCard,29,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
590,147.43890092291605,2022-03-01,afternoon,Visa,24,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
591,644.4659973551825,2017-07-22,morning,Visa,76,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
592,190.06128355515338,2014-11-23,morning,Visa,20,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
593,352.21061049062456,2021-03-11,morning,MasterCard,27,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
594,897.8205258069518,2021-07-02,afternoon,Visa,51,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
595,479.2220238602436,2013-08-18,afternoon,MasterCard,42,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
596,670.8821611358169,2022-02-24,evening,Visa,52,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
597,180.59667248961352,2015-01-03,morning,MasterCard,33,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
598,200.36612862058408,2020-01-15,evening,Visa,19,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
599,50.459930103814074,2014-11-13,morning,Visa,77,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
600,177.2457124414429,2018-03-31,afternoon,MasterCard,41,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
601,285.80443564163903,2020-12-08,afternoon,MasterCard,27,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
602,185.24037943397934,2022-11-28,afternoon,MasterCard,55,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
603,97.81550841948506,2021-10-14,morning,MasterCard,39,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
604,129.4295123895948,2017-02-21,afternoon,MasterCard,43,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
605,466.1709803523985,2017-07-29,morning,MasterCard,60,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
606,214.2703812217346,2019-08-20,evening,Visa,72,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
607,370.62716243759473,2022-01-14,morning,MasterCard,56,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
608,508.3830981463083,2020-07-13,evening,Visa,44,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
609,693.4908803430717,2019-04-17,morning,Visa,46,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
610,48.91901844268795,2015-01-14,evening,MasterCard,64,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
611,801.4162949199522,2018-03-20,afternoon,Visa,55,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
612,631.6213855959987,2022-07-27,evening,MasterCard,37,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
613,90.94144162938319,2017-08-03,afternoon,MasterCard,44,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
614,874.8428378657095,2020-05-20,afternoon,Visa,58,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
615,921.663676526495,2017-05-01,evening,Visa,71,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
616,70.46718025631512,2021-11-24,morning,MasterCard,37,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
617,284.10887166573167,2015-03-12,morning,MasterCard,61,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
618,808.1392669951307,2021-08-04,morning,Visa,36,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
619,750.7770934798218,2015-05-24,morning,Visa,37,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
620,192.67580916281355,2019-03-16,morning,Visa,52,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
621,217.2558301033432,2013-07-19,afternoon,Visa,64,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
622,376.76738176346817,2015-12-10,morning,MasterCard,19,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
623,489.6777553391111,2020-05-21,afternoon,MasterCard,47,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
624,622.072223814993,2016-12-24,afternoon,MasterCard,70,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
625,375.2245031740747,2013-01-20,afternoon,MasterCard,51,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
626,467.90936897181643,2018-04-25,evening,Visa,39,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
627,749.9962287524189,2014-10-21,evening,Visa,20,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
628,46.31637086169192,2021-05-04,afternoon,MasterCard,23,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
629,259.9125749005806,2016-03-31,evening,MasterCard,32,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
630,716.2160900257069,2019-07-08,morning,MasterCard,44,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
631,896.2547693103273,2014-04-10,morning,MasterCard,27,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
632,516.5606676945094,2015-01-10,afternoon,MasterCard,26,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
633,536.7923504126625,2018-10-19,morning,MasterCard,50,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
634,116.10029122637829,2015-10-25,afternoon,MasterCard,49,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
635,452.9382431552201,2016-06-24,afternoon,MasterCard,65,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
636,537.2910937904729,2019-01-21,morning,MasterCard,23,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
637,250.04579859838236,2014-11-05,evening,Visa,58,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
638,276.55079863988715,2018-01-30,morning,MasterCard,76,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
639,383.5113214735764,2022-03-13,morning,Visa,53,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
640,29.870485799949105,2020-12-08,afternoon,Visa,76,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
641,328.8583739273465,2019-03-09,afternoon,MasterCard,77,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
642,219.3335269265792,2022-06-30,afternoon,MasterCard,19,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
643,334.2223786561355,2019-07-12,afternoon,Visa,46,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
644,128.5645105010587,2021-04-05,evening,Visa,21,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
645,891.622007932496,2019-06-20,evening,MasterCard,18,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
646,597.6565290185082,2013-12-11,evening,Visa,36,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
647,682.3112959530447,2021-07-21,afternoon,MasterCard,43,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
648,791.2795262212649,2013-01-30,afternoon,MasterCard,42,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
649,503.4577769397667,2017-05-04,afternoon,MasterCard,27,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
650,96.05108520654946,2014-11-26,evening,Visa,70,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
651,541.7354764003622,2015-01-09,afternoon,Visa,32,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
652,590.9727068406703,2020-10-30,morning,MasterCard,76,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
653,747.9850794424867,2013-03-03,morning,Visa,39,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
654,437.3429507673826,2017-02-14,afternoon,Visa,68,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
655,136.30449976760812,2015-05-04,morning,Visa,65,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
656,290.93814674073724,2021-09-11,morning,Visa,38,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
657,369.45147343464873,2018-07-24,evening,Visa,76,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
658,649.4580689182852,2013-10-11,afternoon,Visa,73,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
659,575.0705216222227,2020-06-06,afternoon,Visa,39,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
660,362.5357586388678,2021-07-25,evening,MasterCard,53,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
661,986.6500963050499,2016-06-25,morning,Visa,51,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
662,609.7170711633182,2022-12-31,morning,Visa,47,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
663,244.85452381863453,2021-12-23,afternoon,Visa,42,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
664,110.7646478941997,2016-08-05,morning,Visa,62,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
665,161.33054779248872,2015-02-08,evening,Visa,45,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
666,253.49815110066305,2014-08-24,evening,Visa,18,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
667,169.07455952696012,2021-06-28,afternoon,Visa,66,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
668,194.7013538107927,2016-07-11,evening,Visa,62,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
669,292.2442170069086,2018-10-29,evening,MasterCard,21,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
670,181.63985934180727,2017-12-07,afternoon,Visa,24,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
671,897.797770380161,2021-12-17,evening,Visa,66,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
672,89.43140820502579,2018-06-30,evening,Visa,26,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
673,529.2662756745522,2022-12-19,evening,Visa,53,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
674,416.2928587197649,2021-08-16,morning,MasterCard,36,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
675,982.5548307395203,2016-10-06,afternoon,MasterCard,18,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
676,120.91851314637182,2017-07-03,afternoon,MasterCard,27,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
677,403.8770430552842,2014-05-13,afternoon,MasterCard,53,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
678,969.7757289426152,2022-08-25,morning,MasterCard,26,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
679,866.8520546350404,2020-09-16,morning,MasterCard,62,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
680,818.9013502397871,2014-03-13,afternoon,MasterCard,63,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
681,265.32379877449046,2014-12-16,morning,MasterCard,59,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
682,179.17871151616515,2017-06-01,afternoon,MasterCard,49,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
683,671.9567877251867,2022-12-05,morning,MasterCard,49,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
684,930.0822292363099,2017-03-20,evening,MasterCard,23,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
685,561.1952640837904,2014-02-23,evening,MasterCard,65,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
686,575.8965625752008,2019-07-29,afternoon,MasterCard,55,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
687,287.1793027236813,2022-04-16,morning,MasterCard,34,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
688,771.7980038600175,2017-05-26,morning,MasterCard,27,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
689,195.17331107194815,2018-12-21,evening,MasterCard,67,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
690,330.4424440402012,2019-01-15,evening,Visa,44,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
691,431.1820742302526,2021-09-29,morning,MasterCard,71,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
692,512.5342748976104,2022-03-07,morning,Visa,67,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
693,249.98563509092943,2014-11-18,morning,MasterCard,52,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
694,123.68845649181151,2013-10-06,morning,MasterCard,69,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
695,614.5138420172162,2016-08-11,morning,Visa,76,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
696,295.7442477078532,2013-07-06,morning,MasterCard,38,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
697,585.4258392083862,2014-07-26,afternoon,Visa,42,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
698,162.81908812146028,2021-04-12,morning,Visa,45,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
699,486.3287008362693,2022-04-07,evening,Visa,64,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
700,537.26353822607,2015-10-11,afternoon,MasterCard,32,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
701,61.30530145420264,2017-07-18,morning,MasterCard,21,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
702,343.23823541198135,2018-07-18,evening,MasterCard,46,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
703,143.0705301695845,2018-01-26,afternoon,Visa,76,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
704,72.74122076804007,2015-02-01,evening,Visa,26,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
705,990.0606300660457,2020-08-23,morning,MasterCard,44,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
706,329.13030652497577,2013-08-09,morning,MasterCard,43,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
707,811.7757013960885,2019-07-01,morning,MasterCard,36,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
708,262.0942482161262,2017-01-12,morning,MasterCard,73,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
709,684.68769500169,2013-11-02,afternoon,MasterCard,45,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
710,762.6255812907897,2018-01-28,afternoon,Visa,34,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
711,599.6823532017659,2018-05-01,evening,Visa,60,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
712,476.8604266646568,2014-09-26,morning,Visa,74,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
713,417.7225050057958,2015-12-29,evening,MasterCard,58,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
714,355.3795838775653,2016-07-16,afternoon,Visa,59,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
715,930.2338528053476,2021-06-05,morning,Visa,67,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
716,832.3132137098519,2014-12-21,morning,Visa,37,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
717,965.3766415598475,2017-07-08,afternoon,Visa,62,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
718,133.05425125068928,2019-06-04,afternoon,Visa,57,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
719,733.5588004516078,2014-04-06,afternoon,MasterCard,56,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
720,938.9570522528275,2014-04-20,afternoon,Visa,66,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
721,189.42073550400355,2017-08-24,afternoon,MasterCard,70,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
722,75.83130469310971,2015-07-08,morning,MasterCard,40,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
723,743.7094427971584,2017-06-21,afternoon,MasterCard,64,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
724,578.7283820481127,2014-01-13,morning,MasterCard,49,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
725,843.4104889906894,2016-12-11,morning,MasterCard,69,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
726,148.3746528600266,2016-07-24,afternoon,Visa,64,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
727,797.3146387412913,2013-03-26,afternoon,Visa,50,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
728,209.6110468472671,2018-06-21,morning,MasterCard,74,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
729,172.01938343704745,2018-09-05,afternoon,MasterCard,63,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
730,172.62313995168302,2017-12-11,afternoon,MasterCard,22,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
731,816.4289730290683,2016-12-20,afternoon,Visa,60,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
732,668.5452484892381,2019-03-13,evening,MasterCard,65,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
733,527.8347705214281,2018-03-26,morning,Visa,51,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
734,365.24217928226744,2017-09-24,evening,MasterCard,57,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
735,878.4285354049772,2021-04-22,afternoon,Visa,28,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
736,398.52065634840903,2019-07-07,evening,MasterCard,78,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
737,818.4334450768613,2020-05-20,afternoon,Visa,67,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
738,444.74355948451625,2017-09-10,evening,MasterCard,20,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
739,383.1749851306585,2016-06-25,afternoon,Visa,79,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
740,468.0529878129104,2020-05-08,evening,Visa,75,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
741,308.36409542250067,2015-12-31,evening,Visa,50,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
742,750.1332863744886,2019-05-26,evening,Visa,28,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
743,507.6931861915544,2020-02-23,morning,Visa,33,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
744,239.89056819534912,2022-03-26,evening,Visa,35,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
745,900.5788275418228,2015-03-20,morning,Visa,47,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
746,390.0523091594793,2014-08-04,afternoon,MasterCard,65,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
747,548.1173325028487,2017-01-26,evening,MasterCard,72,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
748,907.4073898549015,2020-02-08,afternoon,MasterCard,27,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
749,627.9956159548522,2022-06-18,afternoon,MasterCard,35,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
750,125.72906030128043,2016-01-26,evening,MasterCard,55,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
751,940.4338023773404,2020-01-15,morning,Visa,36,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
752,631.4309725407037,2015-02-08,evening,Visa,53,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
753,341.5565585105153,2019-10-05,afternoon,Visa,76,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
754,147.87935193675338,2020-03-29,afternoon,Visa,30,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
