,customer_id,age,months_as_customer,total_charges,monthly_charges,contract_type,internet_service_type,payment_method,monthly_usage_minutes,num_support_tickets,last_login_days_ago,has_promo,is_active,label
929,1929,81,24,9864.56,61.42,One year,DSL,Electronic check,432,19,66,0,0,1
930,1930,61,81,7783.9,26.13,Month-to-month,No,Mailed check,130,3,111,1,0,1
931,1931,50,2,3413.8,84.59,Month-to-month,DSL,Credit card,432,1,26,0,0,1
932,1932,83,50,9810.06,47.25,Month-to-month,DSL,Bank transfer,997,6,50,0,1,1
933,1933,42,114,6930.68,103.57,One year,DSL,Bank transfer,161,16,332,1,0,1
934,1934,23,50,5833.26,112.1,One year,No,Mailed check,957,10,258,1,1,1
935,1935,42,44,2098.84,65.81,Two year,DSL,Bank transfer,958,4,103,0,0,1
936,1936,27,1,7834.84,55.09,One year,No,Mailed check,308,11,8,1,1,0
937,1937,41,19,4832.64,24.26,One year,Fiber optic,Credit card,260,6,76,0,0,1
938,1938,67,35,6655.59,59.05,Month-to-month,No,Mailed check,478,9,86,0,1,1
939,1939,37,35,8228.54,44.75,Month-to-month,DSL,Electronic check,751,17,2,0,0,1
940,1940,71,117,2799.72,89.77,Month-to-month,No,Electronic check,149,11,347,0,0,1
941,1941,52,105,3368.57,42.87,One year,DSL,Credit card,915,1,364,1,1,1
942,1942,85,30,9896.46,60.21,Month-to-month,Fiber optic,Electronic check,516,9,344,0,1,1
943,1943,24,82,5669.04,54.09,Month-to-month,DSL,Bank transfer,132,3,167,0,1,1
944,1944,35,76,7267.01,68.72,Two year,Fiber optic,Credit card,661,12,164,0,0,1
945,1945,46,76,6284.4,96.02,Two year,Fiber optic,Credit card,201,4,14,0,1,0
946,1946,64,37,9295.04,32.46,Month-to-month,Fiber optic,Bank transfer,956,0,74,1,0,1
947,1947,63,120,1688.37,29.61,Two year,DSL,Electronic check,940,19,60,0,0,1
948,1948,66,21,5352.67,23.37,Two year,DSL,Credit card,120,20,183,0,1,1
949,1949,19,8,3577.11,22.63,Month-to-month,DSL,Credit card,166,9,129,0,0,1
950,1950,27,35,8344.51,109.27,One year,Fiber optic,Bank transfer,533,7,9,0,1,0
951,1951,48,85,8909.19,98.4,Two year,Fiber optic,Mailed check,569,10,166,1,1,1
952,1952,19,88,2065.81,69.73,Month-to-month,No,Bank transfer,47,5,256,0,1,1
953,1953,59,54,9195.24,109.66,Two year,No,Credit card,769,14,131,0,1,1
954,1954,55,20,4688.94,65.57,Month-to-month,No,Bank transfer,735,10,163,0,1,1
955,1955,21,2,5586.37,95.39,One year,No,Bank transfer,58,19,266,0,0,1
956,1956,45,45,6761.19,100.57,Two year,DSL,Bank transfer,138,20,27,0,1,1
957,1957,51,96,4352.33,56.84,Two year,Fiber optic,Bank transfer,894,17,218,1,1,1
958,1958,32,44,7222.23,41.96,Two year,Fiber optic,Mailed check,754,3,30,0,0,1
959,1959,81,77,6156.02,70.58,Month-to-month,No,Credit card,530,7,0,1,0,1
960,1960,32,31,8841.83,94.07,Month-to-month,Fiber optic,Credit card,780,0,217,1,1,1
961,1961,36,111,2318.23,65.6,Two year,No,Mailed check,704,4,331,1,0,1
962,1962,24,70,638.02,93.49,Two year,No,Electronic check,630,13,190,0,0,1
963,1963,80,88,7985.15,105.01,Month-to-month,Fiber optic,Bank transfer,531,16,126,0,1,1
964,1964,52,25,6568.56,81.56,Two year,No,Electronic check,508,15,75,0,0,1
965,1965,19,30,7266.55,98.41,Month-to-month,No,Bank transfer,65,18,162,1,0,1
966,1966,18,87,3038.75,75.23,One year,DSL,Electronic check,321,1,269,0,1,1
967,1967,18,10,827.95,52.51,One year,No,Mailed check,717,5,117,0,1,1
968,1968,64,1,1037.21,86.33,Two year,No,Electronic check,159,11,292,1,0,1
969,1969,51,96,9942.03,30.54,Month-to-month,Fiber optic,Bank transfer,235,10,364,1,0,1
970,1970,66,43,768.85,69.87,Month-to-month,Fiber optic,Bank transfer,663,18,351,1,1,1
971,1971,40,17,518.07,89.62,One year,No,Credit card,57,19,249,1,0,1
972,1972,54,4,2100.77,100.17,One year,Fiber optic,Electronic check,622,2,197,0,0,1
973,1973,72,102,6177.85,110.86,Two year,No,Mailed check,393,20,80,0,0,1
974,1974,59,106,2359.56,117.21,Month-to-month,DSL,Electronic check,956,1,255,0,0,1
975,1975,47,62,683.8,57.42,Month-to-month,DSL,Electronic check,294,3,140,0,1,1
976,1976,80,42,9403.29,81.05,One year,No,Credit card,502,19,280,0,0,1
977,1977,47,64,4792.74,39.79,Month-to-month,No,Bank transfer,764,14,52,1,0,1
978,1978,34,120,4184.51,23.6,Month-to-month,No,Credit card,776,8,277,1,1,1
979,1979,62,78,7831.89,22.91,Two year,DSL,Bank transfer,482,19,201,1,1,1
980,1980,50,64,4192.36,111.19,Month-to-month,DSL,Electronic check,61,8,289,0,1,1
981,1981,63,2,3097.32,57.62,Month-to-month,No,Electronic check,851,16,222,0,0,1
982,1982,54,75,269.94,89.29,Month-to-month,No,Electronic check,887,9,176,1,0,1
983,1983,50,114,8760.15,53.02,Two year,Fiber optic,Bank transfer,586,17,199,1,1,1
984,1984,72,40,718.49,96.66,One year,No,Electronic check,816,14,313,1,1,1
985,1985,76,8,321.75,114.99,Month-to-month,Fiber optic,Credit card,421,15,63,0,1,1
986,1986,54,76,3152.15,113.53,Two year,Fiber optic,Bank transfer,412,3,333,1,0,1
987,1987,68,116,3241.36,87.83,Month-to-month,Fiber optic,Mailed check,116,18,214,1,1,1
988,1988,71,54,3098.75,62.95,Month-to-month,DSL,Mailed check,844,3,94,1,0,1
989,1989,80,43,6428.11,63.15,Month-to-month,No,Credit card,383,7,184,0,0,1
990,1990,80,87,2798.07,108.52,Month-to-month,Fiber optic,Bank transfer,672,4,5,1,1,0
991,1991,32,108,5375.84,115.45,Two year,No,Electronic check,427,20,361,1,0,1
992,1992,22,81,286.47,36.83,Two year,Fiber optic,Bank transfer,376,3,301,0,0,1
993,1993,69,79,5987.97,32.7,One year,Fiber optic,Mailed check,482,8,98,1,1,1
994,1994,43,26,8197.12,100.05,Two year,DSL,Mailed check,595,20,318,1,0,1
995,1995,32,100,6246.48,34.66,Two year,DSL,Electronic check,650,11,334,1,1,1
996,1996,76,23,3142.86,54.28,Two year,No,Mailed check,732,17,173,1,0,1
997,1997,29,91,4660.17,24.97,Two year,DSL,Bank transfer,361,16,32,1,0,1
998,1998,52,4,3878.54,37.39,Month-to-month,Fiber optic,Electronic check,184,12,73,1,0,1
999,1999,38,25,8367.13,36.46,Two year,DSL,Credit card,227,4,186,1,1,1
