Date,Primary Type,Description,Location Description,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,target
01/09/2025 04:00:00 AM,BURGLARY,FORCIBLE ENTRY,APARTMENT,1,1133,11,24,26,05,1151219.0,1896319.0,2025,41.871385188,-87.720288053,0
01/29/2025 11:00:00 AM,THEFT,FROM BUILDING,RESIDENCE,0,2514,25,30,19,06,1136896.0,1918304.0,2025,41.931983414,-87.772346173,0
01/11/2025 10:30:00 AM,THEFT,POCKET-PICKING,STREET,0,122,1,42,32,06,1175099.0,1901781.0,2025,41.885871785,-87.632452147,0
01/25/2025 06:12:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,1822,18,27,8,06,1169206.0,1910721.0,2025,41.910533752,-87.653832316,0
01/12/2025 11:26:00 AM,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,0,825,8,16,66,24,1159993.0,1862783.0,2025,41.779181975,-87.68899864,1
01/16/2025 04:30:00 PM,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,0,1234,12,25,31,26,1165010.0,1890119.0,2025,41.854090394,-87.66983193,0
01/14/2025 10:00:00 AM,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",SCHOOL - PUBLIC BUILDING,0,421,4,7,43,04B,1196066.0,1854156.0,2025,41.754691074,-87.557038686,0
01/25/2025 06:13:00 PM,BATTERY,AGGRAVATED - HANDGUN,VEHICLE NON-COMMERCIAL,0,215,2,3,38,04B,1178783.0,1875643.0,2025,41.814064004,-87.619721517,0
01/24/2025 09:35:00 PM,ASSAULT,SIMPLE,RESIDENCE,1,735,7,17,67,08A,1163420.0,1856895.0,2025,41.762953342,-87.676599689,0
01/21/2025 05:30:00 PM,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,1,1513,15,29,25,04A,1137519.0,1895679.0,2025,41.86988642,-87.770602086,0
01/14/2025 05:24:00 PM,ASSAULT,SIMPLE,RESIDENCE,1,613,6,17,71,08A,1171747.0,1849558.0,2025,41.742641156,-87.646294529,0
01/11/2025 12:00:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,0,1122,11,27,23,26,1152197.0,1903092.0,2025,41.889951797,-87.716518699,0
01/29/2025 05:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,1634,16,30,15,08B,1141435.0,1924116.0,2025,41.947849399,-87.755521801,0
01/15/2025 02:33:00 AM,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,STREET,0,821,8,14,57,26,1152385.0,1872679.0,2025,41.806491115,-87.716630355,1
01/03/2025 10:13:00 PM,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),0,1823,18,27,8,14,1172755.0,1905735.0,2025,41.896774009,-87.640942565,0
01/06/2025 02:00:00 PM,THEFT,$500 AND UNDER,RESIDENCE,0,915,9,11,60,06,1173420.0,1879719.0,2025,41.825369453,-87.639272605,0
01/13/2025 04:53:00 PM,NARCOTICS,POSSESS - METHAMPHETAMINE,GOVERNMENT BUILDING / PROPERTY,0,1654,16,41,76,18,1098012.0,1926026.0,2025,41.953783081,-87.915105451,1
01/23/2025 12:05:00 AM,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,PARK PROPERTY,0,1925,19,46,6,18,1172031.0,1924865.0,2025,41.949283608,-87.643036076,1
01/15/2025 01:54:00 PM,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,STREET,0,1421,14,26,23,26,1155800.0,1910485.0,2025,41.91016702,-87.703087361,1
01/24/2025 08:27:00 AM,THEFT,$500 AND UNDER,RESTAURANT,0,835,8,18,70,06,1161740.0,1852591.0,2025,41.751177563,-87.682876487,0
01/15/2025 08:00:00 AM,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,0,225,2,3,40,08A,1177170.0,1870046.0,2025,41.798741929,-87.62580711,0
01/14/2025 10:30:00 AM,CRIMINAL DAMAGE,TO PROPERTY,SCHOOL - PUBLIC BUILDING,0,624,6,8,69,14,1183899.0,1853859.0,2025,41.754168689,-87.601635756,0
01/14/2025 07:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,0,1031,10,22,30,14,1150196.0,1883998.0,2025,41.837594839,-87.724364717,0
01/27/2025 01:15:00 AM,ROBBERY,ARMED - HANDGUN,APARTMENT,0,1024,10,24,30,03,1153750.0,1889542.0,2025,41.85273836,-87.711176035,0
01/27/2025 01:10:00 PM,ASSAULT,SIMPLE,OTHER (SPECIFY),0,1713,17,33,14,08A,1155225.0,1930687.0,2025,41.965614351,-87.704655441,0
01/13/2025 05:35:00 PM,BATTERY,SIMPLE,SIDEWALK,0,313,3,20,42,08B,1180322.0,1863768.0,2025,41.781442741,-87.61444066,0
01/05/2025 09:05:00 AM,ASSAULT,SIMPLE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,0,2024,20,46,3,08A,1168379.0,1932394.0,2025,41.97002338,-87.656241512,0
01/16/2025 12:00:00 AM,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,0,235,2,5,41,02,1182884.0,1867234.0,2025,41.790894592,-87.604940233,0
01/23/2025 08:23:00 PM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,1,321,3,20,42,26,1181708.0,1861134.0,2025,41.774182884,-87.609440608,0
01/03/2025 01:34:00 AM,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,0,925,9,20,37,03,1175476.0,1873816.0,2025,41.809125265,-87.631906508,0
01/16/2025 02:00:00 PM,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,2033,20,47,3,05,1166516.0,1933680.0,2025,41.973592405,-87.663054812,0
01/11/2025 05:12:00 PM,NARCOTICS,POSSESS - PCP,STREET,0,1135,11,28,27,18,1157815.0,1896728.0,2025,41.872375703,-87.696060374,1
01/06/2025 01:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,1,612,6,17,71,14,1170327.0,1853408.0,2025,41.753237067,-87.651385629,0
01/07/2025 09:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,114,1,42,32,14,1178293.0,1900315.0,2025,41.881776822,-87.620767948,0
01/20/2025 02:30:00 PM,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,0,1915,19,46,3,11,1170129.0,1929242.0,2025,41.961336068,-87.64989918,0
01/03/2025 09:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,111,1,42,32,07,1175800.0,1900817.0,2025,41.883210775,-87.629906972,0
01/06/2025 04:20:00 PM,THEFT,FROM BUILDING,APARTMENT,0,1823,18,27,8,06,1174359.0,1907687.0,2025,41.902094726,-87.634993034,0
01/24/2025 04:30:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER (SPECIFY),0,511,5,9,49,26,1176002.0,1840443.0,2025,41.717534122,-87.630976715,0
01/16/2025 03:38:00 PM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,1,2512,25,36,19,26,1133069.0,1913488.0,2025,41.91883559,-87.786522961,0
01/10/2025 09:44:00 PM,NARCOTICS,MANUFACTURE / DELIVER - COCAINE,SIDEWALK,0,1614,16,38,76,18,1119320.0,1929780.0,2025,41.96377246,-87.836692619,1
01/27/2025 12:00:00 AM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,0,424,4,10,46,15,1198019.0,1843875.0,2025,41.726430651,-87.550224537,1
01/19/2025 03:08:00 PM,ASSAULT,SIMPLE,LIBRARY,0,914,9,11,34,08A,1175371.0,1890116.0,2025,41.853856172,-87.631803395,0
01/27/2025 12:30:00 AM,THEFT,$500 AND UNDER,GAS STATION,0,131,1,34,33,06,1176963.0,1894862.0,2025,41.866843668,-87.625816668,0
01/19/2025 08:36:00 AM,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,0,724,7,16,68,04A,1170475.0,1860093.0,2025,41.771578336,-87.650648841,0
01/09/2025 05:20:00 PM,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,0,813,8,13,56,15,1145654.0,1866253.0,2025,41.788987036,-87.74147999,1
01/09/2025 04:51:00 PM,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,0,524,5,21,53,06,1169733.0,1828294.0,2025,41.684333387,-87.654288307,0
01/14/2025 10:29:00 AM,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,SIDEWALK,0,1533,15,29,25,18,1144126.0,1897572.0,2025,41.874959634,-87.746297982,1
01/20/2025 12:05:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,732,7,6,68,08B,1173383.0,1857496.0,2025,41.764388024,-87.640065846,0
01/18/2025 04:05:00 PM,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,0,321,3,6,42,26,1181069.0,1860491.0,2025,41.772433165,-87.611802816,0
01/18/2025 08:46:00 AM,WEAPONS VIOLATION,UNLAWFUL USE - OTHER DANGEROUS WEAPON,STREET,0,1524,15,37,25,15,1141534.0,1905169.0,2025,41.895854992,-87.755627082,1
01/16/2025 03:34:00 PM,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,0,1215,12,27,24,08B,1166316.0,1905110.0,2025,41.895199124,-87.664609728,0
01/26/2025 04:05:00 PM,ASSAULT,SIMPLE,STREET,0,1414,14,1,22,08A,1157345.0,1914452.0,2025,41.921021491,-87.69730355,0
01/23/2025 08:30:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,0,1824,18,2,8,14,1175568.0,1908361.0,2025,41.903917122,-87.630531971,0
01/10/2025 05:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,0,1811,18,2,7,14,1168487.0,1912658.0,2025,41.915864592,-87.656417477,0
01/28/2025 09:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,323,3,6,69,07,1182127.0,1857901.0,2025,41.765301526,-87.608004595,0
01/23/2025 12:01:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,2432,24,49,1,07,1164204.0,1943320.0,2025,42.000094189,-87.671282557,0
01/17/2025 07:20:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,0,1133,11,24,26,26,1151208.0,1896632.0,2025,41.872244311,-87.720320231,0
01/03/2025 06:15:00 PM,BURGLARY,BURGLARY FROM MOTOR VEHICLE,ALLEY,0,632,6,6,44,06,1179045.0,1849740.0,2025,41.742977584,-87.61954915,0
01/11/2025 01:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,2535,25,26,23,08B,1151418.0,1909979.0,2025,41.908865735,-87.719198499,0
01/06/2025 01:26:00 PM,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,0,1112,11,27,23,18,1151587.0,1904673.0,2025,41.894302232,-87.718717316,1
01/15/2025 03:00:00 PM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,0,915,9,11,60,17,1172859.0,1882096.0,2025,41.831904573,-87.641260505,0
01/10/2025 02:12:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,1832,18,42,8,06,1175023.0,1904549.0,2025,41.893469034,-87.632648229,0
01/02/2025 11:00:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,0,1031,10,22,30,05,1147854.0,1884728.0,2025,41.8396433,-87.732939924,0
01/22/2025 12:43:00 AM,CRIMINAL TRESPASS,TO VEHICLE,STREET,0,2031,20,47,4,26,1159497.0,1931913.0,2025,41.968891468,-87.68891427,1
01/03/2025 07:48:00 AM,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,0,724,7,16,67,14,1169405.0,1862845.0,2025,41.779153403,-87.65449147,0
01/03/2025 07:00:00 PM,THEFT,THEFT FROM MOTOR VEHICLE,STREET,0,2535,25,26,22,06,1151402.0,1912666.0,2025,41.916239425,-87.719186597,0
01/19/2025 01:47:00 AM,ASSAULT,SIMPLE,APARTMENT,0,222,2,4,39,08A,1186235.0,1871461.0,2025,41.802415236,-87.592519489,0
01/02/2025 09:22:00 PM,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,0,1113,11,28,26,18,1146869.0,1899295.0,2025,41.879635827,-87.736182698,1
01/04/2025 08:00:00 AM,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,0,835,8,18,70,08B,1158265.0,1846779.0,2025,41.735299884,-87.695768531,0
01/01/2025 06:15:00 PM,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,1,1723,17,33,16,04B,1151632.0,1927892.0,2025,41.958016264,-87.717940022,0
01/08/2025 08:15:00 PM,ROBBERY,ARMED - HANDGUN,RESIDENCE,0,223,2,4,38,03,1181090.0,1872425.0,2025,41.805180668,-87.611358479,0
01/08/2025 03:05:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,1424,14,1,24,06,1164808.0,1908052.0,2025,41.903304304,-87.670064675,0
01/08/2025 01:24:00 PM,BATTERY,SIMPLE,STREET,0,1631,16,38,17,08B,1127366.0,1925249.0,2025,41.9512071,-87.807211623,0
01/05/2025 10:00:00 PM,THEFT,THEFT FROM MOTOR VEHICLE,VEHICLE NON-COMMERCIAL,0,1021,10,24,29,06,1154243.0,1893666.0,2025,41.864045266,-87.70925654,0
01/03/2025 08:40:00 AM,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,613,6,17,71,08A,1169738.0,1850777.0,2025,41.746030039,-87.653620257,0
01/11/2025 11:36:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,0,2232,22,9,73,15,1174714.0,1839122.0,2025,41.713937849,-87.635733314,1
01/08/2025 03:40:00 PM,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,0,1722,17,39,14,06,1148568.0,1930333.0,2025,41.964774375,-87.729141176,0
01/24/2025 12:52:00 PM,CRIMINAL TRESPASS,TO LAND,RESTAURANT,0,922,9,12,58,26,1158043.0,1873362.0,2025,41.808252074,-87.695859994,0
01/03/2025 10:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1123,11,28,27,08B,1154607.0,1901814.0,2025,41.886396959,-87.707702279,0
01/15/2025 05:00:00 AM,THEFT,OVER $500,CTA TRAIN,0,113,1,4,32,06,1175986.0,1898799.0,2025,41.87766908,-87.629284766,0
01/09/2025 05:10:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,1434,14,32,24,06,1163938.0,1910686.0,2025,41.9105506,-87.673185901,0
01/11/2025 08:53:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE,0,825,8,16,66,15,1160757.0,1863873.0,2025,41.782157342,-87.686167649,0
01/16/2025 02:00:00 PM,BATTERY,SIMPLE,STREET,0,1123,11,28,23,08B,1154714.0,1903150.0,2025,41.890060933,-87.707273553,0
01/20/2025 12:00:00 AM,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,414,4,8,43,08A,1189894.0,1853457.0,2025,41.752923554,-87.579679271,0
01/23/2025 07:47:00 PM,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,RESIDENCE,0,1414,14,1,22,17,1155559.0,1913974.0,2025,41.919745982,-87.703878633,0
01/09/2025 02:45:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,1834,18,2,8,06,1177303.0,1905177.0,2025,41.895140898,-87.624255632,0
01/26/2025 08:08:00 PM,NARCOTICS,POSSESS - HALLUCINOGENS,STREET,0,1533,15,28,25,18,1144172.0,1899587.0,2025,41.880488177,-87.746078466,1
01/26/2025 05:38:00 PM,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,0,633,6,6,49,14,1180537.0,1843774.0,2025,41.72657208,-87.614265084,0
01/13/2025 06:30:00 PM,THEFT,OVER $500,OTHER (SPECIFY),0,1654,16,41,76,06,1108491.0,1934242.0,2025,41.976182125,-87.876421145,0
01/20/2025 03:17:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,1824,18,2,8,06,1175711.0,1908536.0,2025,41.904394115,-87.630001432,0
01/04/2025 04:00:00 PM,ASSAULT,SIMPLE,APARTMENT,0,733,7,17,68,08A,1169921.0,1856220.0,2025,41.760962384,-87.652791946,0
01/10/2025 07:35:00 PM,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,0,1911,19,47,4,14,1159806.0,1931130.0,2025,41.966736495,-87.687799776,0
01/16/2025 04:00:00 PM,ROBBERY,STRONG ARM - NO WEAPON,STREET,0,2522,25,31,19,03,1143166.0,1915509.0,2025,41.924198765,-87.74937447,0
01/04/2025 08:11:00 PM,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - PORCH / HALLWAY,1,523,5,21,53,14,1173517.0,1824273.0,2025,41.673216434,-87.64055457,0
01/07/2025 09:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,822,8,23,62,08B,1152037.0,1865641.0,2025,41.787184653,-87.718091461,0
01/19/2025 02:58:00 PM,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,0,1021,10,24,29,18,1153932.0,1892921.0,2025,41.862007101,-87.710418059,1
01/01/2025 12:00:00 AM,BATTERY,SIMPLE,BAR OR TAVERN,0,914,9,11,34,08B,1173417.0,1888352.0,2025,41.849059202,-87.639027598,1
01/29/2025 04:52:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,311,3,20,40,08B,1178263.0,1863570.0,2025,41.780946398,-87.621995369,0
01/18/2025 10:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,2222,22,21,73,08B,1170882.0,1845520.0,2025,41.731579232,-87.649581447,0
01/23/2025 03:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,COMMERCIAL / BUSINESS OFFICE,0,1731,17,30,16,07,1149133.0,1922111.0,2025,41.942201625,-87.727277582,0
01/26/2025 06:00:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DRUG STORE,0,124,1,28,28,11,1173209.0,1894980.0,2025,41.867251542,-87.639594427,0
01/05/2025 04:12:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,1924,19,44,6,07,1170042.0,1922779.0,2025,41.943603269,-87.650408381,0
01/05/2025 03:01:00 AM,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,APARTMENT,1,1522,15,29,25,07,1140840.0,1899144.0,2025,41.879334442,-87.758324311,1
01/22/2025 04:14:00 PM,NARCOTICS,POSSESS - CRACK,SIDEWALK,0,1135,11,28,27,18,1158253.0,1896258.0,2025,41.871077041,-87.694465123,1
01/11/2025 10:09:00 PM,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,0,1211,12,26,24,08B,1156861.0,1906972.0,2025,41.900505589,-87.699285044,0
01/25/2025 10:57:00 PM,ASSAULT,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,STREET,0,1112,11,27,23,04A,1151088.0,1905077.0,2025,41.895420644,-87.720539406,0
01/12/2025 01:12:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,821,8,12,58,08B,1153814.0,1875052.0,2025,41.812974697,-87.711326225,0
01/09/2025 12:03:00 AM,PUBLIC PEACE VIOLATION,TIRE DEFLATION DEVICE DEPLOYMENT,STREET,0,124,1,28,28,24,1172744.0,1894970.0,2025,41.867234401,-87.641301791,0
01/13/2025 06:00:00 PM,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),0,114,1,42,32,26,1177306.0,1900580.0,2025,41.882526427,-87.624384106,0
01/24/2025 08:44:00 AM,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,1513,15,29,25,08A,1137164.0,1899648.0,2025,41.880784275,-87.771810089,0
01/01/2025 11:59:00 PM,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,0,1531,15,37,25,14,1144183.0,1906031.0,2025,41.89817106,-87.74587608,1
01/25/2025 03:30:00 PM,THEFT,$500 AND UNDER,GROCERY FOOD STORE,0,1533,15,28,25,06,1143578.0,1899572.0,2025,41.880458148,-87.748259978,0
01/05/2025 03:14:00 AM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,411,4,8,43,14,1186990.0,1854883.0,2025,41.756905945,-87.590275988,0
01/27/2025 08:49:00 AM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,2514,25,30,19,05,1135928.0,1917538.0,2025,41.92989875,-87.775921794,0
01/14/2025 02:16:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1511,15,29,25,08B,1138202.0,1904183.0,2025,41.893210199,-87.767888847,0
01/14/2025 04:05:00 AM,THEFT,OVER $500,RESIDENCE,0,433,4,10,55,06,1204544.0,1816604.0,2025,41.651431329,-87.527258234,0
01/10/2025 11:44:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,0,815,8,14,56,15,1145858.0,1871561.0,2025,41.803549175,-87.74059778,1
01/25/2025 03:38:00 PM,ASSAULT,SIMPLE,APARTMENT,0,612,6,17,71,08A,1170559.0,1853092.0,2025,41.752364872,-87.650544628,0
01/01/2025 07:00:00 PM,THEFT,$500 AND UNDER,APARTMENT,0,421,4,7,43,06,1195252.0,1854729.0,2025,41.756283546,-87.560002816,0
01/13/2025 06:50:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,735,7,17,67,08B,1166245.0,1857399.0,2025,41.764276734,-87.666231218,0
01/09/2025 08:20:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,131,1,34,33,08B,1177419.0,1894900.0,2025,41.866937617,-87.624141504,0
01/16/2025 10:02:00 AM,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,0,712,7,16,68,04A,1171600.0,1867481.0,2025,41.791827281,-87.646308595,0
01/23/2025 03:15:00 PM,ROBBERY,STRONG ARM - NO WEAPON,RESTAURANT,0,731,7,6,69,03,1177024.0,1859232.0,2025,41.769070498,-87.626668445,0
01/02/2025 05:30:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,422,4,7,46,07,1194235.0,1852791.0,2025,41.750990548,-87.563793363,0
01/27/2025 08:30:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,0,2411,24,50,2,11,1157418.0,1945685.0,2025,42.006725101,-87.696181985,0
01/23/2025 01:03:00 AM,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,0,835,8,18,70,15,1162130.0,1851219.0,2025,41.747404489,-87.681485412,0
01/04/2025 05:27:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,0,323,3,6,69,26,1180515.0,1856486.0,2025,41.761455767,-87.613956391,0
01/25/2025 06:43:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,1712,17,39,14,06,1144494.0,1934166.0,2025,41.975370278,-87.744023432,0
01/17/2025 10:50:00 AM,ASSAULT,SIMPLE,GAS STATION,0,1135,11,28,27,08A,1157803.0,1897162.0,2025,41.873566886,-87.696092602,0
01/04/2025 07:20:00 AM,THEFT,THEFT FROM MOTOR VEHICLE,ALLEY,0,812,8,13,64,06,1133198.0,1861019.0,2025,41.774850179,-87.787274766,0
01/03/2025 01:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,634,6,9,49,14,1176188.0,1844163.0,2025,41.727738136,-87.63018419,0
01/17/2025 05:07:00 PM,BATTERY,SIMPLE,RESTAURANT,0,324,3,7,43,08B,1188063.0,1857349.0,2025,41.763647371,-87.586265199,0
01/14/2025 09:10:00 PM,BATTERY,SIMPLE,STREET,0,1925,19,44,6,08B,1171684.0,1921595.0,2025,41.940318272,-87.644408194,1
01/06/2025 02:30:00 PM,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,0,1622,16,45,10,08B,1134900.0,1937097.0,2025,41.983588891,-87.779234753,0
01/29/2025 06:30:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,225,2,3,40,07,1178081.0,1869018.0,2025,41.795900375,-87.622497476,0
01/19/2025 10:25:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,0,732,7,6,68,15,1172519.0,1859119.0,2025,41.768860797,-87.643184887,1
01/16/2025 04:00:00 AM,THEFT,FROM BUILDING,APARTMENT,0,1924,19,44,6,06,1167653.0,1923819.0,2025,41.946508968,-87.659159092,0
01/26/2025 12:00:00 AM,THEFT,OVER $500,APARTMENT,0,1813,18,2,7,06,1171364.0,1911305.0,2025,41.912089093,-87.645887496,0
01/17/2025 12:00:00 AM,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,223,2,4,39,05,1183003.0,1873107.0,2025,41.807007819,-87.604321257,0
01/10/2025 05:45:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,1121,11,26,23,07,1154660.0,1906475.0,2025,41.899186129,-87.707382781,0
01/04/2025 01:20:00 PM,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,0,123,1,4,32,03,1176838.0,1895074.0,2025,41.867428235,-87.626269143,0
01/21/2025 02:00:00 AM,BATTERY,SIMPLE,CTA TRAIN,0,1732,17,30,16,08B,1151466.0,1923690.0,2025,41.946488939,-87.718661096,0
01/05/2025 05:43:00 PM,ARSON,BY FIRE,ALLEY,0,2433,24,48,77,09,1167154.0,1942207.0,2025,41.996976992,-87.6604624,0
01/11/2025 11:24:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,0,1232,12,34,28,11,1170067.0,1898367.0,2025,41.876614821,-87.651030247,0
01/13/2025 01:11:00 AM,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,0,1122,11,28,26,26,1150239.0,1899373.0,2025,41.879784857,-87.723806409,0
01/23/2025 03:40:00 PM,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,0,1233,12,28,28,11,1163257.0,1893622.0,2025,41.863739949,-87.676167707,0
01/26/2025 10:03:00 PM,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,0,1012,10,24,29,18,1148699.0,1890015.0,2025,41.854135261,-87.729702744,1
01/01/2025 12:02:00 AM,BATTERY,SIMPLE,BAR OR TAVERN,0,1832,18,42,8,08B,1175651.0,1904471.0,2025,41.893240902,-87.630344179,0
01/03/2025 05:13:00 PM,OTHER OFFENSE,TELEPHONE THREAT,DEPARTMENT STORE,0,222,2,4,39,08A,1185796.0,1874102.0,2025,41.809672703,-87.594046153,0
01/15/2025 12:00:00 AM,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,324,3,8,43,04A,1186922.0,1856876.0,2025,41.762376533,-87.590462119,0
01/19/2025 01:13:00 AM,BATTERY,SIMPLE,STREET,0,1022,10,24,29,08B,1155132.0,1893275.0,2025,41.86295454,-87.706003528,0
01/02/2025 10:00:00 PM,THEFT,THEFT FROM MOTOR VEHICLE,VEHICLE NON-COMMERCIAL,0,713,7,16,67,06,1167300.0,1867338.0,2025,41.791528086,-87.662080016,0
