,Unnamed: 0,Debt,Overdue days,Initial limit,BIRTHDATE,SEX,EDU,INCOME,TERM,Credit history rating,LV_AREA,LV_SETTLEMENTNAME,INDUSTRYNAME,PDN,UNDERAGECHILDRENCOUNT,FAMILYSTATUS,target
573,11820,1655.95,0,1800.0,1980-10-15,Female,College,1290.79,60,D3,Mogilevskaja oblast',Bobrujsk,Production,0.4,0,2,0
574,10967,1397.95,0,2000.0,2003-10-23,Male,"Incomplete, University",1200.0,24,D2,BRESTSKAJa OBLAST',RUBEL',Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.4,0,2,0
575,11605,0.0,0,1300.0,1984-05-04,Female,College,1441.92,60,B3,Brestskaja oblast',FEDJuKI,Agriculture,0.03,0,2,1
576,11869,1934.29,0,2300.0,1991-01-15,Male,College,1380.0,36,A3,Brestskaja oblast',BARANOVIChI,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.4,1,2,0
577,11917,778.98,33,1000.0,2001-09-02,Male,University,2000.0,24,E3,g. Minsk,MINSK,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.33,0,2,0
578,10509,1810.84,0,2000.0,1996-05-07,Male,University,2331.18,60,C3,MOGILEVSKAJa,MEZhISETKI,Agriculture,0.38,0,2,0
579,11475,737.77,0,1000.0,1994-10-26,Female,University,1373.91,24,B2,GRODNENSKAJa,GRODNO,Medicine and healthcare,0.24,2,1,1
580,10835,1747.43,0,2500.0,1990-11-27,Male,College,1810.93,24,B2,Minskaja oblast',Kozlovka,Construction,0.38,1,1,0
581,15227,943.59,0,1000.0,1978-07-17,Male,College,1498.95,60,C3,g. Minsk,MINSK,Production,0.28,3,1,0
582,10909,5000.0,0,20000.0,1976-05-13,Female,College,3930.86,60,B3,GOMEL'SKAJa OBLAST',HOJNIKI,Agriculture,0.17,1,2,1
583,10084,1626.78,0,2000.0,1968-01-14,Male,College,502.29,36,A1,VITEBSKAJa,VITEBSK,Public services,0.16,2,2,1
584,14821,12738.51,0,13500.0,1990-02-01,Male,College,1296.05,60,B2,Gomel'skaja oblast',MOZYR',Medicine and healthcare,0.31,0,2,1
585,17155,13515.72,0,14150.0,2004-04-10,Male,College,1239.6,60,C1,GOMEL'SKAJa,GOMEL',Production,0.4,0,2,0
586,9919,1376.58,3,1500.0,2001-07-15,Male,University,1322.14,60,D1,Minskaja oblast',STOLBTsY,Construction,0.27,0,2,0
587,16933,2975.69,0,5950.0,1974-10-13,Male,College,2078.36,60,B1,Brestskaja oblast',REChITsA,Public Administration,0.23,0,1,1
588,14644,13219.94,3,13950.0,1983-06-16,Female,University,1247.34,60,D1,Brestskaja oblast',PINSK,Production,0.4,1,1,0
589,17235,3343.12,0,3500.0,1999-04-06,Male,High school,2518.7,60,C3,Minskaja oblast',SOLIGORSK,Construction,0.29,0,2,0
590,18348,1500.0,0,1500.0,1992-05-09,Male,High school,1390.06,60,D1,Brestskaja oblast',OSTROMIChI,Information Technology,0.36,0,2,0
591,10075,18107.96,0,20000.0,1977-01-26,Male,College,2732.96,60,A3,MINSKAJa,MARKOVO,Agriculture,0.28,0,1,1
592,18096,1447.21,0,1500.0,1993-01-18,Male,University,2156.89,24,B2,g. Minsk,Minsk,Production,0.08,0,2,1
593,10395,1358.07,0,1500.0,1998-06-19,Male,College,1669.15,60,A3,g. Minsk,Minsk,Information Technology,0.04,1,1,1
594,16304,3868.46,0,4050.0,1978-01-10,Female,University,768.09,60,C1,MOGILEVSKAJa,MOGILEV,Information Technology,0.4,0,1,1
595,16576,7346.18,3,7600.0,1988-06-20,Male,University,1172.3,60,D2,Minskaja oblast',KOPYL',Science and Education,0.4,0,2,0
596,17228,2387.92,0,2500.0,1979-01-01,Male,College,1196.83,60,C2,Minskaja oblast',SOLIGORSK,Trade,0.33,3,1,0
597,11819,840.97,0,1000.0,1991-05-28,Male,University,1248.7,36,B3,g. Minsk,MINSK,Science and Education,0.4,0,2,1
598,12315,5611.77,0,6100.0,1989-03-05,Male,High school,1294.76,60,D2,Gomel'skaja oblast',BORSchOVKA,Agriculture,0.4,2,1,0
599,13985,5960.32,0,6400.0,1979-11-23,Male,University,1244.34,60,C2,VITEBSKAJa,VITEBSK,Public services,0.4,1,1,1
600,12120,1257.57,0,1700.0,1986-04-01,Male,College,2465.55,24,D3,g. Minsk,MINSK,Production,0.27,2,1,0
601,12922,942.43,3,1000.0,1992-06-17,Female,High school,2508.12,60,D2,Brestskaja oblast',Malorita,Trade,0.31,3,1,0
602,14406,7831.82,0,8300.0,2004-07-29,Male,College,732.46,60,D1,Brestskaja oblast',IVATsEVIChI,Agriculture,0.4,0,2,0
603,16260,2244.65,0,2350.0,1981-06-21,Female,College,967.14,60,D1,Vitebskaja oblast',BARAN',Medicine and healthcare,0.4,1,2,0
604,13531,9293.99,0,10000.0,1977-08-21,Male,College,1061.31,60,A1,Grodnenskaja oblast',KULEShI,Agriculture,0.28,0,1,1
605,15238,18871.85,0,20000.0,1986-09-14,Male,College,2110.04,60,A3,VITEBSKAJa,VITEBSK,Construction,0.28,1,1,1
606,9630,1358.07,0,1500.0,1995-01-15,Male,College,1074.73,60,D2,Vitebskaja oblast',GLUBOKOE,Medicine and healthcare,0.27,3,1,0
607,14282,7076.92,0,7500.0,1994-07-23,Male,College,2546.01,60,E1,Vitebskaja oblast',OBOL',Construction,0.37,2,1,0
608,13722,3056.99,0,4000.0,1984-11-29,Male,College,1500.81,24,B1,Vitebskaja oblast',KOHANOVO,Production,0.35,0,2,1
609,9967,1710.46,0,2100.0,1971-02-06,Female,College,752.69,36,B1,Grodnenskaja oblast',GRODNENSKIJ,Science and Education,0.4,0,1,1
610,12910,906.96,62,1000.0,1990-07-03,Male,University,1800.0,36,D3,Grodnenskaja oblast',Vizgirdy,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.21,0,2,0
611,12858,777.0,0,1000.0,2000-07-05,Male,College,1405.72,24,C1,g. Minsk,MINSK,Trade,0.36,0,2,0
612,13760,13977.83,0,15000.0,1995-08-07,Female,University,3128.7,60,C2,g. Minsk,Minsk,Medicine and healthcare,0.32,0,2,1
613,10389,4625.44,0,5200.0,1973-08-23,Female,University,1139.98,60,B1,Mogilevskaja oblast',SLAVGOROD,Public Administration,0.27,0,1,1
614,13153,1329.06,0,1500.0,1993-10-23,Male,College,1943.77,60,A3,Brestskaja oblast',BARANOVIChI,Construction,0.08,0,2,1
615,12940,2329.61,0,2500.0,2000-12-26,Male,College,1308.64,60,C3,Minskaja oblast',BORISOV,Science and Education,0.3,1,1,1
616,17595,850.0,0,1000.0,1971-07-31,Female,University,1248.21,60,C3,VITEBSKAJa,VITEBSK,Public services,0.2,0,2,1
617,10746,6883.06,3,7500.0,1976-05-08,Female,College,1706.77,60,C2,GOMEL'SKAJa,VELIKIJ BOR,Agriculture,0.13,2,1,0
618,16658,4775.87,0,5000.0,1976-10-16,Male,College,2101.55,60,C1,Gomel'skaja oblast',KALINKOVIChI,Construction,0.09,0,1,1
619,12359,3679.85,0,4000.0,1991-01-20,Female,University,1036.39,60,D2,Gomel'skaja oblast',UT',Agriculture,0.12,0,2,0
620,16493,18912.44,0,19800.0,1995-10-20,Male,University,3071.77,60,C1,Minskaja oblast',DRUZhNYJ,Production,0.4,1,1,1
621,11131,6439.71,0,7000.0,1976-07-23,Male,College,1646.96,60,C2,Minskaja oblast',UGLY,Production,0.23,0,1,0
622,15239,15569.25,0,16500.0,1989-11-15,Male,University,8439.07,60,B2,g. Minsk,MINSK,Production,0.22,2,1,1
623,16212,2542.5,33,2600.0,1997-11-26,Male,College,1439.32,60,E2,Vitebskaja oblast',GORODOK,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.17,1,1,0
624,10316,1222.25,0,1350.0,1992-09-19,Male,High school,643.45,60,C1,Gomel'skaja oblast',ZELENYJ DUB,Production,0.4,1,1,0
625,15197,943.59,0,1000.0,1997-09-09,Male,College,2867.53,60,D1,g. Minsk,MINSK,Trade,0.31,0,2,0
626,13852,1863.69,0,2000.0,2001-02-18,Male,College,1634.27,60,D2,g. Minsk,MINSK,Production,0.36,0,2,0
627,17175,3820.7,0,4000.0,1964-07-17,Male,High school,1595.99,60,B2,Gomel'skaja oblast',GOMEL',Production,0.3,0,1,1
628,10711,11750.5,0,15000.0,2000-09-18,Male,High school,1745.8,60,B3,BRESTSKAJa,BREST,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.29,0,2,1
629,12642,1168.48,0,1500.0,1998-03-26,Male,University,2303.63,24,D2,g. Minsk,MINSK,Trade,0.28,0,1,0
630,9993,2354.81,0,20000.0,1986-03-14,Male,University,6897.39,60,C1,g. Minsk,MINSK,Science and Education,0.24,2,1,1
631,10501,905.38,0,1000.0,1976-05-02,Male,College,1150.17,60,D2,GOMEL'SKAJa,KRIVSK,Agriculture,0.22,3,1,0
632,10928,10182.79,0,12000.0,1983-11-08,Male,College,4776.97,60,B1,g. Minsk,MINSK,Construction,0.16,3,1,0
633,13731,5139.75,3,5500.0,1983-06-07,Male,College,2042.15,60,C1,GRODNENSKAJa,DEREVJaNChITsY,Agriculture,0.34,0,1,1
634,12919,2050.07,0,2200.0,1982-09-28,Male,High school,1850.0,60,C3,MOGILEVSKAJa,MOGILEV,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.4,2,1,1
635,10281,5447.18,3,6500.0,1989-09-29,Female,College,1810.57,36,D3,MOGILEVSKAJa,MOGILEV,Construction,0.35,1,1,0
636,11130,3248.17,3,3500.0,1983-03-25,Male,College,961.59,60,A1,Brestskaja oblast',LUNINETs,Agriculture,0.11,1,1,0
637,11040,1629.69,0,1800.0,1987-02-08,Female,College,1025.93,60,C2,MINSKAJa OBLAST',KOREN',Public services,0.13,0,1,1
638,16974,1432.75,0,1500.0,1996-07-06,Female,University,1861.92,60,C2,BRESTSKAJa,BREST,Trade,0.33,1,2,0
639,16914,7163.79,0,7500.0,1971-12-09,Female,College,1838.81,60,C2,g. Minsk,MINSK,Agriculture,0.27,0,2,1
640,10229,3837.38,0,5500.0,1977-12-22,Male,University,2414.58,24,B2,MOGILEVSKAJa,MOGILEV,Construction,0.31,1,1,0
641,15439,15042.35,0,16000.0,1984-03-26,Male,College,1966.53,60,B3,Brestskaja oblast',GANTsEVIChI,Construction,0.27,0,2,0
642,13581,5591.12,0,6000.0,1990-08-06,Male,College,2428.98,60,C2,MINSKAJa,ChAChKOVO,Public Administration,0.31,3,1,0
643,10266,814.46,0,1000.0,1993-06-03,Male,University,1527.79,36,C2,Vitebskaja oblast',Borovka,Trade,0.24,1,1,1
644,10213,2130.62,0,2500.0,2003-10-30,Male,College,1314.21,60,B3,MINSKAJa,DOBRINEVO,Transport/Logistic,0.28,0,2,0
645,14908,8879.32,0,10000.0,1989-02-04,Male,College,5556.17,36,C3,g. Minsk,MINSK,Construction,0.24,0,2,0
646,15851,6686.21,3,7000.0,1974-12-29,Female,College,897.97,60,A3,MOGILEVSKAJa,MOGILEV,Medicine and healthcare,0.29,0,2,1
647,15049,8775.4,0,9300.0,1960-03-20,Male,University,692.48,60,A2,VITEBSKAJa,OKTJaBR'SKAJa,Retired,0.4,0,1,1
648,12610,930.31,0,1000.0,1980-08-24,Male,College,881.98,60,A2,g. Minsk,MINSK,Public services,0.3,1,2,1
649,12655,778.98,0,1000.0,1996-03-12,Female,College,1543.82,24,B3,BRESTSKAJa,SUHOPOL',Agriculture,0.27,3,1,1
650,11722,4723.87,0,6500.0,1992-05-11,Female,High school,2957.13,24,C1,Gomel'skaja oblast',EL'SK,Trade,0.21,1,2,0
651,17269,6733.99,0,7050.0,1987-10-25,Male,College,2312.61,60,B2,g. Minsk,MINSK,Trade,0.17,3,1,1
652,10324,905.38,0,1000.0,1990-07-23,Male,College,1832.41,60,C1,Gomel'skaja oblast',PROSKURNI,Trade,0.19,0,2,1
653,16017,5000.0,124,5000.0,1996-09-13,Male,College,1171.66,60,D2,Mogilevskaja oblast',ORDAT',Agriculture,0.13,1,1,0
654,12086,4043.7,0,4400.0,1976-09-11,Female,College,543.78,60,B1,Gomel'skaja oblast',KORMA,Public services,0.24,2,1,1
655,14176,1863.69,0,2000.0,1983-03-09,Male,High school,2380.46,60,B3,MOGILEVSKAJa,MOGILEV,Production,0.26,2,1,1
656,10463,1856.41,0,3000.0,1996-01-10,Female,High school,1708.3,24,A3,MINSKAJa,ZhDANOVIChI,Trade,0.12,0,2,1
657,14319,5755.91,0,6100.0,1982-03-20,Male,College,1093.45,60,B2,Mogilevskaja oblast',OSIPOVIChI,Production,0.38,2,1,1
658,16324,955.17,0,1000.0,1988-04-13,Female,High school,1344.1,60,E3,Minskaja oblast',Radoshkovichi,Production,0.38,0,2,0
659,10179,4662.78,0,5150.0,1987-11-10,Male,College,3412.08,60,B1,g. Minsk,Minsk,Construction,0.15,2,1,1
660,13199,2266.59,0,2450.0,1981-11-09,Male,College,1145.83,60,D1,Mogilevskaja oblast',Amhovaja 1,Transport/Logistic,0.4,0,1,0
661,9983,5885.12,0,6500.0,1982-07-22,Female,College,1192.36,60,C1,MOGILEVSKAJa,KOVALI,Agriculture,0.16,1,1,1
662,15797,1709.69,0,3500.0,1980-05-22,Female,College,1227.48,24,B3,Brestskaja oblast',LJaHOVIChI,Trade,0.17,0,2,1
663,16238,1153.17,0,1500.0,1985-10-29,Male,College,1855.05,24,B1,g. Minsk,MINSK,Production,0.27,1,2,1
664,11471,840.97,0,1000.0,1981-07-25,Female,College,612.69,36,B3,BRESTSKAJa,BREST,Trade,0.13,0,2,0
665,12590,1025.05,0,1100.0,1991-02-03,Male,College,645.0,60,D3,g. Minsk,MINSK,Trade,0.39,1,1,0
666,9743,698.97,0,1000.0,1998-12-20,Female,College,907.84,24,B2,GOMEL'SKAJa,KUZ'MINIChI,Trade,0.19,1,2,1
667,14308,1415.37,0,1500.0,2000-05-27,Male,College,1725.56,60,C2,Minskaja oblast',MOLODEChNO,Production,0.38,0,2,0
668,13979,7827.59,0,8400.0,1987-01-15,Male,College,1080.48,60,D2,Vitebskaja oblast',MIShKOVIChI,Agriculture,0.4,3,1,0
669,9827,2753.24,3,3000.0,1993-11-18,Female,College,564.13,60,E3,Gomel'skaja oblast',BUDA LJuShEVSKAJa,Public Administration,0.36,2,1,0
670,13434,931.85,0,1000.0,1976-10-14,Female,College,1900.0,60,C3,GRODNENSKAJa,GRODNO,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.39,0,2,1
671,16713,8596.58,0,9000.0,1974-02-05,Female,College,1207.38,60,B2,g. Minsk,MINSK,Medicine and healthcare,0.22,0,1,1
672,11268,919.95,0,1000.0,1993-07-28,Male,University,2300.0,60,C3,g. Minsk,MINSK,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.38,0,2,1
673,13842,4351.67,124,4400.0,1989-12-04,Female,University,744.12,60,C2,Gomel'skaja oblast',KOSAKOVKA,Production,0.18,0,1,1
674,17141,1910.34,0,2000.0,1985-09-12,Male,University,1008.36,60,D3,Brestskaja oblast',MALECh,Science and Education,0.31,2,1,0
675,13656,1296.89,0,1500.0,1996-02-16,Female,College,1976.38,36,C3,Vitebskaja oblast',BOChEJKOVO,Trade,0.1,1,2,0
676,8819,658.32,0,1000.0,1990-07-23,Female,High school,1732.11,24,C2,g. Minsk,MINSK,Trade,0.37,0,2,0
677,12191,4229.82,0,4600.0,1990-01-26,Male,College,830.92,60,B1,Vitebskaja oblast',Dolzha,Production,0.17,1,1,0
678,10545,1720.27,0,1900.0,1971-01-19,Female,High school,848.93,60,B1,MOGILEVSKAJa,MOGILEV,Production,0.4,1,1,1
679,16062,1887.17,0,2000.0,2002-11-20,Male,College,1138.96,60,D1,VITEBSKAJa,VITEBSK,Production,0.26,0,1,0
680,14467,2972.33,3,3150.0,1991-04-13,Female,University,1124.73,60,C1,Gomel'skaja oblast',BRAGIN,Trade,0.4,0,1,1
681,10358,1537.72,0,2200.0,1990-02-25,Female,University,1779.12,24,C1,g. Minsk,MINSK,Transport/Logistic,0.25,2,1,1
682,15605,3265.26,0,4000.0,2001-12-28,Male,High school,2150.0,24,B3,g. Minsk,MINSK,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.17,0,2,1
683,15030,3302.58,0,3500.0,1976-06-25,Male,High school,777.12,60,C3,Vitebskaja oblast',NOVOPOLOTsK,Science and Education,0.15,0,2,0
684,14088,4397.42,0,5000.0,1983-04-12,Female,College,881.56,60,B2,BRESTSKAJa,GLINNAJa,Production,0.17,0,2,1
685,15006,1062.16,0,1300.0,1991-07-12,Male,College,2467.79,24,C2,g. Minsk,MINSK,Trade,0.34,0,2,0
686,8691,856.79,0,1500.0,1983-07-14,Male,College,1204.29,36,E3,Brestskaja oblast',LJaHOVIChI,Production,0.29,0,1,0
687,10219,4526.97,0,5000.0,1962-02-14,Male,College,2282.76,60,B1,Mogilevskaja oblast',OSIPOVIChI,Production,0.13,0,1,1
688,12210,1839.9,0,2000.0,1977-06-23,Male,College,874.41,60,C1,Brestskaja oblast',BARANOVIChI,Trade,0.18,0,2,0
689,10769,905.38,0,1000.0,1984-02-15,Male,College,717.95,60,B3,MOGILEVSKAJa,MOGILEV,Agriculture,0.16,0,2,0
690,11491,6439.71,0,7000.0,1982-06-16,Female,University,1985.51,60,A2,Grodnenskaja oblast',OShMJaNY,Construction,0.25,1,1,1
691,12295,1977.94,0,2150.0,2001-11-02,Male,"Incomplete, University",1406.46,60,E1,BRESTSKAJa,BREST,Information Technology,0.4,0,2,0
692,14639,9435.92,0,10000.0,1986-09-09,Male,University,1047.63,60,B1,g. Minsk,MINSK,Construction,0.29,1,1,1
693,15379,6605.13,0,7000.0,1987-01-03,Male,High school,1277.55,60,B2,Grodnenskaja oblast',ROSS',Science and Education,0.31,2,1,1
694,17129,17193.01,0,18000.0,1988-11-18,Female,University,1384.6,60,B1,Brestskaja oblast',VORONI,Trade,0.39,0,2,1
695,14686,7548.77,0,8000.0,1995-10-31,Male,College,1822.88,60,D2,Brestskaja oblast',Baranovichi,Production,0.17,1,1,0
696,18129,3376.81,0,3500.0,1999-11-03,Female,University,1891.19,24,B1,VITEBSKAJa,VITEBSK,Medicine and healthcare,0.1,0,2,1
697,9522,607.26,0,1000.0,1982-11-28,Female,College,734.73,36,B3,Minskaja oblast',ChEPELI,Public services,0.05,0,1,0
698,17858,3327.26,0,3400.0,2002-06-29,Male,College,1393.37,60,C2,Vitebskaja oblast',ORShA,Agriculture,0.35,0,2,0
699,12594,2436.48,3,3000.0,1990-10-23,Male,University,1057.37,24,E1,g. Minsk,MINSK,Trade,0.16,0,2,0
700,15206,5087.94,0,6000.0,1989-10-29,Male,University,3500.01,60,C2,g. Minsk,MINSK,Information Technology,0.36,0,2,1
701,12334,99.43,0,1500.0,1987-02-04,Female,University,2306.46,24,C1,MOGILEVSKAJa,POLYKOVIChI,Trade,0.15,2,1,1
702,9872,6800.0,0,10000.0,1973-12-26,Female,College,2303.72,36,A1,g. Minsk,Minsk,Construction,0.17,0,2,1
703,13986,2726.39,0,3500.0,2002-10-10,Male,High school,1600.0,24,C2,g. Minsk,MINSK,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.18,0,2,0
704,12959,10402.31,0,11900.0,1999-03-01,Male,University,1269.93,60,B2,Grodnenskaja oblast',Novogrudok,Construction,0.4,0,2,1
705,18093,964.8,0,1000.0,1983-07-13,Male,High school,1337.7,24,C1,Vitebskaja oblast',KOLLEKTIVNAJa,Construction,0.37,1,2,0
706,14225,3969.67,0,5500.0,1988-02-12,Male,College,1310.2,60,C2,g. Minsk,MINSK,Construction,0.24,2,1,0
707,9758,6066.18,0,6700.0,1989-09-28,Female,High school,671.34,60,C2,BRESTSKAJa OBLAST',ZADVOR'E,Trade,0.4,2,1,0
708,10579,18102.2,0,20000.0,1994-03-14,Male,University,3996.13,60,B2,Minskaja oblast',SONEChNYJ,Information Technology,0.15,0,2,1
709,11303,1184.62,0,1600.0,1967-03-20,Female,College,748.31,24,B1,Minskaja oblast',MOLODEChNO,Public Administration,0.4,0,2,1
710,16488,2865.54,0,3000.0,1997-02-22,Male,College,2825.85,60,C1,VITEBSKAJa,SLOBODA,Production,0.21,1,1,1
711,17872,20159.28,0,20600.0,1998-08-14,Male,College,2151.87,60,A3,GOMEL'SKAJa,ROGIN',Construction,0.4,0,2,1
712,13007,2795.59,0,3000.0,1996-03-10,Male,College,2615.7,60,D2,Gomel'skaja oblast',JuBILEJNYJ,Construction,0.29,2,1,0
713,12621,4659.28,0,5000.0,1992-12-04,Male,High school,3555.19,60,D2,Minskaja oblast',BORISOV,Construction,0.19,2,1,0
714,11456,2851.85,0,3100.0,1987-08-11,Male,High school,2097.54,60,C1,Vitebskaja oblast',ZhIGULI,Agriculture,0.07,0,1,0
715,13015,14909.68,0,16000.0,1996-11-14,Female,College,1211.37,60,B3,Minskaja oblast',Tychinki,Production,0.4,1,1,0
716,11737,10119.57,0,11000.0,1993-01-22,Male,High school,3833.34,60,C1,BRESTSKAJa,LUKA,Agriculture,0.09,3,1,0
717,10827,3621.59,0,4000.0,1974-10-30,Female,University,2185.82,60,C1,Mogilevskaja oblast',BOBRUJSK,Medicine and healthcare,0.28,1,2,1
718,16283,1241.73,0,1300.0,1972-09-16,Male,College,636.98,60,B2,MOGILEVSKAJa OBLAST',VIShOV,Production,0.4,1,1,1
719,12384,919.95,0,1000.0,2002-04-12,Male,College,1838.82,60,B3,Minskaja oblast',Soligorsk,Transport/Logistic,0.18,0,2,0
720,14459,3268.16,0,4000.0,1977-08-21,Female,University,1401.8,24,C1,MINSKAJa,LESNOJ,Public services,0.2,1,2,1
721,16718,14327.62,0,15000.0,1989-09-26,Male,College,2522.92,60,C3,g. Minsk,MINSK,Trade,0.18,3,1,0
722,16676,4775.87,0,5000.0,1975-03-10,Female,College,1811.4,60,B2,Brestskaja oblast',PINSK,Medicine and healthcare,0.34,1,2,1
723,12950,1454.06,0,2000.0,1992-08-28,Female,College,781.23,24,C2,Minskaja oblast',SLUTsK,Trade,0.28,2,2,0
724,13574,5241.78,124,5300.0,1999-11-13,Male,College,1053.87,60,D2,VITEBSKAJa,BABINIChI,Trade,0.4,0,2,0
725,10910,9825.43,0,11000.0,1977-03-29,Male,High school,1947.0,60,C3,Minskaja oblast',GORKI,Agriculture,0.27,1,1,0
726,12070,2759.91,0,3000.0,1989-02-26,Male,College,1149.0,60,B3,Minskaja oblast',KOREN',Production,0.08,2,2,0
727,17390,1709.2,0,2000.0,1996-12-22,Female,College,2029.34,24,E2,g. Minsk,MINSK,Trade,0.21,0,1,0
728,13509,5125.2,0,5500.0,1988-05-26,Female,High school,2104.97,60,D3,g. Minsk,MINSK,Trade,0.24,0,1,0
729,10364,1791.91,0,2600.0,1988-04-07,Female,University,1669.15,60,D2,g. Minsk,MINSK,Information Technology,0.24,0,2,0
730,13951,778.98,0,1000.0,1991-06-19,Female,"Incomplete, University",1044.42,24,C2,Mogilevskaja oblast',TAJMONOVO,Agriculture,0.18,0,2,0
731,14219,3261.5,0,3500.0,2002-02-12,Male,College,920.27,60,D3,Mogilevskaja oblast',MOGILEV,Agriculture,0.32,0,2,0
732,13483,10130.05,62,10550.0,2003-06-11,Male,College,1100.0,60,B3,Gomel'skaja oblast',REChITsA,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.4,0,2,1
733,12237,5972.55,0,6600.0,1979-06-20,Female,University,2049.66,60,A3,MOGILEVSKAJa,MOGILEV,Medicine and healthcare,0.4,2,1,1
734,9588,4688.76,0,5300.0,1960-07-28,Female,College,839.64,60,A1,MINSKAJa,NOVOSEL'E,Medicine and healthcare,0.4,0,1,1
735,18394,4400.0,0,4400.0,1991-07-25,Male,College,3946.18,36,C1,g. Minsk,Minsk,Construction,0.4,2,1,1
736,14395,4717.96,0,5000.0,1962-01-27,Female,College,692.48,60,A1,Minskaja oblast',KRUPKI,Retired,0.31,0,2,1
737,17160,8166.74,0,8550.0,1986-11-10,Male,College,1564.34,60,C3,Minskaja oblast',Mar'ina Gorka,Production,0.4,1,1,0
738,9719,2263.53,0,2500.0,1999-05-07,Female,University,1804.82,60,B2,Minskaja oblast',SONEChNYJ,Medicine and healthcare,0.37,0,2,1
739,13080,2795.59,0,3000.0,1978-02-11,Female,College,582.13,60,C3,VITEBSKAJa,VEREMEEVKA,Production,0.22,0,1,0
740,11318,1103.97,0,1200.0,1999-07-01,Female,University,1801.08,60,C1,Brestskaja oblast',Pinsk,Finance and Insurance,0.23,0,2,1
741,12167,2115.63,0,2300.0,1993-07-20,Male,University,2057.24,60,C3,VITEBSKAJa,VITEBSK,Production,0.4,2,1,1
742,11639,5657.73,0,6150.0,1985-10-06,Female,University,602.15,60,C1,g. Minsk,MINSK,Trade,0.4,2,1,1
743,13599,6243.43,0,6700.0,1996-04-14,Female,University,1778.84,60,B3,g. Minsk,MINSK,Finance and Insurance,0.4,0,1,1
744,11509,1839.9,0,2000.0,1995-09-11,Male,University,2218.55,60,E2,Grodnenskaja oblast',OSTROVETs,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.22,0,2,0
745,15673,2830.8,0,3000.0,1993-07-02,Male,University,2300.0,60,B2,g. Minsk,MINSK,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.31,2,1,1
746,10500,1900.39,0,2100.0,1981-04-13,Female,College,1175.69,60,B2,Minskaja oblast',SNOV,Agriculture,0.37,0,2,1
747,13281,931.85,0,1000.0,1998-09-23,Female,University,763.28,60,C2,Vitebskaja oblast',VITEBSK,Finance and Insurance,0.32,0,2,1
748,18264,15000.0,0,15000.0,1987-09-08,Male,University,5365.07,60,B3,g. Minsk,Minsk,Science and Education,0.14,1,1,1
749,13527,18637.11,0,20000.0,1960-03-21,Male,University,3078.34,60,B1,Minskaja oblast',NESVIZh,Medicine and healthcare,0.19,0,1,1
750,9348,905.38,0,1000.0,1995-04-06,Male,University,2538.68,60,C3,Minskaja oblast',MAChULISchI,Finance and Insurance,0.4,0,2,1
751,10759,905.38,0,1000.0,1994-12-29,Male,University,1745.8,60,A3,Brestskaja oblast',BARANOVIChI,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.04,1,1,1
752,16339,8119.0,0,8500.0,1981-12-31,Female,High school,1450.99,60,B2,Minskaja oblast',BORISOV,Medicine and healthcare,0.34,0,1,1
753,10204,905.38,0,1000.0,1993-08-02,Female,College,1064.87,60,D1,g. Minsk,MINSK,Trade,0.3,1,1,0
754,15846,1887.17,0,2000.0,1994-12-28,Female,University,777.42,60,C1,Minskaja oblast',BORISOV,Science and Education,0.28,1,2,1
755,10953,905.38,0,1000.0,1989-01-02,Male,University,1921.08,60,C2,Gomel'skaja oblast',PETRIKOV,Production,0.34,2,1,0
756,18169,11500.0,0,11500.0,1993-10-08,Male,University,1732.97,60,B2,Gomel'skaja oblast',Mozyr',Trade,0.4,1,1,0
757,12445,8698.24,0,9455.0,2001-11-17,Male,High school,1498.0,60,C2,Vitebskaja oblast',POLOTsK,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.39,0,2,1
758,15855,7029.76,0,7450.0,2000-09-29,Male,High school,691.92,60,C2,Grodnenskaja oblast',VOLKOVYSK,Production,0.4,0,2,0
759,12725,4985.44,0,5350.0,1991-04-12,Male,College,1843.89,60,B3,Minskaja oblast',Fanipol',Agriculture,0.34,1,1,0
760,13683,7454.88,0,8000.0,1998-09-28,Female,College,1228.48,60,C2,Brestskaja oblast',LJaHOVIChI,Production,0.31,0,2,0
